category_id,category_name,description,is_active
5331190280837563282,Office Supplies,Fashion and clothing items,True
1564570943833368491,Sports & Outdoors,"Books, movies, and media content",True
7278706704378312055,Baby Products,Food products and beverages,False
1088413041980463672,Toys & Games,Musical instruments and audio equipment,True
5546688693958136826,Baby Products,Art supplies and craft materials,False
8569964608650646759,Health & Beauty,Food products and beverages,True
6555709938412902178,Automotive,Baby and infant care products,False
7335244580603838028,Jewelry,Food products and beverages,True
7591807973019042250,Office Supplies,"Health, beauty, and personal care",False
6801395114917469105,Clothing & Apparel,Food products and beverages,False
6701001713292400132,Clothing & Apparel,Art supplies and craft materials,False
5194798658793634560,Sports & Outdoors,"Health, beauty, and personal care",True
2347485881393981388,Home & Garden,Baby and infant care products,False
2738676805043467299,Electronics,Sports equipment and outdoor gear,True
3044525162437959976,Food & Beverages,Pet care and animal supplies,True
2410213590540569910,Office Supplies,Car parts and automotive accessories,False
3215565594134121929,Baby Products,Jewelry and fashion accessories,False
3911005450239988507,Automotive,Baby and infant care products,True
6620341693697057561,Food & Beverages,Sports equipment and outdoor gear,True
374705303470204069,Baby Products,"Health, beauty, and personal care",False
868472237400798740,Sports & Outdoors,Baby and infant care products,False
1304872002733004010,Clothing & Apparel,Office and business supplies,False
1556107919122897039,Food & Beverages,Home improvement and garden supplies,False
3689133167501871292,Health & Beauty,Baby and infant care products,True
9023450165862235720,Jewelry,Baby and infant care products,False
2926433331544365665,Food & Beverages,Pet care and animal supplies,True
352798312650988269,Pet Supplies,Car parts and automotive accessories,False
9062887711189444906,Food & Beverages,Baby and infant care products,False
4195101285999105203,Electronics,Pet care and animal supplies,False
6468034679930972342,Office Supplies,Art supplies and craft materials,False
3591041416916779240,Toys & Games,"Health, beauty, and personal care",True
6909769037165086372,Arts & Crafts,Baby and infant care products,False
2948486572230556492,Sports & Outdoors,Electronic devices and accessories,True
7895440827782364002,Office Supplies,Car parts and automotive accessories,False
8084588446248565867,Automotive,Food products and beverages,True
3306352228772780022,Automotive,Pet care and animal supplies,False
5394667815705313717,Health & Beauty,Baby and infant care products,True
1398287549717683329,Food & Beverages,Office and business supplies,False
6471016021129583381,Office Supplies,Office and business supplies,True
3042951905159643531,Food & Beverages,Pet care and animal supplies,True
1819178256220416304,Health & Beauty,Pet care and animal supplies,True
262969306529870387,Food & Beverages,Baby and infant care products,True
2399686289841907527,Jewelry,Musical instruments and audio equipment,False
6579782263724475625,Musical Instruments,Pet care and animal supplies,False
1098888627985815844,Arts & Crafts,Musical instruments and audio equipment,True
8914375578396825236,Pet Supplies,Food products and beverages,False
2301982069400409438,Sports & Outdoors,"Books, movies, and media content",False
1344976678754276424,Musical Instruments,Baby and infant care products,True
3296380479315162163,Automotive,Pet care and animal supplies,True
4282466208557722004,Toys & Games,Fashion and clothing items,False
6403414945674597524,Baby Products,"Books, movies, and media content",False
8128156197698733482,Home & Garden,Jewelry and fashion accessories,False
5380247252809332246,Arts & Crafts,Jewelry and fashion accessories,True
5372295913872371038,Pet Supplies,Musical instruments and audio equipment,True
7409163004044179614,Health & Beauty,Baby and infant care products,False
4935608187807043748,Pet Supplies,Office and business supplies,False
3914612120800454973,Toys & Games,Food products and beverages,True
5926581861457529936,Arts & Crafts,Art supplies and craft materials,True
2017152314514893775,Health & Beauty,"Health, beauty, and personal care",False
2658097176326266704,Jewelry,Musical instruments and audio equipment,True
4464825341644193495,Musical Instruments,Art supplies and craft materials,True
484808845608828354,Jewelry,Art supplies and craft materials,False
1327286587287337942,Electronics,Baby and infant care products,False
1338156682804151944,Musical Instruments,Food products and beverages,True
3168103486312123742,Office Supplies,Art supplies and craft materials,True
3218334039180291083,Arts & Crafts,Fashion and clothing items,True
2275991227566295468,Musical Instruments,Home improvement and garden supplies,True
8747176572737210030,Sports & Outdoors,Baby and infant care products,True
7117554408665012679,Sports & Outdoors,Car parts and automotive accessories,False
1199528203661863043,Automotive,Sports equipment and outdoor gear,True
3069773793694223523,Books & Media,Sports equipment and outdoor gear,False
7890993236856871517,Jewelry,Fashion and clothing items,False
746421583828380590,Musical Instruments,Electronic devices and accessories,False
1188506297680258576,Health & Beauty,Jewelry and fashion accessories,False
8024163066351724312,Books & Media,Home improvement and garden supplies,True
2198618399242842480,Arts & Crafts,Food products and beverages,False
3817732353021551362,Clothing & Apparel,Pet care and animal supplies,True
282243239069378070,Arts & Crafts,"Books, movies, and media content",False
234280597529621597,Arts & Crafts,Car parts and automotive accessories,False
8069769841958673257,Pet Supplies,Home improvement and garden supplies,True
8329794024031158408,Pet Supplies,Pet care and animal supplies,False
1967517747416410923,Sports & Outdoors,Musical instruments and audio equipment,False
5581163096667213679,Clothing & Apparel,Electronic devices and accessories,True
3216326624412141765,Sports & Outdoors,Jewelry and fashion accessories,False
8829019291754054236,Health & Beauty,Office and business supplies,True
180011760545233091,Electronics,Pet care and animal supplies,True
