product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-302424,4145457814114114847,Yoga Mat Premium,233.91,2605.16,SKU-4589355,6838,82,SUP-9087,43.32,900x98x54cm,False,2024-09-05
PROD-321132,7617268704811246594,Wireless Bluetooth Headphones,1245.45,2392.76,SKU-1463600,6393,81,SUP-4436,35.19,5x350x10cm,True,2022-02-16
PROD-546373,2604033337506929877,Portable Phone Charger,1286.55,334.44,SKU-7890972,9721,8,SUP-3219,28.89,972x8x88cm,False,2021-06-14
PROD-900134,1466420044716354683,Bluetooth Speaker,3342.98,244.38,SKU-1215180,7742,23,SUP-2913,9.55,41x18x7cm,True,2022-09-21
PROD-978637,9023834887979307484,4K Ultra HD Smart TV,3024.85,2204.18,SKU-8436197,2057,84,SUP-3640,16.87,830x872x9cm,True,2022-04-02
PROD-586892,8490072747694145357,Fitness Tracker Watch,3061.99,556.99,SKU-1157856,4419,24,SUP-2640,18.04,6x1x321cm,True,2021-11-08
PROD-942273,840209860849130628,Portable Phone Charger,2365.44,1791.08,SKU-1100067,5144,29,SUP-7419,12.12,33x3x4cm,False,2021-07-09
PROD-326624,7013766030328250577,4K Ultra HD Smart TV,3519.73,1483.26,SKU-6776147,8504,13,SUP-9248,49.03,5x81x1cm,False,2024-08-11
PROD-524831,3920075837575222396,Portable Phone Charger,2640.9,1371.67,SKU-8628466,6987,39,SUP-9007,6.23,732x9x588cm,True,2023-05-14
PROD-366636,5272925525451206432,Stainless Steel Water Bottle,3631.23,2428.2,SKU-7297527,6952,90,SUP-7447,22.78,7x274x22cm,True,2024-03-22
PROD-186203,801233696911710276,Gaming Laptop Pro,4438.66,2149.92,SKU-5468475,7778,83,SUP-2856,41.57,80x28x20cm,True,2022-07-10
PROD-942679,2900386787308669186,Wireless Mouse Ergonomic,1937.22,2965.36,SKU-8761036,9167,68,SUP-3659,27.25,7x2x695cm,False,2023-01-08
PROD-715933,819434341084412732,Standing Desk Converter,3434.61,1053.22,SKU-9003924,5430,28,SUP-1869,16.86,989x10x355cm,False,2022-02-07
PROD-448485,6731364700761023974,Air Purifier HEPA,3117.79,2758.96,SKU-9609978,686,32,SUP-9050,35.4,3x71x22cm,False,2021-04-05
PROD-436006,7003372518600017450,Bluetooth Speaker,1103.12,2402.18,SKU-6690471,4776,73,SUP-2513,13.61,739x472x8cm,False,2021-08-10
PROD-762055,3879988631768723750,Air Purifier HEPA,33.88,1847.45,SKU-2663801,3477,80,SUP-2016,18.65,719x0x23cm,False,2021-03-04
PROD-875120,3659886508329618263,Memory Foam Pillow,1927.39,400.93,SKU-5606723,6683,81,SUP-7298,25.74,8x238x683cm,True,2022-10-24
PROD-635561,678635375763826101,4K Ultra HD Smart TV,2002.77,1162.4,SKU-2410825,1898,59,SUP-6841,48.93,8x51x13cm,False,2022-05-31
PROD-458325,6285726059479417582,Stainless Steel Water Bottle,3458.03,1779.6,SKU-2388470,1655,65,SUP-3518,33.49,244x8x14cm,False,2024-03-12
PROD-660953,7306538474392583219,Wireless Bluetooth Headphones,4094.69,95.28,SKU-3167059,9185,63,SUP-9387,45.67,11x65x561cm,True,2021-01-26
PROD-561503,3265015790580666740,Gaming Laptop Pro,4006.02,2356.05,SKU-9805278,6692,32,SUP-8572,9.73,58x2x16cm,True,2022-10-31
PROD-223795,9033309859589392169,Wireless Mouse Ergonomic,4944.91,99.05,SKU-3808414,6916,94,SUP-3777,38.78,973x00x2cm,False,2024-05-16
PROD-949252,28895242510132326,Standing Desk Converter,510.53,1344.65,SKU-4198094,8644,46,SUP-2727,12.21,75x0x1cm,True,2024-01-18
PROD-898140,8394651232437851461,Stainless Steel Water Bottle,2969.39,736.9,SKU-1757579,7580,100,SUP-8828,6.75,2x0x06cm,False,2020-08-27
PROD-531442,2361212696158775475,LED Desk Lamp,3116.68,1295.8,SKU-1230872,3769,60,SUP-5701,30.59,3x14x38cm,False,2024-10-22
PROD-102396,7148993659292387540,Wireless Bluetooth Headphones,3037.86,661.21,SKU-5650862,8686,66,SUP-2987,1.51,2x49x8cm,True,2020-06-04
PROD-171630,1529780794398605356,Wireless Mouse Ergonomic,4457.25,1531.55,SKU-8083773,6226,38,SUP-5423,34.66,49x685x1cm,False,2020-05-23
PROD-271253,6145450271201969324,Fitness Tracker Watch,2839.55,1156.73,SKU-3466854,5172,75,SUP-8362,23.29,725x722x658cm,True,2020-05-07
PROD-946763,8917036701275496505,Stainless Steel Water Bottle,538.15,1624.58,SKU-6659852,4659,47,SUP-9431,44.1,251x85x77cm,False,2022-05-23
PROD-856000,5060954486331789478,Gaming Laptop Pro,1179.53,1813.04,SKU-7298231,8211,29,SUP-4502,15.67,7x005x5cm,False,2021-07-04
PROD-962083,4032023145520713207,Bluetooth Speaker,4126.85,1879.73,SKU-7648960,6196,73,SUP-5271,42.02,27x93x3cm,True,2020-02-29
PROD-596463,2555705118422740564,Stainless Steel Water Bottle,603.75,703.97,SKU-9763459,8599,83,SUP-4354,6.1,1x72x3cm,False,2022-08-22
PROD-304173,7596799189194617816,Fitness Tracker Watch,1572.8,2694.14,SKU-5413007,8085,19,SUP-8275,35.8,932x369x38cm,True,2020-08-13
PROD-668658,2782638802416020336,Memory Foam Pillow,2556.93,2628.59,SKU-2057238,4713,17,SUP-9552,16.17,123x3x032cm,True,2023-12-21
PROD-288766,8730576074609092237,4K Ultra HD Smart TV,1699.85,2502.52,SKU-3210215,884,88,SUP-6915,21.05,803x2x4cm,False,2024-10-25
PROD-525658,3684612653649764403,Wireless Bluetooth Headphones,1747.0,925.95,SKU-8364259,5776,99,SUP-8619,19.75,93x859x872cm,False,2023-08-02
PROD-925515,3309027007742157457,Yoga Mat Premium,2178.08,2876.01,SKU-3897407,7130,24,SUP-4401,31.03,7x83x02cm,True,2023-12-24
PROD-165993,5206784067059010618,Air Purifier HEPA,4817.55,1074.08,SKU-4476317,8616,38,SUP-1053,45.33,665x8x371cm,True,2020-07-20
PROD-493488,4564529645329635874,LED Desk Lamp,2632.7,190.89,SKU-9969638,1595,41,SUP-8247,29.1,70x228x452cm,True,2022-03-26
PROD-779134,4611111921557138043,Air Purifier HEPA,4059.31,156.75,SKU-7219119,372,80,SUP-7729,27.34,329x850x1cm,True,2024-08-10
PROD-479792,5160643191566466310,Coffee Machine Deluxe,4482.23,279.59,SKU-1172847,4681,94,SUP-6015,28.84,091x664x4cm,False,2021-03-28
