category_id,category_name,description,is_active
1625821910830363444,Home & Garden,"Books, movies, and media content",True
556459859140050028,Office Supplies,Jewelry and fashion accessories,True
333582181603993503,Books & Media,Jewelry and fashion accessories,True
5006795704907374973,Food & Beverages,Musical instruments and audio equipment,True
8632204713088338806,Toys & Games,Musical instruments and audio equipment,True
1357495304893115502,Home & Garden,"Books, movies, and media content",True
3317594377532443001,Books & Media,Car parts and automotive accessories,True
1120181797891449072,Office Supplies,Office and business supplies,False
9004580750665287409,Baby Products,"Health, beauty, and personal care",False
1640039594440295637,Arts & Crafts,Electronic devices and accessories,True
91140053421639453,Arts & Crafts,Pet care and animal supplies,False
6511311750773150050,Baby Products,Home improvement and garden supplies,True
6244691168951219890,Jewelry,Baby and infant care products,True
4441873229845747994,Electronics,Art supplies and craft materials,True
2544306555631996808,Office Supplies,Art supplies and craft materials,False
3684612653649764403,Books & Media,Baby and infant care products,True
920850357729062493,Musical Instruments,Pet care and animal supplies,False
6582368480135285300,Arts & Crafts,Sports equipment and outdoor gear,False
4979945145548843690,Clothing & Apparel,Art supplies and craft materials,True
1513139100752929209,Toys & Games,Musical instruments and audio equipment,False
8437688589645279128,Home & Garden,Electronic devices and accessories,False
6921751200510532794,Books & Media,Car parts and automotive accessories,False
6693123344507259917,Musical Instruments,Baby and infant care products,False
2766007992791702296,Clothing & Apparel,Baby and infant care products,False
2654326271417339135,Home & Garden,Toys and recreational games,True
1897991898158784941,Jewelry,Pet care and animal supplies,False
8660190911808248130,Health & Beauty,Baby and infant care products,True
6400493573170802289,Books & Media,Pet care and animal supplies,False
4409413556156611539,Office Supplies,Pet care and animal supplies,False
7924315586650104704,Baby Products,Office and business supplies,False
1534144013712411555,Health & Beauty,Pet care and animal supplies,False
6775375332785347798,Home & Garden,Pet care and animal supplies,False
1332227746278928309,Jewelry,Home improvement and garden supplies,True
3458681620697039746,Books & Media,Jewelry and fashion accessories,True
6480566708804779437,Books & Media,Baby and infant care products,True
2570836393631420945,Office Supplies,Sports equipment and outdoor gear,False
8059315801758075016,Baby Products,Baby and infant care products,True
6928640230865441998,Food & Beverages,Pet care and animal supplies,False
4240493689036523696,Electronics,Pet care and animal supplies,True
1399979763241372589,Home & Garden,"Health, beauty, and personal care",True
2715739461562334131,Food & Beverages,Home improvement and garden supplies,True
3112863148591351201,Health & Beauty,Electronic devices and accessories,True
1347979333190451051,Electronics,Jewelry and fashion accessories,True
8625386904751238386,Electronics,Car parts and automotive accessories,False
2338641801246729691,Baby Products,"Health, beauty, and personal care",True
5919708623007898606,Electronics,Musical instruments and audio equipment,True
4233649145695868223,Electronics,Toys and recreational games,False
4837813219305178730,Arts & Crafts,Baby and infant care products,True
612752228742571242,Clothing & Apparel,Toys and recreational games,True
1991779511847242476,Electronics,"Books, movies, and media content",True
5718061651606004840,Home & Garden,Toys and recreational games,True
2953010300771406074,Baby Products,Jewelry and fashion accessories,False
9216283859283494492,Musical Instruments,Pet care and animal supplies,False
5877041999917665938,Books & Media,Baby and infant care products,False
2714375250782698877,Sports & Outdoors,Musical instruments and audio equipment,True
8867800319317079487,Sports & Outdoors,Food products and beverages,False
5242540752826294029,Automotive,Jewelry and fashion accessories,False
7312225854663190748,Arts & Crafts,Baby and infant care products,False
3997629262971992727,Health & Beauty,Art supplies and craft materials,True
5381771132510509000,Baby Products,Electronic devices and accessories,True
1231196678082515749,Office Supplies,Toys and recreational games,True
3548848703329009991,Sports & Outdoors,Art supplies and craft materials,False
7080091758277243122,Arts & Crafts,Musical instruments and audio equipment,True
7089033381655134224,Toys & Games,"Health, beauty, and personal care",True
42541876052488788,Automotive,Fashion and clothing items,False
439532667608797865,Toys & Games,Office and business supplies,True
8402008075345714901,Electronics,Sports equipment and outdoor gear,False
2282239537709141686,Jewelry,Toys and recreational games,True
6453903822519953799,Baby Products,Musical instruments and audio equipment,True
5205912248548938430,Baby Products,Sports equipment and outdoor gear,True
5540788771300324213,Food & Beverages,Office and business supplies,True
8921391421990111936,Toys & Games,Car parts and automotive accessories,True
1501421443319130129,Toys & Games,Electronic devices and accessories,True
3689969639632947,Automotive,Jewelry and fashion accessories,True
3639181775360319293,Health & Beauty,Home improvement and garden supplies,False
554897924384924831,Automotive,"Health, beauty, and personal care",False
8336741579888094613,Office Supplies,Art supplies and craft materials,True
5947087276335277553,Health & Beauty,"Health, beauty, and personal care",True
7259116634702318170,Automotive,Baby and infant care products,True
2712090515435155552,Automotive,Pet care and animal supplies,False
5423029394672593628,Automotive,Food products and beverages,False
7505364259341850725,Sports & Outdoors,Jewelry and fashion accessories,True
7984579900959705699,Arts & Crafts,Baby and infant care products,False
2598867586202220526,Sports & Outdoors,Pet care and animal supplies,False
5417269070773831264,Electronics,Jewelry and fashion accessories,True
4382232669207708561,Home & Garden,Art supplies and craft materials,True
8396174377741281991,Baby Products,Baby and infant care products,True
8187175424462805343,Clothing & Apparel,Jewelry and fashion accessories,False
3996130981184630851,Baby Products,Jewelry and fashion accessories,True
6957501645073107871,Automotive,Electronic devices and accessories,True
8082547159532578485,Jewelry,Toys and recreational games,False
7899483609127689131,Books & Media,Fashion and clothing items,False
5517158749672532169,Baby Products,Food products and beverages,True
771399249207810214,Food & Beverages,Baby and infant care products,False
8977553159274914418,Health & Beauty,Baby and infant care products,True
8886282454055787564,Food & Beverages,Fashion and clothing items,True
6324039602205751231,Food & Beverages,"Health, beauty, and personal care",False
5830761256689100435,Food & Beverages,"Books, movies, and media content",True
67304965497185197,Office Supplies,Pet care and animal supplies,True
2153170696448259794,Jewelry,Home improvement and garden supplies,True
