category_id,category_name,description,is_active
3747716464708590044,Jewelry,Electronic devices and accessories,True
1940342673203828247,Sports & Outdoors,Food products and beverages,True
397814619057203524,Automotive,Musical instruments and audio equipment,False
3689799079227656304,Jewelry,Baby and infant care products,True
6829557227462380013,Musical Instruments,Toys and recreational games,False
6448782523524073771,Musical Instruments,Art supplies and craft materials,True
9073725717503518599,Books & Media,Musical instruments and audio equipment,False
6997091385620465738,Home & Garden,Musical instruments and audio equipment,True
7054472401388038297,Home & Garden,Food products and beverages,True
7431036784003098441,Food & Beverages,Art supplies and craft materials,True
2599397117841410832,Electronics,Food products and beverages,True
7020119768687892217,Electronics,Home improvement and garden supplies,True
8573458433226025161,Arts & Crafts,Art supplies and craft materials,False
8132604612056509138,Musical Instruments,Fashion and clothing items,False
8084408016663891944,Clothing & Apparel,Sports equipment and outdoor gear,True
7341428062406139186,Health & Beauty,Art supplies and craft materials,True
1226204421468141915,Office Supplies,Baby and infant care products,True
2378225455270839721,Sports & Outdoors,Food products and beverages,False
6543944405654817909,Food & Beverages,Jewelry and fashion accessories,True
8224549755104549522,Jewelry,Baby and infant care products,False
7237143265177238921,Pet Supplies,Musical instruments and audio equipment,True
951886232889738673,Office Supplies,Toys and recreational games,False
4857131925813835979,Pet Supplies,Car parts and automotive accessories,False
48223857254564478,Toys & Games,Sports equipment and outdoor gear,True
4441770288151150104,Pet Supplies,Art supplies and craft materials,True
5089900013342447311,Books & Media,Baby and infant care products,False
4413448005686975172,Clothing & Apparel,Art supplies and craft materials,True
8467421670840744796,Office Supplies,Pet care and animal supplies,False
5311821214495992632,Food & Beverages,"Books, movies, and media content",True
3912945386351736260,Pet Supplies,Car parts and automotive accessories,True
1628057260922369538,Home & Garden,Electronic devices and accessories,False
5905420922090963910,Food & Beverages,Fashion and clothing items,False
2075551813315130839,Home & Garden,Car parts and automotive accessories,True
4564401595938205428,Arts & Crafts,Jewelry and fashion accessories,False
7080596210158459266,Home & Garden,Jewelry and fashion accessories,False
796294210616321798,Pet Supplies,Office and business supplies,False
3530326567428674788,Sports & Outdoors,Car parts and automotive accessories,False
1988068693099145874,Automotive,Sports equipment and outdoor gear,True
3150733362090958745,Clothing & Apparel,Pet care and animal supplies,False
8786583534281031417,Books & Media,Home improvement and garden supplies,False
8088256758862688954,Musical Instruments,Car parts and automotive accessories,True
196887526903951262,Musical Instruments,Jewelry and fashion accessories,True
9197292019728316804,Sports & Outdoors,Food products and beverages,False
421458805140144752,Automotive,Pet care and animal supplies,True
1073937226537195029,Home & Garden,Electronic devices and accessories,False
5096759974962670879,Books & Media,Jewelry and fashion accessories,False
7809497084935393155,Toys & Games,Baby and infant care products,False
7069752229270291918,Sports & Outdoors,Fashion and clothing items,True
7012843885910845600,Toys & Games,Fashion and clothing items,True
8351379367525174669,Sports & Outdoors,Musical instruments and audio equipment,True
3421728868577140164,Pet Supplies,Fashion and clothing items,True
6733155635783766463,Electronics,Office and business supplies,False
6857628447098598988,Toys & Games,Art supplies and craft materials,True
5064896434809246788,Food & Beverages,Fashion and clothing items,True
507517998471562857,Home & Garden,Pet care and animal supplies,True
89352180207730398,Office Supplies,Home improvement and garden supplies,True
6752863343112250348,Health & Beauty,Pet care and animal supplies,True
2445656728929926088,Pet Supplies,"Health, beauty, and personal care",True
5276920372752370645,Health & Beauty,Electronic devices and accessories,False
5706750669835694483,Toys & Games,Baby and infant care products,False
3169864621557601369,Health & Beauty,Sports equipment and outdoor gear,True
