order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-6339203,318475,6c1b2191-6fd2-416c-98ba-14555892ec3d,2d07ed30-0921-4e74-bcd8-5068ab119c5f,2023-04-18,09:00:00,DELIVERED,8697.05,480.96,36.01,10189.25,PAYPAL,Rush delivery requested
ORD-5636302,326630,ce070cff-5414-43b4-b648-d54b1782d92e,977691b3-d6e6-4653-a918-69d1575eebd2,2023-09-11,22:00:00,DELIVERED,5789.26,142.72,38.42,8873.11,GOOGLE_PAY,Leave at front door
ORD-5977969,746499,370fabce-d7df-410b-a9ac-ad0f392560ce,06901c18-6260-4f33-b96b-826e14369378,2024-02-16,14:45:00,DELIVERED,4133.49,332.2,15.32,7643.38,DEBIT_CARD,Weekend delivery preferred
ORD-7306236,850874,dd7c4212-5a6a-43dc-8226-98f9c996e1f0,35152bc5-ef2d-41b7-ad03-634acae7bb17,2023-07-07,22:00:00,PENDING,4034.87,520.92,15.36,792.15,CREDIT_CARD,Gift wrapping required
ORD-6439834,237351,fc38eae8-e248-4a5d-b455-a3255d05e5be,296b7ba6-4a45-491f-9eaa-426aec8018a7,2024-09-10,10:30:00,DELIVERED,4973.08,133.18,3.87,7351.02,PAYPAL,Special handling required
ORD-5953498,775319,2b242f2e-3d79-46fa-9856-b86efd007da4,db1cc45d-11ec-4c31-a44f-c70cb1ae4e83,2023-03-17,12:15:00,DELIVERED,2143.25,153.77,37.5,1685.84,CREDIT_CARD,Leave at front door
ORD-6018728,688197,8ce34d37-af7d-4185-a98b-2b4a5c45100b,ced107ce-6b20-49a5-af89-ea393afe6644,2023-09-11,16:20:00,DELIVERED,8375.78,231.34,14.59,6671.72,DEBIT_CARD,Business delivery
ORD-7613683,942032,9cc611cf-d8d5-4a04-907d-df54677b7c28,70d13826-7673-41af-a2c3-1186a5acbd83,2023-09-27,22:00:00,PENDING,6111.32,103.17,2.03,9864.72,CREDIT_CARD,Contact before delivery
ORD-2552510,258452,59c332ca-eb57-4c8e-a9b3-2c3d7a938a1a,08021322-5889-448c-b5c3-576a6a544b5d,2023-05-16,14:45:00,DELIVERED,5406.14,502.08,40.96,2930.84,DEBIT_CARD,Weekend delivery preferred
ORD-4690386,1672,f30ea127-86b3-404c-9b4c-86315cf09ffe,173d7b87-081a-42c8-8aa1-43ca77d271ee,2023-12-22,12:15:00,DELIVERED,1907.53,243.24,41.75,3188.87,APPLE_PAY,Leave at front door
ORD-4820283,579737,0681d4bf-2139-45b1-94f1-1fd298d23610,4d6b0616-0662-4fe7-abd0-a12e183bdddb,2024-01-18,12:15:00,PENDING,570.31,170.05,22.57,6806.47,CREDIT_CARD,Contact before delivery
ORD-8290459,958797,60a502a8-ca2b-4507-a089-2bab3be07e70,998847bf-b175-49d2-b931-fb5ae9d2fd29,2023-06-27,10:30:00,SHIPPED,778.96,88.44,45.29,10535.94,DEBIT_CARD,Gift wrapping required
ORD-8313160,628555,55cc949a-cbfe-4ed6-bd58-875391066f1d,fcebc7e6-d9a1-4cee-a065-8268ae515533,2023-11-07,14:45:00,SHIPPED,7362.38,567.19,42.51,7587.3,DEBIT_CARD,Leave at front door
ORD-4817616,206571,4e6597a3-40a5-4442-bd86-b8c6b256a90a,faa41ab3-798c-438b-bce5-1541213ecdaf,2023-05-30,22:00:00,PROCESSING,7402.65,478.55,11.77,4428.52,DEBIT_CARD,Gift wrapping required
ORD-7243422,212472,f85dcf1f-bd58-4857-a0fb-15a2ccb5a909,8eebc55f-a166-4b01-8d09-64308d5e3974,2024-05-18,12:15:00,SHIPPED,3481.17,310.95,44.75,3405.21,GOOGLE_PAY,Fragile items
ORD-4081243,576371,ebcd863c-ea88-4e35-ad87-b4d13b52eb89,08af2802-a15d-46b2-a50b-1eb8b3d6f1ea,2023-11-22,22:00:00,CONFIRMED,9235.63,390.7,16.38,8389.8,CREDIT_CARD,Rush delivery requested
ORD-9941697,779351,24c6e086-ade0-487b-a2b1-6ddef2b2b23c,1b09cd37-e43a-4888-b1d2-6ef93ca82ca8,2024-08-18,22:00:00,CONFIRMED,3086.76,425.62,30.82,2751.47,CREDIT_CARD,Leave at front door
ORD-6269385,424285,4ba5c573-fb48-4f52-907c-ff545899abae,a2b527d9-2d36-4ce7-a259-fec3704f7a96,2024-09-05,10:30:00,DELIVERED,5500.0,413.39,34.47,6346.34,GOOGLE_PAY,Weekend delivery preferred
