line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-87297248,ORD-6326225,PROD-561051,3,1196.57,81.29,19045.64
LI-27006258,ORD-9752125,PROD-162071,4,271.26,223.4,40732.9
LI-35901788,ORD-7896512,PROD-403375,2,1903.41,40.9,24951.59
LI-67528259,ORD-7385420,PROD-916521,2,3791.91,50.65,27709.89
LI-41987409,ORD-2786032,PROD-561990,7,2726.65,47.04,48160.88
LI-67314331,ORD-9300806,PROD-390810,6,3715.16,325.69,635.27
LI-43598635,ORD-8480485,PROD-817146,6,692.76,162.7,26544.31
LI-11519234,ORD-4354610,PROD-206671,4,4797.17,499.04,40509.49
LI-62791998,ORD-5351607,PROD-562193,4,1496.21,354.53,28980.57
LI-95113538,ORD-2474132,PROD-747725,1,2183.42,29.12,35327.91
LI-81817326,ORD-4876370,PROD-510375,8,2983.89,403.75,27019.62
LI-45257755,ORD-3124643,PROD-887114,9,1296.08,328.27,23554.93
LI-32704313,ORD-3673701,PROD-810239,6,4767.99,164.66,33145.29
LI-55251805,ORD-3880430,PROD-444691,2,1562.68,419.89,34884.78
LI-41048385,ORD-5713116,PROD-592721,8,3202.66,183.44,11915.73
LI-90319748,ORD-1930483,PROD-503954,9,3587.56,233.37,6463.12
LI-41298489,ORD-2252808,PROD-368747,10,4635.55,415.55,27048.31
LI-29065821,ORD-1797884,PROD-500467,10,1679.97,387.97,30930.79
LI-98203209,ORD-5003985,PROD-695270,9,1084.24,342.95,34364.61
LI-83243571,ORD-8586694,PROD-380856,10,2518.77,32.67,8107.41
LI-43607902,ORD-8479235,PROD-165034,10,1719.18,332.02,5382.02
LI-95320462,ORD-6345309,PROD-559389,5,2250.36,446.32,15582.23
LI-65253970,ORD-9024713,PROD-437594,3,3356.88,299.59,19770.61
LI-95237491,ORD-8162581,PROD-795707,7,4168.68,325.09,40165.87
LI-92580200,ORD-8728707,PROD-317201,10,4029.93,134.21,21178.2
LI-88499710,ORD-9375013,PROD-535592,3,2636.26,419.98,1956.11
LI-64672825,ORD-8439519,PROD-311779,6,21.07,301.73,20115.31
LI-55334911,ORD-1705701,PROD-976051,3,2824.12,27.41,41361.89
LI-47189797,ORD-2320153,PROD-544541,9,2409.5,156.27,25439.4
LI-39637667,ORD-3226052,PROD-484700,7,3194.43,200.86,22958.99
LI-35745604,ORD-7316938,PROD-126589,8,4301.96,159.89,33531.73
LI-35128997,ORD-6078794,PROD-110537,9,1328.04,233.84,42546.86
LI-43806079,ORD-5206314,PROD-194378,2,618.38,323.17,49334.48
LI-97481867,ORD-1128160,PROD-343071,2,1208.98,412.07,13414.65
LI-45236791,ORD-3410463,PROD-456946,7,1137.63,51.44,1869.66
LI-31291993,ORD-4321679,PROD-909300,9,1780.35,352.56,47650.83
LI-95659433,ORD-9067500,PROD-541277,7,2905.07,193.99,25440.64
LI-30831067,ORD-1666963,PROD-400717,1,3846.4,72.67,37366.73
LI-62736162,ORD-7701193,PROD-714820,10,1335.67,167.49,16725.9
LI-22535014,ORD-9319562,PROD-248761,7,2879.09,481.38,29780.87
LI-10702336,ORD-3166594,PROD-382504,4,1565.75,436.6,26556.87
LI-87704146,ORD-4407160,PROD-768012,7,792.82,322.72,31743.42
LI-87185723,ORD-1825130,PROD-748452,10,841.59,183.7,48032.34
LI-16128658,ORD-8960396,PROD-663475,5,3548.31,476.63,48833.76
LI-62941866,ORD-6831024,PROD-523349,4,512.86,216.61,21893.84
LI-11585021,ORD-6487102,PROD-535771,5,1391.0,484.85,38228.12
