order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-8599890,172024,162a915c-6339-4e75-8ff6-368027867d3a,3827fc7d-97b9-44d4-b87f-126b237a2eee,2023-08-12,22:00:00,SHIPPED,8167.77,296.61,1.78,4431.18,PAYPAL,Contact before delivery
ORD-7648277,242523,333ea621-de37-41bb-b176-dccf8d89436a,857e3255-3bc9-447d-b13e-bf3a538e77c5,2024-01-08,10:30:00,PROCESSING,7945.06,58.28,44.34,10121.57,DEBIT_CARD,Fragile items
ORD-5434471,934929,a6b57d86-2ca1-4910-887f-8c00e884d927,90ce1162-d12c-4fb0-a545-f6d072dc1272,2024-08-19,14:45:00,DELIVERED,4599.71,4.29,28.24,387.63,CREDIT_CARD,Leave at front door
ORD-8973348,535969,71dbb822-d644-4ec1-baa6-b7467e32a03b,4be6dde9-d03c-4b7e-9700-a846ec038c8f,2024-08-28,22:00:00,PROCESSING,4690.1,484.97,19.65,4451.49,CREDIT_CARD,Contact before delivery
ORD-8918935,890438,0a6f2ea1-ddd8-4c96-a4ca-9c7f0f024622,7de7b6e5-1172-4c36-8093-3e22c43dace6,2024-12-07,12:15:00,PROCESSING,1129.14,568.97,34.56,5903.87,DEBIT_CARD,Weekend delivery preferred
ORD-2436212,707026,4bf7d258-99d1-45b2-8b3a-983ec984e7b9,2710d1ee-1254-41ae-a0f4-5d40ad644f3d,2023-08-27,10:30:00,DELIVERED,3633.24,578.22,15.84,8443.9,CASH_ON_DELIVERY,Gift wrapping required
ORD-2749668,635939,f8f17d86-df29-4c72-a553-4166018b33fe,174b7694-220b-4f23-8de6-f725f6064e64,2024-02-15,16:20:00,PROCESSING,4781.02,434.65,14.56,211.79,CREDIT_CARD,Weekend delivery preferred
ORD-8278356,510406,c68b0301-5f45-444a-932d-a36af121574d,ff61edac-fb18-4b97-9a02-65c6faaa8361,2024-02-25,20:10:00,RETURNED,914.51,691.82,29.45,4781.2,DEBIT_CARD,Fragile items
ORD-2255963,740997,4ed1f114-4c82-4933-8803-5dd59575f143,3abd737d-40d3-4537-84e1-302011348477,2024-11-23,10:30:00,CONFIRMED,805.07,541.45,17.08,2787.72,PAYPAL,Rush delivery requested
ORD-4562114,443649,132f3d94-3c58-4bd3-b23b-9537f6f44854,46d58ca2-50bd-492e-8c36-ae71936f815b,2024-06-03,10:30:00,PROCESSING,1449.37,671.69,26.5,9552.63,DEBIT_CARD,Contact before delivery
ORD-5318177,263369,0c55e7d3-44b3-40b4-a1bd-6c0111d9e375,5245fe62-86f2-4c9b-b5ff-dbb4911acd44,2023-04-11,20:10:00,CANCELLED,8120.5,482.34,6.49,7752.31,DEBIT_CARD,Fragile items
ORD-7906680,208341,6da6375d-9b74-44f0-a7e9-4890c1465bd4,534fd1fd-ba7f-4aa9-846b-25b7ede16626,2023-07-05,16:20:00,PROCESSING,5506.78,530.35,39.77,2891.0,CREDIT_CARD,Business delivery
ORD-2963449,743934,f0f2675d-bc4d-4640-a509-2d4cbafb8acb,8b96302a-6477-4df9-a006-e4e208f30b29,2023-12-18,09:00:00,SHIPPED,9270.47,144.29,7.9,3193.83,APPLE_PAY,Gift wrapping required
ORD-3372120,53829,b652a905-2953-4e36-b400-29f995c8457a,67434053-7a8d-46a6-84bd-95959f154bcd,2024-04-03,22:00:00,CONFIRMED,6986.76,39.94,40.83,6432.52,CREDIT_CARD,Rush delivery requested
ORD-2916163,616767,df476140-d792-4076-b1c0-0d67d61941f6,5ef883e4-4a60-4968-8131-750fe734bcf0,2024-07-07,14:45:00,SHIPPED,1880.09,774.84,9.09,1156.75,CASH_ON_DELIVERY,Leave at front door
ORD-4520208,514140,10983e49-3ba4-44ab-9041-5e6f8893634e,2f5c8fa7-7501-43b1-860a-720ab5ae1ca9,2024-06-08,20:10:00,DELIVERED,9776.71,281.8,17.07,2738.47,DEBIT_CARD,Business delivery
ORD-3857603,414743,1775e50e-d5c3-431d-837b-d75ce3c33b0e,90a82aae-4a8f-4621-99f3-4acbec09baf1,2024-11-19,20:10:00,DELIVERED,6678.6,699.83,38.68,9188.82,DEBIT_CARD,Rush delivery requested
ORD-9471390,566682,833c69e5-03ed-4c65-8c8e-3809a51f08ba,e3455515-d4bc-437a-9982-0c1a0bb7d243,2024-08-01,14:45:00,DELIVERED,7987.45,768.08,13.5,4052.92,CREDIT_CARD,Fragile items
ORD-6914465,412250,98cf156f-454f-461a-b63b-1e055dde6834,9246be07-2fa7-4d80-b6c4-884b93bbc334,2024-09-11,10:30:00,CANCELLED,4463.17,741.36,6.23,8581.37,CREDIT_CARD,Fragile items
ORD-7603069,150848,d1022385-403f-4a83-8fda-572062731ed7,cf66e8eb-7cb4-4139-88aa-f31d3ea4d329,2023-12-27,22:00:00,PROCESSING,7853.15,299.39,14.26,2712.34,PAYPAL,Weekend delivery preferred
ORD-7646852,121035,1d712a05-338c-4c08-afa7-e67630c8522c,01804e95-8b74-4441-9536-b641740e3830,2023-05-15,18:30:00,CONFIRMED,9437.6,333.33,41.48,3210.47,CREDIT_CARD,Contact before delivery
ORD-1358857,416816,28174e13-3606-4aa0-b30d-dc4ee7cabc64,8b68d013-6ecd-4377-acd9-1993efb06294,2023-03-24,22:00:00,CONFIRMED,3504.1,279.62,8.55,2516.03,APPLE_PAY,Leave at front door
ORD-3590534,429154,b2702e4e-bcca-41b3-adf6-52acb7f8b283,9f100af8-9745-4b15-bbce-266e3847a6e7,2023-09-01,20:10:00,DELIVERED,141.86,83.07,14.61,6869.89,DEBIT_CARD,Rush delivery requested
ORD-5627169,809403,da9cf96e-5601-4738-a7c8-393278f903ca,77651fd2-6b08-45a4-8c28-d5a855dee943,2023-04-26,22:00:00,PENDING,5528.74,485.61,14.2,8830.07,CASH_ON_DELIVERY,Business delivery
ORD-5051303,968203,47116213-e9bc-44ad-b781-1f86cadac664,a5d42f77-21ed-47d6-9184-9827f8d39ca5,2024-02-22,20:10:00,DELIVERED,2516.07,551.23,39.14,8397.22,APPLE_PAY,Weekend delivery preferred
ORD-1638505,106387,865f1e8f-d168-47c4-bf53-67ffc180fcff,045f916e-9efe-41a0-a4f7-05f64e321a65,2023-04-09,18:30:00,DELIVERED,9787.62,766.43,3.99,4951.46,CREDIT_CARD,Gift wrapping required
ORD-5227976,314222,c9c0669a-ad09-4b39-b3aa-40edaaa717f3,df3bcc3c-dfb1-44db-b8c6-6a94063cbf0c,2024-12-23,09:00:00,PROCESSING,4003.06,171.31,35.82,1141.74,DEBIT_CARD,Gift wrapping required
ORD-8861032,337053,434b6fea-3ac9-4594-8da8-ed94aceb5172,7c40998a-0eb1-49d6-90c3-d81ad443da02,2024-06-03,22:00:00,SHIPPED,9009.34,498.39,23.54,6293.17,GOOGLE_PAY,Special handling required
ORD-6477880,921359,1a16e920-ce89-41ed-8aa6-527591fa2be7,2e9bedcc-4787-4d42-8e2f-2754179b35f7,2023-07-05,18:30:00,PROCESSING,3074.04,761.77,22.95,5374.22,CREDIT_CARD,Leave at front door
ORD-8981528,319558,febd2a2f-82d9-4db0-a473-b105aeb7a730,271b4806-8cb9-4a3d-89c0-6dc8b0b54c7a,2023-08-15,18:30:00,DELIVERED,3539.46,100.45,3.51,8463.63,APPLE_PAY,Rush delivery requested
ORD-5911809,422319,451af61b-2a43-4c50-8bb1-cbd045d00d7a,5614be23-a856-47f8-9bd8-daf4716dc9a0,2024-11-14,09:00:00,DELIVERED,9888.18,546.87,33.04,5657.64,CREDIT_CARD,Special handling required
ORD-8080107,247579,fa16b6e7-b57b-436c-970f-f1b8e08daf3e,5c61d5b6-498b-4cd8-a0be-b499b25e0c72,2024-05-20,18:30:00,DELIVERED,195.91,14.95,18.06,76.7,PAYPAL,Rush delivery requested
ORD-7615738,970428,d1b0a4a8-22ac-4e49-95bb-f7e57d45c9af,3db36299-c1fc-4b00-ab10-74a5e2315d03,2023-04-03,10:30:00,CANCELLED,3386.13,263.32,8.2,5550.3,PAYPAL,Rush delivery requested
ORD-6187923,985811,06db8d38-cfbb-438c-b282-6b31f2de7821,a4e8ccec-7407-4c86-a44e-01572954adb5,2023-03-22,10:30:00,CONFIRMED,6985.74,458.71,3.31,1366.23,DEBIT_CARD,Special handling required
ORD-4396567,439615,e8f118ef-3fdd-454a-85c7-5b732d95d70e,19db7625-7b7e-4aab-b3fb-82a11f7a4cd5,2023-09-25,16:20:00,SHIPPED,1908.2,18.13,30.96,7397.0,CASH_ON_DELIVERY,Rush delivery requested
ORD-3539480,932564,8ee683cb-230b-4552-a613-5d78dce5db97,9be66f89-1993-4e9f-9578-fa3c97eadadf,2023-09-30,16:20:00,DELIVERED,8490.11,332.9,28.59,5306.13,CREDIT_CARD,Business delivery
ORD-2909893,204094,8310a6ef-30db-45f3-8b2e-66739240b530,3053276b-2259-44d3-9988-8cbb8e4ae6c0,2023-09-20,22:00:00,DELIVERED,6748.88,224.27,1.84,1736.9,CREDIT_CARD,Business delivery
ORD-8340473,514062,a86f96e7-7b24-4e92-b578-53c014089115,345e8576-e0bb-44c6-8a58-85195fbeb26a,2024-07-08,09:00:00,DELIVERED,8677.28,274.33,15.46,1873.73,DEBIT_CARD,Gift wrapping required
ORD-6625230,20209,2324ae4b-3eae-4621-baff-3fb4515ee8d2,bda1931a-8c54-4e9b-a704-d6caee708753,2023-07-21,18:30:00,SHIPPED,2232.79,494.52,34.66,10337.47,APPLE_PAY,Contact before delivery
ORD-1544621,917090,05e3d333-9fb0-40b6-9b7b-c202a3f38d49,3321990b-e8c4-4feb-9b9c-a0e5432e0eac,2024-11-26,16:20:00,PENDING,431.44,236.72,20.81,4652.26,GOOGLE_PAY,Gift wrapping required
ORD-9668270,713955,9bb942dc-a36f-4fb4-912a-cb458da5fd6e,cb15777e-7d43-4ec9-93fd-502e0bead360,2024-05-20,20:10:00,DELIVERED,1290.76,656.81,10.32,4269.44,CREDIT_CARD,Contact before delivery
ORD-1057080,827571,d2315da6-fd84-4c68-b86a-1fae4a50009f,4884f4ad-63ce-4737-ad6a-7762cbf429bf,2024-05-08,09:00:00,CONFIRMED,4774.26,657.6,47.96,10228.32,PAYPAL,Weekend delivery preferred
ORD-2232616,957411,8beb2750-8fa6-4541-bc00-2cb7b7ebcfc4,bd26e8b6-ca40-4485-80c2-c3df4f3617b9,2024-11-10,12:15:00,DELIVERED,3995.52,74.17,9.68,6513.54,CREDIT_CARD,Weekend delivery preferred
ORD-1023559,297197,449b0e43-6e19-4fba-a699-ac39be4f622c,4a0d136e-ea78-4e54-bfa6-dfb565cb66d1,2024-04-09,20:10:00,PROCESSING,1386.66,673.64,37.59,1561.55,CREDIT_CARD,Rush delivery requested
ORD-7301655,50680,98559711-5427-442e-8205-8d21e37acd30,be55a001-76b2-454a-ba39-cfa9b9c749c5,2023-12-31,10:30:00,PENDING,8671.88,528.08,8.6,4397.76,DEBIT_CARD,Rush delivery requested
ORD-3218783,183952,e69682c9-e37a-4cf4-8fb4-4e8e0cc19c26,073e625d-79c0-4ee4-8ce0-48e7736e4c2c,2023-09-17,09:00:00,DELIVERED,7935.39,387.97,47.65,193.65,CREDIT_CARD,Special handling required
ORD-5595820,149708,35a55694-c90a-4ff7-8cff-1de9193bb50a,8e15d300-57b4-47ac-80d0-ba6ae5108465,2023-02-10,09:00:00,SHIPPED,3517.61,113.46,7.39,6537.95,APPLE_PAY,Fragile items
ORD-7062774,64231,93acea99-55b2-47ce-91d8-0f1a2c055640,e7f05d1d-23bd-4cc3-b892-a4c8f3a25f1a,2024-12-29,09:00:00,SHIPPED,9446.88,553.1,47.71,165.66,CREDIT_CARD,Gift wrapping required
