product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-391274,7813597639910514331,Coffee Machine Deluxe,2191.35,2480.15,SKU-2794728,3860,39,SUP-9432,32.18,781x731x0cm,True,2023-01-19
PROD-598901,3931536611870082098,Standing Desk Converter,3484.94,1039.52,SKU-1064607,3103,28,SUP-2760,33.36,71x3x18cm,False,2023-01-11
PROD-122376,8889228890950760541,4K Ultra HD Smart TV,1061.55,2721.53,SKU-7797349,3206,52,SUP-9766,12.61,529x67x468cm,False,2021-12-06
PROD-225531,1150488110757521029,Yoga Mat Premium,2885.99,1124.74,SKU-1612507,9290,86,SUP-4078,26.8,17x836x578cm,True,2022-05-29
PROD-904678,4140441211499336080,Wireless Mouse Ergonomic,4879.76,2514.24,SKU-5425360,6561,33,SUP-1481,25.13,34x67x441cm,False,2022-01-31
PROD-959619,2210123285469746184,Stainless Steel Water Bottle,2985.32,137.04,SKU-1283077,432,98,SUP-8503,40.67,2x452x40cm,False,2020-04-04
PROD-789996,2669089240214090128,Standing Desk Converter,4801.64,2722.68,SKU-5005709,6669,11,SUP-9061,25.59,868x178x99cm,False,2020-06-21
PROD-475944,8709490985961238225,Standing Desk Converter,653.33,1067.05,SKU-9426920,2299,25,SUP-4537,37.34,0x4x245cm,True,2021-04-26
PROD-403930,7691585087525819651,Air Purifier HEPA,4343.91,1686.49,SKU-1854064,2299,26,SUP-1301,22.29,49x9x1cm,True,2024-01-12
PROD-681424,5877333890188981305,Standing Desk Converter,63.07,1688.24,SKU-7704081,6568,93,SUP-2466,21.56,67x00x1cm,False,2024-04-02
PROD-256376,6122604566781518973,Portable Phone Charger,1024.75,2570.84,SKU-2346035,2169,83,SUP-9778,37.53,7x7x462cm,True,2020-09-22
PROD-421818,7621060015228142230,Wireless Mouse Ergonomic,3473.16,2919.6,SKU-1270122,278,87,SUP-6515,49.58,9x134x11cm,False,2020-03-23
PROD-960488,1586312880833049364,Portable Phone Charger,3586.22,374.23,SKU-4310722,3612,50,SUP-8743,40.59,53x500x28cm,False,2022-04-02
PROD-784173,5395375974401831515,Air Purifier HEPA,903.33,595.28,SKU-2429571,2286,87,SUP-1468,12.0,5x06x602cm,False,2021-05-11
PROD-630782,6427914963953244647,Stainless Steel Water Bottle,1814.53,473.03,SKU-8769437,3287,49,SUP-8295,48.12,55x32x956cm,False,2023-05-10
PROD-364040,2650986441921421131,Air Purifier HEPA,218.15,2330.85,SKU-5830929,421,23,SUP-7099,3.13,41x773x093cm,True,2022-06-17
PROD-594163,7363333693933447904,Standing Desk Converter,3050.13,52.98,SKU-8945893,6832,44,SUP-7198,27.64,8x59x0cm,False,2024-10-12
PROD-104638,285495712824290674,LED Desk Lamp,2090.52,2318.97,SKU-5141212,9370,72,SUP-6601,43.4,579x47x3cm,True,2021-11-27
PROD-967075,4197797364575360711,Air Purifier HEPA,2547.12,2662.74,SKU-1168785,388,38,SUP-3177,10.24,9x19x6cm,True,2023-03-29
PROD-460798,1586066795366226588,Air Purifier HEPA,640.41,2998.92,SKU-1851637,608,22,SUP-9853,29.86,994x9x488cm,False,2024-04-16
PROD-348916,4079534094376643813,Organic Cotton T-Shirt,4543.4,921.0,SKU-5055645,9377,90,SUP-2415,49.77,120x19x90cm,False,2024-03-29
PROD-622518,1736918741161846175,Wireless Mouse Ergonomic,3592.82,2849.05,SKU-7896881,8561,76,SUP-9384,1.44,086x80x665cm,True,2024-11-24
PROD-671910,1009757804470419344,Gaming Laptop Pro,1806.87,2799.83,SKU-8252300,3165,59,SUP-3106,20.16,991x792x454cm,True,2022-12-21
PROD-776168,8365735191214074552,Yoga Mat Premium,4007.19,2440.61,SKU-6560820,9745,53,SUP-1518,32.86,59x95x39cm,False,2022-01-06
PROD-349054,1664501313462781505,Wireless Mouse Ergonomic,3198.73,2945.31,SKU-8417770,6941,40,SUP-3016,15.56,23x7x34cm,False,2023-08-06
PROD-804814,6343162293599499119,Bluetooth Speaker,3443.16,398.14,SKU-2638631,604,97,SUP-2976,47.47,528x458x558cm,False,2021-09-23
PROD-329834,2451000270762244019,LED Desk Lamp,1750.97,1005.3,SKU-7694583,9845,89,SUP-2830,47.15,9x73x571cm,True,2022-05-26
PROD-873314,3202410895372802095,4K Ultra HD Smart TV,1606.32,137.88,SKU-4359172,1191,75,SUP-4336,9.5,20x421x6cm,False,2024-05-18
PROD-429901,5499786779418827971,LED Desk Lamp,875.33,1818.27,SKU-1495187,896,87,SUP-8665,39.06,3x4x751cm,True,2021-11-22
PROD-680688,700678548516896402,4K Ultra HD Smart TV,4201.22,160.05,SKU-6524020,2616,91,SUP-1649,38.8,62x031x23cm,True,2020-12-05
PROD-482101,1049167007388704840,Gaming Laptop Pro,4822.22,2543.07,SKU-9998905,6710,76,SUP-5265,34.77,00x61x3cm,False,2021-01-08
PROD-354840,2537502071518889641,Memory Foam Pillow,515.45,1475.24,SKU-3703738,9481,79,SUP-8205,37.53,46x120x83cm,True,2020-06-02
PROD-752087,742247232956004182,Portable Phone Charger,332.91,2544.4,SKU-9100655,2370,33,SUP-7126,35.11,454x9x741cm,False,2020-06-13
PROD-873845,2352935702149795227,Wireless Bluetooth Headphones,2922.47,1159.38,SKU-5027122,839,30,SUP-2421,18.84,11x48x6cm,True,2020-06-13
PROD-750441,2095730205688942198,Air Purifier HEPA,2955.45,1866.44,SKU-4432755,9256,91,SUP-3596,17.09,475x20x2cm,True,2023-09-14
PROD-288442,7928073215694244576,Portable Phone Charger,2336.23,1398.42,SKU-5641839,2881,46,SUP-6251,32.98,654x96x23cm,True,2021-02-19
PROD-413723,4795116093385427487,Stainless Steel Water Bottle,3329.33,1864.79,SKU-6513011,3817,38,SUP-4002,11.44,41x6x20cm,False,2022-06-14
PROD-600876,7715921718871478320,Wireless Bluetooth Headphones,2369.99,1109.3,SKU-6730231,9592,52,SUP-6976,0.55,7x17x7cm,False,2022-11-20
PROD-892301,339372013684327345,Bluetooth Speaker,4299.59,1867.52,SKU-1988967,1532,36,SUP-4819,9.98,35x585x439cm,True,2023-05-07
PROD-427381,8230834948272784720,Wireless Mouse Ergonomic,3384.7,444.01,SKU-9271946,8694,10,SUP-7367,37.11,056x216x43cm,False,2020-12-05
PROD-720072,68024354064682233,Air Purifier HEPA,1661.42,2878.4,SKU-1455406,1307,43,SUP-1004,46.84,3x23x102cm,False,2020-06-15
PROD-222620,7344950915877680578,4K Ultra HD Smart TV,689.67,1949.73,SKU-1686280,3509,65,SUP-1772,11.01,5x36x4cm,True,2023-02-26
PROD-207108,4604550623019283361,Organic Cotton T-Shirt,691.02,2716.4,SKU-9350577,9537,71,SUP-3258,37.16,3x3x0cm,False,2022-07-30
PROD-298940,3459902329804147801,Coffee Machine Deluxe,4180.52,83.43,SKU-4581371,5271,88,SUP-2588,27.07,6x5x446cm,True,2022-10-01
PROD-607870,4324936206738944674,Wireless Mouse Ergonomic,3540.84,975.22,SKU-9261457,5751,59,SUP-3584,14.15,1x95x4cm,False,2023-12-23
PROD-190757,665492336818684858,Standing Desk Converter,218.91,2355.13,SKU-1919223,4699,80,SUP-2123,47.07,1x83x4cm,False,2020-07-18
PROD-810121,4331088133446611199,LED Desk Lamp,3430.4,54.23,SKU-4420941,4006,22,SUP-3447,24.65,98x313x460cm,False,2020-06-02
PROD-750320,7155553717337555129,Organic Cotton T-Shirt,3413.94,2313.98,SKU-2314025,82,88,SUP-4082,13.7,84x18x6cm,True,2022-10-05
PROD-529327,5790504634511856310,Portable Phone Charger,3468.11,2425.7,SKU-1388507,6882,80,SUP-7364,40.24,197x51x5cm,False,2023-01-03
PROD-677877,7244209240667617342,Wireless Mouse Ergonomic,3593.77,707.1,SKU-9556597,6315,5,SUP-5686,3.15,745x70x246cm,False,2023-11-01
PROD-782480,3499344274911254445,Coffee Machine Deluxe,1667.36,298.38,SKU-1871926,9386,26,SUP-2897,34.65,9x506x14cm,True,2021-11-08
PROD-576247,755556886872638105,Air Purifier HEPA,2035.6,599.12,SKU-1516220,3812,26,SUP-8164,23.22,732x1x11cm,False,2022-02-04
PROD-722102,4276273706437816959,Wireless Mouse Ergonomic,1246.33,1370.86,SKU-7084893,9867,63,SUP-5434,1.08,1x626x5cm,False,2021-01-04
PROD-417786,7302044357611175923,Wireless Bluetooth Headphones,2843.22,1718.59,SKU-3590258,5034,18,SUP-8017,46.53,186x11x810cm,True,2024-03-13
PROD-967553,4033245051398788623,4K Ultra HD Smart TV,38.53,378.44,SKU-7979188,2218,42,SUP-1363,9.31,462x056x53cm,True,2020-07-11
PROD-624150,510672529938731145,Organic Cotton T-Shirt,3602.78,2051.6,SKU-2321770,8180,13,SUP-2401,33.59,372x86x6cm,False,2021-08-14
PROD-984542,8118231770202247963,Yoga Mat Premium,3031.27,2173.07,SKU-9170546,841,13,SUP-6756,38.08,99x164x15cm,True,2021-07-20
PROD-235400,3493500836524205709,Air Purifier HEPA,726.93,46.1,SKU-8184025,8228,5,SUP-5512,2.81,94x8x78cm,True,2021-10-11
PROD-687690,870319610845006767,Fitness Tracker Watch,2009.4,1867.62,SKU-6377219,7583,39,SUP-4484,36.09,3x6x31cm,False,2023-01-26
PROD-838920,637032397314376161,Wireless Bluetooth Headphones,4770.43,1888.84,SKU-7146986,2880,37,SUP-4298,5.0,304x50x7cm,False,2020-07-12
PROD-727722,6810614482708987643,Memory Foam Pillow,3035.35,2367.28,SKU-2688430,9091,22,SUP-7324,46.64,663x486x264cm,True,2023-05-11
PROD-886811,6779006124534193264,Standing Desk Converter,3503.17,2017.91,SKU-4230634,2144,47,SUP-9318,35.64,42x836x94cm,True,2020-06-27
PROD-902975,2427836964726092883,Wireless Mouse Ergonomic,4861.02,1501.99,SKU-8305296,1164,64,SUP-8147,4.35,9x110x69cm,False,2023-11-13
PROD-516452,7635465438081636297,Wireless Mouse Ergonomic,2930.79,958.39,SKU-6572826,5276,80,SUP-3393,15.76,1x730x39cm,False,2021-11-18
PROD-309015,3054102421467296635,Fitness Tracker Watch,1013.65,870.5,SKU-1703968,2580,74,SUP-4902,41.03,74x24x77cm,False,2022-06-22
PROD-665319,6227938657954064124,Wireless Bluetooth Headphones,4951.33,2880.43,SKU-1730453,8757,38,SUP-1709,10.82,96x75x6cm,False,2024-09-21
PROD-975100,8333257047987193519,Wireless Bluetooth Headphones,3892.85,469.37,SKU-6492542,1404,84,SUP-9497,23.53,0x5x405cm,True,2022-10-09
PROD-413626,8161661887935538697,Coffee Machine Deluxe,77.2,943.65,SKU-8159072,3898,37,SUP-8988,19.41,230x97x7cm,True,2020-04-23
PROD-207173,5290752987809084859,Coffee Machine Deluxe,1970.39,2335.77,SKU-9063001,9621,75,SUP-7215,12.49,0x495x78cm,False,2022-04-14
PROD-612795,170980168286683358,Organic Cotton T-Shirt,2300.92,856.8,SKU-8146613,7467,6,SUP-2554,20.29,4x66x56cm,False,2023-11-10
PROD-553905,3393916864171041334,Wireless Mouse Ergonomic,2140.19,557.28,SKU-5174239,8134,64,SUP-2729,20.92,701x71x7cm,False,2023-04-24
PROD-362563,6758425195584646338,LED Desk Lamp,3228.79,2316.31,SKU-3031932,1398,40,SUP-3580,29.43,0x627x0cm,True,2020-08-06
PROD-550994,1142868121869751976,Fitness Tracker Watch,2418.87,1331.55,SKU-1967748,390,25,SUP-5844,5.54,261x2x569cm,False,2021-01-06
PROD-318369,3016649820202376827,Gaming Laptop Pro,4872.98,316.88,SKU-1523696,4056,80,SUP-4725,19.26,0x945x288cm,False,2021-08-08
PROD-616034,2844914701720625756,Standing Desk Converter,2390.57,2927.32,SKU-2510747,6111,28,SUP-7172,24.0,7x9x5cm,True,2020-05-31
PROD-750312,6932199798953229936,Wireless Mouse Ergonomic,2260.52,470.31,SKU-9106346,7168,76,SUP-8634,11.66,2x354x235cm,True,2022-08-28
PROD-753463,6552305445696039083,Yoga Mat Premium,433.97,229.17,SKU-3277122,9872,47,SUP-5206,21.8,595x27x2cm,False,2024-06-20
PROD-410623,2199689519449900924,Stainless Steel Water Bottle,1178.89,547.95,SKU-5725911,7730,61,SUP-4079,21.29,66x366x71cm,False,2020-04-09
