category_id,category_name,description,is_active
2432088692693650462,Toys & Games,Electronic devices and accessories,True
2587693355334205189,Home & Garden,Musical instruments and audio equipment,False
5171999036452937656,Health & Beauty,Jewelry and fashion accessories,True
2692050004406683955,Electronics,Home improvement and garden supplies,False
1704079263853248575,Arts & Crafts,Art supplies and craft materials,False
4034850695531757492,Health & Beauty,Musical instruments and audio equipment,False
2992943209821777978,Baby Products,Car parts and automotive accessories,True
7056963211498284179,Pet Supplies,Pet care and animal supplies,False
38813512428333309,Clothing & Apparel,Baby and infant care products,False
7436311326147234409,Food & Beverages,Home improvement and garden supplies,False
2314661160232242644,Books & Media,Jewelry and fashion accessories,False
517722964080945819,Clothing & Apparel,Car parts and automotive accessories,True
6085489082904240681,Baby Products,Pet care and animal supplies,True
2478508186544326685,Automotive,Sports equipment and outdoor gear,False
5869503640014883590,Arts & Crafts,Car parts and automotive accessories,True
3047418420135339679,Jewelry,Office and business supplies,True
1088168685637136357,Musical Instruments,Jewelry and fashion accessories,True
56143586521242592,Books & Media,Electronic devices and accessories,True
2242818705575367874,Office Supplies,Car parts and automotive accessories,True
3218685746292767883,Electronics,Pet care and animal supplies,True
3790685462024345865,Clothing & Apparel,Office and business supplies,True
6381641209542510193,Health & Beauty,Office and business supplies,False
2690502188019153936,Arts & Crafts,Office and business supplies,True
8443113200936857917,Clothing & Apparel,Baby and infant care products,False
1659409839627956365,Automotive,Baby and infant care products,False
3005240793685745053,Office Supplies,Pet care and animal supplies,False
2901204047795232278,Baby Products,Office and business supplies,True
3576340633601056292,Jewelry,"Books, movies, and media content",False
7128211793767776434,Toys & Games,Food products and beverages,False
3335992535771220362,Baby Products,Pet care and animal supplies,True
6282255552414062366,Home & Garden,"Books, movies, and media content",True
5372101468923252588,Sports & Outdoors,Baby and infant care products,True
4247487514025520011,Food & Beverages,Home improvement and garden supplies,False
2919662029378929661,Health & Beauty,Fashion and clothing items,True
4293102443407920637,Automotive,Car parts and automotive accessories,True
5062873122042740041,Sports & Outdoors,Musical instruments and audio equipment,False
2719047784235590910,Musical Instruments,Toys and recreational games,True
4856642653317003853,Baby Products,Pet care and animal supplies,True
1184962329129858539,Home & Garden,"Books, movies, and media content",True
2934320376067003791,Office Supplies,Pet care and animal supplies,True
6187446443410984184,Home & Garden,Pet care and animal supplies,True
246251295611336919,Electronics,Baby and infant care products,True
4715153476300923082,Automotive,Jewelry and fashion accessories,False
4051318842500519226,Health & Beauty,Home improvement and garden supplies,False
