category_id,category_name,description,is_active
5149601994500420367,Books & Media,Baby and infant care products,True
9186795699156474349,Electronics,Electronic devices and accessories,True
8756134869387761027,Musical Instruments,Sports equipment and outdoor gear,True
1315723341881249117,Food & Beverages,Art supplies and craft materials,True
2194975597943538534,Arts & Crafts,Electronic devices and accessories,False
8082044386069163681,Musical Instruments,Car parts and automotive accessories,False
5855627124105971526,Pet Supplies,Art supplies and craft materials,False
668256869454687191,Clothing & Apparel,Food products and beverages,False
28125141885359870,Baby Products,Musical instruments and audio equipment,True
9116790827787654438,Musical Instruments,"Health, beauty, and personal care",True
4984634743273230996,Clothing & Apparel,Pet care and animal supplies,False
3947987052601047014,Health & Beauty,Art supplies and craft materials,True
421030500713207974,Automotive,Fashion and clothing items,True
4747455982307482690,Electronics,Musical instruments and audio equipment,True
5294191919999620228,Books & Media,Musical instruments and audio equipment,False
747336698661104747,Clothing & Apparel,Electronic devices and accessories,True
6562861842343533550,Food & Beverages,Musical instruments and audio equipment,False
4805552792326166707,Food & Beverages,Art supplies and craft materials,True
6458729537297693716,Electronics,"Books, movies, and media content",False
7967629563222385428,Health & Beauty,Toys and recreational games,True
7262275734937754728,Toys & Games,Baby and infant care products,True
6264898246298725222,Clothing & Apparel,Art supplies and craft materials,False
6019058473972360051,Office Supplies,Home improvement and garden supplies,True
7958660013035025578,Arts & Crafts,Home improvement and garden supplies,False
946736067389623928,Clothing & Apparel,Jewelry and fashion accessories,False
3567366460373456948,Food & Beverages,Electronic devices and accessories,False
3305953556913425569,Food & Beverages,Art supplies and craft materials,True
6765972310696836094,Jewelry,"Health, beauty, and personal care",False
1220756488347757875,Sports & Outdoors,Jewelry and fashion accessories,False
1856312837477086703,Clothing & Apparel,"Health, beauty, and personal care",False
9166632582704095351,Arts & Crafts,Baby and infant care products,True
5969433074643303922,Electronics,Sports equipment and outdoor gear,False
5178276768416914673,Toys & Games,Baby and infant care products,True
2071223210223268735,Arts & Crafts,Musical instruments and audio equipment,False
162724408439646069,Office Supplies,Office and business supplies,False
5136717130617455104,Food & Beverages,Baby and infant care products,False
219120012886591809,Toys & Games,Electronic devices and accessories,False
2850598182330974058,Automotive,Musical instruments and audio equipment,False
8103977091009624754,Musical Instruments,Jewelry and fashion accessories,True
4546286308322823864,Home & Garden,Jewelry and fashion accessories,True
4052051494415537260,Sports & Outdoors,Art supplies and craft materials,False
6619408134270278144,Pet Supplies,Sports equipment and outdoor gear,True
2491905380686872976,Sports & Outdoors,Car parts and automotive accessories,True
6718427734949886606,Toys & Games,Musical instruments and audio equipment,False
1266938727102836163,Clothing & Apparel,Sports equipment and outdoor gear,False
8991160537289169223,Food & Beverages,Pet care and animal supplies,False
9059166145711368016,Pet Supplies,Musical instruments and audio equipment,True
5158040600758843014,Baby Products,Art supplies and craft materials,False
2583706651305796630,Musical Instruments,Fashion and clothing items,True
1061774581958618829,Clothing & Apparel,Musical instruments and audio equipment,False
539743990717045318,Office Supplies,Electronic devices and accessories,True
3853462483550907509,Health & Beauty,Food products and beverages,False
5988300831574336696,Automotive,Car parts and automotive accessories,True
2131107984576687815,Jewelry,Sports equipment and outdoor gear,False
2944789405280136729,Arts & Crafts,Fashion and clothing items,True
2822898009046513335,Books & Media,Jewelry and fashion accessories,True
1105304672329946126,Health & Beauty,Musical instruments and audio equipment,False
4332512215592796070,Sports & Outdoors,"Books, movies, and media content",True
5461710903251702741,Office Supplies,Fashion and clothing items,True
973810343911998928,Sports & Outdoors,Office and business supplies,False
6469463466961449009,Health & Beauty,Home improvement and garden supplies,False
8825486812561119028,Jewelry,Musical instruments and audio equipment,True
6729130780402676897,Home & Garden,Toys and recreational games,False
7751584343022627467,Toys & Games,Baby and infant care products,True
7515911413700861933,Health & Beauty,Musical instruments and audio equipment,False
542697567150568379,Musical Instruments,Pet care and animal supplies,False
7902759393639097069,Books & Media,Baby and infant care products,False
1464858936666772904,Automotive,Electronic devices and accessories,True
6315561574184998446,Sports & Outdoors,Car parts and automotive accessories,True
1664713675793719242,Clothing & Apparel,Art supplies and craft materials,True
979780355388627163,Toys & Games,Jewelry and fashion accessories,False
8590801869725121773,Baby Products,Baby and infant care products,False
5733826318428503792,Health & Beauty,Office and business supplies,False
4137966586570213061,Sports & Outdoors,Fashion and clothing items,True
4477068226581195683,Pet Supplies,Baby and infant care products,False
4271933994341880311,Books & Media,Fashion and clothing items,False
745223269088593774,Baby Products,Office and business supplies,False
3269319804597632196,Musical Instruments,Car parts and automotive accessories,False
3374181216979083616,Jewelry,Jewelry and fashion accessories,False
1163903723499486832,Electronics,Sports equipment and outdoor gear,False
5983388412653215377,Musical Instruments,"Health, beauty, and personal care",True
1265899117077890190,Food & Beverages,Musical instruments and audio equipment,False
6278583285999171968,Pet Supplies,Jewelry and fashion accessories,False
1257526487219889188,Jewelry,Pet care and animal supplies,True
9050091034965858325,Books & Media,Pet care and animal supplies,True
8288774569382332624,Arts & Crafts,Musical instruments and audio equipment,True
4263605496020929723,Sports & Outdoors,Electronic devices and accessories,True
2298585640752125068,Sports & Outdoors,Jewelry and fashion accessories,False
