product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-428226,1675523643207653779,Organic Cotton T-Shirt,3122.14,2272.48,SKU-2913953,4426,15,SUP-2462,26.38,55x577x7cm,True,2021-05-14
PROD-570038,3433577085515229417,4K Ultra HD Smart TV,1309.81,2874.63,SKU-7002454,606,83,SUP-5954,21.43,86x2x057cm,False,2022-01-07
PROD-340365,1298162382871775608,Coffee Machine Deluxe,3861.89,2832.37,SKU-5361202,4466,57,SUP-1633,27.04,5x089x2cm,False,2020-03-30
PROD-835610,2514050753620019697,Coffee Machine Deluxe,3845.18,2491.13,SKU-8283436,4856,6,SUP-8323,40.7,4x10x9cm,True,2021-02-17
PROD-579579,4995302552062132536,Bluetooth Speaker,301.26,78.56,SKU-6966396,9873,68,SUP-7769,32.16,949x07x79cm,False,2021-09-04
PROD-532861,6284021437199127055,Yoga Mat Premium,4839.71,999.23,SKU-7840861,2822,30,SUP-5858,1.54,464x3x2cm,False,2020-10-19
PROD-279080,7635300596599058138,Organic Cotton T-Shirt,4129.1,482.84,SKU-3346652,2550,16,SUP-8115,30.02,0x35x5cm,True,2024-07-16
PROD-153730,8687416714267565375,4K Ultra HD Smart TV,1838.67,75.12,SKU-6190858,2080,72,SUP-7939,14.75,214x2x126cm,True,2024-07-25
PROD-861875,3382137674847962445,Coffee Machine Deluxe,95.38,2568.4,SKU-8165250,8978,47,SUP-6483,5.69,6x66x767cm,False,2020-10-16
PROD-475813,3988455423978132502,Coffee Machine Deluxe,4560.84,1900.96,SKU-1249620,9016,64,SUP-1577,45.35,383x025x502cm,False,2023-12-18
PROD-367682,7567585900224706075,Air Purifier HEPA,2993.57,644.42,SKU-3608326,8357,70,SUP-1109,34.41,3x16x830cm,False,2022-02-07
PROD-743956,9199888409178695740,Air Purifier HEPA,4297.02,1804.76,SKU-9147641,6781,22,SUP-8044,25.98,740x61x75cm,True,2024-01-16
PROD-958721,2375752218772260270,LED Desk Lamp,3106.34,89.44,SKU-2654175,7521,53,SUP-9761,13.89,5x7x35cm,True,2020-04-08
PROD-360896,8707957764525186450,Wireless Bluetooth Headphones,1960.71,1024.79,SKU-2652262,1256,89,SUP-8705,34.28,71x97x8cm,True,2024-11-16
PROD-420110,9198308815452782855,Memory Foam Pillow,864.28,420.56,SKU-2029624,5058,10,SUP-1942,47.68,7x867x03cm,False,2024-06-05
PROD-870389,3743418719890764609,4K Ultra HD Smart TV,2760.24,2804.24,SKU-1825343,8745,30,SUP-1149,43.68,279x13x826cm,False,2022-11-08
PROD-896888,1481592575271947507,Memory Foam Pillow,2554.14,1298.56,SKU-6530193,9944,60,SUP-8474,41.6,626x834x345cm,False,2021-08-12
PROD-517772,3049351942614366229,Wireless Bluetooth Headphones,2822.18,1304.55,SKU-2908004,3250,49,SUP-5439,32.39,8x87x44cm,True,2020-06-26
PROD-118111,5201823174038922420,Memory Foam Pillow,1287.69,2166.68,SKU-3019846,9667,21,SUP-7967,3.49,0x591x77cm,True,2022-01-29
