line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-47153078,ORD-9932381,PROD-954823,3,2882.84,113.96,2231.21
LI-64145875,ORD-9321853,PROD-764768,5,2354.33,448.37,32962.32
LI-46537356,ORD-4909755,PROD-268402,6,3472.52,397.96,6505.42
LI-49464867,ORD-4840350,PROD-867514,4,237.21,68.51,30395.05
LI-73636880,ORD-4337229,PROD-690481,9,4388.66,268.22,45167.33
LI-24872386,ORD-8795851,PROD-865808,5,1129.97,435.53,16406.71
LI-94497484,ORD-9696001,PROD-341106,7,1709.61,497.26,31152.75
LI-51179669,ORD-7497409,PROD-409191,4,4188.16,411.22,11525.93
LI-27069909,ORD-1811622,PROD-904529,9,2817.87,17.16,18152.11
LI-60956071,ORD-4741284,PROD-554568,3,2193.87,492.47,12227.91
LI-16872196,ORD-1934070,PROD-448389,5,2289.57,222.16,2574.96
LI-58518289,ORD-6966869,PROD-453894,6,1072.42,359.75,19539.81
LI-79010040,ORD-7265246,PROD-838948,3,2831.36,309.36,28605.44
LI-28643996,ORD-3456080,PROD-866308,10,4585.22,321.77,46498.41
LI-98759834,ORD-9376148,PROD-986744,7,2010.1,453.69,731.39
LI-35553502,ORD-5698672,PROD-428296,1,1120.98,53.69,15986.23
LI-78288436,ORD-5737968,PROD-157185,3,1402.33,319.76,12476.5
LI-35171422,ORD-8345865,PROD-403212,5,1396.42,107.66,16381.9
LI-45601652,ORD-7711549,PROD-231018,9,177.77,74.33,47813.03
LI-45088244,ORD-3352211,PROD-616833,5,1571.16,101.32,39503.46
LI-88677283,ORD-4193158,PROD-378899,9,1157.91,452.7,42829.21
LI-25202507,ORD-4713512,PROD-689456,2,3473.01,68.51,20854.07
LI-26252471,ORD-6011268,PROD-820993,2,3736.72,226.19,45239.23
LI-29085101,ORD-6021602,PROD-940431,10,4357.05,495.07,4220.63
LI-72086217,ORD-2065220,PROD-912450,2,4629.07,167.56,21412.36
LI-87459026,ORD-2197331,PROD-225363,6,2645.43,328.36,15069.55
LI-58261602,ORD-7383771,PROD-949033,3,4581.77,486.88,13031.96
LI-80329686,ORD-4240064,PROD-428789,10,3804.55,187.38,24198.3
LI-41271390,ORD-7693723,PROD-467714,5,4026.45,91.64,16234.39
LI-68555525,ORD-7740971,PROD-888795,2,2803.42,468.92,29688.18
LI-72366996,ORD-2831098,PROD-671371,7,251.94,340.16,37236.3
LI-30258636,ORD-6124267,PROD-178528,6,499.67,164.19,21340.34
LI-19270686,ORD-5483223,PROD-779047,2,823.87,370.07,33772.08
LI-59696915,ORD-6218505,PROD-568834,5,1660.79,272.84,36442.45
LI-19217145,ORD-5486637,PROD-595646,5,2365.71,465.15,46625.51
LI-12039516,ORD-3973121,PROD-534166,1,1922.02,141.98,47679.25
LI-73699371,ORD-4372686,PROD-957548,3,1892.08,168.57,13994.0
LI-48251817,ORD-1186992,PROD-215311,9,1748.62,318.94,22709.68
