order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-1188649,867227,11a01c0f-6c4f-4fdd-8cdd-9c45c8fa64b1,8dd431dc-6ca7-4b99-b7df-e2490b637ee7,2023-02-15,09:00:00,DELIVERED,3781.38,160.68,49.55,4319.97,CREDIT_CARD,Special handling required
ORD-4517619,476255,7e1143e9-9104-4567-86ce-4eb1c002a10d,a4878a13-0117-479b-8e3e-62fe4011785a,2023-12-24,14:45:00,RETURNED,8289.8,613.27,1.46,9107.72,GOOGLE_PAY,Gift wrapping required
ORD-1815853,251318,b8e14dc0-716d-4ae4-996d-21ff9cd1bd28,83298482-52c2-4c9e-b53c-32e62ab24752,2023-07-27,12:15:00,CONFIRMED,4076.02,318.13,40.76,3753.47,PAYPAL,Business delivery
ORD-2647553,842624,308a40ab-40b9-46b4-ac68-1431ab19f7fb,cf38dc0d-7537-42f4-bc94-a54e031d6156,2023-11-28,18:30:00,DELIVERED,5702.18,255.6,8.24,9546.61,APPLE_PAY,Weekend delivery preferred
ORD-6126176,810620,ae0305f8-c92e-46ad-9415-c1a1ed2bfd8b,a4a1355d-f4ac-4d42-9505-c7af5d61482e,2023-01-08,12:15:00,DELIVERED,5539.55,161.3,36.34,1830.83,PAYPAL,Business delivery
ORD-4839859,126970,2b6f2b22-539d-44b9-b8b1-2f157fe12999,8b7bcc84-e690-4329-96b1-2dc1a93a5f34,2023-12-18,12:15:00,DELIVERED,2996.24,56.83,1.27,6239.28,CREDIT_CARD,Business delivery
ORD-6302071,561043,6fb4584d-2b16-48e8-9f6f-2ca3326c0c50,c4f33349-7ecb-4266-bc6f-759246039d78,2023-05-03,22:00:00,PROCESSING,6092.51,174.67,1.77,547.43,DEBIT_CARD,Weekend delivery preferred
ORD-9680938,224803,04e76dbd-bcd9-491c-a37c-0fddc47223ed,e2365f78-1916-4e42-8651-35fae5b9f080,2024-09-12,14:45:00,DELIVERED,5158.23,669.55,22.93,5564.92,GOOGLE_PAY,Fragile items
ORD-7169243,935274,068f9725-3351-4e58-a52f-ef66a456a3b6,0b1d5b85-c59d-4221-a8a4-6295f5b92998,2023-04-06,12:15:00,SHIPPED,5848.53,537.98,15.32,2178.64,GOOGLE_PAY,Business delivery
ORD-7046962,900870,55756720-2694-4e9a-82b9-4c67a0feed58,52657beb-6274-49d8-9818-75cdc488f2a7,2024-02-06,20:10:00,DELIVERED,6146.96,319.38,6.83,10764.29,GOOGLE_PAY,Gift wrapping required
ORD-4308919,499200,9d2b02e8-c618-493f-9f6e-48f10037a110,ff2a2748-1884-4679-b631-b005ccca7f6e,2024-11-04,22:00:00,DELIVERED,4338.24,419.24,46.87,2209.03,PAYPAL,Rush delivery requested
ORD-7076054,75918,5de6bba2-e976-45d5-9464-012142f3c3b2,8496c02c-fc11-468b-8ace-120c19ba724e,2024-05-04,16:20:00,CANCELLED,2003.7,389.55,24.59,3629.31,CREDIT_CARD,Gift wrapping required
ORD-4940514,115155,1a5ac008-ebf5-4a53-8d0c-58e33ece20a1,08003350-2ca8-405e-9802-7fc6b9aeade4,2023-01-16,20:10:00,CONFIRMED,2999.78,710.24,18.04,2814.48,APPLE_PAY,Weekend delivery preferred
ORD-6339303,617706,2a8301ad-20b7-4a8a-bc54-9f408ab9f877,ddbfb1e4-8e49-4bf9-ad18-928dda04abb1,2024-01-20,16:20:00,CONFIRMED,4710.4,271.36,14.76,4894.04,CREDIT_CARD,Special handling required
ORD-6138573,821472,8482458b-d0fa-4289-aea1-46296431afa2,66da0bef-1870-4245-a2b1-201345cf6fb7,2023-10-13,20:10:00,DELIVERED,3791.07,106.56,41.81,1585.55,PAYPAL,Leave at front door
ORD-1317808,388859,9b2a4997-401c-43b3-a4fb-ae41a938c3bc,92c3f8e2-9864-4625-bd48-5d6b51198faf,2023-01-10,12:15:00,DELIVERED,2056.93,723.41,38.69,5813.69,CREDIT_CARD,Leave at front door
ORD-6614221,55449,8a2e1b67-0f4e-40ad-a81c-5a4f49e84a7c,f83b794a-ba4d-4326-bfb5-051088802842,2023-01-10,18:30:00,PROCESSING,1926.46,701.22,22.39,4574.21,DEBIT_CARD,Special handling required
