product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-968280,3665562048861893205,Air Purifier HEPA,2551.07,492.87,SKU-2987593,877,59,SUP-2580,31.35,1x91x067cm,True,2021-05-25
PROD-606969,8703568496203387355,Gaming Laptop Pro,2532.31,1094.87,SKU-2551235,6377,65,SUP-8296,41.05,7x650x10cm,False,2020-11-28
PROD-305629,9168748697405743576,Yoga Mat Premium,4571.34,987.11,SKU-9388353,2876,26,SUP-1442,48.62,8x733x1cm,False,2023-07-11
PROD-133669,2847333231212662952,4K Ultra HD Smart TV,3618.08,2178.08,SKU-9026425,8916,50,SUP-2960,33.51,551x599x0cm,False,2020-05-10
PROD-217777,2237466792890834491,LED Desk Lamp,3511.72,2111.33,SKU-3734894,996,48,SUP-9292,13.16,52x3x5cm,False,2021-02-20
PROD-662557,3215752291302524477,Wireless Mouse Ergonomic,1287.0,2835.07,SKU-4437151,4065,27,SUP-2738,31.58,840x991x32cm,True,2022-04-20
PROD-493071,8621705259634782555,Organic Cotton T-Shirt,586.88,1654.41,SKU-8729194,7852,13,SUP-9432,47.08,236x825x8cm,False,2022-05-23
PROD-894154,2839869079772309605,Gaming Laptop Pro,2814.87,810.17,SKU-5874899,2781,38,SUP-1611,43.02,12x57x899cm,False,2020-08-07
PROD-217845,5207114059141167395,Bluetooth Speaker,4766.73,2667.68,SKU-6019984,1480,93,SUP-5258,28.78,20x618x870cm,False,2020-03-19
PROD-128704,2431253887001584973,Standing Desk Converter,3261.34,993.52,SKU-5405926,7932,63,SUP-2730,27.42,994x263x43cm,False,2021-09-22
PROD-446021,7560437131795188610,Wireless Bluetooth Headphones,2027.09,1411.67,SKU-8382647,5998,85,SUP-9206,3.81,35x27x64cm,True,2021-12-23
PROD-234170,3368716038226352516,Memory Foam Pillow,2675.36,167.7,SKU-2704322,3166,36,SUP-6649,34.2,296x573x9cm,False,2021-06-10
PROD-630934,4309392377304062423,4K Ultra HD Smart TV,3157.53,68.8,SKU-3395496,1249,65,SUP-6521,2.08,5x924x98cm,False,2023-03-12
PROD-858220,843367944665624136,Portable Phone Charger,293.85,1583.82,SKU-2013696,2953,70,SUP-9620,47.07,118x562x788cm,True,2024-06-21
PROD-493872,9151566157644776971,Wireless Bluetooth Headphones,1489.95,2010.94,SKU-7682275,7317,19,SUP-6809,45.48,4x1x0cm,False,2022-01-26
PROD-138594,3626278529593094380,Coffee Machine Deluxe,1417.27,2673.89,SKU-9086631,5936,24,SUP-3786,30.13,62x57x810cm,False,2020-08-27
PROD-844041,403138432474258181,Coffee Machine Deluxe,187.79,1680.83,SKU-1612638,9837,51,SUP-2357,36.86,944x0x62cm,True,2022-09-19
PROD-497334,6713458865742734759,Wireless Bluetooth Headphones,2129.24,2088.03,SKU-5857247,3229,22,SUP-4441,3.85,319x3x3cm,False,2024-08-19
PROD-311943,5436002340579725562,Yoga Mat Premium,4141.24,1651.49,SKU-5720935,4145,20,SUP-2682,4.81,8x0x129cm,True,2023-08-30
PROD-528444,1205130270893661570,Gaming Laptop Pro,101.96,2374.75,SKU-7534182,5429,13,SUP-2735,41.73,1x9x465cm,False,2024-12-27
PROD-265912,6914158396393397962,Stainless Steel Water Bottle,1547.02,1639.58,SKU-1354574,8661,93,SUP-1245,11.2,644x063x062cm,True,2021-06-01
PROD-174382,5279077884579584411,LED Desk Lamp,302.64,2899.71,SKU-5009430,1231,82,SUP-5759,28.79,2x009x0cm,True,2020-11-25
PROD-250436,3914335736545466284,Air Purifier HEPA,2110.07,2659.03,SKU-6564413,3419,69,SUP-4206,44.91,71x71x231cm,True,2021-08-27
PROD-346391,1668467738641256177,Air Purifier HEPA,4169.51,364.06,SKU-2535368,3591,15,SUP-2321,34.24,000x193x9cm,False,2021-11-12
PROD-677389,6166602897789490843,Standing Desk Converter,1813.27,668.31,SKU-5668487,8896,77,SUP-8801,29.73,6x8x793cm,False,2022-02-02
