category_id,category_name,description,is_active
7206309498169237840,Food & Beverages,Food products and beverages,True
8583568857523387484,Baby Products,Home improvement and garden supplies,True
6775458210394082969,Books & Media,Baby and infant care products,True
1170106156074002431,Automotive,Fashion and clothing items,True
3382994857696099105,Pet Supplies,Sports equipment and outdoor gear,True
1385819805883412115,Jewelry,Pet care and animal supplies,True
8849206881987948204,Pet Supplies,Office and business supplies,False
595588500211255549,Baby Products,Electronic devices and accessories,True
5979841249634882215,Food & Beverages,Office and business supplies,False
1184680256905605752,Musical Instruments,Baby and infant care products,False
5380894128283427705,Electronics,Food products and beverages,False
2518904648894009942,Health & Beauty,Musical instruments and audio equipment,True
8456247066864981139,Electronics,Baby and infant care products,False
1747650756158627191,Food & Beverages,Jewelry and fashion accessories,True
6813361859093237317,Baby Products,Musical instruments and audio equipment,False
147896830530596994,Toys & Games,Pet care and animal supplies,False
2279259995650488342,Office Supplies,Musical instruments and audio equipment,False
5123645608643959664,Home & Garden,Baby and infant care products,True
2572073847909663276,Musical Instruments,Home improvement and garden supplies,True
1058991368737642777,Baby Products,Art supplies and craft materials,True
7549805709939622251,Electronics,"Books, movies, and media content",True
6810336767204667628,Jewelry,Food products and beverages,False
8728273058930862327,Health & Beauty,Art supplies and craft materials,True
5314175294540172091,Electronics,Musical instruments and audio equipment,False
6768629647797984277,Jewelry,Baby and infant care products,True
6710982727142493813,Office Supplies,Electronic devices and accessories,True
9099101067692131039,Musical Instruments,"Health, beauty, and personal care",False
844256459519565420,Toys & Games,Fashion and clothing items,True
1957469765834359323,Toys & Games,Home improvement and garden supplies,True
6489904964527212492,Home & Garden,Art supplies and craft materials,True
1827198850861539315,Jewelry,"Books, movies, and media content",True
9110795130509701178,Toys & Games,Musical instruments and audio equipment,True
6881484233364727561,Jewelry,Sports equipment and outdoor gear,True
1549486015480786028,Automotive,Toys and recreational games,False
4171487458287107829,Sports & Outdoors,Musical instruments and audio equipment,False
7149590412053218634,Sports & Outdoors,Toys and recreational games,False
4729736636675547131,Clothing & Apparel,"Health, beauty, and personal care",True
5732993837725734558,Office Supplies,Home improvement and garden supplies,True
8412117244249013648,Books & Media,Home improvement and garden supplies,False
1792426639129308082,Pet Supplies,Musical instruments and audio equipment,True
2353114997718762558,Food & Beverages,Pet care and animal supplies,False
6199555467220340572,Books & Media,Food products and beverages,False
4468344375453313028,Automotive,Electronic devices and accessories,False
4393490492249849714,Pet Supplies,"Health, beauty, and personal care",False
572545336461278627,Arts & Crafts,Pet care and animal supplies,False
3826262146021339724,Baby Products,Pet care and animal supplies,False
5132414915389237045,Food & Beverages,Fashion and clothing items,False
4240805348411728163,Baby Products,"Books, movies, and media content",True
6762165452522463928,Sports & Outdoors,Pet care and animal supplies,False
1645182553662835815,Baby Products,Fashion and clothing items,True
7593167193402171941,Pet Supplies,Jewelry and fashion accessories,False
