line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-98051502,ORD-1100603,PROD-234940,4,3702.73,132.53,47846.61
LI-30161716,ORD-7584017,PROD-656621,5,3423.96,104.56,40411.06
LI-98893402,ORD-3741010,PROD-890197,5,481.7,45.72,47697.72
LI-22898330,ORD-1250697,PROD-530288,9,4423.75,434.71,15884.15
LI-87581874,ORD-3507273,PROD-795545,3,4224.35,16.87,34092.21
LI-68299214,ORD-4176289,PROD-777122,3,396.72,91.13,37351.11
LI-37698303,ORD-8395454,PROD-568834,4,3297.89,256.96,11459.94
LI-88991720,ORD-6387038,PROD-942682,7,3393.14,30.33,36908.46
LI-69660530,ORD-1186992,PROD-459960,6,2719.96,348.01,13611.32
LI-36472002,ORD-7995034,PROD-817865,6,3778.85,322.94,49669.56
LI-37716628,ORD-4356673,PROD-142244,8,1110.13,61.94,20762.25
LI-11117914,ORD-6528816,PROD-915068,8,3184.93,215.78,230.05
LI-75189236,ORD-3995129,PROD-937982,4,3838.58,244.11,20232.5
LI-43865592,ORD-2532114,PROD-548766,9,3337.26,0.52,11869.75
LI-98701539,ORD-3656125,PROD-180393,6,332.4,225.79,23542.18
LI-42096721,ORD-6665164,PROD-596577,6,201.05,1.59,44490.45
LI-52677384,ORD-4444767,PROD-167123,9,4044.11,364.52,6853.71
LI-89205707,ORD-6316483,PROD-883691,4,2530.11,124.99,43127.8
LI-21936083,ORD-2763421,PROD-199320,6,347.21,477.46,20920.73
LI-19264296,ORD-1577899,PROD-596701,7,4359.38,250.98,20513.59
LI-74678651,ORD-6113150,PROD-253219,10,3187.52,0.93,6111.36
LI-71686054,ORD-5091688,PROD-545949,6,2671.92,263.6,41708.09
LI-10048498,ORD-5466585,PROD-315369,3,1377.93,309.86,7046.77
LI-99783030,ORD-3500947,PROD-107669,3,3241.59,406.26,6205.01
LI-86401559,ORD-4276384,PROD-816125,2,2887.18,120.22,46601.46
LI-64385945,ORD-6281187,PROD-316053,9,2237.71,376.59,7187.35
LI-38807257,ORD-4294358,PROD-118345,7,1343.77,262.27,20514.86
LI-63348669,ORD-3580341,PROD-871518,1,4425.43,213.28,12123.6
LI-49822332,ORD-1811050,PROD-233981,4,4343.53,362.29,9930.17
LI-46360144,ORD-3952833,PROD-560171,9,4619.02,345.92,48333.79
LI-50052749,ORD-6845344,PROD-100822,7,4930.76,190.45,5488.78
LI-91343786,ORD-7497205,PROD-170545,6,1554.75,471.8,6055.9
LI-35937167,ORD-7386737,PROD-843423,6,3219.04,172.87,48617.6
LI-20767559,ORD-4642320,PROD-953216,6,1691.47,147.42,34924.99
LI-75248068,ORD-5186398,PROD-447362,10,2943.19,148.86,45010.38
LI-58268806,ORD-1174859,PROD-519993,2,3696.41,72.78,20590.73
LI-93448457,ORD-2875168,PROD-464122,10,4588.82,277.57,33284.09
LI-86144665,ORD-1288477,PROD-424306,10,4666.26,62.65,34664.71
LI-91537745,ORD-5942637,PROD-932207,3,1504.74,223.25,4141.92
LI-62049962,ORD-4994513,PROD-692140,3,4875.98,109.0,21153.16
LI-56636939,ORD-4767935,PROD-461812,10,1373.66,187.96,47235.48
LI-24320586,ORD-1696926,PROD-170333,8,1546.28,181.66,28630.17
LI-72800142,ORD-4218090,PROD-955880,1,1429.55,282.53,48060.0
LI-36785365,ORD-9861313,PROD-315013,4,1250.6,37.94,13820.86
LI-12589088,ORD-1131122,PROD-584652,3,106.66,223.02,9292.53
LI-63128346,ORD-1713968,PROD-592109,1,4584.97,417.67,47270.42
LI-52862389,ORD-4964455,PROD-663908,4,3592.69,232.47,16236.6
LI-76099342,ORD-8574132,PROD-237001,3,557.04,110.77,21947.17
LI-62256841,ORD-4127704,PROD-546395,4,3507.52,258.9,38782.86
LI-46386124,ORD-3219622,PROD-148842,2,3600.15,319.8,2278.9
LI-13100563,ORD-9642856,PROD-171424,2,4635.9,306.05,6343.92
LI-52724767,ORD-2547144,PROD-415143,5,1101.14,9.08,21403.73
LI-52816892,ORD-1959805,PROD-706177,10,3373.96,131.66,6080.65
LI-65210043,ORD-7697088,PROD-434218,5,4429.08,203.95,22277.6
LI-43251320,ORD-2682921,PROD-534024,3,2669.82,175.55,49312.26
LI-48478867,ORD-7140091,PROD-683520,6,4014.92,247.88,44884.68
LI-46384769,ORD-4865146,PROD-858156,9,242.08,451.27,12222.22
LI-90345280,ORD-4507778,PROD-686330,5,3725.94,283.28,19363.28
LI-39908710,ORD-6460383,PROD-235080,10,275.92,64.68,5493.8
LI-30691687,ORD-3760962,PROD-119872,9,910.34,365.65,38007.9
LI-18937099,ORD-6985487,PROD-702130,10,2517.92,229.84,42797.22
LI-25928829,ORD-5388639,PROD-557562,8,516.27,173.77,45878.83
LI-79374040,ORD-8390550,PROD-819904,7,4837.84,320.96,27622.67
LI-33764590,ORD-6719637,PROD-966078,10,751.7,72.33,32300.75
LI-31888255,ORD-2252694,PROD-587433,9,3555.17,264.74,7657.52
LI-28862880,ORD-3320317,PROD-422843,2,1930.3,395.73,19498.47
LI-22835859,ORD-9654726,PROD-398017,5,876.15,315.54,45290.24
LI-41277906,ORD-7570002,PROD-859106,5,1276.21,11.93,38593.45
LI-52121120,ORD-6911828,PROD-581461,3,2631.25,464.73,12380.68
LI-29098594,ORD-7112075,PROD-750344,9,4979.61,353.11,27215.8
LI-43450417,ORD-1324581,PROD-568772,4,2991.25,223.43,5876.23
LI-42599443,ORD-1181710,PROD-440912,3,3290.54,133.66,25595.99
LI-70556861,ORD-3770356,PROD-310097,5,884.16,105.88,4894.52
LI-28057850,ORD-7856355,PROD-860948,7,3114.49,471.51,37482.53
LI-79193779,ORD-5941336,PROD-961496,8,1594.51,463.88,33319.01
LI-19905858,ORD-3434650,PROD-707424,10,4287.76,480.76,28533.8
LI-86931838,ORD-4240468,PROD-613927,10,882.57,54.17,26138.68
LI-77091730,ORD-1402406,PROD-607863,5,1680.92,214.58,18495.14
LI-62043080,ORD-8682866,PROD-245333,5,1217.26,175.9,22247.71
LI-17623563,ORD-5642923,PROD-127101,4,4876.91,221.44,27841.21
LI-38120730,ORD-3956752,PROD-847237,8,2714.19,173.17,36833.45
LI-78048882,ORD-7581350,PROD-723516,4,2572.5,348.94,10847.82
LI-65854539,ORD-2100469,PROD-620657,8,1184.51,469.46,34845.03
LI-40593604,ORD-1731843,PROD-956413,7,4646.42,33.03,46969.76
LI-84352969,ORD-9063401,PROD-918586,2,2772.8,265.2,45991.04
LI-75984956,ORD-1700516,PROD-320450,8,1554.83,215.38,14372.37
LI-82340844,ORD-3167571,PROD-928454,9,3738.74,240.2,40608.58
LI-64302901,ORD-8360489,PROD-148244,1,1495.28,2.49,35557.29
LI-71147869,ORD-9683231,PROD-483661,10,856.18,440.5,8586.86
LI-80676026,ORD-2123510,PROD-920170,9,4743.56,498.16,16651.77
LI-27466424,ORD-9018024,PROD-950786,1,3385.74,155.93,2831.69
LI-27400111,ORD-1151826,PROD-867633,9,3433.3,214.69,29277.55
LI-18242127,ORD-1002354,PROD-999125,1,893.9,302.4,454.15
LI-60680924,ORD-9926865,PROD-156547,2,2249.0,417.78,4165.41
LI-14557760,ORD-9451488,PROD-417649,3,1919.79,391.49,25068.83
LI-27894752,ORD-9642536,PROD-396671,4,233.72,149.95,46317.12
LI-45777270,ORD-7602480,PROD-227910,7,3441.77,476.17,13884.1
LI-19567585,ORD-7399057,PROD-285065,10,4522.09,216.88,48877.0
LI-15657495,ORD-6580270,PROD-467884,4,2228.15,97.86,22125.11
LI-80549108,ORD-9344087,PROD-867673,5,4234.83,277.19,26272.56
LI-69360908,ORD-8042190,PROD-471122,10,3363.9,229.88,437.11
LI-45359706,ORD-3564924,PROD-326551,9,4758.21,411.4,7471.18
LI-85381796,ORD-6266789,PROD-900134,8,2813.09,118.5,13657.6
LI-70950037,ORD-5402620,PROD-176960,9,1677.75,433.69,36166.57
LI-27024307,ORD-6993006,PROD-204098,9,1508.1,312.13,7683.97
LI-40028001,ORD-4717150,PROD-409720,9,3122.11,211.15,32354.41
LI-28438328,ORD-8653430,PROD-728141,4,1051.48,460.1,3335.89
LI-14109698,ORD-3723925,PROD-244648,6,3543.53,237.69,33500.75
LI-48118686,ORD-3755036,PROD-328740,10,3199.47,151.54,7568.38
LI-95216692,ORD-9474914,PROD-678519,8,2418.91,17.18,42603.26
LI-50708850,ORD-7120814,PROD-659101,9,2703.86,478.59,14542.8
LI-51645441,ORD-9603083,PROD-918001,9,3765.08,343.01,26054.68
LI-89454673,ORD-6094626,PROD-537537,2,1156.79,478.33,6027.56
LI-95343913,ORD-3839393,PROD-702459,7,566.84,63.58,38381.43
LI-17043524,ORD-4222314,PROD-817712,3,1882.91,425.9,37252.03
LI-29627925,ORD-5800793,PROD-420587,6,4836.88,305.3,15625.45
LI-52985500,ORD-4241322,PROD-863322,7,3596.24,387.12,32672.08
LI-79528225,ORD-9524953,PROD-127380,5,948.7,41.45,4498.73
LI-39008054,ORD-1943230,PROD-149590,9,3163.43,123.78,33547.95
LI-61708681,ORD-8317927,PROD-318652,4,3648.03,423.37,35287.09
LI-37309021,ORD-6269786,PROD-867673,7,4212.13,120.94,12479.39
LI-94702286,ORD-6463055,PROD-956598,8,2724.28,60.41,44286.85
LI-73236565,ORD-9703769,PROD-359358,6,3444.09,467.91,20937.17
LI-54920733,ORD-9808945,PROD-393331,8,1802.3,52.68,48640.19
LI-65094156,ORD-3518388,PROD-943897,10,3898.1,215.27,28618.2
LI-61607892,ORD-8812121,PROD-504340,4,1296.07,126.82,45616.71
LI-91618733,ORD-5925802,PROD-800345,8,3990.18,136.33,419.85
LI-40811689,ORD-3208644,PROD-442400,8,2147.68,463.52,13532.05
LI-81853841,ORD-9936486,PROD-408447,8,4342.29,151.91,41793.25
LI-91708601,ORD-2299238,PROD-475168,3,2512.36,292.09,47232.76
LI-32947191,ORD-3269630,PROD-409322,6,2899.07,44.64,16186.92
LI-18877802,ORD-5774595,PROD-403972,3,4896.08,123.03,38932.72
LI-76895037,ORD-1113028,PROD-726673,10,3401.61,405.74,42872.6
LI-47425787,ORD-9832713,PROD-416120,1,4862.86,107.9,40801.55
LI-46958842,ORD-3417717,PROD-901178,2,539.63,290.31,15149.71
LI-28470799,ORD-8431849,PROD-294089,2,2974.27,78.59,17832.18
LI-10790289,ORD-6700082,PROD-630678,4,3457.38,222.91,47188.94
LI-88235539,ORD-5610655,PROD-288199,1,3840.93,75.54,41996.77
LI-35176759,ORD-9873204,PROD-151072,3,478.03,135.66,1199.03
LI-86649888,ORD-9409340,PROD-500644,2,1632.16,323.18,11262.27
LI-62332420,ORD-2522819,PROD-190308,3,162.54,106.18,35360.32
LI-88135470,ORD-1983390,PROD-210311,8,4572.11,94.77,43008.19
LI-23998792,ORD-8197656,PROD-458441,4,400.11,79.67,30442.23
LI-17019248,ORD-4491289,PROD-436018,6,1220.59,393.47,38383.55
LI-82847032,ORD-1967883,PROD-784884,6,391.02,366.3,18997.09
LI-73222327,ORD-8055458,PROD-678620,2,398.06,319.74,35440.7
LI-33783213,ORD-2142853,PROD-849926,1,4946.95,329.83,17551.23
LI-13641701,ORD-8542607,PROD-927648,2,661.57,196.77,34442.66
LI-63000645,ORD-4359028,PROD-658479,6,2456.98,364.22,5960.41
LI-73443640,ORD-5625104,PROD-993987,6,2824.28,273.03,20192.81
LI-94952553,ORD-4160009,PROD-527924,10,2864.31,99.44,7760.14
LI-90316868,ORD-8834495,PROD-876435,3,1243.48,402.65,5936.14
LI-26995148,ORD-7132222,PROD-110726,1,1098.3,180.9,9375.92
LI-24464179,ORD-2823329,PROD-858700,9,1563.46,222.83,42217.95
LI-51471867,ORD-5251635,PROD-260255,8,3537.25,234.62,5107.53
LI-11696215,ORD-3464605,PROD-365311,5,3280.95,51.09,45878.99
LI-75338605,ORD-7552055,PROD-424709,2,3513.94,56.33,29787.74
LI-99768189,ORD-9009954,PROD-374461,1,3100.66,408.65,40041.33
LI-92278049,ORD-7238423,PROD-683336,10,2424.65,197.15,8768.36
LI-90339733,ORD-7565267,PROD-336373,4,1378.73,348.71,31653.8
LI-14934204,ORD-6348235,PROD-854623,9,833.91,74.82,20963.95
LI-25376318,ORD-1237092,PROD-826962,6,906.63,63.45,12976.92
LI-39348569,ORD-4087721,PROD-727538,10,3956.36,434.69,48820.98
LI-67163647,ORD-4567536,PROD-371246,10,158.84,479.69,38405.32
LI-97219407,ORD-5870214,PROD-431002,6,2886.51,401.57,3062.89
LI-21762823,ORD-9489571,PROD-895811,8,2184.04,375.06,38414.3
