product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-766507,7668676545769237354,Stainless Steel Water Bottle,384.24,2900.93,SKU-8929778,7844,37,SUP-6386,32.98,9x289x740cm,True,2021-11-16
PROD-274677,6495626398458849833,Yoga Mat Premium,1611.08,2803.93,SKU-2815985,9791,10,SUP-2779,5.46,8x6x149cm,False,2020-07-18
PROD-502030,4914993881590677133,Memory Foam Pillow,3143.23,306.24,SKU-3598565,3597,93,SUP-3065,12.05,565x752x61cm,True,2020-12-05
PROD-870834,8153104317643983173,Wireless Bluetooth Headphones,453.36,1832.67,SKU-2824785,4584,57,SUP-5120,27.76,4x67x691cm,False,2022-11-06
PROD-136537,6996579026649638538,Coffee Machine Deluxe,2504.68,2916.19,SKU-2848002,9776,35,SUP-4250,2.65,022x81x64cm,True,2020-06-13
PROD-456578,1905311817985662842,Portable Phone Charger,4184.29,1983.96,SKU-6607688,6981,27,SUP-3260,38.31,8x161x882cm,True,2023-05-10
PROD-406309,5215024142162690010,4K Ultra HD Smart TV,3206.45,1806.46,SKU-5110752,1804,83,SUP-5032,21.11,0x2x115cm,False,2022-10-31
PROD-281694,5854576781859592402,Wireless Bluetooth Headphones,241.61,1677.22,SKU-6375444,8602,40,SUP-5505,43.19,26x12x847cm,False,2022-10-08
PROD-589098,5572180594053851786,Gaming Laptop Pro,4519.9,2881.4,SKU-5258631,6059,44,SUP-9233,18.85,35x6x32cm,False,2023-09-02
PROD-286859,2714526320661044901,Standing Desk Converter,4279.28,1009.16,SKU-5461895,9438,7,SUP-7687,42.2,06x869x4cm,False,2020-06-11
PROD-230229,1617180215530119553,Coffee Machine Deluxe,812.38,1984.03,SKU-3778676,4572,47,SUP-5104,43.26,223x47x921cm,True,2024-02-19
PROD-280376,987504572023077256,Memory Foam Pillow,1844.42,889.62,SKU-6897275,170,93,SUP-5841,33.95,527x987x188cm,False,2021-01-06
PROD-951014,3520726125312532637,Wireless Mouse Ergonomic,4324.85,2380.76,SKU-4713773,7944,22,SUP-4274,30.83,438x08x493cm,True,2022-10-07
PROD-280937,8979051252814877030,Standing Desk Converter,4638.49,697.52,SKU-9187396,248,84,SUP-8542,29.62,0x5x171cm,False,2022-11-27
PROD-733785,6309649678122910291,Portable Phone Charger,4697.85,1550.29,SKU-2528077,2048,50,SUP-8516,37.31,91x829x7cm,True,2020-04-08
PROD-504904,5692244240819333455,Air Purifier HEPA,3008.11,53.71,SKU-9963249,6704,73,SUP-5111,23.59,9x124x55cm,False,2023-06-10
PROD-886748,3747340250249169192,Fitness Tracker Watch,101.5,1969.96,SKU-2239858,2522,61,SUP-9763,46.65,64x108x42cm,False,2020-01-07
PROD-285461,4269282092186597676,Organic Cotton T-Shirt,155.23,1136.53,SKU-6053323,3551,35,SUP-6727,17.98,9x113x5cm,True,2024-04-14
PROD-573207,1269274443412327988,Coffee Machine Deluxe,568.12,1043.19,SKU-8609487,9840,61,SUP-6204,44.64,3x31x369cm,False,2021-10-24
PROD-884793,3833551801037429663,Portable Phone Charger,4997.74,853.03,SKU-5848404,5481,28,SUP-4215,26.66,724x434x7cm,True,2021-07-10
PROD-454763,1265551858471511731,Memory Foam Pillow,192.78,2369.43,SKU-6333316,7918,86,SUP-4132,38.9,85x45x1cm,True,2021-04-12
PROD-290126,5151657263192264013,Yoga Mat Premium,25.67,363.63,SKU-7410769,921,26,SUP-3560,28.41,837x97x9cm,False,2021-06-09
PROD-429767,5062974119206739460,Wireless Mouse Ergonomic,2996.71,2509.3,SKU-2420786,6615,28,SUP-7039,38.81,826x4x6cm,False,2024-08-12
PROD-207126,8408421091116846351,Memory Foam Pillow,675.44,2405.53,SKU-7632863,3733,86,SUP-5178,20.91,84x34x6cm,True,2021-01-27
PROD-983385,8779461752713084292,4K Ultra HD Smart TV,4477.42,2773.07,SKU-3528426,194,46,SUP-2543,36.07,30x15x48cm,True,2023-07-18
PROD-428767,634185554195193411,Gaming Laptop Pro,2704.22,2359.6,SKU-9402077,6698,45,SUP-1319,30.45,190x3x830cm,True,2023-06-24
PROD-294573,7959939957882258233,Bluetooth Speaker,29.66,1039.54,SKU-7421951,3085,71,SUP-5885,45.56,06x88x7cm,True,2020-09-14
PROD-564908,5051596742076274196,Memory Foam Pillow,3537.51,2664.02,SKU-7690642,8999,19,SUP-8337,4.11,4x47x319cm,True,2022-12-22
