product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-750007,2573034647900125717,Stainless Steel Water Bottle,2174.83,2364.34,SKU-8403550,8743,78,SUP-8663,43.57,25x038x007cm,False,2022-11-28
PROD-759738,4264632535363266682,Organic Cotton T-Shirt,2502.94,742.73,SKU-2122300,4605,58,SUP-5416,23.03,8x93x1cm,True,2021-02-25
PROD-723093,3098735002341564837,4K Ultra HD Smart TV,2849.57,1552.54,SKU-6767884,6516,53,SUP-1896,1.75,0x8x188cm,False,2021-12-29
PROD-479078,1238788530389077803,Wireless Bluetooth Headphones,731.98,635.88,SKU-3370598,1923,48,SUP-5573,22.88,38x96x49cm,False,2024-02-10
PROD-719222,3386424801784466399,Air Purifier HEPA,4243.17,2789.74,SKU-4813385,9207,16,SUP-7105,16.49,9x258x58cm,True,2023-09-13
PROD-538633,6345877204600551284,Wireless Bluetooth Headphones,4631.55,2452.06,SKU-8594179,3886,16,SUP-3745,29.5,617x439x08cm,True,2024-07-15
PROD-420762,11943612347094669,Fitness Tracker Watch,4285.8,1222.44,SKU-1159587,6535,47,SUP-5109,48.01,4x934x94cm,True,2022-09-06
PROD-386107,2705692995883848671,Wireless Mouse Ergonomic,304.58,2886.66,SKU-5238787,5933,25,SUP-7790,48.0,419x743x34cm,True,2022-06-08
PROD-832356,4555769313783661828,Air Purifier HEPA,1495.68,1106.14,SKU-8203923,2870,86,SUP-9109,27.37,196x10x89cm,False,2024-03-08
PROD-244364,6711740665964940872,Bluetooth Speaker,4791.28,2443.5,SKU-8352446,6523,56,SUP-9381,3.59,67x54x24cm,False,2024-06-13
PROD-258504,8679785225419862960,Coffee Machine Deluxe,2141.67,2847.73,SKU-3281232,1085,61,SUP-2294,15.29,113x4x15cm,True,2022-06-19
PROD-603317,3633960881361357527,Organic Cotton T-Shirt,3797.38,486.09,SKU-6545618,2098,39,SUP-7208,41.15,819x1x41cm,True,2021-12-25
PROD-921509,8132987618897680815,Yoga Mat Premium,1124.77,2008.14,SKU-1614547,7778,30,SUP-6496,11.64,7x4x25cm,False,2023-10-03
PROD-341716,4395184203195498652,LED Desk Lamp,4664.72,1408.81,SKU-1869984,660,67,SUP-3830,5.23,1x78x6cm,True,2020-04-26
PROD-184877,1254320009784563364,Standing Desk Converter,3704.82,2947.92,SKU-7409807,2086,69,SUP-6165,46.89,947x04x0cm,False,2020-03-14
PROD-621123,6601074664480504042,LED Desk Lamp,3421.86,720.39,SKU-6699811,5462,95,SUP-4785,36.74,689x2x303cm,True,2022-11-12
PROD-585441,4566190425960118942,Bluetooth Speaker,2470.88,1675.93,SKU-6585301,2246,20,SUP-8567,28.78,24x5x15cm,False,2022-09-05
PROD-445624,8360535279295105028,Portable Phone Charger,4726.36,976.23,SKU-5834999,5158,23,SUP-5528,34.46,681x238x7cm,False,2022-11-25
PROD-994466,1482326696310579800,Wireless Mouse Ergonomic,3457.51,201.61,SKU-7721560,4690,10,SUP-5545,1.1,95x5x3cm,False,2021-01-20
PROD-807662,7495484573397379578,Stainless Steel Water Bottle,4392.41,2029.03,SKU-6857275,5289,64,SUP-3083,0.05,07x564x85cm,False,2024-07-03
PROD-734193,953492232516487685,Portable Phone Charger,886.74,1688.55,SKU-4750590,302,52,SUP-5827,25.5,092x843x08cm,True,2022-09-16
PROD-749143,707452499615433052,Bluetooth Speaker,2556.58,2095.98,SKU-1386491,1206,97,SUP-6584,4.64,7x177x2cm,True,2024-12-27
PROD-789942,8190018300151067590,Air Purifier HEPA,3755.59,1440.73,SKU-8218777,1307,5,SUP-8068,15.98,7x3x159cm,False,2022-09-11
PROD-404901,430751636026143335,LED Desk Lamp,4175.87,1725.73,SKU-7574415,2818,49,SUP-9354,0.63,678x3x96cm,True,2022-07-09
PROD-969487,1314474969088004191,Yoga Mat Premium,4019.17,2866.79,SKU-7136670,3739,84,SUP-7108,30.2,992x86x74cm,False,2020-01-26
PROD-548790,1986782554808965047,Yoga Mat Premium,2252.56,2965.71,SKU-6361342,4755,6,SUP-6071,27.4,20x8x818cm,True,2020-11-23
PROD-703677,5519596106667950292,Wireless Mouse Ergonomic,58.5,975.26,SKU-5656806,1092,25,SUP-9717,26.77,779x528x3cm,True,2023-03-16
PROD-690103,5714409972825898544,4K Ultra HD Smart TV,2998.77,1520.77,SKU-5039157,7124,34,SUP-4431,26.07,7x2x738cm,False,2020-06-27
PROD-422354,673207599881858644,Bluetooth Speaker,4028.37,400.08,SKU-4915737,7254,32,SUP-9028,13.69,5x7x211cm,True,2021-05-19
PROD-783343,5240761322938305666,Organic Cotton T-Shirt,1581.96,918.01,SKU-5467851,1503,23,SUP-5524,20.43,87x197x6cm,True,2024-05-18
PROD-707529,3470004797413350261,Standing Desk Converter,4747.99,2988.41,SKU-1844416,8927,12,SUP-1190,19.49,879x76x15cm,True,2021-01-26
PROD-672948,4206905467498016125,Memory Foam Pillow,4527.34,791.28,SKU-3096655,3486,77,SUP-2618,6.04,31x6x4cm,False,2021-03-17
PROD-995816,152305223254834783,Organic Cotton T-Shirt,3274.01,569.27,SKU-7414069,5276,9,SUP-1606,48.13,429x5x554cm,False,2021-04-24
PROD-688684,7455480851181319221,Portable Phone Charger,4960.64,2835.56,SKU-1362855,1200,59,SUP-8582,21.61,45x999x015cm,False,2020-06-09
PROD-109967,4533872361756247351,Bluetooth Speaker,3351.65,1013.95,SKU-4110622,9873,59,SUP-3281,41.35,68x6x318cm,False,2024-11-25
PROD-388732,5904868210129701212,Stainless Steel Water Bottle,3133.94,2175.11,SKU-9781727,7667,20,SUP-3497,36.35,8x51x55cm,False,2020-05-06
PROD-882483,5866347154938194888,Bluetooth Speaker,4749.71,2491.42,SKU-3019230,7964,60,SUP-9327,34.24,15x1x34cm,True,2020-03-31
PROD-582627,8842067561087977177,Portable Phone Charger,2309.38,606.27,SKU-5255921,1137,33,SUP-5786,1.35,358x59x57cm,True,2023-02-18
PROD-790360,3029641345422061169,Gaming Laptop Pro,4714.9,865.08,SKU-3683383,9377,83,SUP-5605,37.4,57x958x96cm,True,2024-12-20
PROD-353720,7426283041009410223,Wireless Bluetooth Headphones,868.53,1566.17,SKU-2921599,4378,18,SUP-2543,48.0,543x306x5cm,False,2020-03-21
PROD-551384,7698341362529629402,Standing Desk Converter,1311.08,433.01,SKU-4920568,4365,16,SUP-1459,37.53,3x32x49cm,False,2023-07-10
PROD-173365,6316840932244549815,Air Purifier HEPA,1033.67,2229.99,SKU-7945442,2759,100,SUP-6229,23.92,7x0x5cm,True,2023-05-07
PROD-828858,7349489353376792749,Memory Foam Pillow,2132.22,2974.39,SKU-9873902,972,56,SUP-9875,43.19,0x992x713cm,False,2020-04-25
