order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-7232430,97619,580d9fb7-5867-49ab-ab7d-57b988a86a81,bff31019-8c48-4f00-a1a2-b4bf4c93737e,2024-05-22,22:00:00,DELIVERED,730.4,226.53,31.27,4790.46,PAYPAL,Weekend delivery preferred
ORD-5729497,122173,3be3bae9-ef53-49b3-acb8-6a04ea3e7b86,0e0d82d2-1286-48ec-94f5-044bc03143f4,2024-11-04,22:00:00,DELIVERED,1874.75,494.21,5.89,6200.45,DEBIT_CARD,Leave at front door
ORD-3534522,150016,e00e0df8-3bf5-4e4e-bfc3-f27eb3635a1a,07f7d6e0-da7b-4513-a82c-9854ff19630b,2023-05-22,16:20:00,DELIVERED,9506.29,514.93,3.66,1663.22,DEBIT_CARD,Business delivery
ORD-4027538,893277,9af582b2-91c8-4f05-9a40-93ef19ad85c6,097331be-b454-4990-b582-197df17c6480,2024-11-13,12:15:00,PROCESSING,1568.52,635.88,29.57,6186.82,PAYPAL,Contact before delivery
ORD-5292490,395907,8a1ca55f-9ece-4944-bf8b-e2630b9a2906,92300bf9-13f4-41fd-9c6f-9c4728ab4bb8,2024-01-02,22:00:00,DELIVERED,8828.58,287.19,24.61,2264.75,DEBIT_CARD,Fragile items
ORD-1818146,561476,e02c87d4-ec95-4dc6-bf58-0d0a395584f0,b7f2cb53-3227-4974-b7ea-e534833cf201,2023-01-21,16:20:00,PROCESSING,6698.28,174.62,38.91,7085.15,DEBIT_CARD,Business delivery
ORD-1998803,269757,5374ab38-1c55-4b06-b389-e6be4b788d71,b5497db4-097b-42b8-be7d-e096c26e7d07,2023-09-02,18:30:00,DELIVERED,6514.8,440.56,34.7,3284.13,APPLE_PAY,Gift wrapping required
ORD-1000736,477324,95ff2dbb-749c-40b8-8e64-b71411a20f7a,fac7d51f-c69e-4565-ad06-81680ad0a645,2024-12-14,20:10:00,CONFIRMED,4594.03,452.62,27.57,273.99,GOOGLE_PAY,Leave at front door
ORD-5405877,212153,d23ecf17-9111-4287-b1ef-c6bbbc113ff4,d8df85a0-ec42-4167-ab6a-c42b33c6ee6b,2023-04-26,10:30:00,SHIPPED,6687.03,684.69,37.78,135.18,PAYPAL,Contact before delivery
ORD-2461143,834721,c0db0802-8957-4241-af2f-ead45813f1e4,b983bf08-f271-4617-be60-b77582bea932,2023-07-31,22:00:00,RETURNED,9560.01,228.4,16.77,7738.28,CREDIT_CARD,Gift wrapping required
ORD-7979513,366739,f24dd517-5869-4227-86ed-5ba017796c58,916d3ecd-f98a-4f49-b058-b29d114f0a5e,2024-04-24,09:00:00,PROCESSING,7711.91,675.3,3.0,1443.82,CREDIT_CARD,Weekend delivery preferred
ORD-6217337,133208,b8c3df36-9820-4816-987f-201c0875c242,41386ded-6dff-460e-8c96-32386cd5e31b,2023-10-29,18:30:00,DELIVERED,4181.37,363.53,47.97,10068.63,PAYPAL,Contact before delivery
ORD-4133114,4741,359873e7-fde3-49cf-93bb-1f694b0519ae,2c4bf3fe-c438-4d93-8abb-c7717a148e2c,2023-05-16,10:30:00,PROCESSING,9364.48,706.17,11.46,1694.91,PAYPAL,Contact before delivery
ORD-8439110,764501,c354d28c-b241-4710-9098-c22cd2f94e27,7c5fdbd8-960b-4c48-8f5a-9f52c9ecba5b,2023-03-28,12:15:00,DELIVERED,4594.78,349.69,16.19,3702.18,CREDIT_CARD,Contact before delivery
ORD-1583031,450795,8a863838-d483-48b0-b82d-9528761072d7,5f6c00dd-f8f4-4c26-bf09-5acea1280e36,2024-11-17,10:30:00,DELIVERED,3780.61,60.86,26.0,10262.65,DEBIT_CARD,Gift wrapping required
ORD-7864613,942848,1cf8772e-0df9-4e10-8034-f4474c9624e0,c75eba89-bf49-4450-8446-d1b1e24d5609,2024-05-07,10:30:00,PENDING,1070.24,593.38,48.41,4746.35,DEBIT_CARD,Fragile items
