order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-4890090,880333,ccad8802-69c0-4f10-ac0b-5a2eaab1dbe0,29d98308-1d74-4bea-a252-ea910dffdb12,2024-05-03,09:00:00,DELIVERED,2515.17,211.96,0.38,2446.44,APPLE_PAY,Rush delivery requested
ORD-5066435,479694,fd424e25-56f3-4194-b60c-f4d4b55eda88,98e7b684-d569-41ec-ae71-8a2cc814c865,2023-12-11,09:00:00,CONFIRMED,4125.1,315.2,31.56,57.88,DEBIT_CARD,Weekend delivery preferred
ORD-4843447,832365,e36bfc5d-3956-4cda-a6e3-da70a8c61908,9be08c4f-91a6-4300-8a32-d6be256b0a20,2023-04-22,10:30:00,CONFIRMED,8532.12,790.06,33.05,9951.72,PAYPAL,Fragile items
ORD-2355271,98820,2cc20a56-4c1a-4c44-91b0-a659616bed5a,ec70dd2d-8390-4568-9440-d2e0822be31f,2023-05-23,18:30:00,SHIPPED,8501.37,49.6,23.9,1249.28,APPLE_PAY,Contact before delivery
ORD-7204406,775193,54bdc259-8790-44fe-b995-32c41f0cfcef,68537f3b-44c5-42c0-9bb0-e04eb3cb7b87,2023-07-14,14:45:00,PENDING,6662.13,525.05,44.95,3429.23,APPLE_PAY,Weekend delivery preferred
ORD-3316055,180202,4bce572b-3b3a-413b-8ee4-f7435a692983,81f1b4cf-1637-4c68-86a8-83cabec6b8c9,2023-03-31,18:30:00,DELIVERED,1236.26,669.8,1.06,8702.21,CREDIT_CARD,Business delivery
ORD-8107958,489744,800cdb1e-40d7-4bce-9924-5d0fcd96593e,28ec414b-94b9-4003-88b5-8c42075fb78e,2024-07-26,09:00:00,CONFIRMED,5751.9,284.43,24.73,643.71,CREDIT_CARD,Leave at front door
ORD-7998138,342142,5d483adb-a6b1-4747-a89c-ff8526488a97,00f205bd-e6f2-4a72-b294-e7a3e56ccae7,2023-09-17,16:20:00,SHIPPED,4920.59,713.09,36.02,7090.85,APPLE_PAY,Contact before delivery
ORD-2410271,416730,2626a4b2-eb20-49f6-ad04-7c655d5d7e7f,222564c7-4af4-4ac5-bf03-34bd40bb2261,2023-03-29,12:15:00,SHIPPED,6301.2,328.88,1.67,9586.03,CREDIT_CARD,Gift wrapping required
ORD-2794215,51262,3a3bdb60-7fc5-4031-baa0-1d2a92b27ca7,06ce73ef-1ee4-4184-b876-8a99691ed103,2024-02-13,20:10:00,CONFIRMED,9880.42,798.25,25.57,1279.44,CREDIT_CARD,Gift wrapping required
ORD-9305661,360341,6b2d2dd2-b3c5-433d-bc2c-225f96a80991,dde56944-b949-426a-bbf2-c7ae3d7573aa,2023-02-10,18:30:00,DELIVERED,977.79,190.63,27.94,10523.09,PAYPAL,Business delivery
ORD-9385341,722421,f8dcb959-d700-4950-894c-bbc262c5a72c,aaf68688-26a4-4e8f-9541-5575985bd1b7,2024-04-06,20:10:00,CANCELLED,962.44,656.07,41.26,8788.12,DEBIT_CARD,Rush delivery requested
ORD-9887447,248376,9752d26c-1e61-4740-ad49-d267ae37fbe0,857ab1d4-717b-4d5f-a843-e5e3f0d1061f,2024-07-14,12:15:00,PROCESSING,3244.3,48.3,31.28,509.78,DEBIT_CARD,Rush delivery requested
ORD-5534241,308663,d43b4c8a-6779-4c28-bab6-e78a6ec1105c,c64c992d-9912-4478-a1e6-ae15ef0f0e0f,2024-01-28,16:20:00,PROCESSING,6345.35,170.94,47.56,8857.39,CREDIT_CARD,Fragile items
ORD-3236044,852116,e77567bb-5c46-4978-8bce-c81987075c4b,a203b55a-fd8e-47f5-bd42-745d0d6e208b,2024-03-28,18:30:00,PROCESSING,3384.58,49.04,42.24,9293.81,CREDIT_CARD,Weekend delivery preferred
ORD-2424204,35386,621c9f36-baeb-48ca-87be-d58703b6070b,4bf03b82-9578-4494-aa1b-c5d478f15a43,2023-08-18,09:00:00,PROCESSING,9378.82,777.94,5.67,6947.39,CREDIT_CARD,Business delivery
ORD-6459791,62340,3434eb9f-e710-4197-915e-e1a0a5a8fc60,de9adb77-d682-423d-b487-14dd347fde7a,2023-02-13,16:20:00,DELIVERED,9019.86,508.61,6.22,10086.76,APPLE_PAY,Business delivery
ORD-5085955,963681,0e954611-cf99-4945-8ba3-e53d6400b104,55152e9d-87f3-44eb-a57c-b1fcdde68148,2024-02-26,18:30:00,DELIVERED,6027.57,569.88,18.29,7400.19,DEBIT_CARD,Weekend delivery preferred
ORD-8372642,480297,7fe76fea-d718-44c6-9648-8351e1c51312,cce0b060-374c-48e4-979c-324262f3e98c,2024-10-11,10:30:00,RETURNED,9881.71,617.82,16.31,7070.38,GOOGLE_PAY,Business delivery
ORD-6994091,98059,fe5ad7ec-aeb3-4128-bd1f-177dff9e0cf5,5c9ae8a5-975f-4679-b92d-3e71fc7c1cf8,2024-06-16,10:30:00,SHIPPED,8291.17,215.33,15.39,9951.43,APPLE_PAY,Gift wrapping required
