product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-390922,6014745185600563950,Bluetooth Speaker,3154.22,2296.35,SKU-8270017,487,87,SUP-7095,21.51,6x04x66cm,False,2021-06-11
PROD-748847,8019918913858917219,Wireless Mouse Ergonomic,697.77,156.48,SKU-2714137,1918,52,SUP-6004,48.93,22x847x0cm,True,2022-08-01
PROD-145709,580302021553997676,Portable Phone Charger,3771.64,1528.32,SKU-7967259,3821,29,SUP-3783,37.1,165x27x5cm,False,2023-04-02
PROD-779417,2929305344569795338,Standing Desk Converter,4548.23,1438.56,SKU-1520644,1281,60,SUP-2462,30.94,32x2x05cm,True,2021-07-14
PROD-823420,2916749147447120545,Gaming Laptop Pro,1013.2,886.12,SKU-9882515,2843,69,SUP-1316,32.23,883x2x45cm,True,2021-11-12
PROD-923356,8042920008064802587,Fitness Tracker Watch,3408.43,336.0,SKU-4095577,9308,22,SUP-3380,33.62,88x591x9cm,False,2021-09-05
PROD-203716,8431002416662234476,Coffee Machine Deluxe,1261.77,1427.54,SKU-5977229,8177,84,SUP-9832,2.06,89x3x5cm,False,2023-04-07
PROD-516365,7991071909318900093,Air Purifier HEPA,2272.89,939.34,SKU-2941300,425,69,SUP-4148,36.8,770x3x2cm,True,2023-03-26
PROD-210322,2789337522122935077,Standing Desk Converter,1501.41,2249.19,SKU-5917211,4948,60,SUP-8893,5.61,232x04x17cm,False,2023-08-29
PROD-970341,8234798367529701271,Coffee Machine Deluxe,1943.13,1292.25,SKU-6700995,2895,36,SUP-1133,9.66,975x572x190cm,True,2022-08-09
PROD-557875,3693453918718183652,4K Ultra HD Smart TV,2790.49,1027.0,SKU-7194826,3008,7,SUP-1941,11.32,653x603x0cm,True,2021-01-20
PROD-829885,1219394582395443956,Bluetooth Speaker,2593.29,1560.65,SKU-3331379,2504,24,SUP-2614,15.7,8x2x2cm,False,2023-11-09
PROD-976664,3806884602664890545,Portable Phone Charger,857.99,2967.09,SKU-6747472,1444,18,SUP-2395,46.39,655x613x94cm,True,2020-09-01
PROD-950336,1229321967455839078,Stainless Steel Water Bottle,3512.56,2094.18,SKU-3983395,9436,27,SUP-1496,41.9,4x75x0cm,False,2021-08-23
PROD-609226,6079722336251324033,Wireless Mouse Ergonomic,2682.39,1370.95,SKU-1259453,339,33,SUP-5038,17.14,46x43x44cm,True,2020-06-29
PROD-870999,487405032795447798,Air Purifier HEPA,1523.75,947.33,SKU-7360104,6957,49,SUP-6439,39.68,89x03x27cm,False,2021-02-05
PROD-301754,8586911443090737521,Portable Phone Charger,4573.22,1866.37,SKU-4999097,5418,81,SUP-5176,41.01,840x841x174cm,False,2024-03-17
PROD-563573,8532213472558478891,Gaming Laptop Pro,1978.13,661.11,SKU-4934179,9237,73,SUP-3201,45.88,7x4x8cm,True,2023-11-16
PROD-587694,2704806726307416129,Standing Desk Converter,2900.84,641.36,SKU-7191433,2620,36,SUP-7628,48.6,1x5x7cm,True,2021-06-28
PROD-681892,1818156411633491002,Fitness Tracker Watch,368.06,570.03,SKU-2001406,4340,29,SUP-3436,14.0,094x9x77cm,True,2023-12-05
PROD-611013,4576679372616658632,Bluetooth Speaker,2032.94,794.41,SKU-8641144,7277,5,SUP-3681,7.66,921x607x53cm,True,2020-02-09
PROD-210311,5510277780838463966,Wireless Mouse Ergonomic,2912.14,950.16,SKU-6463964,6681,8,SUP-6940,21.48,4x68x235cm,False,2023-12-31
PROD-772434,2529704121967928913,Air Purifier HEPA,3797.15,2623.11,SKU-8257477,1921,14,SUP-2270,33.54,225x449x336cm,True,2022-12-23
