product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-764572,27299438,Bluetooth Speaker,1368.21,1512.09,SKU-1221478,9388,75,SUP-5329,14.9,Hear loss theory born place.,False,2022-03-09
PROD-610511,58117678,Organic Cotton T-Shirt,3208.08,2649.34,SKU-8223589,3512,54,SUP-1240,34.83,Agreement look movie read receive goal campaign term.,True,2020-06-23
PROD-732569,24728447,Coffee Machine Deluxe,4638.98,1200.29,SKU-8567781,6193,32,SUP-7707,28.71,Tv discover citizen teacher remain environmental.,True,2023-03-11
PROD-747142,2349747,Fitness Tracker Watch,4786.53,2240.61,SKU-2813119,2396,6,SUP-1874,18.5,Around eat story under buy.,True,2023-01-26
PROD-824853,54473974,4K Ultra HD Smart TV,1424.66,2483.78,SKU-6244736,5873,21,SUP-1926,11.24,Kind police without section police.,True,2021-08-19
PROD-671827,747933,LED Desk Lamp,1365.25,829.44,SKU-2132117,1925,48,SUP-1029,44.39,Situation discussion but out many.,True,2024-07-25
PROD-335389,23262614,Yoga Mat Premium,4532.46,492.94,SKU-8630074,2058,46,SUP-6263,28.2,A significant parent.,False,2022-01-17
PROD-659913,34435157,4K Ultra HD Smart TV,1078.83,122.63,SKU-3587990,8088,5,SUP-3768,34.71,Center southern movement admit.,False,2024-08-22
PROD-176332,93231176,Bluetooth Speaker,1029.85,1533.35,SKU-3147780,5457,82,SUP-7991,8.37,Likely each response watch middle page.,True,2023-02-18
PROD-907254,85286557,4K Ultra HD Smart TV,3197.13,2942.03,SKU-3572351,4546,8,SUP-1844,0.14,Budget recent scene once until product field.,False,2022-08-05
PROD-444472,99606988,Coffee Machine Deluxe,2934.33,982.75,SKU-8208943,6885,34,SUP-1860,47.63,Weight alone eight product sister something.,False,2020-03-28
PROD-488541,95477993,Air Purifier HEPA,4027.28,634.47,SKU-7716058,6446,12,SUP-1954,7.54,Notice owner adult whole majority some beat.,True,2021-11-15
PROD-127957,9689202,LED Desk Lamp,2622.71,2198.6,SKU-4303284,5371,37,SUP-4272,24.23,Name child fish evening challenge.,False,2020-08-23
PROD-624682,80455265,Bluetooth Speaker,3847.5,69.36,SKU-7728517,8132,56,SUP-4854,46.2,Authority player big everybody.,True,2023-05-06
PROD-155532,67711790,Organic Cotton T-Shirt,211.43,29.61,SKU-4503324,2703,84,SUP-5083,44.41,Magazine somebody rather career artist letter until.,True,2023-11-25
PROD-618171,68323637,4K Ultra HD Smart TV,97.47,670.92,SKU-2584392,8233,73,SUP-2806,40.4,Tend significant until let son kind source.,False,2021-07-11
PROD-567456,59142112,Yoga Mat Premium,899.27,821.37,SKU-7539062,8222,98,SUP-9428,9.98,Benefit item wear pressure program area wonder.,True,2021-02-27
PROD-542022,6418360,Wireless Bluetooth Headphones,989.55,2509.45,SKU-6193792,5973,67,SUP-1390,3.69,Want who our.,True,2023-03-30
PROD-512863,97180090,Standing Desk Converter,2853.16,610.14,SKU-6118401,1016,94,SUP-4240,40.67,Fish hear parent dream.,False,2021-05-18
