order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-9527793,983351,77c77fdd-532d-4d7e-828b-65239f9ac599,88b85b9e-485b-4f75-b406-28a267a65125,2024-07-21,18:30:00,PROCESSING,2237.98,304.21,14.14,9382.35,CREDIT_CARD,Business delivery
ORD-6678744,270663,88875655-b73c-44b2-935e-118dd8d8d936,35bb4dad-2da3-4a2f-8ecb-8e4a318c10f4,2023-04-13,09:00:00,RETURNED,3856.6,190.29,6.29,2206.67,CREDIT_CARD,Leave at front door
ORD-1558817,559212,f38301dc-2e9f-4a21-80d9-758b213fa1e5,9c1c2735-44bc-4014-b5b3-4bfea9edfe16,2024-02-28,22:00:00,DELIVERED,8106.8,338.46,36.11,2708.78,CASH_ON_DELIVERY,Special handling required
ORD-8003707,505742,f2a7da90-eb7f-4767-9350-5d73002c3282,c95ae96b-a4d8-46e8-8e5c-0bdd3610d126,2024-05-17,16:20:00,DELIVERED,5117.78,262.31,9.19,1879.23,PAYPAL,Special handling required
ORD-5951422,524180,c555b75b-5a89-4681-a14a-9c57d405e0d2,53e949e4-abc2-4d03-aab8-5d1ee643664e,2023-01-08,09:00:00,DELIVERED,7601.04,696.49,48.83,2898.14,CREDIT_CARD,Contact before delivery
ORD-5519198,303340,56bbb97f-d754-43d5-b280-1ffd23302b94,e4ad3213-4555-4d85-bd01-38fa3c1f610d,2024-11-03,09:00:00,DELIVERED,6073.79,353.11,41.62,3352.87,DEBIT_CARD,Business delivery
ORD-2855822,551847,5bf38d36-fea5-45ba-85b9-20565136bb70,3974c28b-ebc2-4db8-bfec-16e978ce7bc0,2024-09-17,10:30:00,PENDING,8974.59,507.86,47.23,4398.8,DEBIT_CARD,Rush delivery requested
ORD-5861801,559177,c10cce0d-9a2b-4ca8-9d4d-df232e91cf0c,15f68a43-e227-4edf-ae3d-69960a032f53,2024-05-26,12:15:00,DELIVERED,5790.58,14.39,18.34,1805.56,PAYPAL,Weekend delivery preferred
ORD-3175793,259162,077a9b82-45c9-4ec2-810c-97bd86448045,f4b22a9c-9b3d-48b0-96b5-5613ae097c36,2023-10-25,12:15:00,DELIVERED,1386.87,578.89,5.82,2437.72,CASH_ON_DELIVERY,Rush delivery requested
ORD-6842229,946395,09823ee9-2ab4-408a-9c39-5f26a0f6b3d0,70dabd2a-c30b-474c-915c-608022bcf2ef,2023-02-21,18:30:00,SHIPPED,5668.6,108.25,40.24,3345.6,PAYPAL,Special handling required
ORD-4275540,169908,ae2c0a5a-f48c-423e-b245-acb5c787ac6d,3cacdb3b-e08d-4cf0-9df3-6a0d3b4b28ae,2024-04-03,22:00:00,DELIVERED,8876.37,307.3,39.99,1157.72,CREDIT_CARD,Fragile items
ORD-4709633,370602,4d8af0eb-afeb-4141-8893-b6b9ddba3ecf,93132c39-ca4e-4adf-85bd-63591d1382e1,2023-07-01,18:30:00,DELIVERED,9138.47,41.03,5.43,3857.38,DEBIT_CARD,Gift wrapping required
ORD-7330668,831998,7c863144-e588-4343-b2b7-ed830e0645a4,b7ecce9d-6be4-4d02-a700-b7bcc3aad0e9,2024-04-28,12:15:00,SHIPPED,601.66,262.52,1.98,2613.96,APPLE_PAY,Gift wrapping required
ORD-5337358,955982,f560429a-d545-4575-8542-bfbb497047d2,81d08eae-2f7c-4b25-b27c-2396cf465f36,2024-04-03,20:10:00,DELIVERED,8394.93,302.94,39.72,10354.28,GOOGLE_PAY,Contact before delivery
ORD-4535877,148817,81294a25-3d4b-4413-9d35-ac28fd65de1e,e05fa80b-6445-4d13-be0b-d9da3094e607,2024-05-02,10:30:00,DELIVERED,3919.56,407.86,26.77,10601.26,DEBIT_CARD,Rush delivery requested
ORD-1757786,41969,ba837cd2-f777-47bd-b981-880d04aaca84,09cded9d-b32f-4929-aa9d-24cbc4116886,2023-05-18,09:00:00,DELIVERED,7796.57,50.16,18.36,8190.7,CREDIT_CARD,Rush delivery requested
ORD-5991697,525598,583f4dbb-9cf4-4117-a512-1828953ace74,9ab15a5a-b992-4fca-8cc7-6383fb5e9153,2024-06-17,10:30:00,SHIPPED,1121.51,778.22,6.47,5740.6,CREDIT_CARD,Rush delivery requested
ORD-1077082,678584,86df54e7-4e35-4077-8db0-8eeb9b756807,539a4508-24a7-4341-8c29-a0f231082f27,2023-02-24,14:45:00,PROCESSING,6295.17,51.92,2.85,8593.98,CREDIT_CARD,Special handling required
ORD-1062602,809520,6d53d1e6-648f-400d-a69d-a66eed472b6d,3451c191-4d4c-4720-931e-5e254a84b418,2023-05-17,20:10:00,DELIVERED,9197.42,590.69,32.24,2830.15,CREDIT_CARD,Rush delivery requested
ORD-3350360,28044,157e8c58-1a14-4414-9580-73b307bdf53c,4c65fe7c-3f39-4886-bb96-981c33007fbf,2023-11-24,10:30:00,PROCESSING,4493.63,180.58,43.26,4047.86,DEBIT_CARD,Weekend delivery preferred
ORD-4031742,318611,612164d5-c610-418e-a57c-94b23f82abc0,ddd7d3fa-a9d4-4702-a137-9ff50922bf1a,2024-07-09,16:20:00,DELIVERED,884.02,307.96,30.83,8412.54,CREDIT_CARD,Contact before delivery
ORD-4415775,686518,7242ea68-e542-4703-8377-59ed2d6e85d1,601e734a-29e8-4910-8123-dad740e81ea8,2024-05-18,16:20:00,PROCESSING,7601.45,599.43,21.72,9779.31,CREDIT_CARD,Special handling required
ORD-1755203,165543,59f65382-c1fc-48c6-986b-8f94d79d814c,d50d3b5a-2365-47c9-b548-e15b665369ae,2023-01-12,14:45:00,CONFIRMED,922.49,651.86,43.97,2485.92,APPLE_PAY,Rush delivery requested
ORD-8648859,719902,09cae667-1de3-46bf-bacc-876082ed0238,db3fb44a-bb10-4b5d-9d64-bbd392004ec5,2024-03-09,22:00:00,SHIPPED,3321.78,418.03,47.99,2129.5,DEBIT_CARD,Gift wrapping required
ORD-1549431,423001,68d1e22f-6538-4eef-85b1-4b5b03119751,dadbe271-6995-45e5-9345-c192ee772dc1,2024-01-13,18:30:00,PROCESSING,4249.18,302.69,41.05,8876.71,CASH_ON_DELIVERY,Contact before delivery
ORD-3640297,54125,95942eb4-2940-458b-9ad0-c47135427aaf,4ca8446b-05ea-4013-8257-1848f2cf5737,2024-02-13,20:10:00,CONFIRMED,2281.68,739.98,1.64,4328.96,CREDIT_CARD,Contact before delivery
ORD-4405752,212354,d23942f6-74e1-4e2a-ad67-29b56984d188,1e93c7df-6bdd-4e68-b939-3262c64fcb99,2024-10-25,12:15:00,SHIPPED,413.21,545.41,43.05,10438.27,DEBIT_CARD,Fragile items
ORD-7265434,499236,96b1e475-3506-4741-a519-d88b8c77b568,e58eb8f6-c7b8-466b-8478-f32e38b21a1f,2023-05-27,10:30:00,SHIPPED,9260.68,121.8,44.48,9185.97,CREDIT_CARD,Special handling required
ORD-7482916,980023,2039f66d-d4d1-44cc-9eb7-819314d53f30,22e9be92-06d9-4183-9cdf-76563620e57b,2024-02-27,14:45:00,PROCESSING,3888.64,458.6,46.57,10015.74,CREDIT_CARD,Contact before delivery
ORD-4417747,904945,f5fe5348-625e-4921-924a-9005021dabcd,b89d13e5-bd28-4a7d-9276-a539ef848755,2024-10-07,18:30:00,DELIVERED,6791.87,611.68,32.89,6361.87,CREDIT_CARD,Leave at front door
ORD-4723595,147040,ae9e0ef6-bee4-4952-bdef-672a728bd5a1,b0f6b2c6-e744-4c49-8c1e-d9f1947fc98e,2024-11-14,14:45:00,DELIVERED,4379.63,292.03,36.9,3573.75,PAYPAL,Fragile items
ORD-8725376,564122,5129bc8e-c041-4f47-a3d6-1820451cad4d,f93607ce-6cbe-4634-aa7a-da767fd8f370,2024-08-01,09:00:00,SHIPPED,4555.36,163.79,17.24,3993.92,DEBIT_CARD,Gift wrapping required
