product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-755584,39724986,Air Purifier HEPA,4399.49,1766.51,SKU-7836067,7622,86,SUP-7299,11.54,Garden real pressure level much.,True,2024-10-02
PROD-578609,96734820,Air Purifier HEPA,503.54,2719.66,SKU-3793161,5177,27,SUP-3906,25.93,East opportunity air throughout help itself care.,True,2024-08-17
PROD-375197,39758601,Organic Cotton T-Shirt,2626.55,2149.66,SKU-5501735,5308,73,SUP-8580,31.96,Next picture development should walk.,True,2024-03-21
PROD-875854,63598206,Standing Desk Converter,2490.04,2576.21,SKU-3616100,9508,16,SUP-5411,2.78,Entire fire sell fall stay order.,True,2023-03-08
PROD-293849,71245291,Fitness Tracker Watch,2066.28,2195.12,SKU-4104743,20,63,SUP-9589,47.99,As campaign free kind.,False,2024-02-29
PROD-144184,55332915,Bluetooth Speaker,3932.58,1420.08,SKU-5265082,381,27,SUP-5334,28.08,Remember newspaper market member focus defense strategy.,True,2024-12-17
PROD-219076,61239641,Standing Desk Converter,4214.24,127.77,SKU-2940349,9239,82,SUP-6235,48.04,Within fund goal side head resource agent.,False,2021-09-23
PROD-449975,8546966,Air Purifier HEPA,3659.04,348.36,SKU-8243607,5612,85,SUP-5432,6.7,Enter poor power camera.,True,2021-07-24
PROD-938562,87921017,4K Ultra HD Smart TV,3589.07,161.52,SKU-9380260,2780,82,SUP-4313,4.67,Rise likely TV be five.,True,2022-06-07
PROD-722107,70172543,Standing Desk Converter,923.41,769.36,SKU-2085393,5132,100,SUP-3867,23.96,Share weight why.,False,2021-01-04
PROD-909692,40502108,4K Ultra HD Smart TV,540.24,2365.6,SKU-9563078,5591,20,SUP-9565,22.46,Success music dream drop spend.,False,2021-11-30
PROD-637241,31468814,Wireless Bluetooth Headphones,3562.4,2360.15,SKU-3818214,2837,17,SUP-8457,38.6,Audience parent give relationship finish both such.,False,2020-02-29
PROD-375079,94557280,Standing Desk Converter,3503.44,120.02,SKU-1232476,5931,95,SUP-1281,33.58,Suggest available fall property crime house crime.,True,2024-11-01
PROD-194853,4856161,Gaming Laptop Pro,2049.25,2064.15,SKU-3877223,1750,15,SUP-9247,16.93,Enough cold at against book series.,True,2022-03-30
PROD-301984,82316052,Yoga Mat Premium,946.75,567.32,SKU-9548061,4661,35,SUP-6458,35.02,Laugh seat include this whole property.,False,2020-12-06
PROD-107335,44195914,Standing Desk Converter,4362.36,1794.19,SKU-9439802,8650,66,SUP-9160,17.84,Piece administration as.,False,2024-05-06
PROD-709636,81301557,Stainless Steel Water Bottle,4319.57,2329.22,SKU-6862497,5561,80,SUP-3792,30.34,Policy different industry many.,True,2024-05-03
PROD-818748,14442992,Coffee Machine Deluxe,2598.07,334.58,SKU-6211838,2209,11,SUP-8258,12.58,Bar society field board improve painting.,True,2023-10-18
PROD-417846,1752483,Stainless Steel Water Bottle,3987.2,1237.01,SKU-8295225,5221,60,SUP-2023,44.35,Type girl success accept.,False,2024-04-16
PROD-899928,22151268,Yoga Mat Premium,1953.07,396.6,SKU-6171753,9803,18,SUP-7850,40.75,Indicate animal light that.,False,2020-11-12
PROD-284987,3232949,Portable Phone Charger,4556.82,195.01,SKU-5763428,6497,81,SUP-7674,45.76,Able question evening above.,False,2022-02-27
