product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-619779,65106372,Memory Foam Pillow,3005.18,1600.21,SKU-5290341,5241,51,SUP-7676,5.6,Free ability yeah another none we.,False,2023-07-15
PROD-675496,66893078,Coffee Machine Deluxe,1105.92,525.09,SKU-1002153,3516,42,SUP-6381,40.37,Look suddenly top.,True,2022-06-25
PROD-788565,61963690,LED Desk Lamp,509.59,530.29,SKU-1299132,8927,58,SUP-6915,9.99,Account former half truth meeting.,True,2021-12-31
PROD-175562,4496554,Gaming Laptop Pro,3962.69,838.34,SKU-9407750,1480,54,SUP-2479,7.98,Right senior claim huge.,False,2022-10-02
PROD-504172,62540522,Memory Foam Pillow,4986.61,937.55,SKU-5869446,3488,80,SUP-1449,9.23,Son feel technology less present American up.,True,2020-12-09
PROD-957298,15431976,Bluetooth Speaker,2061.38,2780.08,SKU-8202265,9315,74,SUP-7214,26.83,Page computer hotel apply.,False,2020-09-01
PROD-719769,66947790,LED Desk Lamp,1850.21,1541.27,SKU-7351251,7579,39,SUP-6169,10.78,Door suddenly without gas.,False,2020-07-18
PROD-186684,42666826,Organic Cotton T-Shirt,3856.25,1927.41,SKU-1918912,1380,91,SUP-2189,14.01,Take charge improve news.,False,2022-03-29
PROD-667418,90356498,Wireless Mouse Ergonomic,713.49,2532.54,SKU-6817712,2336,39,SUP-8229,2.53,Piece whole agreement couple scientist trial hundred.,False,2022-07-16
PROD-697017,41603382,Standing Desk Converter,1165.59,2153.99,SKU-1085173,8904,9,SUP-4197,26.56,Cup scientist reveal hot.,True,2023-06-13
PROD-978382,70867258,Bluetooth Speaker,1489.7,658.74,SKU-7143713,2751,54,SUP-3728,38.17,All partner deep responsibility show also.,True,2023-04-09
PROD-235935,6367399,Gaming Laptop Pro,3633.13,1086.17,SKU-8450987,6477,92,SUP-6685,3.21,Space could field thought ground.,True,2023-03-14
PROD-255056,62524001,LED Desk Lamp,1807.13,1604.97,SKU-2133880,983,22,SUP-6092,4.77,Product war day parent series.,True,2023-10-18
PROD-399328,55407828,LED Desk Lamp,3986.45,1545.79,SKU-1445986,4261,83,SUP-3225,4.44,Relate address already long detail wind modern somebody.,False,2020-04-10
PROD-597409,37716100,4K Ultra HD Smart TV,971.36,660.87,SKU-8261320,6012,41,SUP-9790,16.47,Group reach alone recently play doctor.,True,2023-01-19
PROD-846159,10263569,Air Purifier HEPA,678.62,1824.12,SKU-5293856,2277,6,SUP-5999,33.71,Leave word site.,True,2021-12-27
PROD-420768,19210243,Wireless Mouse Ergonomic,3818.88,1150.03,SKU-1024520,6392,24,SUP-8385,13.14,Story go sit west theory require program.,True,2021-01-31
PROD-869056,23479152,Portable Phone Charger,2511.5,2712.23,SKU-1902592,4725,54,SUP-8126,31.28,Indeed value minute specific particular.,False,2021-12-01
