product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-675609,23782475,Stainless Steel Water Bottle,3545.44,493.98,SKU-5029736,2781,50,SUP-6224,35.15,Eye line woman base.,True,2021-11-10
PROD-519625,5402703,Portable Phone Charger,1080.27,2457.96,SKU-8938257,1216,100,SUP-1919,37.73,President shoulder nation activity.,True,2021-06-30
PROD-740737,6431703,Standing Desk Converter,1257.65,438.17,SKU-9914507,312,54,SUP-5166,40.88,Research hear movie guess.,False,2021-03-29
PROD-898430,31627856,Coffee Machine Deluxe,2420.33,1637.56,SKU-6959717,8058,48,SUP-8950,38.8,Seat follow quickly across make so everybody end.,True,2022-04-09
PROD-822862,4856518,Stainless Steel Water Bottle,1167.31,238.2,SKU-9279157,634,28,SUP-1189,49.8,Job staff fly consider discussion tax visit.,True,2020-08-25
PROD-148439,39414665,4K Ultra HD Smart TV,3331.31,2274.04,SKU-8422458,8634,14,SUP-2366,33.81,Similar pattern personal society rule.,False,2023-07-28
PROD-894015,49104264,Organic Cotton T-Shirt,861.66,2771.96,SKU-1522694,3624,74,SUP-3609,14.64,Check person reason author type phone.,False,2022-08-24
PROD-359652,85302863,Portable Phone Charger,1370.0,190.53,SKU-9614325,7347,5,SUP-6084,15.92,Bar simply choose ago ever crime.,True,2024-02-11
PROD-998515,59589815,Coffee Machine Deluxe,959.82,2302.34,SKU-3620166,7290,80,SUP-1199,25.39,Cover network our score stock degree.,False,2020-09-07
PROD-910876,21773041,4K Ultra HD Smart TV,4557.45,312.15,SKU-9602408,8586,67,SUP-6174,48.04,Ahead gun general those style view.,True,2021-11-01
PROD-337380,44189734,Standing Desk Converter,2756.74,2621.81,SKU-9786189,4178,58,SUP-2073,24.26,Theory candidate enter glass worry.,False,2022-04-11
PROD-756644,3195311,Wireless Bluetooth Headphones,169.26,2481.41,SKU-7733436,648,65,SUP-9397,35.53,Attack manager ready mention list.,False,2020-03-25
PROD-709740,97259329,Memory Foam Pillow,2672.24,2676.59,SKU-3324305,310,9,SUP-1683,27.95,Call floor town time picture determine.,True,2022-04-24
PROD-952355,32451621,Memory Foam Pillow,3349.94,1245.1,SKU-7605106,4894,13,SUP-4501,12.33,Purpose leader skin commercial can professor.,False,2022-05-04
PROD-187413,7146458,Standing Desk Converter,339.28,1585.61,SKU-6881495,4274,41,SUP-4116,39.28,During hear nature military.,True,2021-02-07
