product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-805577,99584922,Wireless Mouse Ergonomic,2501.91,1231.53,SKU-5259349,3085,96,SUP-5677,42.69,Cover deep the full responsibility image value.,True,2020-02-10
PROD-335722,46966180,Gaming Laptop Pro,2049.45,944.68,SKU-7685345,9797,92,SUP-1122,32.71,Within idea parent author.,True,2023-10-02
PROD-689972,29480417,Bluetooth Speaker,2728.83,2408.75,SKU-5431781,21,39,SUP-9582,39.1,Them both idea business letter plant.,False,2024-10-22
PROD-729911,3647200,Standing Desk Converter,2443.69,2182.94,SKU-8899198,3804,42,SUP-8965,34.96,Pass certainly ready number.,True,2024-11-12
PROD-598283,57186711,Stainless Steel Water Bottle,2430.33,1159.52,SKU-1975314,3467,44,SUP-5253,45.35,History some guess forward watch.,True,2021-04-15
PROD-219063,96997541,4K Ultra HD Smart TV,1902.8,1942.15,SKU-7318894,9052,41,SUP-4040,47.15,School from study people thousand prepare budget.,False,2021-08-10
PROD-126040,59304553,Bluetooth Speaker,1000.1,1535.16,SKU-1078615,9448,40,SUP-2505,10.96,Within idea line ability friend.,True,2022-04-01
PROD-792686,73213803,Coffee Machine Deluxe,774.54,782.13,SKU-1218197,8018,63,SUP-8205,15.46,Road fill the I where large.,True,2023-11-04
PROD-156219,95175756,Fitness Tracker Watch,2437.15,2663.38,SKU-1782528,2575,33,SUP-3536,39.13,Condition party option thing daughter the matter.,True,2024-01-30
PROD-655017,95488585,Portable Phone Charger,409.53,2247.92,SKU-1982604,7705,95,SUP-2732,33.57,Street least evidence style.,True,2022-02-15
PROD-164294,33273788,LED Desk Lamp,2210.18,792.8,SKU-3308729,118,61,SUP-6099,29.46,Deal clear serious break.,False,2023-10-14
PROD-501452,26909166,Standing Desk Converter,4226.16,2829.27,SKU-4181686,2062,5,SUP-1863,44.22,Must something unit exist tree.,False,2022-11-12
PROD-346858,82568967,Gaming Laptop Pro,1487.28,296.79,SKU-3956262,6168,64,SUP-4140,10.5,Stop interesting board I cultural skin.,True,2020-11-16
PROD-780957,30789672,Yoga Mat Premium,1957.61,591.49,SKU-8001404,3749,83,SUP-7557,18.65,Late letter PM north bring deep then account.,False,2020-01-15
PROD-686391,86110851,Stainless Steel Water Bottle,3848.88,433.27,SKU-7136150,5500,16,SUP-5153,31.77,Quickly time son along ok.,True,2020-10-23
PROD-540404,35529052,Memory Foam Pillow,791.65,1061.47,SKU-2084727,3896,26,SUP-2003,28.24,Skin issue up collection page project.,True,2022-04-07
PROD-868053,72983055,LED Desk Lamp,262.54,1704.86,SKU-2853546,8231,66,SUP-5456,42.01,Stop summer trial dark science whole night.,False,2024-11-10
PROD-613710,26989908,Portable Phone Charger,903.37,1113.7,SKU-7785893,510,22,SUP-8883,27.09,Husband just education accept walk join western.,True,2020-04-20
PROD-475569,27479541,Wireless Bluetooth Headphones,1931.84,359.83,SKU-4119856,366,22,SUP-6156,21.8,Participant watch within.,True,2022-07-05
PROD-980463,232850,Bluetooth Speaker,677.86,612.78,SKU-2258594,4560,84,SUP-9743,47.28,Talk draw community interesting use project avoid.,False,2023-06-13
PROD-942497,19711476,Standing Desk Converter,4556.07,1243.54,SKU-4557696,2060,98,SUP-7846,47.24,Yourself these catch technology week.,True,2020-10-31
PROD-662374,13577530,Organic Cotton T-Shirt,1558.27,129.88,SKU-5631338,2053,64,SUP-4811,20.21,That strategy debate poor impact during involve woman.,False,2020-01-10
PROD-658056,67431331,Bluetooth Speaker,2270.18,891.57,SKU-9951070,2982,74,SUP-7152,26.18,Win take west against.,False,2021-08-31
PROD-657079,48879184,Air Purifier HEPA,4854.87,103.96,SKU-5159091,8672,95,SUP-2933,33.34,Day evening building argue eye compare.,False,2022-07-15
PROD-680796,78179002,Air Purifier HEPA,3932.62,2880.74,SKU-1233780,7048,79,SUP-1490,7.23,Democrat popular west wait race.,True,2023-03-20
PROD-296343,51638563,Portable Phone Charger,1058.69,334.98,SKU-6675754,7413,21,SUP-2162,22.04,Week election tell shoulder space song.,False,2023-02-04
PROD-932769,2847026,Organic Cotton T-Shirt,733.14,1874.44,SKU-9680514,8385,45,SUP-6754,40.5,Trade pass smile and determine prove onto cup.,True,2021-11-15
PROD-372475,10112161,Fitness Tracker Watch,1050.88,1394.77,SKU-9131677,8236,44,SUP-6661,14.24,Toward arrive her edge science.,False,2020-11-29
PROD-538641,14901677,Fitness Tracker Watch,2422.78,1686.13,SKU-2507183,6959,38,SUP-4513,6.64,Personal stand hospital admit various.,False,2023-11-27
PROD-277581,44907814,Wireless Bluetooth Headphones,1317.84,470.94,SKU-1572803,6367,19,SUP-7711,17.76,Behavior involve message ok.,False,2023-12-08
