product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-809055,64264834,LED Desk Lamp,4189.02,1171.31,SKU-3954785,7039,49,SUP-6574,39.3,Should worry success skin.,True,2020-09-25
PROD-343755,3051788,Memory Foam Pillow,4716.87,1525.58,SKU-7444533,2287,18,SUP-3327,24.69,Edge training main wish vote sport.,False,2021-07-10
PROD-912865,60935756,Yoga Mat Premium,2874.99,1579.95,SKU-7490191,3454,28,SUP-6646,44.49,Century choice some public popular himself get.,True,2020-09-17
PROD-304954,61178918,Wireless Mouse Ergonomic,1737.96,2962.52,SKU-3947644,4357,36,SUP-5747,3.9,Into move sit agreement expect start water million.,True,2021-07-23
PROD-382740,40512073,Portable Phone Charger,4335.11,652.85,SKU-6979408,1414,23,SUP-3944,46.55,Risk management child high home could throughout.,True,2024-07-04
PROD-841821,85883400,Standing Desk Converter,3958.32,45.24,SKU-1760181,1295,13,SUP-2422,28.94,Dark end product more writer theory someone close.,False,2024-11-20
PROD-191287,31747761,Wireless Mouse Ergonomic,3631.43,1714.07,SKU-1757490,3728,15,SUP-8413,30.92,These investment top wide.,False,2021-09-30
PROD-706848,8769751,Organic Cotton T-Shirt,1980.03,386.39,SKU-1406091,9728,18,SUP-2165,43.25,He charge anything arrive.,False,2021-01-04
PROD-860921,91863581,Gaming Laptop Pro,1879.8,723.07,SKU-3992331,9481,23,SUP-8446,17.18,Consumer American health race prove any message.,False,2020-01-13
PROD-491222,63847892,Wireless Mouse Ergonomic,2224.13,2039.63,SKU-6367412,3660,75,SUP-5027,6.87,Participant window group.,True,2024-03-05
PROD-252675,56680333,LED Desk Lamp,3913.82,1523.71,SKU-4016742,6026,94,SUP-7757,3.88,Care speak character.,False,2020-11-01
PROD-706497,55736963,Organic Cotton T-Shirt,1123.64,2691.58,SKU-2610603,1576,100,SUP-5349,27.28,Attack well these ready decide daughter.,True,2020-07-19
PROD-808341,33237548,Wireless Mouse Ergonomic,36.15,84.98,SKU-8951851,877,6,SUP-3865,37.02,Candidate history continue couple bed.,False,2021-11-15
PROD-922893,100802317,Stainless Steel Water Bottle,1349.3,1594.69,SKU-2856407,4256,21,SUP-7506,43.27,Drive allow among indicate.,False,2022-05-22
PROD-427505,273834,Memory Foam Pillow,2146.08,459.88,SKU-8135589,1080,95,SUP-4176,17.04,Lawyer though movie third there manager huge.,False,2021-09-20
PROD-525725,44683306,Gaming Laptop Pro,4302.12,2034.94,SKU-6236156,6406,67,SUP-8556,26.65,Among back minute central and computer eat.,True,2024-04-19
PROD-522324,28978058,Fitness Tracker Watch,1823.29,2439.66,SKU-9878542,4422,86,SUP-8334,48.57,Plant matter group customer lead there.,False,2021-06-11
PROD-862203,59144473,Wireless Bluetooth Headphones,1525.13,1943.13,SKU-6671078,3072,87,SUP-3195,24.07,Yard surface easy bank.,False,2022-10-03
PROD-658535,91382585,Coffee Machine Deluxe,1502.71,1972.49,SKU-5931799,2994,27,SUP-3867,6.57,Ready responsibility commercial difference difficult.,True,2020-01-15
PROD-624526,50288233,Yoga Mat Premium,2683.14,1626.05,SKU-7239791,6737,29,SUP-7634,0.29,Manager case his parent.,False,2022-07-05
PROD-275275,8271521,Fitness Tracker Watch,750.39,781.59,SKU-8509945,3885,18,SUP-4472,1.07,Recognize against have west energy across impact.,False,2020-06-01
PROD-132374,10060276,LED Desk Lamp,49.0,2498.09,SKU-4533202,6226,66,SUP-5518,14.41,Later produce add education.,True,2024-02-20
PROD-983582,33730789,Air Purifier HEPA,2719.04,1923.98,SKU-5072247,2641,9,SUP-8825,15.7,Soon member fact reduce.,False,2021-11-13
PROD-462434,76259466,Stainless Steel Water Bottle,1670.68,1354.05,SKU-8281210,4216,34,SUP-2714,3.07,Politics voice party.,False,2022-07-10
PROD-621891,9998958,Gaming Laptop Pro,3316.86,1848.66,SKU-2052092,8424,38,SUP-3854,47.71,International different until thank side us.,True,2021-10-30
PROD-947011,19477125,Memory Foam Pillow,4208.31,702.83,SKU-1780344,2295,63,SUP-3930,21.38,Even no live morning risk start difficult.,False,2024-10-04
PROD-426121,86362494,Portable Phone Charger,842.61,1571.1,SKU-5897427,5188,78,SUP-7540,9.06,Act officer guess thought water report.,True,2021-01-06
PROD-921766,42784515,Stainless Steel Water Bottle,3043.65,1689.11,SKU-7041668,1657,59,SUP-7593,14.79,Until get choose message tonight main during.,True,2023-07-25
PROD-583184,54212424,Memory Foam Pillow,3730.2,1404.54,SKU-8802058,3751,41,SUP-4373,33.93,Ok indicate see seat capital expert.,True,2023-07-16
PROD-550735,94233734,Yoga Mat Premium,4757.89,2661.38,SKU-7419385,121,38,SUP-2242,11.33,General important grow character behavior.,False,2024-03-24
PROD-822929,40164647,Wireless Bluetooth Headphones,4078.99,1175.28,SKU-8525327,6479,82,SUP-6365,3.6,Step friend question news.,False,2022-02-23
PROD-638441,20450403,Bluetooth Speaker,1235.3,2317.28,SKU-1661393,7854,71,SUP-6032,9.53,Challenge morning century pretty fire group make.,True,2020-05-02
PROD-302035,73361269,Standing Desk Converter,964.85,2074.6,SKU-5864828,7481,94,SUP-4892,31.94,Morning various nice draw learn north item.,True,2020-08-09
PROD-803237,13375045,Gaming Laptop Pro,4109.42,1992.96,SKU-8101953,6973,17,SUP-5195,35.81,Million line partner it.,False,2022-05-06
PROD-664689,7439276,Air Purifier HEPA,2381.73,1413.15,SKU-7905428,1762,87,SUP-6941,28.4,So wall stay more.,True,2024-05-31
PROD-737071,83745059,Standing Desk Converter,4005.54,1270.16,SKU-5886042,3568,64,SUP-5427,22.37,Could goal social at military opportunity.,True,2022-06-01
PROD-516750,12562723,Air Purifier HEPA,1555.65,1831.57,SKU-9059964,6177,51,SUP-3721,3.14,Visit little report weight success soldier.,False,2022-12-22
PROD-599820,42146698,Yoga Mat Premium,1142.27,11.04,SKU-7919646,1900,72,SUP-5775,2.64,Administration call realize cold wide.,False,2020-01-14
PROD-793737,87935670,Portable Phone Charger,3462.21,755.75,SKU-6727273,5960,27,SUP-8535,25.68,Page soldier research yet.,True,2021-01-30
PROD-728316,58656546,Air Purifier HEPA,4433.45,71.43,SKU-8790005,4901,80,SUP-4917,46.69,Be task challenge treatment crime air.,False,2020-11-17
PROD-731275,57625406,Portable Phone Charger,3332.94,1298.92,SKU-2640736,3276,86,SUP-4767,6.31,Magazine ground probably heavy.,True,2023-03-20
PROD-983999,71319346,Wireless Mouse Ergonomic,3257.04,964.69,SKU-5448596,7074,37,SUP-5875,23.58,Treat again cell laugh total college perhaps.,False,2021-01-26
PROD-543449,4425896,Gaming Laptop Pro,982.77,425.41,SKU-8566876,9121,93,SUP-1016,6.54,Herself fear despite happy present top current fight.,True,2021-11-02
PROD-608125,40417830,Coffee Machine Deluxe,879.61,1998.47,SKU-6779489,1423,89,SUP-7730,41.71,Agency someone probably sure degree fast.,False,2024-08-29
PROD-762255,65684109,LED Desk Lamp,681.24,1776.16,SKU-7818621,4743,56,SUP-2079,49.49,From pick from baby from young.,True,2021-08-09
PROD-849881,88522763,4K Ultra HD Smart TV,2188.07,1584.44,SKU-1546133,282,62,SUP-8220,39.11,Government writer worker.,True,2020-10-25
PROD-489532,94127901,Air Purifier HEPA,4353.25,147.16,SKU-1898155,603,78,SUP-7844,38.28,Old various say we call.,True,2023-10-04
PROD-467065,8844228,4K Ultra HD Smart TV,4469.23,2438.45,SKU-7516141,9423,94,SUP-3502,27.66,Body toward answer contain just.,False,2023-08-25
PROD-907594,79267627,LED Desk Lamp,982.14,2513.57,SKU-3560613,3589,72,SUP-4969,22.26,System blue weight plan conference might lot.,False,2020-01-29
PROD-468277,55102103,Yoga Mat Premium,2019.0,2548.68,SKU-6265603,2068,50,SUP-3072,30.14,Star baby traditional task process wait practice crime.,True,2022-11-17
PROD-548320,26674130,Wireless Bluetooth Headphones,177.53,543.83,SKU-5531168,1928,29,SUP-9175,40.38,Discuss thousand foreign capital.,False,2020-04-11
PROD-396857,49651540,Coffee Machine Deluxe,565.24,147.42,SKU-2262651,8550,71,SUP-6511,15.83,Above same imagine.,True,2024-10-30
PROD-488753,2685712,Memory Foam Pillow,3853.49,2023.09,SKU-5655357,926,12,SUP-7621,32.99,White guess exactly either edge these.,True,2021-06-09
PROD-438775,59858318,Organic Cotton T-Shirt,307.71,536.45,SKU-4899624,7745,94,SUP-3906,29.89,Draw eight security culture impact.,True,2022-09-14
PROD-925924,1776614,Bluetooth Speaker,4555.58,185.86,SKU-7534144,9886,94,SUP-5030,26.84,Ahead type want must couple.,True,2021-12-27
PROD-584777,66510232,Organic Cotton T-Shirt,816.93,2937.92,SKU-7266627,6397,40,SUP-6862,1.05,Herself professional site out here help place.,False,2022-11-30
PROD-323158,48986255,Coffee Machine Deluxe,2390.3,1137.87,SKU-1544263,6777,15,SUP-3243,29.13,Thing go worker environment level education daughter standard.,True,2022-12-05
PROD-249796,9909919,Wireless Mouse Ergonomic,3602.69,467.89,SKU-7706912,1736,56,SUP-7169,9.47,Manage option benefit.,False,2024-08-07
PROD-109555,62657085,Memory Foam Pillow,3006.96,22.66,SKU-4718006,5987,12,SUP-1808,2.7,Tough help individual size.,True,2022-03-29
PROD-379680,75734382,Air Purifier HEPA,4569.96,1247.63,SKU-8360493,5748,22,SUP-1387,47.09,Attorney black ask relationship exactly voice paper.,True,2023-07-21
PROD-699474,71822280,Bluetooth Speaker,4961.53,361.35,SKU-2128635,2342,32,SUP-4461,37.92,Answer design worry.,True,2023-11-07
PROD-787739,2746270,Stainless Steel Water Bottle,3045.75,150.86,SKU-8495049,5851,59,SUP-4137,6.28,Forget whole glass never interview.,True,2023-12-04
PROD-699745,39353958,Portable Phone Charger,831.26,2657.51,SKU-7176784,5773,22,SUP-7556,45.72,Range shoulder edge already history quite open.,False,2024-02-20
PROD-870243,29866838,Standing Desk Converter,3890.36,644.21,SKU-6850639,2434,23,SUP-5553,18.29,Study travel fine eight significant area be figure.,True,2024-01-27
PROD-635736,94645199,Standing Desk Converter,4717.5,1170.32,SKU-2869067,3625,13,SUP-7184,29.62,Air wait future local.,False,2023-11-20
PROD-797955,20838305,Memory Foam Pillow,2998.9,375.44,SKU-2427950,2159,86,SUP-3410,47.37,Beautiful serve fear area society.,False,2022-01-29
PROD-264412,96181267,Wireless Bluetooth Headphones,250.63,209.7,SKU-6211063,9314,56,SUP-3010,36.45,Cultural however more.,True,2023-02-08
PROD-789808,12575072,Air Purifier HEPA,2472.41,2689.78,SKU-8218152,6182,58,SUP-2528,42.32,Vote significant different box.,True,2021-05-15
PROD-184216,96245803,Organic Cotton T-Shirt,289.37,2517.33,SKU-2740556,1606,67,SUP-4948,3.44,Serious simple accept hand industry side southern event.,False,2022-10-11
PROD-294020,72804208,4K Ultra HD Smart TV,1715.74,2090.59,SKU-9207864,9591,87,SUP-1888,32.82,Important travel himself provide wonder.,True,2022-06-21
PROD-730879,2782383,Stainless Steel Water Bottle,1562.82,1841.79,SKU-3343208,8690,86,SUP-4708,8.46,Team test four study.,True,2020-04-02
PROD-934658,9590650,Yoga Mat Premium,4634.29,1582.43,SKU-7981391,4350,49,SUP-9790,38.78,Wide prepare significant raise land away stop.,True,2023-12-25
PROD-615104,65334923,Wireless Mouse Ergonomic,519.98,830.1,SKU-3385122,2145,71,SUP-9779,18.75,Close middle choose.,False,2021-07-05
PROD-760436,40374735,LED Desk Lamp,1355.47,258.94,SKU-4525984,4856,61,SUP-8914,39.66,Eight culture rather bag.,True,2024-04-14
PROD-436169,46889770,Memory Foam Pillow,4966.24,1140.7,SKU-4235647,7416,50,SUP-7024,1.88,Government feel parent out.,False,2023-06-24
PROD-804403,11749801,LED Desk Lamp,2168.73,2179.68,SKU-2169351,1724,75,SUP-9430,48.75,Air future season fill difficult first whose.,False,2024-01-18
PROD-104224,96661398,Bluetooth Speaker,4292.83,501.99,SKU-9883693,7326,67,SUP-2995,15.54,Clear space whether above control short value.,False,2022-02-23
PROD-529178,27311324,4K Ultra HD Smart TV,3650.64,706.86,SKU-8150217,4742,22,SUP-7579,24.11,Entire law build believe.,False,2022-12-30
