product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-806286,67886340,Portable Phone Charger,4907.69,701.26,SKU-9471288,1021,31,SUP-5163,5.64,Develop perhaps material thought recent wide.,False,2020-01-31
PROD-339836,89861980,Portable Phone Charger,2699.61,1799.51,SKU-9066791,6009,25,SUP-2579,36.1,Attorney pull star certainly cell son.,False,2024-10-22
PROD-981451,17865753,Wireless Bluetooth Headphones,3381.89,1403.69,SKU-8642981,1823,52,SUP-2101,38.29,Personal black cover like.,True,2023-03-22
PROD-616978,49581782,Wireless Bluetooth Headphones,3840.82,1888.51,SKU-3827128,8519,95,SUP-5145,36.45,Air peace imagine.,True,2022-03-26
PROD-855894,51861729,Organic Cotton T-Shirt,3891.16,2716.94,SKU-1315628,8020,16,SUP-8674,31.95,Feel cover watch ground purpose cultural.,True,2021-05-23
PROD-900582,2088959,Wireless Bluetooth Headphones,3870.89,2944.08,SKU-1622562,7709,66,SUP-8392,48.32,Effort Democrat stay health nothing put customer join.,False,2024-01-06
PROD-387049,13778540,Gaming Laptop Pro,3827.11,2683.66,SKU-7594525,84,69,SUP-7140,49.37,Thought society no involve fly wrong new.,True,2023-08-22
PROD-369296,18970629,Stainless Steel Water Bottle,870.56,1563.9,SKU-9398108,9312,12,SUP-7967,36.76,Say person look idea find threat positive.,False,2020-03-11
PROD-174396,13714649,Memory Foam Pillow,1651.97,752.22,SKU-1258111,367,86,SUP-6549,34.11,Forward offer soldier international onto.,False,2024-01-02
PROD-303738,12806587,Yoga Mat Premium,4715.48,1843.87,SKU-5023484,6782,32,SUP-8132,22.47,Actually single north water become own change that.,False,2024-02-17
PROD-787108,93329223,Memory Foam Pillow,842.06,434.23,SKU-3099683,3245,40,SUP-5626,35.52,Sense require answer early stay civil thing.,False,2022-07-08
PROD-479642,19860564,4K Ultra HD Smart TV,2429.59,1908.05,SKU-3387185,7546,46,SUP-7854,38.92,Mother stuff marriage next everyone scientist chance.,False,2021-01-11
PROD-848031,15577795,Portable Phone Charger,3561.07,545.48,SKU-3731904,2313,81,SUP-4923,16.8,Stay east how value side.,False,2021-09-26
PROD-712723,32729756,Wireless Bluetooth Headphones,1957.2,2613.42,SKU-9725844,4710,89,SUP-5185,26.46,Vote wonder mother run several state.,True,2021-04-14
PROD-968440,9599629,Portable Phone Charger,1598.7,2881.97,SKU-1826175,590,73,SUP-6565,0.35,Camera report save citizen begin lead gas.,True,2022-11-25
PROD-583980,82403571,Air Purifier HEPA,3339.57,2629.87,SKU-8435933,1214,36,SUP-7357,30.44,Eat senior attorney.,True,2023-07-22
PROD-903623,18336776,Wireless Mouse Ergonomic,1432.99,2960.95,SKU-2467053,720,27,SUP-4557,0.53,Option improve kind imagine customer measure here.,False,2023-01-03
