order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-2303647,656730,ae0b2603-6b25-44b3-b87f-2678741e376b,52b95b66-0d0c-44cf-b1fa-bd750b50cf19,2024-11-25,14:45:00,DELIVERED,4420.89,250.62,28.82,2606.29,DEBIT_CARD,Business delivery
ORD-3972046,253048,95000c56-cfce-4c20-9816-5e0d527772e2,68b0dc2e-f255-4a36-96f0-6109b0eb908d,2023-06-04,18:30:00,DELIVERED,3582.74,385.17,4.67,1974.76,DEBIT_CARD,Business delivery
ORD-6873562,726247,57bf59d3-2d02-4ad4-b206-f0afe3d42861,20e7dc2c-266e-418d-91e7-af71e5ad02a5,2023-10-12,20:10:00,DELIVERED,3915.68,400.26,25.78,7582.75,PAYPAL,Contact before delivery
ORD-8986165,474947,e9ebc5c1-2a37-4c76-833e-e17215a64804,f873056a-ffec-4cb8-8504-cf07ef8ae1e0,2023-04-30,16:20:00,DELIVERED,1504.93,201.56,34.3,10155.35,CREDIT_CARD,Fragile items
ORD-3643971,9761,e600ea54-c7c2-440c-a8f5-320167d70073,65f28155-6c80-4e65-bbe9-09dfb44ad77c,2024-05-27,18:30:00,CONFIRMED,1167.78,659.11,5.98,6171.66,DEBIT_CARD,Leave at front door
ORD-6460164,743676,3979ebb1-a00e-4aa8-9da1-2d9d23a9f4c3,9ebe2bb2-4942-4a44-a02d-75c6316c4fb8,2024-02-08,14:45:00,DELIVERED,9396.79,94.39,33.98,9848.49,DEBIT_CARD,Weekend delivery preferred
ORD-2044887,280820,c7b3d4de-0695-4089-b487-376763db9b8b,ec79a36a-8f88-4579-af89-5262eec651c2,2023-01-06,14:45:00,SHIPPED,8313.9,269.45,33.06,6420.44,CREDIT_CARD,Gift wrapping required
ORD-5844591,385313,197d8b65-0f14-4d04-a73d-6cf1230a1721,453ed8c2-da64-4d23-91ef-40238391aa21,2023-05-29,22:00:00,DELIVERED,2759.06,669.02,49.58,7073.7,CREDIT_CARD,Fragile items
ORD-4202562,115000,aed9c7d8-0cca-47bf-80ed-958047e7d305,9223602d-8cca-4fdc-80a6-abfdd9574c28,2023-12-06,09:00:00,PROCESSING,4467.89,86.04,24.72,3872.31,CREDIT_CARD,Business delivery
ORD-9544721,911748,4ffba216-6849-46ef-9aea-d567ed42376e,7de13523-6259-4b5b-9549-21766a8f8130,2023-04-11,18:30:00,SHIPPED,9290.16,526.94,45.74,8034.62,CREDIT_CARD,Fragile items
