line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-55872683,ORD-6033410,PROD-413181,9,25.64,221.98,42294.12
LI-52602903,ORD-9221824,PROD-110719,4,520.56,329.11,14587.18
LI-41696614,ORD-2929152,PROD-807274,8,4107.67,23.17,22173.78
LI-78856235,ORD-6522143,PROD-643616,5,3446.24,303.81,24579.5
LI-33907282,ORD-8487238,PROD-399301,2,2203.59,429.24,33973.68
LI-75904279,ORD-2755627,PROD-878420,1,553.81,315.99,13891.46
LI-59864808,ORD-7106056,PROD-218551,5,4057.34,286.26,12922.23
LI-95810241,ORD-2306163,PROD-437708,8,32.53,434.96,42065.52
LI-23166524,ORD-9695604,PROD-204826,4,3287.76,344.35,7158.13
LI-79305409,ORD-8159230,PROD-273126,10,1957.72,419.89,5220.72
LI-92952263,ORD-2311783,PROD-337975,10,1201.12,401.7,17541.79
LI-56603459,ORD-1329458,PROD-916961,1,3320.73,349.41,28806.81
LI-75780723,ORD-9547265,PROD-924969,6,1541.29,297.37,15025.51
LI-82547556,ORD-3339575,PROD-677425,3,315.92,108.87,17527.06
LI-58025865,ORD-7259360,PROD-397357,2,2261.79,232.22,33935.93
LI-48270152,ORD-9595959,PROD-944348,3,4351.1,104.37,28398.89
LI-24323963,ORD-9633783,PROD-945723,6,835.41,344.98,37552.09
LI-23052113,ORD-8147991,PROD-704755,5,738.2,304.88,7527.18
LI-98878998,ORD-8043607,PROD-630076,8,2364.93,63.4,52.68
LI-78780747,ORD-9153151,PROD-789393,2,3353.39,491.41,5375.99
LI-96549951,ORD-5047413,PROD-189894,7,302.84,415.81,49702.4
LI-14505123,ORD-2669418,PROD-872718,2,3682.87,278.82,46141.87
LI-18844086,ORD-5092968,PROD-868065,6,1366.98,111.09,43916.89
LI-34148591,ORD-4040252,PROD-167028,4,4157.94,421.57,45297.43
LI-99703604,ORD-9747199,PROD-646747,4,409.85,401.75,11394.58
LI-12676169,ORD-5932776,PROD-955478,2,2777.74,168.33,44765.01
LI-22625510,ORD-4210763,PROD-425785,10,2639.83,149.04,39168.86
LI-59848477,ORD-2361124,PROD-827569,5,3777.73,210.49,45519.86
LI-40298101,ORD-2262073,PROD-939350,4,4279.3,75.26,23515.71
LI-57852117,ORD-1979296,PROD-949721,1,3225.91,125.49,16916.29
LI-77248944,ORD-9461675,PROD-373958,6,1359.97,270.95,11495.25
LI-94401991,ORD-1759895,PROD-113945,9,4480.52,55.27,40134.84
LI-48615610,ORD-8371013,PROD-736840,1,418.9,405.13,4308.26
LI-15405030,ORD-7953560,PROD-282851,5,1421.43,64.13,28014.47
LI-20456482,ORD-5554617,PROD-586382,6,559.69,492.67,42643.89
LI-37824193,ORD-7648674,PROD-912995,6,3089.31,28.06,49354.93
LI-67576671,ORD-3258137,PROD-733247,1,3480.03,195.52,29767.0
LI-34963420,ORD-9675478,PROD-580521,3,1507.56,382.0,28042.5
LI-60123548,ORD-8785036,PROD-310816,3,3424.01,324.35,41119.85
LI-12694345,ORD-8647507,PROD-793737,5,2838.34,459.04,43220.24
LI-66053814,ORD-7742330,PROD-388601,8,4204.01,340.88,43738.12
LI-49340868,ORD-6379978,PROD-775423,4,1183.06,115.2,15304.41
LI-76162602,ORD-2098213,PROD-450530,7,3955.58,273.72,6402.05
LI-46496970,ORD-4551759,PROD-356000,10,4714.88,84.4,12527.42
LI-26948836,ORD-9582169,PROD-775808,9,4011.29,225.62,3445.0
LI-92362237,ORD-2585114,PROD-374919,3,734.93,81.14,39081.93
LI-30279360,ORD-9530716,PROD-965013,8,2769.77,493.92,17065.24
LI-39701645,ORD-5479689,PROD-891341,9,3618.96,58.17,7485.06
LI-91831899,ORD-1844296,PROD-890291,2,2696.62,41.44,44980.59
LI-74258497,ORD-3543343,PROD-959039,5,2164.29,449.94,4742.72
LI-46600599,ORD-9477450,PROD-983974,3,2444.35,399.08,30881.98
LI-37637145,ORD-9665566,PROD-540800,2,831.47,182.05,20545.61
LI-38833674,ORD-9843910,PROD-918453,6,476.15,75.0,44101.65
LI-10005701,ORD-5202978,PROD-736192,6,694.53,131.81,12186.17
LI-86492137,ORD-7622616,PROD-744709,5,3006.85,434.09,22988.24
LI-62555077,ORD-1567795,PROD-127035,7,4167.36,195.86,47842.38
LI-82835895,ORD-9020858,PROD-676125,8,2216.78,429.34,24589.23
LI-77848023,ORD-9812826,PROD-581094,10,4626.42,66.09,14427.34
LI-34476908,ORD-2861586,PROD-470683,7,3747.43,221.07,32838.57
LI-41548713,ORD-9600886,PROD-183814,7,787.62,137.78,31085.27
LI-40215493,ORD-5845540,PROD-334176,2,424.35,375.75,28260.95
LI-14607422,ORD-9245707,PROD-181970,9,3315.81,310.88,35176.78
LI-55037494,ORD-6981459,PROD-951431,4,4504.07,479.15,31608.33
LI-42808531,ORD-4806504,PROD-927619,3,1854.55,78.51,24847.44
LI-73545797,ORD-7888760,PROD-485608,10,2278.69,10.87,22867.72
LI-77440504,ORD-6513516,PROD-607860,1,2525.16,265.04,18512.71
LI-39653188,ORD-8153448,PROD-928982,1,1191.24,73.97,34614.15
LI-11715003,ORD-4132207,PROD-458516,1,930.16,138.52,27524.33
LI-86835978,ORD-7331300,PROD-285391,6,1794.77,158.01,14480.3
LI-17355751,ORD-8301392,PROD-463766,6,521.0,337.78,30987.79
LI-15997327,ORD-2580505,PROD-159762,5,271.43,321.46,44994.91
LI-85224375,ORD-2012355,PROD-439473,3,4566.77,9.85,17792.51
LI-57295022,ORD-9436979,PROD-489359,7,4164.05,287.24,32826.6
