line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-31651203,ORD-6931189,PROD-203337,7,361.34,6.99,21363.98
LI-34666037,ORD-5224693,PROD-481808,7,4045.93,432.84,15637.56
LI-47175403,ORD-2027389,PROD-834356,5,2274.1,222.28,24212.58
LI-61759355,ORD-9716466,PROD-219296,7,2650.38,335.68,29050.63
LI-80863119,ORD-7084567,PROD-644578,9,774.87,56.84,20762.43
LI-59726823,ORD-6760770,PROD-433752,1,638.17,367.67,21691.54
LI-75936649,ORD-1581878,PROD-433540,9,1995.89,271.31,48719.22
LI-12467281,ORD-7412772,PROD-694677,7,1978.49,280.3,43289.76
LI-33521661,ORD-5229620,PROD-691836,8,2916.42,471.29,35439.48
LI-87977307,ORD-8053297,PROD-839485,3,1905.81,113.64,7373.57
LI-83777091,ORD-3542445,PROD-796770,10,4453.81,381.77,23020.02
LI-84051845,ORD-7682381,PROD-730930,2,4981.95,19.62,44639.13
LI-26378805,ORD-1044690,PROD-295134,7,1472.12,6.27,10142.0
LI-37482953,ORD-8406651,PROD-545869,7,1927.94,168.1,36660.09
LI-65833271,ORD-3362084,PROD-429370,10,2223.55,198.04,30622.61
LI-67150315,ORD-9562550,PROD-587281,7,3360.4,451.24,4113.78
LI-81934490,ORD-7034676,PROD-205748,3,1122.53,192.12,5504.17
LI-65620520,ORD-5848339,PROD-389783,7,2978.29,416.07,47773.44
LI-81026569,ORD-1661594,PROD-455236,6,3763.54,140.46,15495.58
LI-51296217,ORD-6448729,PROD-159471,7,1825.22,73.25,27312.71
LI-71184084,ORD-7527314,PROD-893078,4,2354.77,383.35,38012.88
LI-44210212,ORD-9309692,PROD-791805,4,754.36,190.57,12489.26
LI-23350580,ORD-1345635,PROD-779970,6,3738.93,473.57,17097.38
LI-82442263,ORD-3618974,PROD-270700,9,1097.77,358.66,20891.57
LI-14009971,ORD-1139617,PROD-789868,8,3232.21,335.11,46576.2
LI-24729280,ORD-6840048,PROD-164368,10,3175.13,194.85,14140.31
LI-20171428,ORD-1699430,PROD-905692,2,4119.89,398.13,33238.56
LI-51617998,ORD-8927282,PROD-101494,6,4067.6,92.37,31065.24
LI-49300766,ORD-1131212,PROD-953006,1,2380.52,220.27,29711.97
LI-55057874,ORD-5461105,PROD-603009,5,1986.07,11.69,38519.87
LI-71707561,ORD-8691085,PROD-681101,6,367.65,57.11,23882.46
LI-88386790,ORD-8787559,PROD-940477,5,2516.55,473.52,22792.18
LI-35535198,ORD-9115042,PROD-606596,6,3002.43,421.82,45027.44
LI-81439267,ORD-1804477,PROD-354365,6,549.43,448.98,33933.82
LI-52863000,ORD-7170225,PROD-740328,1,477.22,384.86,3298.71
LI-47766016,ORD-7245357,PROD-849464,7,2424.69,230.46,7211.41
LI-42821904,ORD-2688748,PROD-458099,1,3571.87,486.43,25583.11
LI-54383826,ORD-5104473,PROD-753992,4,3948.87,282.86,754.92
LI-22097601,ORD-6511672,PROD-745599,4,1966.51,185.71,1159.84
LI-76008647,ORD-2665264,PROD-234697,7,2661.99,455.3,12655.97
LI-75392400,ORD-4669985,PROD-490910,7,2995.93,336.93,12871.64
LI-51014445,ORD-5195554,PROD-208949,6,4367.51,138.76,670.2
LI-61957042,ORD-4496495,PROD-276901,10,3199.06,427.27,22989.48
LI-30831700,ORD-3851287,PROD-502290,7,2239.77,361.76,37142.7
LI-54981695,ORD-3284990,PROD-456047,4,3048.08,439.03,48380.17
LI-41442578,ORD-7667379,PROD-199599,1,399.46,198.64,14585.28
LI-44207248,ORD-6317180,PROD-392074,8,4195.18,491.4,42127.79
LI-85521834,ORD-2614383,PROD-932132,9,4661.93,177.34,47730.77
LI-79826254,ORD-1483434,PROD-144736,3,2746.34,198.68,26646.36
LI-78642028,ORD-6538657,PROD-607906,6,4130.27,382.52,7861.97
LI-80166049,ORD-9186061,PROD-114672,3,4754.17,490.71,4722.56
LI-93143240,ORD-3409954,PROD-394969,9,132.28,140.81,34815.37
LI-31034339,ORD-9806945,PROD-530877,10,4017.22,195.19,9378.11
LI-68840108,ORD-7911457,PROD-862489,10,1857.98,475.09,18556.77
LI-73459083,ORD-8001659,PROD-731862,10,3814.19,104.87,8638.96
LI-37820115,ORD-8959197,PROD-316755,9,3481.05,50.06,23765.07
LI-90717723,ORD-4184996,PROD-191878,1,4472.11,55.38,49137.86
LI-55994832,ORD-4693090,PROD-486473,7,4469.44,266.74,18426.22
LI-84632092,ORD-9785471,PROD-782906,5,3637.53,252.25,24309.58
LI-18870353,ORD-6629514,PROD-250926,8,2119.84,386.28,24275.94
LI-26627435,ORD-6121568,PROD-747908,6,2164.44,345.51,24540.81
LI-77519707,ORD-1920799,PROD-993892,8,1930.56,231.33,15122.57
LI-83423435,ORD-7167749,PROD-638133,9,1203.92,497.17,18411.62
LI-80738980,ORD-5161797,PROD-179421,3,457.54,99.15,15213.3
LI-72461562,ORD-7677098,PROD-746871,1,2655.51,5.16,25301.38
LI-88576891,ORD-6611625,PROD-188266,8,4707.03,392.61,14420.82
LI-71756117,ORD-3288084,PROD-386933,2,81.5,290.3,18605.24
LI-51085754,ORD-5354970,PROD-705280,10,3477.72,176.55,16551.58
LI-46103700,ORD-1212031,PROD-745195,3,1820.21,371.69,16008.01
LI-72823743,ORD-2823257,PROD-602021,10,4625.05,141.79,8743.97
LI-71570280,ORD-5139896,PROD-766219,10,4028.25,21.02,37931.94
LI-89881806,ORD-8550541,PROD-992021,5,3829.39,30.44,35633.25
LI-38506794,ORD-8247296,PROD-247777,8,2352.12,206.53,4011.37
LI-19913050,ORD-7827588,PROD-924015,8,1756.12,198.86,26226.7
LI-53885630,ORD-4301383,PROD-540508,10,3419.37,35.82,17330.56
LI-71618884,ORD-2534339,PROD-564777,1,2616.35,465.97,44334.61
LI-93702119,ORD-4952848,PROD-556490,2,887.08,184.35,21541.13
LI-50634293,ORD-3319520,PROD-233130,4,4542.24,125.47,16020.64
LI-89273034,ORD-2108157,PROD-194437,9,4601.02,385.11,25103.98
LI-35048704,ORD-1566513,PROD-785079,7,2875.05,440.39,46657.85
LI-72273955,ORD-9410820,PROD-163347,9,2944.94,177.27,32411.51
LI-98439591,ORD-8389002,PROD-837164,5,1430.86,487.72,44196.36
LI-48801163,ORD-3015205,PROD-685306,4,3554.14,350.47,38207.28
LI-23027541,ORD-1519089,PROD-583877,4,776.03,159.54,41923.35
LI-41954782,ORD-1540868,PROD-824573,10,611.55,399.58,25061.34
LI-98018898,ORD-9782681,PROD-217384,6,3158.08,436.24,31379.85
LI-29351621,ORD-1166753,PROD-609114,9,4428.3,441.22,40744.15
LI-43731991,ORD-9214704,PROD-868375,8,4767.25,211.34,12844.64
LI-50758143,ORD-7502568,PROD-160191,5,4243.17,14.18,44535.14
LI-45321942,ORD-5496906,PROD-635285,5,444.31,493.86,29311.31
