line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-58594798,ORD-3554868,PROD-263560,5,4993.19,247.59,10153.5
LI-72462121,ORD-4219584,PROD-171239,10,2576.13,288.48,36553.97
LI-42953970,ORD-4887000,PROD-506077,2,1301.44,101.16,29791.8
LI-67334301,ORD-9838229,PROD-798485,10,4163.85,457.28,48517.92
LI-88688315,ORD-7819720,PROD-453865,7,3234.96,39.05,49989.08
LI-35666069,ORD-9180658,PROD-760859,9,3573.19,214.65,37719.97
LI-81510527,ORD-1833241,PROD-838786,8,308.49,104.59,565.95
LI-30548355,ORD-8075694,PROD-363641,9,3611.5,350.03,49523.91
LI-30483235,ORD-5136521,PROD-968557,8,3162.39,311.43,15979.77
LI-43449107,ORD-4779104,PROD-253602,7,1638.58,425.68,31035.61
LI-99610708,ORD-6215835,PROD-238069,4,816.72,75.84,18833.75
LI-36355988,ORD-4926100,PROD-654367,9,4320.88,428.06,40795.29
LI-17393600,ORD-1036000,PROD-544180,5,105.56,440.58,41557.78
LI-40772414,ORD-9678771,PROD-836897,2,4473.07,67.76,38191.48
LI-79126422,ORD-4257121,PROD-869977,5,4271.97,455.21,33542.4
LI-48033130,ORD-7288139,PROD-112277,7,2929.94,165.58,44416.95
LI-47596945,ORD-1815595,PROD-198482,5,3227.9,6.68,735.83
LI-49846372,ORD-7620362,PROD-889562,3,3649.95,396.02,39611.02
LI-77202283,ORD-5572210,PROD-856361,6,2786.03,142.9,44063.23
LI-72948562,ORD-2085176,PROD-774618,4,72.22,223.32,9798.92
LI-85200874,ORD-2572097,PROD-675449,4,1425.05,449.51,36919.47
LI-35827448,ORD-1117365,PROD-206626,10,1921.41,137.2,15746.53
LI-24208774,ORD-5223823,PROD-364241,7,550.61,24.29,4724.32
LI-24039396,ORD-4906783,PROD-944335,7,3378.09,256.57,37214.56
LI-31562967,ORD-3763343,PROD-293786,10,3599.08,135.06,38554.76
LI-90711235,ORD-3075982,PROD-994889,10,2867.27,197.33,4724.59
LI-97381518,ORD-8623908,PROD-522287,2,372.31,214.31,29508.31
LI-55088714,ORD-5923707,PROD-224531,10,3753.88,120.3,3766.69
LI-12943757,ORD-2678430,PROD-950415,4,2895.31,131.23,9724.09
LI-14004321,ORD-2641642,PROD-335258,4,2713.22,160.67,141.06
LI-98978720,ORD-7536063,PROD-492109,5,2406.76,441.96,29309.3
LI-53488011,ORD-8119578,PROD-783774,7,644.13,135.62,25695.49
LI-47761811,ORD-6892302,PROD-273153,9,1171.51,225.51,14361.68
LI-16591249,ORD-7693681,PROD-921970,9,241.71,16.01,898.51
LI-99562430,ORD-4895262,PROD-992082,6,3394.04,416.15,10260.22
LI-86729968,ORD-9644359,PROD-540732,10,4682.98,411.49,18637.11
LI-15675634,ORD-1080527,PROD-427633,9,966.83,371.15,14376.25
LI-38836695,ORD-3561186,PROD-507334,7,2001.55,194.18,45564.76
LI-65686493,ORD-1062666,PROD-410464,4,1265.07,59.53,9798.47
LI-24960643,ORD-6106577,PROD-659319,5,3861.56,114.85,31924.69
LI-16339758,ORD-2055114,PROD-861161,10,2813.1,327.31,44167.01
LI-61102356,ORD-9486040,PROD-635525,8,3869.21,232.72,43275.91
LI-90118837,ORD-5211009,PROD-116177,9,1691.1,248.48,14620.37
LI-51312695,ORD-4926483,PROD-196738,4,536.02,72.16,11441.65
LI-27459002,ORD-9784386,PROD-485836,7,2308.02,52.28,7876.76
LI-13926391,ORD-2355254,PROD-915264,5,3856.33,13.83,42065.65
LI-93721693,ORD-5264173,PROD-606568,10,1800.5,405.33,45585.34
LI-78294912,ORD-8480074,PROD-269113,3,1551.48,12.38,33634.38
LI-81334529,ORD-6787853,PROD-445489,5,1804.38,231.82,16116.37
LI-95335997,ORD-8852971,PROD-106501,1,1358.34,228.4,490.08
LI-39313376,ORD-7421463,PROD-880014,9,2263.81,482.78,22512.22
LI-22618404,ORD-2212462,PROD-554302,8,4406.09,308.84,26946.38
LI-69202440,ORD-5684903,PROD-969657,3,3164.27,239.11,43131.44
LI-10485437,ORD-4013358,PROD-992974,5,2233.53,24.28,2176.86
LI-94260202,ORD-8110065,PROD-383875,9,1514.85,379.28,35266.41
LI-23647110,ORD-9310391,PROD-823490,8,1163.15,451.11,4186.11
LI-40141768,ORD-6252573,PROD-362245,7,3196.06,190.17,49322.2
LI-78034292,ORD-2665566,PROD-839485,9,2103.54,247.58,15723.64
LI-38312698,ORD-9136297,PROD-857094,7,4310.96,378.84,22627.8
LI-96310912,ORD-4561473,PROD-785104,7,4973.66,139.58,29485.81
LI-82007248,ORD-3051016,PROD-525390,8,2738.9,460.88,27885.75
LI-91897770,ORD-9310493,PROD-609415,6,1192.01,297.66,680.14
LI-47916240,ORD-2053924,PROD-556396,4,1051.07,178.39,7020.35
LI-58326598,ORD-4982693,PROD-574288,3,2909.85,123.23,1987.47
LI-42754176,ORD-6019622,PROD-168352,10,299.45,430.74,40657.79
LI-77193983,ORD-2507268,PROD-702909,6,2625.88,481.64,36821.06
LI-99703778,ORD-3514390,PROD-216663,4,4473.59,188.93,32498.51
LI-62722277,ORD-8705142,PROD-108173,6,597.6,341.51,37446.6
LI-49315473,ORD-1307809,PROD-358679,10,3054.82,57.38,38004.22
LI-70153304,ORD-8132428,PROD-625971,8,1500.77,18.72,21637.19
LI-67459458,ORD-4028195,PROD-798246,7,896.58,363.75,41186.96
LI-40585255,ORD-1368799,PROD-913121,4,1134.94,328.36,516.96
LI-30123478,ORD-1913812,PROD-624731,4,1124.4,294.46,41066.43
LI-50413613,ORD-8740653,PROD-161859,9,3160.22,420.64,25123.41
LI-70694226,ORD-7698141,PROD-617566,1,647.17,182.95,43369.73
LI-49465113,ORD-3503278,PROD-721679,7,4187.41,360.23,14606.83
LI-90870303,ORD-6164846,PROD-803265,9,2890.05,173.28,9107.33
LI-77849982,ORD-8385596,PROD-743171,2,2582.82,332.02,45801.31
LI-92946298,ORD-6936563,PROD-887711,7,1261.74,202.63,35615.87
LI-69087197,ORD-5936110,PROD-122389,8,3837.71,105.87,8798.2
LI-44707481,ORD-5199754,PROD-335102,8,100.4,286.41,25364.53
LI-58112654,ORD-4787470,PROD-926740,6,1297.29,344.42,41139.65
LI-80105170,ORD-8052691,PROD-621862,1,1180.95,438.77,28940.91
LI-79363017,ORD-6065955,PROD-989999,4,2359.29,330.56,29641.67
LI-73481242,ORD-9673156,PROD-566515,8,3001.42,231.86,11986.36
LI-92167358,ORD-2786984,PROD-615707,6,2271.72,492.48,28060.11
LI-17896935,ORD-4812132,PROD-822842,6,3276.55,263.93,4240.89
LI-13796831,ORD-4484240,PROD-325175,8,2342.1,185.31,26974.19
LI-89007962,ORD-9019551,PROD-777155,9,4043.32,161.51,6273.65
LI-12257706,ORD-5388620,PROD-471169,3,2108.95,282.43,34898.16
LI-76894499,ORD-9615970,PROD-546011,4,4850.71,359.5,26837.96
LI-15289427,ORD-2099197,PROD-248820,3,3234.88,259.01,24890.83
LI-40473082,ORD-3276953,PROD-136176,1,2839.6,264.51,46302.03
LI-78511015,ORD-8668877,PROD-275487,4,1255.07,378.51,46185.11
LI-12115340,ORD-4110218,PROD-490496,6,508.69,477.4,27210.36
