line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-18005103,ORD-4317968,PROD-180374,1,3945.67,263.2,27930.81
LI-26059781,ORD-3541059,PROD-452568,6,4079.9,88.95,13193.37
LI-31375836,ORD-4313694,PROD-667755,3,1076.13,417.09,8872.62
LI-47578112,ORD-5688330,PROD-873120,5,3420.69,53.54,28820.87
LI-93466638,ORD-3988359,PROD-254657,9,861.47,412.34,15163.05
LI-55837876,ORD-2438860,PROD-642691,8,4970.96,130.17,33737.66
LI-11461209,ORD-8115093,PROD-581943,7,4165.76,424.32,47526.78
LI-24272133,ORD-5770489,PROD-481559,1,2378.96,376.04,44866.06
LI-55805990,ORD-4470267,PROD-960932,5,4144.39,335.34,48758.11
LI-83544769,ORD-2534873,PROD-444771,7,2925.32,331.65,48071.44
LI-82833567,ORD-6399018,PROD-930769,3,3528.68,103.11,44827.64
LI-12832671,ORD-4819229,PROD-951850,8,1670.83,1.21,22365.96
LI-40151282,ORD-6882716,PROD-111925,9,4212.67,279.53,11095.88
LI-22385340,ORD-7671042,PROD-819862,8,2340.9,325.53,36804.95
LI-23095394,ORD-5751026,PROD-724668,9,3605.69,399.27,37776.61
LI-43908930,ORD-6538220,PROD-335430,3,2288.63,292.15,47652.17
LI-47967615,ORD-9431375,PROD-154858,3,3632.11,108.7,7094.51
LI-15362172,ORD-6788231,PROD-751404,3,3754.52,87.48,24986.06
LI-45250461,ORD-5456755,PROD-800564,5,3755.37,492.41,29393.1
LI-21371195,ORD-5470117,PROD-652969,7,4584.0,85.95,842.89
LI-37615102,ORD-8150872,PROD-725470,9,1029.8,204.6,15093.8
LI-82564708,ORD-3675837,PROD-686280,3,2771.1,61.45,20366.44
LI-75030792,ORD-6108063,PROD-175409,7,3151.81,237.77,42223.52
LI-59834060,ORD-6267928,PROD-446360,9,46.94,458.66,2683.33
LI-91728028,ORD-6421017,PROD-363572,9,1165.83,366.61,39452.96
LI-15869190,ORD-1864095,PROD-841008,3,2036.91,137.91,31163.59
LI-38402805,ORD-8555268,PROD-832431,5,2094.23,198.48,28917.7
LI-41735502,ORD-6703260,PROD-427725,2,1616.95,480.22,10014.57
LI-36253210,ORD-9232312,PROD-336666,1,393.33,48.93,42778.65
LI-30070305,ORD-2864996,PROD-308011,4,1015.2,90.23,49037.15
LI-58066608,ORD-9694023,PROD-313778,10,2051.42,58.69,36430.2
LI-92996506,ORD-2866859,PROD-630153,7,1812.14,438.41,8405.42
LI-62531938,ORD-4926170,PROD-818810,1,4544.76,170.8,46325.46
LI-11777565,ORD-3980074,PROD-738249,10,3381.67,252.73,40413.09
LI-75827415,ORD-5466454,PROD-398724,10,2696.5,340.83,9899.88
LI-45018337,ORD-9638111,PROD-732184,2,4726.62,256.31,19891.67
LI-67495084,ORD-5359395,PROD-928316,6,3962.29,291.1,11639.78
LI-67495083,ORD-5782011,PROD-453513,6,1103.9,139.07,35982.86
LI-15263270,ORD-1252216,PROD-340874,10,913.08,42.98,5672.74
LI-11685169,ORD-3475360,PROD-143532,2,4065.8,393.76,18418.23
LI-19585694,ORD-5581079,PROD-468726,10,1785.19,70.95,14228.41
LI-66806958,ORD-9636470,PROD-464602,3,913.96,307.42,21537.91
LI-80773810,ORD-3525468,PROD-431942,6,3715.4,427.05,6704.76
LI-80993762,ORD-2107138,PROD-551400,7,946.52,201.26,44150.07
LI-54956401,ORD-8962072,PROD-118642,5,4244.15,309.33,33884.07
LI-88766851,ORD-7372583,PROD-507968,10,4195.94,80.69,47883.44
LI-90403123,ORD-5753502,PROD-563336,6,1853.68,454.72,4284.12
LI-59220114,ORD-1782173,PROD-560299,7,4184.75,351.7,15595.08
LI-11676231,ORD-7506678,PROD-381242,9,2716.55,80.4,22626.77
LI-97342059,ORD-8732028,PROD-116985,3,1666.1,149.97,37102.42
LI-76843400,ORD-3862178,PROD-368255,4,1470.87,129.31,13695.45
LI-45869999,ORD-3422160,PROD-108862,7,1060.13,284.12,40127.95
LI-76138696,ORD-3901610,PROD-283192,5,3617.33,245.22,18433.42
LI-89947114,ORD-2320097,PROD-551203,3,479.1,277.0,4592.28
LI-50566640,ORD-6825375,PROD-995358,3,3439.23,242.8,48252.0
LI-93100701,ORD-9389742,PROD-794048,3,1119.4,194.01,42690.3
LI-30458458,ORD-8206972,PROD-895420,10,4521.21,331.22,3119.89
LI-42214346,ORD-2122264,PROD-528510,9,1080.4,410.41,37117.24
LI-64478828,ORD-8574103,PROD-176067,9,2351.59,215.76,35527.9
LI-32418245,ORD-3134286,PROD-729246,3,284.06,55.4,44332.14
LI-24605841,ORD-8129115,PROD-162777,3,1918.03,113.89,39663.65
LI-93237882,ORD-5728778,PROD-746466,2,1733.3,256.07,3122.92
LI-69848614,ORD-7612296,PROD-249719,9,4201.53,91.66,38238.96
LI-42839345,ORD-5652226,PROD-133081,3,4720.81,129.48,16021.72
LI-72096419,ORD-2947702,PROD-127329,7,2303.62,159.21,13626.7
LI-77365809,ORD-7043854,PROD-456794,8,373.47,216.14,26531.09
LI-62914377,ORD-5733340,PROD-534552,2,3511.54,31.41,20940.91
LI-25146518,ORD-8343310,PROD-157244,5,2228.53,269.29,9222.24
LI-55045789,ORD-3676481,PROD-189064,8,3034.16,455.35,27943.31
LI-51625171,ORD-6174455,PROD-537858,10,946.87,92.99,36880.16
LI-18581800,ORD-3833860,PROD-349891,9,652.08,31.16,17346.58
LI-79540555,ORD-4694796,PROD-973797,7,3307.13,382.11,49688.45
LI-91336598,ORD-3259095,PROD-592959,1,3600.38,30.15,31251.76
LI-57106714,ORD-9678883,PROD-487452,2,852.69,249.88,17853.88
LI-89365903,ORD-5922388,PROD-903527,8,423.0,32.3,16759.1
LI-25245386,ORD-5667493,PROD-733742,3,2982.85,421.58,24766.2
LI-71838226,ORD-8327427,PROD-275702,8,2348.16,346.25,17764.89
LI-76000464,ORD-1327282,PROD-874758,7,447.25,497.72,33818.88
LI-50495687,ORD-2743965,PROD-692124,1,591.14,92.13,20978.03
LI-86223126,ORD-5219118,PROD-443339,1,501.25,495.94,15788.45
LI-47304503,ORD-9443027,PROD-861484,6,2297.21,159.99,10591.22
LI-14240392,ORD-3154948,PROD-869781,5,2242.95,99.86,23727.43
LI-12523960,ORD-8646769,PROD-778240,8,4812.62,493.91,37308.8
LI-91483063,ORD-7576176,PROD-740605,2,401.86,346.8,20060.15
LI-61591978,ORD-7583472,PROD-795203,7,3517.85,406.52,47702.59
LI-34081463,ORD-2780840,PROD-412468,2,4339.19,230.94,32297.26
LI-62939071,ORD-9917697,PROD-947137,10,3458.51,57.12,6329.45
LI-40863902,ORD-6292994,PROD-332441,1,2276.27,271.34,40971.06
LI-23132723,ORD-9129472,PROD-310190,5,4642.19,101.62,45535.33
LI-80997417,ORD-5175238,PROD-907281,7,1236.62,482.88,11614.92
LI-25661169,ORD-6581260,PROD-553553,10,2955.32,493.95,9864.57
LI-31325850,ORD-1438879,PROD-880353,10,2714.04,479.95,39895.01
LI-47356272,ORD-9817768,PROD-689751,2,920.22,278.94,6605.27
LI-65831041,ORD-7596087,PROD-115177,5,1201.62,62.88,19426.27
LI-58496009,ORD-5375367,PROD-260131,8,3068.96,438.23,37695.3
LI-75274085,ORD-6977870,PROD-401543,4,4459.89,92.73,8992.05
LI-31074134,ORD-7876738,PROD-732331,6,3823.22,38.02,43402.59
LI-60759550,ORD-9464627,PROD-646990,3,2631.13,159.92,46307.86
LI-18724323,ORD-5367969,PROD-734514,1,2429.03,377.86,48554.86
LI-94389537,ORD-7472871,PROD-981540,4,183.68,220.15,42727.2
LI-79924854,ORD-7755237,PROD-932612,3,4943.91,330.76,5384.79
LI-83359108,ORD-1872100,PROD-832534,2,3819.91,325.62,4569.98
LI-89314824,ORD-9002937,PROD-371245,8,3814.08,227.15,46041.82
LI-65302135,ORD-5865940,PROD-443001,4,4490.91,153.31,29264.59
LI-97110600,ORD-7422015,PROD-706659,3,2760.21,105.54,39674.61
LI-76894815,ORD-6107231,PROD-269091,3,3311.59,94.1,17561.63
LI-32282801,ORD-3492166,PROD-968019,9,4962.47,192.52,19798.4
LI-32308202,ORD-9588729,PROD-484618,10,3238.1,307.49,8735.75
LI-92290232,ORD-6318784,PROD-330921,3,4416.6,253.08,40650.99
LI-59889214,ORD-9534254,PROD-427599,2,3970.05,221.11,41357.96
LI-59138738,ORD-6091108,PROD-951685,5,878.12,354.7,18920.3
LI-93608214,ORD-7452112,PROD-932132,5,4790.98,386.25,24396.17
LI-35562260,ORD-6180867,PROD-486901,10,733.38,77.51,3072.36
LI-38456816,ORD-1487787,PROD-166297,8,2783.21,144.9,1983.01
LI-93906750,ORD-1785398,PROD-631406,10,984.78,18.14,27519.88
LI-85093847,ORD-2020576,PROD-739693,4,4327.84,414.9,43880.18
LI-63254997,ORD-7908809,PROD-997992,4,4639.08,444.55,36852.08
LI-89360240,ORD-5604652,PROD-442371,6,1289.89,110.16,28186.58
LI-85935928,ORD-3684733,PROD-159687,1,2353.64,163.31,38352.61
LI-48623614,ORD-3587120,PROD-265940,9,1517.77,346.56,11103.92
LI-64364882,ORD-3000213,PROD-775551,10,1723.89,209.66,3041.04
LI-93728575,ORD-4895262,PROD-576065,9,4903.35,100.51,44.72
LI-63941441,ORD-1505691,PROD-142640,2,4003.26,445.76,38270.06
LI-80883498,ORD-3129516,PROD-525761,8,4866.73,186.73,5628.66
LI-37396367,ORD-2253692,PROD-270285,6,4879.41,274.48,33543.16
LI-53584368,ORD-9137364,PROD-910126,10,2803.41,313.7,47798.41
LI-10827816,ORD-3742071,PROD-238029,5,3546.6,215.57,2023.29
LI-95239914,ORD-4496842,PROD-951083,8,2415.89,369.39,39481.56
LI-83943339,ORD-4916095,PROD-466428,10,1022.15,186.05,7003.6
