line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-20524371,ORD-8060244,PROD-643003,10,4472.64,474.15,30701.64
LI-56001619,ORD-4140014,PROD-766494,2,240.7,124.13,49214.9
LI-97517240,ORD-9285499,PROD-953938,5,2093.13,18.12,9015.69
LI-98519934,ORD-7384700,PROD-717374,6,4643.85,196.94,20652.46
LI-52525924,ORD-2123198,PROD-342396,9,1863.66,219.42,30507.11
LI-63194414,ORD-4870007,PROD-360538,10,969.87,220.74,11275.12
LI-91288651,ORD-9463564,PROD-620894,6,3735.56,310.09,12177.83
LI-83509942,ORD-7053591,PROD-693000,8,874.16,194.17,39162.57
LI-31912469,ORD-4622289,PROD-392611,7,2457.41,257.22,14217.54
LI-99038699,ORD-1822683,PROD-197466,9,2558.09,112.82,9275.39
LI-49878734,ORD-1192901,PROD-423498,1,3208.25,464.35,27604.04
LI-12950075,ORD-4771578,PROD-815792,6,2076.94,417.82,40178.42
LI-45327007,ORD-1468970,PROD-263685,6,2646.63,47.6,42398.26
LI-60389059,ORD-2579964,PROD-620163,8,4739.97,190.02,13086.31
LI-48963980,ORD-7502885,PROD-620363,8,4119.73,206.24,15420.41
LI-18777187,ORD-6959783,PROD-816714,7,3885.25,346.28,28913.95
LI-48338448,ORD-3070917,PROD-513930,8,1161.13,196.16,46230.81
LI-72503329,ORD-6624385,PROD-104753,5,3755.12,413.45,24276.03
LI-50665641,ORD-6718245,PROD-374866,7,2647.21,376.88,35810.06
LI-14609423,ORD-3557210,PROD-666393,2,2504.03,234.35,22376.54
LI-41543288,ORD-6884308,PROD-726438,9,3951.6,467.85,39843.07
LI-93032200,ORD-4369986,PROD-610635,10,272.83,153.82,46230.52
LI-78006407,ORD-8287378,PROD-376376,5,34.92,237.28,23416.0
LI-30396623,ORD-1421110,PROD-286288,7,3422.37,430.73,44146.39
LI-89578990,ORD-7732751,PROD-321397,6,4635.46,424.64,28060.48
LI-20737279,ORD-1629741,PROD-837508,5,22.73,449.24,23646.92
LI-25833079,ORD-7093936,PROD-723275,7,2410.39,0.8,26532.72
LI-82253310,ORD-2589947,PROD-833925,4,4552.03,376.41,9071.39
LI-46878192,ORD-2599334,PROD-379781,8,4078.17,165.26,24665.56
LI-91563612,ORD-4093769,PROD-588793,10,4611.87,499.19,9822.47
LI-48835903,ORD-6299503,PROD-553828,4,2922.57,452.15,10889.26
LI-94029310,ORD-7048999,PROD-158274,4,4033.83,254.01,4854.35
LI-35732656,ORD-9554937,PROD-237313,8,2986.5,15.79,18955.82
LI-45642982,ORD-1456486,PROD-760024,2,1594.6,53.64,15407.12
LI-25666606,ORD-6624236,PROD-657046,6,1332.54,437.51,4133.11
LI-89032182,ORD-2965153,PROD-928398,6,4541.83,497.85,8547.27
LI-37684602,ORD-8448198,PROD-676731,8,3536.95,118.46,16277.08
LI-70046230,ORD-7838113,PROD-585571,5,919.43,86.1,40592.48
LI-92385524,ORD-8316300,PROD-958705,10,4629.06,263.26,4969.61
LI-16330654,ORD-4147590,PROD-118578,1,225.36,403.11,49721.72
LI-51998834,ORD-6925311,PROD-639882,10,2504.31,179.92,47714.69
LI-40223489,ORD-8884281,PROD-649689,9,4849.06,385.62,10832.81
LI-28997711,ORD-9635422,PROD-215348,7,1909.31,64.73,36079.12
LI-75068863,ORD-8819210,PROD-139872,3,3608.89,109.82,49456.03
LI-10769684,ORD-8391035,PROD-947097,8,4518.67,347.11,6924.71
LI-52928957,ORD-2855014,PROD-749874,7,1418.43,67.05,19239.83
LI-44971503,ORD-2425343,PROD-369257,10,2621.26,34.17,28595.92
LI-21867705,ORD-7132672,PROD-531757,1,2634.89,12.25,9538.06
LI-21790450,ORD-3940818,PROD-709090,4,2436.67,397.78,22314.36
LI-86683283,ORD-8005659,PROD-735616,2,1476.64,381.47,41452.5
LI-69825178,ORD-6283205,PROD-303652,6,4252.58,89.92,3970.98
LI-94512654,ORD-8846901,PROD-257381,10,65.25,456.67,39574.43
LI-70035227,ORD-5766241,PROD-572861,2,3351.72,429.06,7801.17
LI-51646459,ORD-9858875,PROD-215609,2,3160.44,414.84,11932.12
LI-34035593,ORD-6072323,PROD-395336,2,3408.14,353.4,31745.19
LI-32187270,ORD-1250450,PROD-381448,10,1322.12,56.76,11401.71
LI-54195394,ORD-8464212,PROD-467011,1,4456.07,374.03,23864.54
LI-66054528,ORD-6446570,PROD-777302,9,2763.97,131.24,11596.33
LI-15456600,ORD-4820072,PROD-763331,4,1952.24,29.44,9472.42
LI-65990831,ORD-1609034,PROD-285912,2,4584.48,266.27,21455.58
LI-33151615,ORD-4379420,PROD-830741,10,4039.04,466.56,27478.16
LI-29464527,ORD-6101101,PROD-583261,7,4457.79,229.16,26339.77
LI-86517981,ORD-9111793,PROD-683972,9,4596.8,373.67,20714.67
LI-89028716,ORD-7282595,PROD-422553,4,4671.63,90.0,49123.15
LI-81957604,ORD-1320499,PROD-115690,1,196.65,428.76,23642.19
LI-23769862,ORD-2657803,PROD-866603,6,2193.19,176.25,13897.21
LI-27107328,ORD-9134324,PROD-744472,2,2831.71,30.24,17335.83
LI-34136510,ORD-9176163,PROD-755498,9,2337.24,313.36,8680.15
LI-45444840,ORD-5648578,PROD-112340,2,2693.05,12.23,353.51
LI-82401458,ORD-8697060,PROD-168525,9,3931.86,487.03,20261.69
LI-41068839,ORD-6642277,PROD-854887,7,4850.69,185.07,40413.0
LI-39138332,ORD-9933113,PROD-275804,2,3897.7,248.88,14787.22
LI-45686447,ORD-3067973,PROD-742835,6,4507.92,321.03,32642.05
LI-17088428,ORD-5439687,PROD-218052,8,3198.91,128.14,46685.61
LI-86404503,ORD-5313686,PROD-997060,6,4191.19,158.56,7826.51
LI-41541668,ORD-5005788,PROD-833108,4,1029.23,292.12,22949.09
LI-11001957,ORD-7423498,PROD-679407,4,2530.05,73.62,44605.19
LI-85487045,ORD-5855265,PROD-107571,1,154.6,473.71,27717.31
LI-47729943,ORD-8708052,PROD-751695,9,1529.97,152.12,7168.63
LI-84078982,ORD-3548589,PROD-726748,4,231.24,15.03,14045.52
LI-58441276,ORD-7860148,PROD-956056,8,4694.5,61.2,1534.89
LI-76578167,ORD-9419829,PROD-746992,7,524.98,109.92,35917.36
LI-38804474,ORD-8449413,PROD-998817,8,918.79,107.13,13682.03
LI-18465460,ORD-9965842,PROD-551975,10,906.75,257.1,26359.93
LI-44427735,ORD-2633695,PROD-343186,1,2126.6,195.75,11779.26
LI-24283396,ORD-4348604,PROD-119462,5,3276.66,247.13,1755.77
LI-39206391,ORD-2947052,PROD-514270,4,3313.43,431.45,41838.35
LI-10714407,ORD-9359576,PROD-169724,5,2170.02,446.81,3163.22
LI-29563168,ORD-4125406,PROD-630004,6,958.29,443.62,32781.14
LI-82643672,ORD-2030029,PROD-985264,2,411.94,438.78,689.57
LI-71588219,ORD-4161734,PROD-191964,8,647.31,337.8,22464.27
LI-84728606,ORD-8656446,PROD-226803,6,814.27,196.68,47029.07
LI-75234276,ORD-8911172,PROD-165198,4,3331.98,120.37,25274.22
LI-41253529,ORD-7270880,PROD-541198,9,2850.48,394.51,25538.28
LI-51156037,ORD-9466528,PROD-573339,3,2171.27,367.86,9159.6
LI-32909377,ORD-6550176,PROD-511061,3,4427.69,63.12,9332.7
LI-78682237,ORD-8276758,PROD-631734,2,4087.79,51.11,6930.62
LI-26530119,ORD-7736590,PROD-704120,3,1547.63,93.16,37128.91
LI-20661753,ORD-6109950,PROD-104487,8,191.5,257.36,7773.54
LI-24541757,ORD-2385468,PROD-687410,9,4188.8,168.82,12118.16
LI-82087382,ORD-3028671,PROD-650417,3,480.38,126.48,47762.16
LI-21605763,ORD-1460014,PROD-851464,4,4483.53,378.31,27031.49
LI-17830708,ORD-6882327,PROD-264915,9,615.62,17.66,34959.37
LI-26227129,ORD-2914025,PROD-323303,10,664.74,436.03,13234.48
LI-81227637,ORD-7878262,PROD-758306,9,4203.33,423.07,11724.56
LI-75771276,ORD-7725520,PROD-995193,5,1850.67,284.07,19636.43
