product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-158599,2939423,Wireless Bluetooth Headphones,3974.93,1903.39,SKU-9270520,679,49,SUP-8776,0.63,Get out test responsibility nature agreement.,True,2022-06-15
PROD-870199,50107914,Wireless Bluetooth Headphones,2372.41,1554.81,SKU-2985340,7086,83,SUP-6293,12.16,Fire traditional knowledge tend statement phone stay.,True,2022-07-29
PROD-189144,86822569,4K Ultra HD Smart TV,1867.3,2428.7,SKU-3297268,4717,64,SUP-8204,15.04,While top go plan.,False,2023-03-25
PROD-706685,54469641,LED Desk Lamp,4048.39,304.58,SKU-6778620,430,65,SUP-1396,8.77,Chance ahead reality.,True,2021-08-24
PROD-953531,69605702,Yoga Mat Premium,157.34,116.94,SKU-6778656,1661,10,SUP-7274,34.48,Pm him audience well tend sound change.,True,2023-07-10
PROD-761190,28826969,Memory Foam Pillow,1719.74,1200.6,SKU-8330790,3998,24,SUP-9767,5.55,Spend hair seek along feel member including wide.,True,2022-05-06
PROD-259812,60866577,Portable Phone Charger,3162.71,1189.89,SKU-2693628,3182,42,SUP-6831,41.95,Seven total force class onto.,True,2022-08-30
PROD-711563,2878153,LED Desk Lamp,4740.51,1600.81,SKU-3107338,1004,37,SUP-9893,49.09,Find easy gas impact for determine air.,False,2023-02-10
PROD-368723,69447865,Organic Cotton T-Shirt,720.41,1860.04,SKU-7381768,9590,55,SUP-5496,16.28,Shoulder herself available north relationship memory here.,False,2024-02-26
PROD-326949,69468785,Coffee Machine Deluxe,3064.69,1634.05,SKU-7069892,4455,21,SUP-6224,13.75,Out admit manage baby often similar anyone.,False,2022-09-05
PROD-653838,10508910,Gaming Laptop Pro,3426.91,422.38,SKU-2846094,7882,88,SUP-6222,26.87,Professional relate southern much significant.,True,2023-07-16
PROD-530738,44504297,Yoga Mat Premium,1206.33,2517.41,SKU-3550543,2470,19,SUP-6715,19.77,Pass strategy occur same above firm.,False,2021-11-10
PROD-220151,66513817,Gaming Laptop Pro,3783.68,2786.03,SKU-1861961,169,65,SUP-1632,6.75,New above degree relate create stay administration leave.,False,2020-12-28
PROD-965900,61643900,4K Ultra HD Smart TV,1305.89,1791.61,SKU-1474968,2636,46,SUP-4213,49.53,Anyone couple every great day.,False,2024-11-13
PROD-560048,30323485,Yoga Mat Premium,3080.99,589.6,SKU-3360652,9376,83,SUP-4312,9.64,Method sit pick.,False,2022-07-30
PROD-460901,91142919,Stainless Steel Water Bottle,3984.24,1342.48,SKU-6148671,6883,16,SUP-5580,17.45,Two night fall street election certain.,True,2021-09-10
PROD-352757,3033109,Air Purifier HEPA,978.4,2046.0,SKU-3267388,8755,78,SUP-2175,13.34,Authority thank letter cover most find door.,False,2024-07-25
PROD-516214,36567983,Coffee Machine Deluxe,3220.57,1080.43,SKU-1129575,7144,74,SUP-4127,1.53,Provide certain trial dog two condition.,False,2024-05-01
