line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-58869711,ORD-4460885,PROD-942496,4,239.62,321.13,38072.73
LI-67039268,ORD-4876710,PROD-742850,4,3932.3,183.13,7788.04
LI-38332925,ORD-4904443,PROD-911673,7,3933.95,85.36,27732.74
LI-48800436,ORD-5056942,PROD-585032,5,604.36,20.86,44713.91
LI-92926642,ORD-8049333,PROD-125925,7,695.86,199.38,36992.44
LI-60276818,ORD-8150283,PROD-288328,6,575.07,261.8,32240.07
LI-92726941,ORD-1830107,PROD-304208,6,2718.34,413.58,30294.3
LI-20431535,ORD-6612710,PROD-733596,3,2939.77,494.12,24776.02
LI-28419791,ORD-6326486,PROD-481485,10,133.19,72.39,10747.5
LI-99298943,ORD-9773111,PROD-389170,3,2162.42,78.8,35487.97
LI-28811888,ORD-8099409,PROD-241014,5,859.03,101.23,156.42
LI-62919546,ORD-2830791,PROD-581466,1,1650.2,11.7,32126.16
LI-29306480,ORD-5140173,PROD-555016,9,627.8,171.58,2610.21
LI-37338283,ORD-4434680,PROD-114085,4,3819.36,314.19,35247.62
LI-88334812,ORD-4093909,PROD-757036,7,137.22,284.56,18720.69
LI-89755741,ORD-1490714,PROD-940875,5,2942.09,354.32,31659.95
LI-43772799,ORD-3976732,PROD-242155,1,1890.13,246.52,48685.16
LI-59122093,ORD-1663809,PROD-411449,4,1546.7,445.11,11236.96
LI-88034362,ORD-8237852,PROD-133314,5,4402.44,255.24,7782.24
LI-79629433,ORD-3229444,PROD-704255,9,2763.46,376.22,32381.84
LI-76786596,ORD-8418574,PROD-428707,9,2668.53,197.5,29775.57
LI-97687893,ORD-5640039,PROD-156264,6,13.6,226.78,36267.92
LI-77232655,ORD-5968675,PROD-450368,6,3634.79,95.96,28656.75
LI-40951584,ORD-6267394,PROD-455989,2,118.35,176.94,34314.25
LI-64860391,ORD-6018210,PROD-886800,1,2345.31,242.05,23014.91
LI-63947120,ORD-5632212,PROD-504552,4,4281.37,111.58,44782.19
