line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-43470715,ORD-3066239,PROD-505047,10,209.9,334.74,47034.91
LI-22714271,ORD-5722696,PROD-153397,1,2322.0,384.02,4156.57
LI-37869808,ORD-8678772,PROD-919968,8,1097.53,136.87,18051.12
LI-88230939,ORD-6607166,PROD-380526,7,3522.13,444.66,46374.47
LI-15388089,ORD-3792595,PROD-146155,4,4746.12,33.21,40887.93
LI-52816102,ORD-9265827,PROD-991926,3,588.32,444.67,412.16
LI-68490706,ORD-3796395,PROD-305050,1,2623.95,428.24,43953.03
LI-57815526,ORD-3059833,PROD-511804,1,1264.84,106.58,35124.3
LI-96927612,ORD-6986189,PROD-235469,5,628.02,225.14,49575.66
LI-26213018,ORD-9654275,PROD-743876,3,87.17,165.01,4196.46
LI-75812728,ORD-2840483,PROD-403905,3,4830.38,424.81,9463.87
LI-79195514,ORD-8453868,PROD-460434,7,4695.74,20.0,27462.4
LI-53935419,ORD-6299401,PROD-244302,2,2597.43,455.53,189.58
LI-59002073,ORD-3265389,PROD-893604,2,2930.77,153.05,46186.82
LI-94276122,ORD-3344706,PROD-598092,2,1187.61,447.85,13977.36
LI-54525952,ORD-7486027,PROD-867006,8,4026.56,245.16,21984.8
LI-42435814,ORD-2859789,PROD-382471,3,4449.0,202.66,28801.85
LI-30577803,ORD-6753684,PROD-683313,6,167.34,403.71,31279.35
LI-67201377,ORD-9267218,PROD-517829,4,403.82,145.19,1539.34
LI-89845190,ORD-2265171,PROD-793045,10,1093.65,476.7,22051.34
LI-59798279,ORD-2406272,PROD-848601,7,2640.31,456.11,42066.41
LI-98426856,ORD-2092054,PROD-586095,4,4351.65,433.53,2041.13
LI-31389474,ORD-4784032,PROD-572848,7,4782.1,409.77,18092.04
LI-66295850,ORD-4833155,PROD-840549,2,4018.64,444.74,42120.63
LI-29504469,ORD-5674937,PROD-118746,5,4514.08,117.32,15083.39
LI-19839736,ORD-3356426,PROD-228403,4,1018.39,491.33,43937.89
LI-23996504,ORD-6877136,PROD-602574,4,1778.24,249.32,39468.52
LI-63267845,ORD-1929795,PROD-272162,7,4649.94,262.28,21827.71
LI-22645683,ORD-5623886,PROD-325851,2,2347.98,355.07,44322.26
LI-23251447,ORD-7727184,PROD-401912,2,801.52,175.74,33867.81
LI-48671844,ORD-7152129,PROD-981988,10,3079.26,363.45,19386.1
LI-59670521,ORD-1831561,PROD-273711,10,3163.25,454.37,8448.17
LI-16853903,ORD-7198403,PROD-218814,5,2478.52,143.86,27299.95
LI-25241233,ORD-6814771,PROD-847032,6,3059.78,410.5,3784.05
LI-55639107,ORD-6746964,PROD-366769,2,4742.58,407.7,19424.46
LI-74622099,ORD-5970913,PROD-494926,9,2049.85,480.48,48409.86
LI-18677971,ORD-5210890,PROD-169239,5,2411.64,152.51,46867.97
LI-42725517,ORD-4529577,PROD-973109,7,791.47,307.2,19354.68
LI-48645699,ORD-3147456,PROD-196783,10,41.17,176.23,32929.08
LI-37027804,ORD-1732643,PROD-304924,8,2410.35,190.4,45894.84
LI-37884440,ORD-6358546,PROD-744223,7,3105.61,426.16,10482.95
LI-59141317,ORD-1976268,PROD-804467,1,1552.18,367.62,18046.85
LI-78455594,ORD-3154236,PROD-333898,6,792.76,346.71,40590.31
LI-38132231,ORD-8004452,PROD-413582,10,846.24,250.05,49374.49
LI-89853959,ORD-9363686,PROD-929750,10,3482.22,247.81,29605.1
LI-12246855,ORD-2560497,PROD-911340,1,4175.49,6.85,19825.8
LI-66048909,ORD-7804231,PROD-616301,2,3731.51,455.1,49930.38
