line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-42293531,ORD-4090253,PROD-313251,10,3082.91,488.3,46517.22
LI-23976448,ORD-8337186,PROD-932454,9,1700.77,343.52,7080.41
LI-83016093,ORD-7120144,PROD-729550,4,1558.41,45.37,13190.14
LI-69933048,ORD-9472617,PROD-876711,3,2889.91,170.5,16006.44
LI-89039906,ORD-3611830,PROD-194866,3,939.53,410.16,42324.06
LI-12358094,ORD-2528160,PROD-107041,7,2056.14,121.33,19399.42
LI-30105633,ORD-2955370,PROD-919317,8,3397.42,341.38,33574.37
LI-58287104,ORD-4749897,PROD-191269,5,4287.97,144.11,47736.66
LI-60986336,ORD-9453407,PROD-958258,6,2045.41,48.21,6227.37
LI-84571186,ORD-5993046,PROD-588912,7,1645.19,382.53,10754.85
LI-29109845,ORD-4421347,PROD-400902,1,3129.16,28.65,34809.19
LI-24426924,ORD-2950157,PROD-707188,7,1558.62,149.23,13479.67
LI-65617726,ORD-4687254,PROD-342119,7,1918.89,202.43,27408.53
LI-83858531,ORD-1505256,PROD-833830,10,4712.48,44.79,1588.17
LI-36242272,ORD-3781210,PROD-639094,7,355.34,249.78,19909.53
LI-82349582,ORD-8749348,PROD-165205,3,3556.9,256.79,8386.91
LI-91314441,ORD-4779012,PROD-317472,8,4174.81,37.24,17400.6
LI-30474249,ORD-6214653,PROD-325730,9,4859.61,440.92,15553.7
LI-85584755,ORD-9381875,PROD-504785,6,491.97,241.11,23711.83
LI-44989377,ORD-4140469,PROD-403319,9,4502.19,325.93,3603.5
LI-55416894,ORD-8109119,PROD-972319,8,4867.01,377.53,39174.07
LI-19892480,ORD-3198400,PROD-937037,7,4640.01,483.55,11169.68
LI-53102015,ORD-9673792,PROD-159978,10,715.96,281.39,29372.1
LI-62471624,ORD-9185506,PROD-973760,4,2525.26,461.04,39545.71
LI-48883050,ORD-5944369,PROD-683381,9,4117.96,356.07,18832.77
LI-26719754,ORD-7236926,PROD-495352,8,2794.14,371.91,18046.95
LI-18788479,ORD-4125597,PROD-476289,2,4219.05,317.69,37141.9
LI-31773804,ORD-1943250,PROD-204371,10,203.57,266.44,34475.21
LI-83397612,ORD-3563114,PROD-254416,4,4966.2,235.06,23920.34
LI-24198112,ORD-2183503,PROD-982105,7,4371.27,101.64,41344.56
LI-17129083,ORD-3576634,PROD-710556,7,1374.13,292.71,39046.81
LI-60668562,ORD-5721144,PROD-145739,7,1076.17,308.6,24305.02
LI-18930367,ORD-9944347,PROD-241085,7,686.62,158.73,3107.9
LI-51779378,ORD-6866247,PROD-601964,4,3569.87,177.23,32536.27
LI-19223874,ORD-9456485,PROD-192013,4,2995.59,204.74,1286.68
LI-35143440,ORD-7777680,PROD-560109,6,3605.9,4.95,39110.44
LI-75500244,ORD-2688329,PROD-349632,8,4056.24,252.22,18165.79
LI-33483023,ORD-1433365,PROD-952669,2,785.24,224.01,46824.74
LI-23697589,ORD-4936259,PROD-609125,10,3268.34,246.67,12092.36
LI-70077685,ORD-9187906,PROD-556848,1,355.68,97.78,24283.19
LI-27912191,ORD-1209498,PROD-341322,10,1037.14,76.13,22659.73
LI-57151433,ORD-3087812,PROD-923521,4,586.02,464.33,43580.96
LI-28756468,ORD-9010891,PROD-821223,5,4892.44,37.03,6858.06
LI-74643374,ORD-3914479,PROD-682614,1,3327.65,404.25,18297.91
LI-76367371,ORD-4428214,PROD-464780,4,771.7,336.91,43082.44
LI-50344451,ORD-5408122,PROD-689246,4,3607.6,102.96,16047.85
LI-61191069,ORD-3625586,PROD-244769,2,2419.34,288.09,14097.98
LI-96395695,ORD-9115355,PROD-330749,9,648.03,278.9,27364.3
LI-47913933,ORD-7443973,PROD-400967,2,4949.45,111.48,8447.06
LI-25765019,ORD-8583684,PROD-518792,2,676.75,129.79,45752.82
LI-40133414,ORD-6821869,PROD-377301,8,2044.23,474.76,35872.76
LI-38408901,ORD-4175346,PROD-748837,7,168.05,294.33,44274.8
LI-55043261,ORD-8842999,PROD-324413,6,4852.83,344.11,10672.39
LI-24563049,ORD-1877800,PROD-105663,4,511.1,377.49,4479.23
LI-45981195,ORD-3721630,PROD-530371,2,2000.63,62.77,18368.98
LI-67298352,ORD-7327808,PROD-120030,10,4092.27,363.14,48519.64
LI-24277119,ORD-6621504,PROD-541218,4,1980.13,49.55,13630.1
LI-34709515,ORD-1710146,PROD-671907,2,4756.95,398.17,9470.45
LI-78675285,ORD-4146922,PROD-461206,5,1564.87,26.27,454.64
LI-99035175,ORD-9746302,PROD-235525,1,4467.99,76.91,35514.32
LI-15073096,ORD-8667166,PROD-721662,2,3393.69,88.4,23293.43
LI-33732640,ORD-8245308,PROD-608107,7,3427.54,388.5,32580.69
LI-87550644,ORD-8708322,PROD-149167,2,136.06,436.66,22420.51
LI-66659990,ORD-1934427,PROD-978194,4,2428.69,204.44,9089.46
LI-44002382,ORD-6770893,PROD-417877,1,2840.39,103.83,42930.39
LI-35065537,ORD-8760250,PROD-458129,1,3463.75,136.07,45883.0
LI-77820326,ORD-5907972,PROD-238841,3,3468.38,269.2,24335.92
LI-91367539,ORD-5175866,PROD-274147,3,2303.56,327.29,9833.63
LI-28133335,ORD-5092861,PROD-658060,9,3061.52,380.86,15175.72
LI-50146751,ORD-5589791,PROD-406622,5,3929.89,40.71,9570.93
LI-96384458,ORD-5387251,PROD-217770,1,2378.72,87.95,32188.88
LI-97760435,ORD-5171558,PROD-619903,6,3693.78,250.2,8138.91
LI-25887462,ORD-7218981,PROD-256089,10,2865.66,278.37,48853.75
LI-65393657,ORD-1885631,PROD-816963,3,2034.15,334.35,23676.97
LI-44102270,ORD-2116879,PROD-151285,5,2458.71,448.39,31426.52
LI-71480921,ORD-1247849,PROD-114110,4,4630.87,157.07,12067.08
LI-96501284,ORD-9231415,PROD-473586,10,758.33,189.93,4052.87
LI-10427639,ORD-6514951,PROD-574273,5,4506.55,261.93,49912.38
LI-22556412,ORD-1872655,PROD-318574,9,1592.36,19.39,37094.1
LI-87466602,ORD-7995325,PROD-343858,7,777.62,310.25,2981.12
LI-27882111,ORD-9580673,PROD-203231,7,1634.76,91.69,28422.78
LI-45613955,ORD-3162736,PROD-423994,8,637.11,416.36,30703.86
LI-56864402,ORD-1140960,PROD-596844,1,2467.19,104.96,31284.96
LI-10497956,ORD-9646132,PROD-387885,9,3427.36,141.75,2332.68
LI-62050900,ORD-6021699,PROD-511189,1,3781.56,58.79,2896.01
LI-86106409,ORD-5108565,PROD-935095,7,1389.93,191.07,12873.28
LI-71471415,ORD-5057391,PROD-417163,4,534.52,490.08,8942.61
LI-73645141,ORD-6099121,PROD-655517,6,4759.4,366.7,37293.61
LI-63309969,ORD-6120224,PROD-819936,8,4210.92,384.76,5913.28
LI-86659543,ORD-7101931,PROD-828996,2,4799.68,51.51,29092.73
LI-46333098,ORD-2257558,PROD-813279,7,3354.6,165.44,27223.26
LI-82816348,ORD-4910765,PROD-254920,8,312.06,417.55,6939.4
LI-43827733,ORD-7292230,PROD-452323,3,2919.53,52.55,40408.5
LI-68798712,ORD-7193295,PROD-983688,5,2493.12,154.06,47055.49
LI-31388223,ORD-2159381,PROD-279539,10,4615.89,365.2,35139.72
