line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-32195343,ORD-6288133,PROD-738515,7,4136.72,405.67,34766.69
LI-94336789,ORD-8646617,PROD-398584,6,4438.73,129.03,20614.89
LI-58127107,ORD-7832823,PROD-395787,2,3622.38,495.79,3062.37
LI-32407762,ORD-9405248,PROD-392250,10,1493.98,338.17,17065.22
LI-76759944,ORD-2166901,PROD-219317,4,3377.5,176.67,44274.8
LI-40513370,ORD-3303227,PROD-119398,6,2310.93,384.01,14517.97
LI-14425942,ORD-5538862,PROD-201728,8,2251.96,91.64,4896.94
LI-38049327,ORD-6806120,PROD-383102,1,919.69,234.37,30230.32
LI-69174388,ORD-6746638,PROD-564678,4,1118.46,325.78,28818.41
LI-93725872,ORD-5730446,PROD-810701,10,1555.9,27.41,41836.63
LI-44431069,ORD-8344625,PROD-485938,7,571.24,354.04,29206.3
LI-62807462,ORD-5175866,PROD-821783,7,1438.17,255.24,23489.29
LI-38155087,ORD-5137604,PROD-128762,6,3071.73,206.83,34372.39
LI-86030777,ORD-6023188,PROD-559316,3,778.74,294.59,34767.73
LI-11696898,ORD-7316388,PROD-655758,7,4718.42,143.46,25160.04
LI-29878878,ORD-6568308,PROD-280685,6,2413.95,114.95,33942.23
LI-22229458,ORD-6644318,PROD-564350,5,2549.55,120.56,45213.51
LI-20403857,ORD-3044394,PROD-762954,7,1284.93,321.52,33100.5
LI-55711233,ORD-8849523,PROD-402569,5,2338.71,190.93,22922.33
LI-20069693,ORD-1214767,PROD-942448,10,4453.89,275.06,28044.86
LI-23560334,ORD-1607210,PROD-972795,4,588.5,259.92,1648.4
LI-19191761,ORD-1147664,PROD-795130,7,208.64,396.81,34733.12
LI-51183717,ORD-3268152,PROD-859445,3,2264.96,389.04,42812.77
LI-62478594,ORD-6340976,PROD-515730,5,3872.9,37.91,26273.62
LI-31593044,ORD-7392879,PROD-217665,6,846.3,14.91,14125.5
LI-81857431,ORD-4100663,PROD-785279,9,2185.61,87.98,49612.5
LI-67233588,ORD-9190603,PROD-483474,6,1011.0,312.82,43732.58
LI-63774658,ORD-3747511,PROD-240369,8,1042.55,88.12,42368.47
LI-98552152,ORD-3881978,PROD-373856,6,2694.97,308.81,15456.82
LI-58935251,ORD-3060467,PROD-973624,5,562.99,436.68,9704.94
LI-24578985,ORD-6390802,PROD-833091,9,1624.32,277.02,7628.14
LI-76505040,ORD-6021469,PROD-919758,6,4938.31,470.87,26882.3
