product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-533524,1133199294011998422,Bluetooth Speaker,3150.59,2872.11,SKU-4625402,7001,37,SUP-9253,23.99,4x251x66cm,False,2023-11-15
PROD-279768,3629606536590401640,Coffee Machine Deluxe,776.84,33.64,SKU-8236079,9678,9,SUP-5305,28.13,0x2x90cm,False,2020-09-21
PROD-413163,3873618748233124166,Portable Phone Charger,2131.36,1617.5,SKU-8592029,1772,47,SUP-5356,27.73,1x95x62cm,True,2023-12-17
PROD-450787,8023724455759100356,Gaming Laptop Pro,3975.4,2871.31,SKU-1232679,8763,95,SUP-2209,3.03,689x65x23cm,False,2020-12-31
PROD-474745,420442504299167597,4K Ultra HD Smart TV,2090.9,2318.69,SKU-8390732,2279,73,SUP-6280,25.92,56x8x5cm,False,2023-11-12
PROD-982943,1615717474086074502,Bluetooth Speaker,4713.12,988.87,SKU-7743927,7839,6,SUP-1700,27.57,03x795x0cm,True,2024-04-22
PROD-106179,8335928007956369392,4K Ultra HD Smart TV,4611.25,2669.0,SKU-8530237,9589,22,SUP-9030,17.41,76x6x66cm,False,2022-08-03
PROD-436073,5084545244634138819,Air Purifier HEPA,4807.34,2795.17,SKU-4561695,8962,6,SUP-6120,41.82,529x700x20cm,False,2023-10-17
PROD-867604,8066877139792137247,Coffee Machine Deluxe,587.25,1961.54,SKU-2070107,9257,83,SUP-5844,26.66,04x56x9cm,False,2022-12-31
PROD-276767,2955022797606111151,Wireless Bluetooth Headphones,1733.66,2491.3,SKU-2149035,2414,13,SUP-6020,2.02,261x22x92cm,True,2024-05-22
PROD-874958,7627845444596639217,Yoga Mat Premium,1596.35,1196.55,SKU-5923920,2237,100,SUP-6587,37.21,6x192x693cm,False,2023-02-26
PROD-650824,5296318831369459645,Bluetooth Speaker,3851.78,1367.12,SKU-6820672,7517,95,SUP-4610,43.67,92x75x6cm,True,2024-06-02
PROD-684396,9203244607729412740,Yoga Mat Premium,1348.37,2494.74,SKU-4319800,1159,43,SUP-8337,1.61,956x6x9cm,True,2024-02-23
PROD-130671,5628158051206621062,Portable Phone Charger,2263.4,805.32,SKU-8337282,8850,36,SUP-2069,15.24,87x45x987cm,False,2023-05-17
PROD-989690,5974370576132807965,Coffee Machine Deluxe,870.5,2534.75,SKU-9151617,4682,77,SUP-7141,32.44,5x82x01cm,True,2022-06-12
PROD-362649,1352574758878464231,Portable Phone Charger,285.96,455.63,SKU-5936917,6125,39,SUP-9084,19.22,85x600x225cm,False,2023-10-21
PROD-128551,2907733673071014409,Bluetooth Speaker,4069.92,2871.96,SKU-4654458,2519,24,SUP-4643,7.62,998x3x77cm,True,2024-05-03
PROD-853118,2805006280051629161,Standing Desk Converter,311.7,1619.68,SKU-2096004,6382,51,SUP-3597,13.43,430x714x6cm,True,2022-06-05
PROD-676708,2917017655281201378,Fitness Tracker Watch,2870.0,2685.44,SKU-7759694,8468,37,SUP-9578,43.77,909x55x274cm,False,2023-03-25
PROD-371575,5871767180104546827,Organic Cotton T-Shirt,3066.06,2697.85,SKU-7565371,7548,42,SUP-4621,15.65,00x7x1cm,False,2024-09-15
