category_id,category_name,description,is_active
8527626920080335579,Jewelry,Electronic devices and accessories,True
2370674100384621862,Arts & Crafts,Art supplies and craft materials,False
2113215332700316861,Health & Beauty,Baby and infant care products,True
2214395174015343444,Home & Garden,Jewelry and fashion accessories,True
138461909305670217,Food & Beverages,Pet care and animal supplies,True
1207340254127488925,Jewelry,Baby and infant care products,True
759626609375419416,Home & Garden,Home improvement and garden supplies,False
8911422760082968570,Office Supplies,Jewelry and fashion accessories,False
7647193858499997622,Arts & Crafts,Office and business supplies,False
1694395460886214451,Pet Supplies,Pet care and animal supplies,False
687594896795030957,Office Supplies,Art supplies and craft materials,True
6818355868125248558,Food & Beverages,Pet care and animal supplies,False
8541775500774072575,Automotive,Electronic devices and accessories,False
2829001736646960982,Clothing & Apparel,Art supplies and craft materials,True
6416016458229069289,Toys & Games,"Health, beauty, and personal care",True
6769425173298905106,Clothing & Apparel,Art supplies and craft materials,False
7818596294230631824,Arts & Crafts,Sports equipment and outdoor gear,False
8004737693811753211,Musical Instruments,Toys and recreational games,False
53010297806663665,Automotive,Art supplies and craft materials,True
601173751930176331,Jewelry,Art supplies and craft materials,False
1047326473504127518,Automotive,Food products and beverages,False
6128691451053172238,Health & Beauty,Baby and infant care products,False
8815677972068947386,Books & Media,Office and business supplies,True
6168910265096548002,Automotive,Art supplies and craft materials,False
2574489126254360923,Sports & Outdoors,Office and business supplies,False
7265740698686181330,Arts & Crafts,Food products and beverages,False
536446288244222677,Arts & Crafts,Office and business supplies,True
1882667189864804904,Clothing & Apparel,Jewelry and fashion accessories,True
2006539299977383931,Toys & Games,Car parts and automotive accessories,True
5028044014329822010,Pet Supplies,Office and business supplies,True
6319790833055128588,Home & Garden,Jewelry and fashion accessories,True
1149064914676892219,Clothing & Apparel,Musical instruments and audio equipment,True
783773889244745876,Books & Media,Toys and recreational games,False
488865022129268,Toys & Games,Art supplies and craft materials,False
5453410464089677890,Arts & Crafts,Electronic devices and accessories,True
7567596207316775132,Books & Media,Musical instruments and audio equipment,False
7087383810100915260,Automotive,Sports equipment and outdoor gear,False
4261206155528917305,Sports & Outdoors,Fashion and clothing items,True
2515579592166158432,Electronics,Electronic devices and accessories,False
7021327107078169205,Sports & Outdoors,Jewelry and fashion accessories,True
7830141644444684395,Food & Beverages,Jewelry and fashion accessories,True
7909477452733372801,Office Supplies,Pet care and animal supplies,False
1054942150509447667,Pet Supplies,Office and business supplies,True
4800150546867692889,Clothing & Apparel,Fashion and clothing items,False
3821155594661032502,Electronics,Baby and infant care products,True
8406497518232711874,Baby Products,Jewelry and fashion accessories,False
8197778315222701781,Arts & Crafts,Art supplies and craft materials,False
8907881322090869261,Baby Products,Pet care and animal supplies,True
2495391045840071277,Musical Instruments,Baby and infant care products,True
4269829920860603809,Jewelry,"Books, movies, and media content",False
6504219561816408512,Musical Instruments,Art supplies and craft materials,False
6204401115936519567,Sports & Outdoors,Jewelry and fashion accessories,False
5247877640363657425,Pet Supplies,Baby and infant care products,False
7523607690556225022,Baby Products,"Health, beauty, and personal care",True
4464871812445139469,Electronics,Sports equipment and outdoor gear,False
84563465405227173,Arts & Crafts,Electronic devices and accessories,False
5690947048628414940,Office Supplies,Baby and infant care products,True
