order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-9253875,531858,579d9a07-33c1-4b49-b47e-f3d6863bac08,2cc3d58c-8708-431b-8815-88758b0220f9,2024-12-15,14:45:00,SHIPPED,2550.5,324.5,29.35,727.03,DEBIT_CARD,Contact before delivery
ORD-3062431,572377,74a0d516-dbc5-4d1e-9539-5c24f78eb078,22f8b98b-0eef-43ce-96b7-ff9cc85990db,2024-11-09,20:10:00,CONFIRMED,5074.04,611.67,24.54,5451.88,DEBIT_CARD,Contact before delivery
ORD-2276656,535362,c80857a8-6bfb-4a38-9ecd-c246551c6e40,46284088-4d16-491a-9b64-6a70664f677c,2023-04-30,18:30:00,DELIVERED,9363.57,376.63,13.53,6510.44,PAYPAL,Contact before delivery
ORD-1758885,913165,3d8881c6-7738-4faf-92ec-cf77a7c8790f,4636ac86-9fcb-48af-a832-ed5c32136863,2023-09-19,16:20:00,DELIVERED,2249.72,615.14,43.29,2672.13,CREDIT_CARD,Gift wrapping required
ORD-3678236,623820,d6f7c7e1-ac44-4273-bd9d-6c1edf8b25c9,7676aab8-7085-4909-8e45-42637e267f1f,2024-02-03,18:30:00,DELIVERED,4157.48,510.2,19.21,3981.65,CREDIT_CARD,Contact before delivery
ORD-4641693,696690,279c8918-3c01-4c34-8dc8-861856ea8774,b55c4d38-5b74-4457-8263-895d67e5eb53,2024-02-06,22:00:00,SHIPPED,1082.76,288.76,13.7,9099.18,CREDIT_CARD,Special handling required
ORD-3748778,321770,cf0725a4-8f6f-426d-a800-47aaf1f909e6,1c95dd68-63aa-485c-9a70-274cca8acc2d,2023-09-08,10:30:00,CONFIRMED,2934.78,132.8,41.17,8143.59,DEBIT_CARD,Fragile items
ORD-3713182,694951,729f03cc-017b-41e6-b4a5-1bdd3bf93c27,ea226c11-2e9b-4a36-b1ae-45d45b16b70d,2023-12-13,20:10:00,SHIPPED,927.73,785.52,38.38,1743.66,DEBIT_CARD,Gift wrapping required
ORD-9503415,921218,06877143-075e-46bd-8be2-14839ab1c8a4,7d43ce97-c9d9-4358-809a-15fd2d9636f5,2024-12-19,14:45:00,PROCESSING,6360.82,654.53,27.72,5361.71,DEBIT_CARD,Special handling required
ORD-5441499,150866,1a34c3e3-c3a8-416a-8419-29abd01e6c1c,75242ccb-f083-430d-aa5f-f852693efa67,2023-02-24,22:00:00,RETURNED,3722.8,498.79,49.76,9922.13,CREDIT_CARD,Fragile items
ORD-4651573,345125,9b855bb6-8f44-4fc3-9627-070002c68415,220972c2-97e5-459c-aa41-0ac257d1f746,2023-08-21,10:30:00,SHIPPED,9850.57,666.71,12.58,10495.24,DEBIT_CARD,Business delivery
ORD-3887224,833355,f568c466-7d88-41ee-99d1-624da88b6ba6,1df55931-49e5-431e-bbb5-30a0043f2d0d,2023-02-15,22:00:00,CONFIRMED,8880.32,261.55,22.63,818.4,DEBIT_CARD,Fragile items
ORD-1200872,702694,923ad041-049a-41fc-9833-04c2aac42482,1d1fda79-6065-4ba0-aa07-8eb615bccf40,2024-04-23,09:00:00,DELIVERED,7234.36,608.14,35.08,2032.16,CREDIT_CARD,Gift wrapping required
ORD-2988258,224535,223d00fc-a7a9-4e07-aaef-d2a4e358650d,f38bd5c5-a2c8-42a0-bb75-429026788a6d,2024-09-10,10:30:00,CONFIRMED,8702.8,125.29,47.81,2727.79,DEBIT_CARD,Weekend delivery preferred
ORD-4689847,555934,5d86df6f-3710-45f2-b493-b54bb07a2df6,36b554b5-9b27-450e-a0fa-43f26a79f32f,2024-01-31,16:20:00,DELIVERED,9737.46,694.53,27.2,3010.77,PAYPAL,Gift wrapping required
ORD-7452161,957266,15d92d94-4332-4b66-959b-a0307963fbd6,fd23307f-51db-4a3d-a5cf-97d658586da8,2024-12-26,09:00:00,PROCESSING,158.66,385.37,12.9,9443.65,APPLE_PAY,Business delivery
ORD-7680008,211222,f43a2bdc-4c7a-4d5f-b239-a51682e0516c,a2c5288f-9c9d-4768-b9e2-3273b6ef9158,2024-06-17,20:10:00,PENDING,7682.98,590.64,27.45,3701.98,GOOGLE_PAY,Gift wrapping required
ORD-5219147,551514,6d8b72ad-50db-4c0c-921c-f83cf5337664,e4fc8c24-e894-4883-be50-f42496cfbf29,2024-11-10,09:00:00,SHIPPED,5287.23,611.28,0.61,2787.08,APPLE_PAY,Business delivery
ORD-7643292,109183,1c754fae-d48d-4f03-8267-2e48d907e81d,f128f33b-ccf3-41aa-9520-65e083435379,2024-09-15,22:00:00,SHIPPED,8350.98,206.79,21.42,5230.36,CREDIT_CARD,Rush delivery requested
ORD-2577338,381057,35d85b62-a27c-4987-8e4b-3e0ecd61747a,4793f9d4-71a4-49c7-baef-b3af20dada91,2023-04-15,20:10:00,DELIVERED,9471.13,706.99,43.28,5194.28,APPLE_PAY,Weekend delivery preferred
ORD-1370387,612463,b56b244d-ac83-4d46-9a72-ad0d248893f1,29435a73-1a72-4ac3-b1c0-266c1e0d0e74,2024-04-18,16:20:00,DELIVERED,9778.27,133.89,16.93,10087.36,PAYPAL,Weekend delivery preferred
ORD-6500389,329314,3bf5fd81-f6ff-4fa7-9726-fafc62e246ea,9ffcfd64-6acd-4ef9-ac42-d6b6808490c5,2023-12-09,14:45:00,DELIVERED,8317.05,521.16,1.04,4776.41,DEBIT_CARD,Contact before delivery
ORD-7560608,658655,b8a1375c-f273-4e22-baac-4a381cd56645,da6e0da6-f3e1-471f-babb-7c76c7fdee56,2024-02-16,14:45:00,PROCESSING,1742.61,72.37,3.17,762.74,BANK_TRANSFER,Contact before delivery
ORD-2513994,190531,ee0354de-bcbc-4772-a552-5b5dc3462e06,19bd6881-14ea-4914-abe5-41c251aa7acf,2024-11-07,12:15:00,DELIVERED,7161.96,772.58,43.6,9844.1,GOOGLE_PAY,Weekend delivery preferred
ORD-8053241,15549,ebd5a861-edba-4d07-9e6f-0ce94af83a18,982be322-b5b9-47cc-8340-db47cad41eb1,2024-04-17,22:00:00,SHIPPED,8368.2,671.65,47.66,4142.9,DEBIT_CARD,Gift wrapping required
ORD-3708845,288998,3c6367eb-fee7-4e3a-bcb6-f54d0aab8f00,fa25a75d-b323-44ee-a29a-a1aa33e22f57,2024-02-28,20:10:00,DELIVERED,6453.33,643.25,0.15,9360.83,CREDIT_CARD,Weekend delivery preferred
ORD-9461332,612973,25507aa4-b9ae-4b15-981c-79b4b8c8ed4d,a45cf689-019f-492f-b337-5238a74582fb,2024-10-02,18:30:00,SHIPPED,886.13,521.92,41.68,10121.36,DEBIT_CARD,Special handling required
ORD-7525152,89586,6c07ec3b-09d9-453b-95f7-5c71a3eff16b,814f0213-b6e3-444b-aa91-b2d21653952d,2023-04-12,09:00:00,CONFIRMED,9513.76,120.56,30.87,5644.71,CREDIT_CARD,Special handling required
ORD-3771645,576390,f9c2d329-2a24-4df4-b645-e0eaecff5fce,3592b9ef-b3d9-4117-9497-930c9a1f6162,2023-09-24,12:15:00,SHIPPED,6242.45,330.88,32.94,4654.69,CREDIT_CARD,Rush delivery requested
ORD-1852500,938209,9c99a231-8564-414f-a61f-a593744e394f,c7faba42-9d6f-46fe-ab5b-f36942452e6b,2024-03-26,16:20:00,PENDING,9887.79,490.42,15.72,8079.93,DEBIT_CARD,Leave at front door
ORD-6056433,655215,4ec1078c-b71c-4777-8d27-e338d3e39869,25e4a0c7-d84d-45b2-8c16-326fdaf2cbf9,2023-06-18,14:45:00,PROCESSING,2100.89,269.67,43.9,10658.86,CREDIT_CARD,Weekend delivery preferred
ORD-5932773,496383,fa221f8c-46da-445c-b61d-2d8595784e21,9eb5af45-8645-4c69-b39f-8f4cc698f7a9,2023-03-12,12:15:00,SHIPPED,41.49,387.21,27.72,10246.68,GOOGLE_PAY,Gift wrapping required
