product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-430058,8042236823979895709,Air Purifier HEPA,3659.9,707.73,SKU-7511722,7035,53,SUP-4667,0.04,257x959x488cm,True,2020-12-04
PROD-683843,7150167995056952410,Portable Phone Charger,4662.47,1620.3,SKU-9792195,5814,37,SUP-6072,46.54,50x053x45cm,True,2022-12-05
PROD-643176,3191760611529158840,4K Ultra HD Smart TV,2829.94,2652.8,SKU-1866953,8321,32,SUP-3893,20.72,520x17x70cm,True,2024-07-11
PROD-650822,2579433659448736012,Yoga Mat Premium,4358.92,39.77,SKU-6887022,5774,58,SUP-9016,24.2,78x293x5cm,True,2020-04-13
PROD-361483,6126241593918596969,Wireless Bluetooth Headphones,4393.45,2323.72,SKU-5181369,5824,53,SUP-8017,17.68,9x85x4cm,False,2022-06-23
PROD-630085,5390525306389424502,Coffee Machine Deluxe,3683.65,985.52,SKU-4698547,8944,100,SUP-5054,3.15,0x5x094cm,True,2023-09-18
PROD-808741,2759847888880222127,LED Desk Lamp,3685.78,1926.47,SKU-8834216,9937,81,SUP-3697,1.26,17x297x809cm,True,2024-11-01
PROD-571306,8531338962456546884,Gaming Laptop Pro,3851.11,750.37,SKU-3569219,4016,16,SUP-5009,24.19,32x2x179cm,False,2024-05-24
PROD-293174,9076279844383544654,4K Ultra HD Smart TV,2858.65,1497.64,SKU-4900633,3068,24,SUP-7950,6.34,231x45x05cm,False,2023-06-11
PROD-110484,4141114452665149100,LED Desk Lamp,1289.58,524.48,SKU-7670052,5325,45,SUP-2947,17.12,27x50x9cm,True,2021-01-31
PROD-246691,402484658660078942,Standing Desk Converter,4501.35,2780.86,SKU-4104283,3256,68,SUP-4979,48.78,0x9x24cm,False,2020-07-15
PROD-389882,7615622283620164458,Standing Desk Converter,426.65,2472.2,SKU-3192089,5231,17,SUP-5672,19.96,63x512x5cm,False,2021-10-12
PROD-108557,2670380836998473408,Standing Desk Converter,1518.03,1831.04,SKU-9278752,1890,62,SUP-4375,47.19,56x421x68cm,True,2021-05-13
PROD-685735,8906419743003097889,Stainless Steel Water Bottle,4064.34,2714.78,SKU-6900797,8239,16,SUP-7372,18.02,54x855x72cm,True,2024-05-28
PROD-891777,6032038076059887606,Yoga Mat Premium,3634.78,1826.86,SKU-8760235,4395,76,SUP-8140,15.38,807x27x74cm,True,2022-04-17
PROD-253575,1308390859927725584,Fitness Tracker Watch,3927.93,1334.05,SKU-5646467,802,47,SUP-3572,45.96,18x217x670cm,False,2024-02-11
PROD-848593,3542755269712550984,Portable Phone Charger,903.05,280.32,SKU-3031326,2897,53,SUP-9537,35.44,5x7x49cm,False,2023-06-29
PROD-653176,8531773599842210231,Wireless Bluetooth Headphones,2341.93,1065.59,SKU-4234115,3916,82,SUP-1305,33.17,47x102x442cm,True,2023-12-17
PROD-700882,7964293558398021348,Memory Foam Pillow,3424.38,1299.89,SKU-6871622,5275,47,SUP-4231,39.27,17x28x2cm,False,2023-06-21
PROD-608446,3423084440526198022,Air Purifier HEPA,2351.66,2312.07,SKU-4189458,4635,74,SUP-9341,49.92,863x24x940cm,False,2020-06-25
PROD-441927,1225647350023401921,Wireless Bluetooth Headphones,2301.96,1032.21,SKU-5142679,5957,20,SUP-8144,9.02,253x602x7cm,False,2020-09-11
PROD-728347,6328843551951416536,Gaming Laptop Pro,4712.21,1270.92,SKU-1598717,2062,18,SUP-5216,27.76,7x902x96cm,True,2020-06-18
PROD-109708,2309060857315261331,Memory Foam Pillow,2866.97,1655.35,SKU-8588221,445,98,SUP-4477,30.59,187x38x555cm,False,2022-07-07
PROD-157227,6401655190586643350,Coffee Machine Deluxe,2367.98,334.99,SKU-2312659,6558,65,SUP-7594,39.62,6x035x624cm,True,2024-06-05
PROD-925292,690532547431034328,4K Ultra HD Smart TV,2454.59,1505.28,SKU-2562034,3942,27,SUP-6354,26.01,7x215x23cm,False,2022-05-17
