product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-781273,3684658187197751924,Stainless Steel Water Bottle,739.21,414.56,SKU-6306944,6349,11,SUP-3617,10.13,6x95x96cm,True,2024-08-18
PROD-361815,4983730748977705343,Wireless Mouse Ergonomic,4184.87,2733.44,SKU-3248697,692,69,SUP-2712,4.63,57x931x04cm,False,2022-11-16
PROD-799467,3723157867290886152,Fitness Tracker Watch,4662.29,2295.6,SKU-3922038,2835,37,SUP-4580,35.08,7x657x57cm,True,2020-06-14
PROD-262354,7671508530620099072,LED Desk Lamp,3852.28,1206.01,SKU-7988577,1401,77,SUP-9561,33.58,3x78x54cm,False,2020-08-09
PROD-165605,3396339272564601182,Organic Cotton T-Shirt,1867.31,477.47,SKU-7327045,3385,68,SUP-2624,4.1,2x1x579cm,False,2024-02-19
PROD-841634,4837960656055449733,LED Desk Lamp,3437.91,2925.13,SKU-3470057,9549,84,SUP-7968,26.31,121x9x3cm,False,2020-09-08
PROD-141719,2715911547264826593,Wireless Bluetooth Headphones,957.57,2369.43,SKU-4264461,6179,23,SUP-6440,21.96,91x89x71cm,False,2024-11-21
PROD-930212,4000975493717116613,Gaming Laptop Pro,3751.98,16.79,SKU-5728112,4648,11,SUP-2908,8.08,55x222x729cm,False,2024-07-24
PROD-179316,1652928441944973486,Gaming Laptop Pro,3914.12,2201.04,SKU-4671155,3,82,SUP-8478,13.94,2x47x130cm,False,2020-07-23
PROD-924034,4307972718982761106,Stainless Steel Water Bottle,2109.75,326.01,SKU-9463202,322,45,SUP-4164,10.65,0x19x16cm,True,2023-12-07
PROD-459531,8388547379828254477,4K Ultra HD Smart TV,2753.61,1933.0,SKU-9696661,1620,78,SUP-2872,13.53,30x3x726cm,False,2021-02-04
PROD-851250,3590801764506884282,Bluetooth Speaker,4961.8,1958.56,SKU-4019360,1311,77,SUP-8863,0.95,30x3x2cm,False,2024-10-19
PROD-925590,1728281706534079603,Portable Phone Charger,3995.75,1740.03,SKU-7637769,5481,22,SUP-3341,32.06,2x6x62cm,True,2022-05-05
PROD-336928,5995958774643485354,Coffee Machine Deluxe,22.58,1456.26,SKU-1737293,899,12,SUP-8720,10.17,38x6x556cm,True,2021-07-01
PROD-761226,1603437899791897585,Portable Phone Charger,253.95,1905.22,SKU-3399590,6889,11,SUP-7477,26.98,92x3x2cm,True,2024-06-24
PROD-736539,4652605067453296647,Memory Foam Pillow,1321.73,1621.55,SKU-4801768,2219,35,SUP-2891,49.43,7x196x670cm,False,2023-06-23
PROD-966249,2516277507955599770,Wireless Mouse Ergonomic,2835.29,1628.75,SKU-2634040,2236,35,SUP-8651,44.84,38x2x705cm,False,2022-12-10
PROD-597218,4109913387120076453,Air Purifier HEPA,1680.16,1084.73,SKU-8060156,7283,58,SUP-9281,36.78,3x575x91cm,False,2020-01-18
PROD-319061,8383722190515457925,Organic Cotton T-Shirt,1260.07,114.43,SKU-8246685,5383,95,SUP-4913,23.3,61x046x3cm,True,2022-06-30
PROD-717744,7029631911557424297,Gaming Laptop Pro,3013.31,1888.22,SKU-7669293,4674,55,SUP-2435,38.29,374x19x34cm,True,2021-08-03
PROD-359209,5219345135962941594,Yoga Mat Premium,1051.83,1947.79,SKU-9938829,9388,95,SUP-6897,2.05,2x4x17cm,False,2020-08-19
PROD-121051,9015948709063759770,Organic Cotton T-Shirt,3673.32,1787.58,SKU-2276152,1977,69,SUP-3392,30.15,36x7x532cm,False,2022-03-18
PROD-953972,2043782917034221147,Yoga Mat Premium,1136.88,1618.49,SKU-5389770,4135,79,SUP-9547,35.56,5x39x4cm,True,2023-11-21
PROD-308266,5611724829403745997,Standing Desk Converter,4804.0,1308.35,SKU-9912930,4232,8,SUP-1954,46.95,92x03x947cm,False,2020-03-21
PROD-768787,4514709519511104320,Air Purifier HEPA,2631.67,38.54,SKU-2847717,7647,18,SUP-5885,24.43,2x1x6cm,False,2020-09-01
PROD-560492,5156752345083462342,Organic Cotton T-Shirt,4501.0,1147.81,SKU-1413085,8282,14,SUP-8810,22.78,5x958x3cm,False,2024-02-16
PROD-859983,1738663175237891186,Yoga Mat Premium,1662.81,2437.12,SKU-5087890,41,58,SUP-4742,2.72,61x1x2cm,True,2023-09-04
PROD-836172,6093111020110758232,Air Purifier HEPA,3054.54,2190.49,SKU-8075374,5255,97,SUP-7265,29.63,2x83x43cm,False,2023-12-02
PROD-586092,8652638014046733291,Wireless Mouse Ergonomic,1003.03,759.07,SKU-5224954,7027,51,SUP-6070,22.25,92x987x693cm,False,2021-09-03
PROD-810494,3366186540600751681,Gaming Laptop Pro,2362.74,247.37,SKU-9637424,3886,46,SUP-6610,19.09,3x00x99cm,True,2021-06-16
PROD-504105,5395972692268076631,Wireless Bluetooth Headphones,3968.77,695.79,SKU-7212505,3771,63,SUP-2239,23.0,177x791x34cm,False,2021-12-04
PROD-777245,712708522684924375,Portable Phone Charger,4091.53,37.06,SKU-7725369,577,62,SUP-5116,11.41,82x181x047cm,False,2023-03-02
PROD-438864,6540249690118838972,Coffee Machine Deluxe,2406.84,1059.27,SKU-1755712,7220,17,SUP-7586,21.9,540x3x299cm,False,2023-12-09
PROD-862520,520105548326370296,Wireless Bluetooth Headphones,2154.69,1592.67,SKU-7860469,5322,6,SUP-3474,45.02,98x608x38cm,True,2020-04-08
PROD-714448,6044068495445189891,Wireless Bluetooth Headphones,3781.59,762.84,SKU-6217959,6407,28,SUP-4103,16.91,175x01x656cm,True,2024-08-23
PROD-239723,5687136550848502958,4K Ultra HD Smart TV,4534.43,963.07,SKU-1932511,2494,98,SUP-8279,10.3,1x4x1cm,True,2023-04-01
PROD-758047,376916685961696243,Yoga Mat Premium,1372.09,1304.31,SKU-4663834,8686,51,SUP-7376,38.52,3x038x044cm,False,2021-08-03
PROD-911596,630620410592184434,Portable Phone Charger,2295.84,2613.13,SKU-3745376,7174,23,SUP-9426,28.57,61x74x8cm,True,2022-07-16
PROD-774025,3025885469863875769,Stainless Steel Water Bottle,4139.79,1266.2,SKU-9044250,964,45,SUP-6638,47.59,413x5x4cm,False,2020-06-12
PROD-182517,1755378391514347197,Memory Foam Pillow,211.18,1627.92,SKU-8693374,5294,86,SUP-9505,16.04,493x7x43cm,True,2022-09-01
PROD-281949,2760218763724500040,Memory Foam Pillow,4407.43,866.61,SKU-7635421,9645,14,SUP-7417,2.14,85x46x75cm,True,2024-12-07
PROD-364525,266605536542554832,Gaming Laptop Pro,3686.43,80.89,SKU-9170759,8672,65,SUP-4915,22.03,603x55x826cm,True,2021-08-10
PROD-600710,3614040134432277101,Portable Phone Charger,1004.88,2779.81,SKU-6156523,1778,49,SUP-9886,17.84,17x4x0cm,True,2022-07-15
PROD-671645,5780554132469870999,Bluetooth Speaker,3333.66,554.76,SKU-5858592,7123,22,SUP-1383,36.65,32x50x3cm,True,2021-07-17
PROD-475618,6930038084187339661,Yoga Mat Premium,1852.92,2198.9,SKU-1542651,6749,97,SUP-9435,15.36,179x5x69cm,True,2020-07-03
PROD-465283,822765170623445296,4K Ultra HD Smart TV,1343.98,1897.25,SKU-9325779,794,46,SUP-6772,25.41,110x90x52cm,False,2023-02-08
PROD-959763,7252318591575570950,Stainless Steel Water Bottle,1513.48,1796.92,SKU-1571386,4304,45,SUP-4449,0.61,382x48x87cm,True,2021-01-22
PROD-453509,2554085181218380742,Gaming Laptop Pro,4492.34,2203.27,SKU-3305191,7324,94,SUP-5014,28.13,5x3x83cm,True,2021-05-06
PROD-654747,8817524121639977716,Coffee Machine Deluxe,172.69,2023.01,SKU-4199777,9986,36,SUP-7836,46.62,724x4x8cm,False,2023-10-22
PROD-712702,2669273916665428855,Organic Cotton T-Shirt,691.32,1995.08,SKU-5421766,7806,42,SUP-8301,8.95,209x421x40cm,False,2024-08-03
PROD-763918,3885307792601185719,Wireless Mouse Ergonomic,4580.24,2320.06,SKU-2510891,4743,39,SUP-7130,31.2,20x60x893cm,True,2024-01-27
PROD-692703,5569468198975920859,LED Desk Lamp,2574.24,122.86,SKU-2497732,59,55,SUP-7678,15.78,849x8x9cm,False,2023-08-01
PROD-841820,4956502095039698606,LED Desk Lamp,507.0,1468.54,SKU-3994464,6999,77,SUP-3019,36.38,1x00x4cm,False,2021-10-13
PROD-696897,4243217366808556283,Wireless Mouse Ergonomic,1098.88,2589.39,SKU-2767267,1497,21,SUP-7073,37.16,5x2x3cm,True,2024-04-22
PROD-164447,4986792301985247356,Bluetooth Speaker,133.27,1972.89,SKU-4357283,618,8,SUP-7999,34.34,984x05x12cm,False,2023-03-12
PROD-906325,609374539769789736,Wireless Mouse Ergonomic,2566.83,2355.49,SKU-3057048,9452,35,SUP-9836,9.53,56x693x42cm,False,2020-05-01
PROD-820356,8186168981718792855,Memory Foam Pillow,3120.63,680.46,SKU-2525984,1620,92,SUP-5896,14.23,79x543x4cm,True,2021-10-04
PROD-723638,4183348206911643083,LED Desk Lamp,2012.16,1359.67,SKU-7309474,9597,42,SUP-2218,37.98,72x351x3cm,True,2024-06-24
PROD-455438,7584701305989822589,Bluetooth Speaker,762.55,329.01,SKU-7321321,2074,99,SUP-2402,44.64,09x4x9cm,False,2022-01-08
PROD-791488,8548464465442498707,Wireless Mouse Ergonomic,872.34,2172.04,SKU-3368097,6790,100,SUP-6384,19.86,6x2x8cm,False,2023-10-23
PROD-200402,5421198789204225597,Gaming Laptop Pro,3205.61,1913.09,SKU-5968351,6645,43,SUP-4581,12.99,70x267x448cm,True,2020-01-24
PROD-448500,3172982347577064921,Organic Cotton T-Shirt,614.64,1238.45,SKU-7012645,7559,37,SUP-8351,16.93,36x35x553cm,False,2020-06-24
PROD-428265,174425066750943894,Organic Cotton T-Shirt,94.56,1455.49,SKU-1723880,7438,49,SUP-9693,43.43,718x474x304cm,False,2022-07-31
PROD-936521,8115123470891356910,Coffee Machine Deluxe,1154.3,2165.72,SKU-6998831,56,97,SUP-6806,46.83,3x6x6cm,False,2020-02-25
PROD-478348,4650157234542939809,4K Ultra HD Smart TV,4754.97,2513.63,SKU-8113236,1056,11,SUP-6320,3.1,583x478x740cm,True,2023-07-09
PROD-874757,7921382231197249823,Standing Desk Converter,2214.88,2550.21,SKU-5367387,9082,11,SUP-5536,10.87,6x34x19cm,False,2022-02-23
PROD-767088,6530017541823018569,Stainless Steel Water Bottle,4569.11,835.14,SKU-9651121,5740,10,SUP-8265,44.21,4x71x658cm,False,2021-05-05
PROD-937223,9060004122088564531,Memory Foam Pillow,1043.72,509.24,SKU-9172038,5465,99,SUP-1613,42.63,205x00x4cm,True,2024-01-13
PROD-446594,5759908896521850592,Air Purifier HEPA,3251.69,1489.29,SKU-8403505,9306,12,SUP-4719,33.89,68x04x26cm,False,2021-06-18
PROD-450753,6723552592731520875,Gaming Laptop Pro,4379.9,293.77,SKU-8684311,7157,20,SUP-9429,45.31,43x54x54cm,True,2023-08-15
PROD-890067,8309674901675150039,Yoga Mat Premium,2750.47,1666.8,SKU-6223246,9372,68,SUP-5936,35.56,583x250x03cm,False,2020-08-22
