product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-531399,61341479,Yoga Mat Premium,3438.96,1015.76,SKU-3330181,7297,33,SUP-6948,48.04,Guy man energy space mean.,False,2023-12-30
PROD-479175,47851340,Fitness Tracker Watch,1248.13,2386.04,SKU-8932347,4058,55,SUP-8201,21.79,Player media among amount write deep.,True,2020-12-02
PROD-514896,94965479,Stainless Steel Water Bottle,387.82,1883.54,SKU-6764097,7263,90,SUP-3332,5.41,Whom able society certain example people effort official.,True,2022-01-24
PROD-540569,30125906,Organic Cotton T-Shirt,294.72,439.87,SKU-7015715,3936,38,SUP-2128,10.76,Across explain there around upon.,True,2024-07-07
PROD-850420,648069,Organic Cotton T-Shirt,4345.91,2164.38,SKU-7995176,202,43,SUP-7763,9.01,Least paper expert certain center candidate.,True,2020-03-06
PROD-790273,86886223,Stainless Steel Water Bottle,794.58,1544.52,SKU-4130644,8548,98,SUP-2715,47.63,Defense owner next responsibility along reflect.,False,2022-12-19
PROD-922966,14378043,Standing Desk Converter,157.36,1682.73,SKU-6306129,3855,24,SUP-4701,28.07,Head positive suddenly north.,True,2023-09-22
PROD-321853,47801690,4K Ultra HD Smart TV,1832.52,1122.8,SKU-8802183,4020,57,SUP-5635,14.59,Every tell else themselves fear available he exist.,False,2021-12-20
PROD-159298,77989795,4K Ultra HD Smart TV,3363.98,2104.14,SKU-4534856,7801,58,SUP-5742,45.1,Catch impact maybe people majority.,True,2022-09-09
PROD-833454,7918748,Air Purifier HEPA,285.45,652.27,SKU-4176464,6216,84,SUP-9140,10.69,One open job east center seat share parent.,False,2022-12-22
PROD-115122,90744740,Organic Cotton T-Shirt,2169.58,1291.2,SKU-1125239,3245,38,SUP-3255,31.13,Relate side front above baby according report.,False,2023-03-22
PROD-871624,477538,Wireless Bluetooth Headphones,4636.87,793.12,SKU-1678784,6291,91,SUP-8514,24.01,Think measure born off.,True,2021-07-15
PROD-934007,74605733,Bluetooth Speaker,2820.03,494.17,SKU-4005916,246,47,SUP-3456,37.43,I particular ok then.,False,2020-02-17
PROD-265385,12657032,Wireless Mouse Ergonomic,3848.99,800.22,SKU-4896072,407,92,SUP-5600,40.37,Hour score which prepare north.,True,2022-01-15
PROD-659470,34175300,Portable Phone Charger,507.68,2463.4,SKU-3105605,8377,75,SUP-3974,3.4,Less drop picture memory reduce floor.,False,2020-04-12
