line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-27693816,ORD-7420843,PROD-732777,5,1725.79,450.97,33561.26
LI-69757862,ORD-9909905,PROD-357904,8,3858.52,32.62,14408.84
LI-77764505,ORD-9755782,PROD-944257,7,4252.97,267.87,14467.42
LI-67559681,ORD-1279762,PROD-818948,6,2694.64,146.93,17852.92
LI-45371892,ORD-4515158,PROD-995686,7,1083.98,271.61,30608.74
LI-32364257,ORD-1926398,PROD-806916,2,1891.65,362.47,14952.67
LI-98489388,ORD-8861000,PROD-754931,10,400.39,191.76,28902.31
LI-59147662,ORD-5558570,PROD-595860,4,1973.02,332.37,37711.05
LI-78628664,ORD-7663842,PROD-688799,5,4730.62,294.51,34741.53
LI-46602501,ORD-4972648,PROD-427824,5,2549.21,218.06,17861.03
LI-12661014,ORD-1878208,PROD-601580,10,2848.85,403.91,1414.88
LI-23720347,ORD-2208674,PROD-709851,7,4030.45,194.79,23680.21
LI-16743793,ORD-1167270,PROD-804811,2,1376.11,445.85,20727.26
LI-24226333,ORD-9621364,PROD-733743,2,4740.49,276.91,28000.43
LI-47378837,ORD-6434801,PROD-566583,4,2321.64,466.35,28722.51
LI-46324639,ORD-2939786,PROD-484500,4,4280.74,355.64,36911.42
LI-60610213,ORD-9719727,PROD-822461,10,2111.53,152.88,16026.69
LI-93104753,ORD-7759326,PROD-468068,1,1734.29,457.16,34012.75
LI-42620146,ORD-8208603,PROD-434774,6,2217.19,368.88,9770.38
LI-18011272,ORD-3900908,PROD-981866,10,697.49,421.6,41192.45
LI-86185153,ORD-4586202,PROD-878801,2,2026.41,329.34,44756.22
LI-58593553,ORD-4233061,PROD-645511,3,4351.41,441.76,9357.04
LI-73663588,ORD-6729764,PROD-845784,1,3004.95,342.34,21106.44
LI-18205622,ORD-7301344,PROD-691271,3,4294.2,321.52,41686.26
LI-37330323,ORD-8398755,PROD-104009,7,19.86,119.7,877.67
LI-91106443,ORD-6425897,PROD-844919,3,3633.25,123.2,16316.79
LI-34949081,ORD-7872570,PROD-609949,5,4523.08,364.03,40523.83
LI-15141897,ORD-9288908,PROD-854486,7,3787.11,283.05,37801.85
LI-39733564,ORD-6182826,PROD-565841,6,4740.79,180.29,26471.77
LI-93203110,ORD-9195380,PROD-275836,7,3628.75,29.17,22667.14
LI-49601403,ORD-6255319,PROD-573045,1,643.06,442.54,39359.04
LI-59872732,ORD-2821342,PROD-531381,5,3266.46,261.65,43953.96
LI-89623357,ORD-8235337,PROD-593811,9,4252.96,124.33,9891.03
LI-31586128,ORD-8052899,PROD-694061,6,4726.91,168.08,19482.18
LI-50907106,ORD-7218666,PROD-324623,3,2282.88,196.62,18301.68
LI-98433554,ORD-5330137,PROD-373537,2,3213.26,425.55,43205.97
LI-96478908,ORD-3414373,PROD-869867,3,1371.29,20.83,18296.68
LI-79618845,ORD-2443908,PROD-265895,8,66.47,234.07,47517.65
LI-35380966,ORD-7546229,PROD-692357,3,3859.96,200.66,46609.87
LI-97298894,ORD-3788208,PROD-457430,5,4309.78,352.62,10867.68
LI-60802337,ORD-7100143,PROD-100548,9,4862.25,490.1,18279.94
LI-64952537,ORD-4384510,PROD-352264,7,2841.08,11.84,15372.86
LI-14433698,ORD-9550952,PROD-544660,9,3053.72,164.46,38991.2
LI-15274469,ORD-9883730,PROD-499527,6,206.89,73.45,405.73
LI-55649397,ORD-3040638,PROD-473401,8,1954.78,120.36,36380.49
LI-83938459,ORD-9283277,PROD-590699,7,3193.31,22.0,45454.23
LI-91075220,ORD-4849757,PROD-940016,7,3904.48,339.75,9663.05
LI-38319778,ORD-9408772,PROD-368216,1,543.3,406.07,46899.61
LI-46355304,ORD-2414761,PROD-999178,2,2254.19,62.13,28856.09
LI-74422994,ORD-3997222,PROD-257025,2,3796.36,418.19,5787.93
LI-73173164,ORD-6795732,PROD-689451,6,1967.25,416.49,7421.5
LI-19789805,ORD-4154031,PROD-359560,5,609.1,41.5,38734.16
LI-84945884,ORD-8740572,PROD-479362,6,4902.24,415.46,19888.88
LI-62593307,ORD-3778307,PROD-629095,10,2154.67,327.34,47940.5
LI-72926368,ORD-1593962,PROD-366600,5,4369.75,409.56,30940.19
LI-30603431,ORD-8674438,PROD-896348,10,3979.19,231.45,49996.64
LI-78324682,ORD-4754220,PROD-938947,1,3095.37,112.12,16238.93
LI-60552146,ORD-9219432,PROD-267300,8,840.86,412.79,18879.06
LI-38852611,ORD-9289078,PROD-499140,7,2134.69,256.22,20110.28
LI-17006573,ORD-6440343,PROD-143034,5,3282.0,124.91,13876.02
LI-11302043,ORD-9230403,PROD-741608,4,358.53,363.98,8017.05
LI-52760582,ORD-8872613,PROD-991941,1,383.53,129.88,21272.59
LI-34939418,ORD-6433100,PROD-416080,5,4159.53,112.07,9934.26
LI-63700931,ORD-9073548,PROD-537682,9,2887.01,459.87,12993.82
LI-82747835,ORD-8830281,PROD-935362,8,3054.74,402.48,40635.58
LI-82025142,ORD-3670047,PROD-563115,3,683.66,445.83,500.4
LI-50251806,ORD-4599610,PROD-994362,5,1313.17,201.13,40438.47
LI-34810097,ORD-3953046,PROD-725206,9,4861.84,467.42,49207.32
LI-47999718,ORD-5667115,PROD-641981,6,881.23,371.89,34973.23
LI-47890725,ORD-3787087,PROD-662820,4,1741.94,474.08,20364.06
LI-57082775,ORD-5276188,PROD-239764,6,920.81,393.51,38941.53
LI-17611422,ORD-5000890,PROD-638766,6,1088.77,172.1,44074.14
LI-55131321,ORD-2471352,PROD-923080,7,3762.91,329.98,14724.08
LI-88913674,ORD-4056030,PROD-981866,10,4102.31,214.52,14854.8
LI-47539904,ORD-4718866,PROD-581610,3,2179.49,195.57,2937.37
LI-79732200,ORD-9475991,PROD-204404,5,1333.34,332.68,6857.81
LI-13572098,ORD-2330589,PROD-410540,5,4926.27,30.81,19415.99
LI-61608865,ORD-9928278,PROD-359041,1,2237.77,260.43,33975.31
LI-35626954,ORD-8405680,PROD-255841,1,2429.92,358.51,26263.75
LI-58119345,ORD-5371714,PROD-842788,3,3163.95,295.14,37805.52
LI-62629978,ORD-7490026,PROD-190288,6,1665.01,266.48,29093.51
LI-60028458,ORD-4236941,PROD-819459,4,3580.68,138.9,20557.01
LI-24915882,ORD-7102949,PROD-292913,9,2301.79,31.34,35931.12
LI-22491182,ORD-2063406,PROD-551724,8,4688.69,37.01,12500.29
LI-16882973,ORD-8310598,PROD-587523,5,4724.34,476.89,11042.38
LI-55296512,ORD-6471849,PROD-788778,10,92.49,136.14,23690.65
LI-85073623,ORD-3398971,PROD-163825,9,1745.67,258.75,37528.73
LI-64696337,ORD-4558871,PROD-917734,10,1465.26,416.77,47275.53
LI-65889162,ORD-7327359,PROD-943416,4,3325.83,249.75,36402.96
LI-31574658,ORD-5774090,PROD-188389,1,2150.38,294.05,43873.21
LI-41985384,ORD-3904700,PROD-595336,2,4662.2,397.84,21387.72
LI-62837818,ORD-7078391,PROD-857900,5,3721.63,467.54,48363.23
LI-68957066,ORD-9174065,PROD-797994,8,289.74,67.69,33234.61
LI-78679743,ORD-4387277,PROD-496633,2,1362.85,415.22,21704.69
LI-90687406,ORD-5522814,PROD-194755,4,2688.21,38.35,39310.25
LI-70157115,ORD-1440991,PROD-574070,9,1043.21,36.44,11481.74
LI-98138569,ORD-5169498,PROD-982753,5,1644.44,254.66,11882.23
LI-56526650,ORD-8549527,PROD-399020,4,346.48,60.17,21641.34
LI-41355892,ORD-1792372,PROD-605590,7,885.26,203.42,38822.64
LI-47385651,ORD-4175846,PROD-874988,6,347.49,442.92,40666.18
LI-70566371,ORD-8934950,PROD-971850,9,945.77,440.24,44269.44
LI-73645670,ORD-2606417,PROD-525443,1,3367.87,27.25,13375.6
