line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-21941891,ORD-1321129,PROD-185822,6,3787.55,245.49,37447.34
LI-74138371,ORD-5448137,PROD-204136,3,3602.95,459.82,41009.16
LI-33055440,ORD-9413449,PROD-464454,6,189.13,155.67,43451.21
LI-41038254,ORD-2331767,PROD-522422,3,3380.48,92.69,43604.67
LI-80629758,ORD-5222401,PROD-938780,10,3717.81,70.09,26425.19
LI-58266617,ORD-3363727,PROD-722700,10,2346.2,400.61,10905.05
LI-99774007,ORD-4671839,PROD-465926,8,3247.78,75.92,8480.11
LI-80927028,ORD-6411101,PROD-322874,7,2944.55,180.62,20243.43
LI-44914205,ORD-6985926,PROD-231559,8,4883.32,375.77,47247.3
LI-85276803,ORD-2926510,PROD-921707,3,4938.72,179.42,12207.1
LI-49884118,ORD-5199400,PROD-546862,1,1704.16,318.27,17775.33
LI-79036257,ORD-2099089,PROD-584264,9,2377.92,153.76,31679.12
LI-24216569,ORD-2993182,PROD-758798,4,931.47,217.36,5544.67
LI-75967384,ORD-3665491,PROD-144765,1,2880.13,482.85,42092.86
LI-68924060,ORD-8200673,PROD-596721,9,799.28,394.79,18769.76
LI-57575513,ORD-8818424,PROD-727779,9,3788.43,51.21,42367.1
LI-34279559,ORD-9075189,PROD-761993,2,4758.32,59.8,44768.6
LI-94200510,ORD-3490691,PROD-764586,9,3963.34,77.26,27925.17
LI-32540597,ORD-5547409,PROD-168206,2,1180.31,44.95,26927.17
LI-21843937,ORD-3219051,PROD-775857,7,4459.75,387.58,43217.32
LI-47998551,ORD-7090905,PROD-120525,8,4039.08,446.53,7551.07
LI-97391934,ORD-5397039,PROD-413747,6,3459.85,158.25,34994.2
LI-84718919,ORD-4818271,PROD-736913,4,866.45,308.31,20851.12
LI-15638993,ORD-4138449,PROD-448588,5,3356.86,347.32,35259.25
LI-87918088,ORD-7348066,PROD-608918,10,2114.63,471.46,5775.88
LI-10760673,ORD-2675355,PROD-185123,3,947.67,246.98,37660.7
LI-16440679,ORD-4685466,PROD-819172,4,2439.65,437.08,26655.85
LI-66032395,ORD-5051891,PROD-696376,8,855.96,427.16,5322.09
LI-69971549,ORD-4964938,PROD-304016,7,4946.96,317.87,44371.52
LI-79162886,ORD-6427362,PROD-713676,6,3693.3,60.57,27499.36
LI-43178401,ORD-7715324,PROD-463044,3,4830.32,285.42,18384.13
LI-11407483,ORD-2910367,PROD-527410,1,307.74,388.56,1054.05
LI-44451685,ORD-6378703,PROD-151587,4,2537.75,354.75,17293.02
LI-88957487,ORD-3273094,PROD-100560,8,4365.67,361.5,15562.26
LI-13179457,ORD-6216981,PROD-325207,6,2395.24,259.5,4088.5
LI-10660151,ORD-5482831,PROD-745420,10,1012.11,239.73,40818.77
LI-25392695,ORD-7335267,PROD-893064,2,969.43,252.77,28285.04
LI-95832054,ORD-5679927,PROD-966503,3,1397.67,415.26,20076.33
LI-71573790,ORD-4168070,PROD-523109,8,2545.06,326.39,12013.94
LI-64615364,ORD-4401493,PROD-529059,8,2314.68,425.57,41742.58
LI-24259122,ORD-1312382,PROD-850038,1,3709.57,322.0,42633.6
LI-19135291,ORD-1477474,PROD-127660,4,2678.14,294.28,20057.84
LI-99201210,ORD-7778149,PROD-392692,7,4820.37,381.7,45293.86
LI-24819298,ORD-4928303,PROD-391552,2,666.8,339.14,9695.6
LI-70482149,ORD-9491428,PROD-485590,7,3330.97,386.31,10681.02
LI-43715862,ORD-2175717,PROD-597869,1,4828.95,27.36,7004.15
LI-69013630,ORD-9106171,PROD-120899,3,1307.36,6.37,28101.26
LI-85206584,ORD-6065325,PROD-987379,6,3547.93,276.45,16374.6
LI-41190875,ORD-6056247,PROD-515709,5,629.79,332.85,41742.32
LI-47751302,ORD-2255774,PROD-207167,4,4829.34,227.48,3667.07
LI-43312969,ORD-1894202,PROD-150574,4,1410.67,190.5,34992.58
LI-59032619,ORD-6511968,PROD-485148,3,825.39,71.1,33489.85
LI-67201964,ORD-6959721,PROD-560974,1,2526.33,251.54,252.25
LI-44120905,ORD-5052988,PROD-837308,6,4219.71,378.65,43146.71
LI-47641919,ORD-4676430,PROD-472377,7,4934.45,21.0,6657.45
LI-40587232,ORD-9090938,PROD-671071,5,1504.32,203.62,39234.98
LI-42159393,ORD-1523587,PROD-896525,8,1858.58,179.58,12085.41
LI-19428490,ORD-6219761,PROD-541869,2,1894.96,120.75,13029.18
LI-52959651,ORD-4430750,PROD-373704,9,3573.11,158.99,37796.44
LI-25108078,ORD-3098649,PROD-595785,7,3705.91,138.98,25773.86
LI-78326016,ORD-4993527,PROD-734972,5,2360.77,119.16,27880.51
LI-22706094,ORD-5628494,PROD-511610,2,1804.66,481.21,43112.42
