category_id,category_name,description,is_active
5156970275661581626,Clothing & Apparel,"Health, beauty, and personal care",True
6800864666474462438,Baby Products,Toys and recreational games,True
5201172758627386356,Toys & Games,Home improvement and garden supplies,False
8783846383720447891,Jewelry,Pet care and animal supplies,False
2366106963204006358,Office Supplies,Sports equipment and outdoor gear,True
2962794682038743874,Clothing & Apparel,Office and business supplies,False
1523348790703472441,Sports & Outdoors,Pet care and animal supplies,False
6244552844844715327,Office Supplies,Musical instruments and audio equipment,True
8672155045467103417,Musical Instruments,Pet care and animal supplies,False
677891157973291861,Electronics,Food products and beverages,True
840600815150738324,Clothing & Apparel,"Health, beauty, and personal care",False
5485037847717700217,Clothing & Apparel,Jewelry and fashion accessories,False
3795818130104710036,Toys & Games,Art supplies and craft materials,False
580639554320579020,Automotive,"Health, beauty, and personal care",False
3421439371025768696,Books & Media,Sports equipment and outdoor gear,False
4697027331039281471,Automotive,Toys and recreational games,False
8902507632370415240,Office Supplies,Jewelry and fashion accessories,False
2956854323300152423,Jewelry,Baby and infant care products,True
8934025151398409258,Jewelry,Pet care and animal supplies,True
2705873870340358284,Electronics,Office and business supplies,False
7578557912839906661,Musical Instruments,Sports equipment and outdoor gear,True
2563095546183645244,Health & Beauty,Pet care and animal supplies,False
1786130474855589575,Baby Products,Art supplies and craft materials,True
2820138519684986655,Office Supplies,Musical instruments and audio equipment,False
637259547444194230,Health & Beauty,Car parts and automotive accessories,False
1814348453324955315,Sports & Outdoors,Art supplies and craft materials,True
3369131850374393558,Food & Beverages,Jewelry and fashion accessories,True
6011347657640743250,Jewelry,Jewelry and fashion accessories,True
2484092678606192834,Books & Media,"Books, movies, and media content",True
8468482918808591858,Toys & Games,Art supplies and craft materials,True
4130423284897394541,Sports & Outdoors,Baby and infant care products,False
8674711066961292635,Musical Instruments,Pet care and animal supplies,False
3035034945930010261,Musical Instruments,Home improvement and garden supplies,False
1198135881306170093,Jewelry,Art supplies and craft materials,False
4118981423036392860,Sports & Outdoors,"Books, movies, and media content",True
451515712243526162,Musical Instruments,Sports equipment and outdoor gear,True
3340252832993379923,Toys & Games,"Health, beauty, and personal care",False
9220511662160321643,Books & Media,"Books, movies, and media content",False
8074466901695755958,Automotive,"Health, beauty, and personal care",False
3591178844364834795,Health & Beauty,Sports equipment and outdoor gear,False
6771729586653894344,Clothing & Apparel,"Books, movies, and media content",True
4138306039707378287,Clothing & Apparel,Office and business supplies,True
942239104793133712,Office Supplies,Jewelry and fashion accessories,True
1750046930300050790,Office Supplies,Musical instruments and audio equipment,False
8449808499202096836,Clothing & Apparel,Office and business supplies,False
7228372809495165866,Books & Media,Office and business supplies,False
7477705149105287204,Clothing & Apparel,Pet care and animal supplies,True
4063083059919084366,Arts & Crafts,Pet care and animal supplies,False
2443357446602553241,Pet Supplies,"Health, beauty, and personal care",False
8965993243671741357,Office Supplies,Electronic devices and accessories,True
704564890409044453,Sports & Outdoors,Jewelry and fashion accessories,False
7455432645337656537,Baby Products,Jewelry and fashion accessories,True
8774256994029920094,Automotive,Musical instruments and audio equipment,False
3722695916072378574,Toys & Games,Food products and beverages,False
5862736685193344491,Toys & Games,Pet care and animal supplies,True
9195637911172065754,Electronics,Food products and beverages,True
1410495848110601160,Clothing & Apparel,Toys and recreational games,True
2498333514910233223,Office Supplies,Art supplies and craft materials,False
722538342665863256,Clothing & Apparel,Art supplies and craft materials,False
8388696706848411217,Home & Garden,Home improvement and garden supplies,False
3474572642255053149,Health & Beauty,Office and business supplies,True
7300731282396588020,Clothing & Apparel,Jewelry and fashion accessories,False
8488823791880467356,Office Supplies,Car parts and automotive accessories,False
9055462981835751637,Pet Supplies,"Health, beauty, and personal care",False
5249273672583000456,Clothing & Apparel,Pet care and animal supplies,False
8127875718175476999,Musical Instruments,Art supplies and craft materials,False
1390152354191719210,Musical Instruments,Jewelry and fashion accessories,True
4780641045658211510,Home & Garden,Pet care and animal supplies,False
5655641596198333540,Office Supplies,Food products and beverages,False
8559893569365102627,Automotive,Jewelry and fashion accessories,True
3424211411587545673,Sports & Outdoors,Fashion and clothing items,False
6173392177327377772,Toys & Games,Musical instruments and audio equipment,False
5092870489962517145,Jewelry,Office and business supplies,False
6977317387905361043,Arts & Crafts,Office and business supplies,False
6969864725223507769,Sports & Outdoors,"Health, beauty, and personal care",True
2468006473250713708,Health & Beauty,Jewelry and fashion accessories,True
4899809349259141410,Books & Media,Musical instruments and audio equipment,True
418498308607916444,Office Supplies,Art supplies and craft materials,True
8779006060621483304,Automotive,Art supplies and craft materials,False
8233196634696390145,Musical Instruments,Home improvement and garden supplies,True
2199016674726040371,Home & Garden,Electronic devices and accessories,True
2213636753803923738,Sports & Outdoors,Jewelry and fashion accessories,True
4427345455082261677,Home & Garden,Sports equipment and outdoor gear,True
7254008777245167751,Automotive,Pet care and animal supplies,True
5021114351863747281,Jewelry,Electronic devices and accessories,False
4185767732501186496,Baby Products,Jewelry and fashion accessories,True
3748873360406908725,Electronics,Musical instruments and audio equipment,False
5999863107377933599,Toys & Games,Musical instruments and audio equipment,True
6364403761611667588,Food & Beverages,Electronic devices and accessories,True
467260358695436444,Automotive,Art supplies and craft materials,True
2471662288627826196,Toys & Games,Jewelry and fashion accessories,False
4129182000122054588,Electronics,"Health, beauty, and personal care",True
7055933604530667972,Home & Garden,Jewelry and fashion accessories,False
4005862404435493331,Toys & Games,Sports equipment and outdoor gear,True
7015143085253839977,Office Supplies,Home improvement and garden supplies,True
2756941519019625825,Pet Supplies,Baby and infant care products,False
7039557347147512764,Home & Garden,"Health, beauty, and personal care",True
4190190724173144181,Sports & Outdoors,Office and business supplies,False
8962986952164060873,Musical Instruments,"Health, beauty, and personal care",True
7206000808170592740,Pet Supplies,Jewelry and fashion accessories,False
460364491989864833,Toys & Games,Art supplies and craft materials,True
337022062727275743,Musical Instruments,Art supplies and craft materials,False
3043261909805973882,Toys & Games,Art supplies and craft materials,True
7353190804248546988,Pet Supplies,Home improvement and garden supplies,False
3078979858597141907,Health & Beauty,Office and business supplies,True
7423410685396459221,Arts & Crafts,Food products and beverages,True
9153555347807806587,Pet Supplies,Baby and infant care products,True
225952398609537546,Pet Supplies,Musical instruments and audio equipment,False
3247835729633602756,Books & Media,Car parts and automotive accessories,True
1890650984994184383,Books & Media,Jewelry and fashion accessories,True
711808550898454572,Office Supplies,Baby and infant care products,True
4602963407144516163,Pet Supplies,Art supplies and craft materials,True
6400871441185368430,Baby Products,Fashion and clothing items,False
3501905746058081942,Toys & Games,Baby and infant care products,False
8258621293212234316,Food & Beverages,Food products and beverages,False
4788029941160675560,Electronics,"Books, movies, and media content",False
1818699709775408007,Sports & Outdoors,Food products and beverages,True
