product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-283726,573706665054714847,Fitness Tracker Watch,890.97,504.27,SKU-7780787,1833,89,SUP-1819,1.14,86x84x46cm,True,2021-11-22
PROD-632352,551440860776761693,Wireless Mouse Ergonomic,2857.09,2179.15,SKU-3272338,4618,24,SUP-9045,44.27,8x5x319cm,False,2023-01-27
PROD-195833,6962615476482807199,Memory Foam Pillow,4279.9,308.76,SKU-1257894,2550,5,SUP-5176,42.38,03x9x36cm,True,2023-05-10
PROD-174980,2892366742743602249,Portable Phone Charger,1714.99,810.37,SKU-5418401,5298,98,SUP-8447,4.98,12x465x26cm,True,2020-04-16
PROD-985840,4082992201139910331,Memory Foam Pillow,580.0,647.58,SKU-1513651,1757,6,SUP-1181,5.49,4x76x551cm,True,2023-08-27
PROD-610096,4062434091318333899,Bluetooth Speaker,138.69,2006.1,SKU-5537894,3524,81,SUP-2266,48.81,017x51x4cm,True,2021-07-29
PROD-713841,860357151839527528,Standing Desk Converter,317.66,579.96,SKU-8813619,2669,79,SUP-2424,13.08,5x797x6cm,False,2024-06-29
PROD-458600,3744503197803641084,Fitness Tracker Watch,1710.55,2004.23,SKU-2626924,6917,13,SUP-5502,34.87,82x380x36cm,False,2020-06-04
PROD-821583,5910859795645531355,LED Desk Lamp,4308.73,2846.46,SKU-8442923,226,51,SUP-7552,31.37,923x195x6cm,True,2021-11-30
PROD-794909,3427974699551583455,Wireless Bluetooth Headphones,1697.42,1434.04,SKU-3731576,7152,60,SUP-1935,46.15,980x97x498cm,True,2020-11-09
PROD-813159,6155936582019430975,Portable Phone Charger,4005.67,693.1,SKU-8838352,2812,53,SUP-3507,30.56,59x591x6cm,False,2020-12-17
PROD-414271,5177134838252202657,Stainless Steel Water Bottle,2103.23,829.64,SKU-2272855,7479,59,SUP-6509,9.26,827x73x171cm,False,2023-01-31
PROD-534464,484808749112031697,Wireless Bluetooth Headphones,277.53,2713.42,SKU-8731391,2844,21,SUP-4615,33.63,47x46x21cm,False,2022-12-29
PROD-481698,8449241497758432077,Standing Desk Converter,2780.0,218.0,SKU-9223842,8092,36,SUP-4520,3.09,1x0x24cm,False,2020-10-17
PROD-891595,6344516382133167777,Bluetooth Speaker,2667.52,2661.16,SKU-2664491,5867,17,SUP-7133,36.47,512x83x546cm,True,2022-05-04
PROD-447172,3035533284349200469,LED Desk Lamp,2878.44,2222.97,SKU-3598756,9538,80,SUP-8954,35.74,005x189x78cm,True,2023-07-03
PROD-255449,3883507804692255177,Gaming Laptop Pro,1033.84,1482.7,SKU-5486306,8149,57,SUP-7206,21.03,4x564x35cm,True,2020-02-26
PROD-913506,9121342488495721340,Stainless Steel Water Bottle,3607.6,694.87,SKU-9048872,9220,82,SUP-7665,27.43,509x286x71cm,True,2023-10-10
PROD-162928,1875147073009472280,Standing Desk Converter,4242.82,1702.12,SKU-8253695,2001,57,SUP-1628,48.13,44x1x77cm,False,2022-01-02
PROD-363940,4465852130360370505,Fitness Tracker Watch,2953.88,1324.79,SKU-4553703,3221,8,SUP-1346,0.09,693x76x1cm,True,2020-07-20
PROD-137063,3955361372298825727,Wireless Mouse Ergonomic,3914.06,1601.16,SKU-4744503,2973,76,SUP-3303,15.26,5x4x5cm,True,2022-01-06
PROD-811097,5923638332081757322,Air Purifier HEPA,2941.68,895.68,SKU-7674686,2227,18,SUP-7376,6.36,383x3x80cm,True,2020-12-25
PROD-248012,2932488726240453499,Organic Cotton T-Shirt,627.8,2837.82,SKU-9817541,1851,47,SUP-6195,12.46,502x3x253cm,False,2021-01-01
PROD-534288,8184297682603231743,LED Desk Lamp,3019.71,1156.48,SKU-5308283,8294,26,SUP-9330,10.97,775x5x66cm,False,2021-02-01
PROD-875620,5152851783404935900,Air Purifier HEPA,2651.6,450.35,SKU-7851269,5488,29,SUP-8700,2.55,28x62x71cm,False,2021-07-23
PROD-833960,8004210808514492487,Portable Phone Charger,918.19,2466.52,SKU-7002117,4577,72,SUP-1046,24.25,75x20x4cm,False,2024-05-24
PROD-542995,7773460644115779350,Yoga Mat Premium,2769.0,539.73,SKU-3874120,9117,31,SUP-1643,37.18,86x07x031cm,True,2024-03-18
PROD-838673,2073089352307939358,Portable Phone Charger,2008.29,2452.16,SKU-5865091,9691,66,SUP-6631,26.26,5x5x794cm,False,2024-05-21
PROD-744598,743391572731300712,Fitness Tracker Watch,4695.32,2440.43,SKU-7660373,4803,62,SUP-7663,34.72,8x3x42cm,True,2022-03-16
PROD-804922,8610085140921467452,Yoga Mat Premium,4086.3,1892.42,SKU-2423464,4692,80,SUP-2749,27.84,79x93x2cm,False,2020-08-03
PROD-739078,2025193271210656121,Organic Cotton T-Shirt,1101.26,44.56,SKU-9783960,4672,7,SUP-3435,28.57,264x228x88cm,False,2021-04-21
PROD-782660,4587486079210700739,Portable Phone Charger,3692.53,2838.09,SKU-3930891,7424,75,SUP-1087,47.0,2x4x7cm,False,2024-04-22
PROD-453680,1263490292749019065,Gaming Laptop Pro,4242.39,2749.73,SKU-2738269,9580,69,SUP-3363,31.45,9x694x6cm,False,2021-05-09
PROD-744021,9024595393520635458,Bluetooth Speaker,2578.39,2767.98,SKU-2087519,7062,80,SUP-6991,32.9,8x526x0cm,True,2023-05-14
PROD-750061,6808716535303678857,4K Ultra HD Smart TV,4162.52,1167.93,SKU-9964991,7157,69,SUP-8132,0.9,828x586x8cm,True,2021-08-21
PROD-404892,2201638956042100334,Portable Phone Charger,4072.42,2250.76,SKU-9891135,8755,50,SUP-5178,21.49,231x46x7cm,False,2021-12-03
PROD-599726,6943069663721825471,Wireless Bluetooth Headphones,2675.4,1257.45,SKU-3708962,3151,37,SUP-2790,7.9,33x108x2cm,False,2020-11-08
PROD-953531,6115446857076546951,Portable Phone Charger,1220.46,2714.53,SKU-8212008,2026,86,SUP-4383,2.69,4x5x019cm,False,2024-07-31
PROD-559418,3155117643167756677,4K Ultra HD Smart TV,1581.87,2409.79,SKU-2384835,567,91,SUP-4214,45.48,669x5x4cm,False,2023-05-18
PROD-273675,559806463051369516,LED Desk Lamp,86.99,1401.81,SKU-1811611,769,54,SUP-7213,10.43,2x1x9cm,False,2022-12-14
PROD-519818,8893030029746392261,Gaming Laptop Pro,3602.62,1568.75,SKU-5942820,3740,31,SUP-5670,8.77,76x8x339cm,True,2020-11-18
PROD-288944,2497396296131383515,Stainless Steel Water Bottle,2030.45,2662.56,SKU-5721348,648,18,SUP-9474,48.42,10x624x70cm,False,2023-02-17
PROD-785112,7585405824447720418,Bluetooth Speaker,2132.03,469.57,SKU-5937652,8498,100,SUP-2999,32.85,03x577x56cm,True,2021-12-06
PROD-469718,8650613442588998122,Coffee Machine Deluxe,1759.67,93.63,SKU-1974645,3774,28,SUP-5903,6.73,3x0x10cm,True,2020-11-01
PROD-544227,2467565220933888683,Bluetooth Speaker,1051.71,925.38,SKU-2418777,4603,83,SUP-9728,46.51,161x8x9cm,True,2020-07-28
PROD-257322,5611018723773086098,Memory Foam Pillow,1232.41,1878.38,SKU-5673502,7070,25,SUP-8796,48.52,755x54x999cm,True,2022-05-07
PROD-286183,4747949215893973756,Wireless Bluetooth Headphones,4870.63,1104.64,SKU-9461100,712,79,SUP-6800,11.37,765x09x73cm,False,2021-09-12
PROD-174269,3509769406364120030,4K Ultra HD Smart TV,2253.09,2746.97,SKU-2401534,2332,26,SUP-1608,34.57,2x9x33cm,True,2023-05-03
PROD-181890,1987818262862075558,4K Ultra HD Smart TV,535.21,1049.06,SKU-1004481,4587,87,SUP-6838,16.35,9x268x2cm,False,2021-12-05
PROD-508308,4358300836326947046,Portable Phone Charger,2282.08,2223.26,SKU-1527698,2690,37,SUP-4561,11.82,6x1x7cm,True,2020-05-15
PROD-512095,2592507022906081078,Memory Foam Pillow,1200.21,2475.19,SKU-9231329,5831,9,SUP-9763,1.41,3x42x26cm,True,2022-06-26
PROD-102279,4358300836326947046,LED Desk Lamp,603.63,1812.31,SKU-7515982,5489,13,SUP-8701,9.64,08x503x612cm,True,2021-11-18
PROD-694334,3108522144594996560,Gaming Laptop Pro,2484.0,2251.92,SKU-1828278,2531,85,SUP-3287,5.54,581x599x3cm,False,2023-02-27
PROD-979661,2330547224631636561,Wireless Bluetooth Headphones,2401.17,1531.32,SKU-5268455,3086,54,SUP-2612,12.79,99x30x947cm,True,2022-10-10
PROD-634058,302831385757312699,Standing Desk Converter,3118.25,1853.98,SKU-3213271,2118,65,SUP-1471,19.48,0x82x0cm,True,2021-07-24
PROD-229284,2971714267421099647,Wireless Bluetooth Headphones,3205.29,1637.62,SKU-8548512,9819,23,SUP-8586,18.17,6x71x5cm,True,2021-11-06
PROD-104065,2102106542026527594,Air Purifier HEPA,763.77,1110.04,SKU-1458975,1772,21,SUP-7871,9.63,7x52x8cm,True,2020-07-01
PROD-802272,3964356469900194086,Memory Foam Pillow,424.21,1752.66,SKU-4955887,9068,47,SUP-4399,38.55,225x2x529cm,True,2020-08-18
PROD-382909,2560966470141586013,Fitness Tracker Watch,3064.8,2454.52,SKU-2138260,3277,78,SUP-6174,40.26,854x929x641cm,False,2020-09-14
PROD-205027,6702680009074921416,Yoga Mat Premium,1426.41,2083.29,SKU-7624576,7285,91,SUP-1969,17.38,02x107x1cm,True,2023-08-01
PROD-791258,5704336207973698417,Portable Phone Charger,1349.35,2096.71,SKU-5049785,5879,36,SUP-5656,10.27,4x805x59cm,False,2020-06-14
PROD-727651,2315418728451345747,Coffee Machine Deluxe,4460.61,2226.01,SKU-8208971,1797,28,SUP-7739,14.11,00x942x5cm,True,2024-04-01
PROD-930102,3392863504597206275,Wireless Mouse Ergonomic,1568.56,759.12,SKU-4920532,5971,38,SUP-2886,1.81,7x83x20cm,True,2020-05-12
PROD-212397,6419725374194724218,Air Purifier HEPA,3107.88,1706.02,SKU-3378259,8461,42,SUP-3846,39.18,7x25x482cm,False,2021-07-24
PROD-838046,2403845398826095931,Fitness Tracker Watch,4384.81,1816.16,SKU-7633160,7465,94,SUP-2387,16.79,134x3x264cm,False,2020-01-24
PROD-615518,6048120099547503570,Bluetooth Speaker,1074.79,2833.63,SKU-1068929,7929,73,SUP-8474,47.48,055x5x1cm,False,2023-08-11
PROD-982729,1379321988503649174,Organic Cotton T-Shirt,3703.63,2899.64,SKU-8914319,6309,99,SUP-6545,22.04,03x3x199cm,True,2021-12-29
PROD-386577,8832058335003402311,Portable Phone Charger,4965.16,1272.29,SKU-2507485,8528,88,SUP-6015,20.89,881x048x2cm,False,2021-12-19
PROD-732556,686718040999774132,Fitness Tracker Watch,4227.99,216.67,SKU-5626152,1764,86,SUP-3462,20.76,838x41x0cm,False,2020-02-15
PROD-968556,6846339215523857697,Yoga Mat Premium,1276.25,204.07,SKU-5705064,4347,52,SUP-3956,17.36,120x20x893cm,False,2021-04-03
PROD-486871,4199652241492985726,Portable Phone Charger,244.61,1679.92,SKU-3999439,6660,31,SUP-2548,48.98,25x5x81cm,True,2023-05-13
PROD-218934,1025586906404397651,Wireless Mouse Ergonomic,3035.15,956.68,SKU-9432538,7122,31,SUP-2711,49.34,80x05x28cm,False,2022-10-06
PROD-810924,86191657726052257,Coffee Machine Deluxe,2352.36,303.68,SKU-9009535,1860,66,SUP-2570,5.44,014x0x110cm,True,2021-07-25
PROD-103032,4908066275842592304,Bluetooth Speaker,3011.72,540.73,SKU-8898197,1840,82,SUP-1259,25.38,02x4x174cm,True,2024-08-16
PROD-576842,3127809551304680497,Wireless Mouse Ergonomic,3984.79,696.07,SKU-1905672,6555,56,SUP-2037,17.85,31x2x3cm,True,2024-08-18
PROD-366758,8084839516465840938,Standing Desk Converter,752.4,126.61,SKU-2126373,5192,12,SUP-5805,31.97,947x86x266cm,True,2021-10-15
PROD-311728,7992396682205383189,LED Desk Lamp,2344.93,153.3,SKU-4729553,8504,61,SUP-1255,42.09,7x3x76cm,False,2024-01-18
PROD-596349,1936860725153172770,Wireless Mouse Ergonomic,446.23,2504.23,SKU-8012798,3173,41,SUP-5409,33.69,90x52x9cm,True,2024-11-07
PROD-556102,3903017331208038831,Gaming Laptop Pro,468.5,1071.97,SKU-5716427,6424,42,SUP-6850,33.28,169x0x0cm,True,2022-08-31
PROD-653657,924739952551205292,Memory Foam Pillow,3806.56,91.13,SKU-3298635,1083,34,SUP-7900,5.71,618x4x1cm,True,2023-08-27
PROD-539296,307244817402920830,Organic Cotton T-Shirt,790.13,2272.71,SKU-2769020,3683,19,SUP-5667,20.45,67x842x9cm,True,2021-03-31
PROD-640938,7023228261256439289,Fitness Tracker Watch,2550.48,58.43,SKU-8152477,452,74,SUP-5913,43.99,700x242x878cm,False,2023-05-18
PROD-166242,7715088045524522891,Portable Phone Charger,2214.82,2399.51,SKU-3644318,2666,64,SUP-9911,6.4,432x503x908cm,True,2022-04-29
