product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-982366,7344236686294141333,Organic Cotton T-Shirt,937.35,2939.25,SKU-7747901,292,89,SUP-9288,30.98,0x633x165cm,False,2022-09-04
PROD-106495,1841401173712205351,Wireless Bluetooth Headphones,1623.32,302.79,SKU-8682525,4429,74,SUP-5237,20.22,3x246x00cm,False,2020-10-31
PROD-224840,1496954944632290813,Wireless Bluetooth Headphones,1456.48,159.08,SKU-7920118,7108,10,SUP-8004,23.04,6x49x08cm,True,2020-03-08
PROD-208494,219387591461241447,Coffee Machine Deluxe,1038.07,372.71,SKU-4252631,9605,62,SUP-4088,49.98,508x1x9cm,True,2021-06-27
PROD-984561,5784511199141249077,Wireless Bluetooth Headphones,3986.83,901.34,SKU-4177440,539,70,SUP-6080,12.42,08x11x7cm,False,2021-04-14
PROD-623332,7850992884343407602,Organic Cotton T-Shirt,902.87,2406.98,SKU-7030696,4509,98,SUP-1435,33.05,034x332x336cm,False,2021-02-09
PROD-233303,1895009901303404925,Air Purifier HEPA,972.48,246.19,SKU-8081662,1618,7,SUP-8647,48.95,54x50x322cm,True,2020-01-30
PROD-108209,4189769169502783045,Yoga Mat Premium,1149.14,1640.35,SKU-2393364,8983,60,SUP-9947,32.23,31x463x76cm,False,2024-06-02
PROD-684093,4627319292934957297,Wireless Bluetooth Headphones,4214.59,817.4,SKU-4613110,8488,67,SUP-3128,21.7,3x91x35cm,True,2022-03-03
PROD-983441,5865568785619076389,Wireless Bluetooth Headphones,973.19,132.06,SKU-7328223,3279,84,SUP-8297,9.59,254x78x08cm,True,2023-07-27
PROD-831076,5493664788340161712,Stainless Steel Water Bottle,2671.83,206.89,SKU-5753209,9667,80,SUP-4641,2.27,5x4x868cm,True,2024-02-02
PROD-478217,380969023141522977,4K Ultra HD Smart TV,3778.77,1709.57,SKU-4154941,7877,34,SUP-7625,3.57,164x01x063cm,True,2023-02-27
PROD-839556,6081759207460997409,4K Ultra HD Smart TV,1835.44,832.54,SKU-1186166,1711,86,SUP-1943,29.53,52x33x450cm,False,2022-01-14
PROD-237122,8800784604683620613,LED Desk Lamp,4227.63,2422.7,SKU-1458737,5750,95,SUP-3860,39.34,494x9x6cm,True,2021-01-02
PROD-756898,5232354610141238585,Stainless Steel Water Bottle,4080.15,62.69,SKU-5801809,5557,12,SUP-4451,30.13,66x435x89cm,True,2024-12-20
PROD-961701,7615553103203701231,Gaming Laptop Pro,1551.34,2905.52,SKU-6715895,4848,25,SUP-2259,45.11,550x182x1cm,False,2024-04-11
PROD-303683,4619544612793159630,4K Ultra HD Smart TV,553.0,606.12,SKU-6098135,3854,52,SUP-8064,13.53,95x339x405cm,True,2023-04-27
PROD-876523,8634724960069166750,Portable Phone Charger,1397.45,2476.95,SKU-9950158,2465,15,SUP-8557,1.19,80x62x844cm,False,2023-04-18
PROD-242622,9024315811741446509,Coffee Machine Deluxe,4825.55,441.97,SKU-7431955,1995,52,SUP-4165,23.66,1x63x26cm,False,2022-02-12
PROD-731445,6973911794717600813,Portable Phone Charger,2118.29,1535.92,SKU-3331694,7803,16,SUP-7019,10.6,3x76x474cm,True,2021-07-21
PROD-671222,5275601978960439989,Gaming Laptop Pro,1060.56,2784.32,SKU-2010796,3003,58,SUP-2128,41.64,3x4x99cm,False,2022-10-27
PROD-175306,1704254914307007836,Fitness Tracker Watch,2442.95,2134.92,SKU-8571097,4318,94,SUP-4238,25.57,26x441x1cm,False,2022-06-28
PROD-521275,1439474652596556514,4K Ultra HD Smart TV,1937.34,745.98,SKU-9164422,147,65,SUP-8757,47.23,7x7x956cm,True,2023-08-06
PROD-437721,3349386978292981239,Organic Cotton T-Shirt,1435.9,1099.15,SKU-9190719,987,73,SUP-2069,12.94,88x57x529cm,True,2022-06-24
PROD-361418,398775488011084031,Coffee Machine Deluxe,4032.22,1418.28,SKU-3912129,824,50,SUP-9281,10.1,467x5x10cm,False,2024-05-30
PROD-485233,347654021648075181,LED Desk Lamp,2972.94,1256.06,SKU-8338004,5934,59,SUP-9944,11.01,031x0x1cm,True,2024-01-18
PROD-589528,259954343194066548,Yoga Mat Premium,4616.66,1656.82,SKU-1419621,4787,19,SUP-2990,19.53,410x49x822cm,False,2021-10-05
PROD-880585,8019198275248419131,Portable Phone Charger,1706.14,1998.63,SKU-9557445,6002,93,SUP-6354,40.02,773x769x612cm,False,2022-04-23
PROD-641514,8831472695226836340,Yoga Mat Premium,1932.25,1009.72,SKU-4971128,2379,93,SUP-6135,37.71,15x82x86cm,False,2020-02-05
PROD-478672,2124560091888948431,Wireless Mouse Ergonomic,2910.65,2279.47,SKU-9541151,9088,11,SUP-4802,20.62,034x567x4cm,False,2024-05-25
