product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-918258,4118515596634092648,Organic Cotton T-Shirt,1152.3,583.21,SKU-6583830,2955,53,SUP-7513,16.51,1x020x634cm,False,2024-04-02
PROD-943244,2949249301179385939,Wireless Mouse Ergonomic,2004.56,1909.61,SKU-7963835,2526,40,SUP-7893,33.66,7x53x4cm,False,2023-01-06
PROD-367859,6084337102203756846,Standing Desk Converter,4271.81,493.36,SKU-3519030,2570,17,SUP-6787,34.64,9x74x188cm,True,2023-03-15
PROD-908161,8370221006265463015,Portable Phone Charger,622.16,1750.75,SKU-4077945,2891,48,SUP-5578,17.84,509x489x2cm,True,2021-02-23
PROD-139852,3876402685359816394,4K Ultra HD Smart TV,3452.36,924.43,SKU-3413607,9006,26,SUP-9297,19.96,65x23x310cm,False,2024-07-10
PROD-428473,8249088552091397945,Fitness Tracker Watch,1314.51,360.87,SKU-7043593,19,7,SUP-2949,2.25,6x12x3cm,False,2024-04-15
PROD-549117,5389112981247276057,Fitness Tracker Watch,435.41,186.17,SKU-9839272,4048,11,SUP-6899,44.75,05x0x4cm,False,2024-12-29
PROD-860460,3648803086874280649,Wireless Bluetooth Headphones,3345.32,2976.74,SKU-7624684,729,33,SUP-1530,17.39,64x2x597cm,True,2023-07-22
PROD-683198,5099429919989945686,Wireless Mouse Ergonomic,4630.95,2979.9,SKU-1466354,1177,69,SUP-3556,30.19,38x89x1cm,False,2022-04-11
PROD-149309,716115645565157795,Coffee Machine Deluxe,1470.31,896.78,SKU-7639889,2693,12,SUP-5913,38.29,06x563x8cm,True,2020-12-25
PROD-898177,3390719619473122349,Wireless Bluetooth Headphones,1205.63,1226.6,SKU-7070292,9274,38,SUP-5279,40.56,301x57x9cm,False,2023-09-21
PROD-383472,3166028670726143335,Standing Desk Converter,3127.85,2969.62,SKU-7276577,8836,28,SUP-5491,1.6,161x12x7cm,True,2022-05-15
