order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-2179492,123694,e7cc524d-cf08-4559-8d82-acf505c8dca6,55fa2b36-d6e1-4ea5-8a2e-49fe94e80939,2023-07-25,16:20:00,CANCELLED,5107.57,542.68,30.89,3470.4,CREDIT_CARD,Business delivery
ORD-1130238,934366,441061dd-2389-42f1-86c2-1d19a2f7cdfe,81a34613-a229-4e17-a0ab-fddcf2002d73,2024-03-02,18:30:00,CANCELLED,5711.5,293.5,4.85,9297.03,CREDIT_CARD,Gift wrapping required
ORD-8090979,819325,d37a8e9d-e771-4373-984f-ee0806c08fa5,e5fbd11c-32e0-4242-a483-ad733a878af4,2024-12-31,22:00:00,SHIPPED,502.49,106.52,38.37,860.1,CREDIT_CARD,Fragile items
ORD-9464041,637980,00001309-cce5-4655-9a51-bb14ee547a30,072e6eb0-219c-4af1-b18f-6eb0bb0465cd,2024-05-01,09:00:00,DELIVERED,4933.47,159.21,35.71,125.86,CREDIT_CARD,Fragile items
ORD-7191352,106224,8e219bc9-38ac-45f9-8c16-92cb30c88108,4df96fb5-692b-41b4-9045-c95a73140970,2023-09-24,09:00:00,PROCESSING,7957.62,61.55,24.31,4985.06,PAYPAL,Special handling required
ORD-4349433,143519,a0df5abc-9003-463c-8dff-1bf1f00ccddb,79de26b7-08bc-4c94-b5d3-cfa3849a5163,2023-08-07,10:30:00,DELIVERED,7728.68,778.02,24.52,7280.73,APPLE_PAY,Weekend delivery preferred
ORD-4990500,378584,7a76da53-2757-4201-a6ef-5032fa906f83,c4d43516-2aa1-40db-b98a-fce2260de29a,2024-07-02,09:00:00,DELIVERED,6148.54,779.45,29.93,9096.61,CREDIT_CARD,Fragile items
ORD-1066293,852477,e90f6b58-193c-4add-b267-bc5fd78370a4,6f6b5cb7-3bc9-4a23-b3a3-69bf386e53d9,2024-05-09,09:00:00,DELIVERED,6674.88,492.8,43.3,1038.73,CREDIT_CARD,Business delivery
ORD-2545433,529414,9010e634-a13b-4502-bf95-782df2e6de42,094e096a-0a52-4996-9d44-b98a7c3e0034,2023-10-14,22:00:00,DELIVERED,4141.85,392.86,33.58,1601.99,CREDIT_CARD,Gift wrapping required
ORD-7209293,126500,9e5acb34-ef82-409b-87c0-adc1fa125fbd,52c0ed7b-9c72-484c-bcf9-ce51db096dd9,2023-02-28,09:00:00,CONFIRMED,129.32,105.37,20.19,9004.8,CREDIT_CARD,Leave at front door
ORD-1188424,687338,66ae8d7e-697d-45a1-883b-f3e46ce536f9,0bc94349-456c-4cb6-a338-4c70fac20233,2024-12-16,22:00:00,RETURNED,7321.45,673.56,22.0,7454.0,CREDIT_CARD,Business delivery
ORD-7958280,13862,a1925305-31e3-4c76-b9e8-34727f4adec8,2fbb181b-44ef-4eb1-8a2f-c4fae7d4b989,2024-03-19,14:45:00,RETURNED,3562.17,26.71,34.66,8034.34,PAYPAL,Contact before delivery
ORD-4836599,502482,e75e264f-e693-409c-9a0a-8279189eb1be,1afc1826-6670-44e5-9eee-8ddc3d516a54,2024-06-15,12:15:00,SHIPPED,2980.77,420.27,4.22,8644.73,DEBIT_CARD,Gift wrapping required
