category_id,category_name,description,is_active
8123171028958790902,Sports & Outdoors,"Books, movies, and media content",False
3891596035244557572,Jewelry,Pet care and animal supplies,True
1632801270747642051,Pet Supplies,Art supplies and craft materials,True
8707207155250502134,Books & Media,Jewelry and fashion accessories,True
2260649051233996016,Arts & Crafts,Baby and infant care products,False
4009713671682301724,Jewelry,"Health, beauty, and personal care",True
1195657986132776403,Health & Beauty,"Books, movies, and media content",False
6944390650689052405,Automotive,Musical instruments and audio equipment,False
5862339437045922893,Sports & Outdoors,Art supplies and craft materials,True
1721788843637188933,Baby Products,Art supplies and craft materials,True
6324073798884612601,Clothing & Apparel,"Books, movies, and media content",False
6734867475848488895,Arts & Crafts,Jewelry and fashion accessories,True
5039935719088981619,Musical Instruments,Pet care and animal supplies,True
8701908914809291797,Books & Media,Musical instruments and audio equipment,False
6947658632804455106,Electronics,Office and business supplies,True
1348630227238675268,Health & Beauty,Sports equipment and outdoor gear,False
4284261752091445380,Automotive,Musical instruments and audio equipment,False
3829477843966497988,Books & Media,Toys and recreational games,True
8631511695684665884,Books & Media,Home improvement and garden supplies,True
58783034847822935,Home & Garden,Art supplies and craft materials,True
2413025790142604690,Arts & Crafts,Car parts and automotive accessories,False
5218750209851714575,Books & Media,Pet care and animal supplies,True
170308663184677919,Toys & Games,"Health, beauty, and personal care",False
8227911687509675277,Food & Beverages,Home improvement and garden supplies,True
8826041964266067314,Automotive,Baby and infant care products,False
5330429310019057294,Toys & Games,Food products and beverages,True
2587873750538954310,Pet Supplies,Pet care and animal supplies,False
2984889292238499028,Arts & Crafts,Food products and beverages,False
5916150964308661145,Books & Media,"Health, beauty, and personal care",False
2006679486450618833,Pet Supplies,Home improvement and garden supplies,True
4951113328608585289,Musical Instruments,Musical instruments and audio equipment,True
7174751448055876212,Baby Products,Pet care and animal supplies,True
1295264256802017298,Books & Media,Food products and beverages,False
3265457666049799316,Sports & Outdoors,Jewelry and fashion accessories,False
752060862925255670,Home & Garden,Office and business supplies,True
4179933415303110997,Electronics,Electronic devices and accessories,True
233130504089115305,Baby Products,Jewelry and fashion accessories,False
4670455967913488187,Automotive,"Books, movies, and media content",True
8058604166442187480,Musical Instruments,Musical instruments and audio equipment,False
681303997598770180,Musical Instruments,Pet care and animal supplies,True
3640814055431253165,Home & Garden,Fashion and clothing items,False
4384325394402763122,Baby Products,Jewelry and fashion accessories,True
7714850826280141684,Pet Supplies,Art supplies and craft materials,False
1694176418936341250,Arts & Crafts,Jewelry and fashion accessories,True
497283202238632095,Baby Products,Jewelry and fashion accessories,False
5403849877864957715,Baby Products,Electronic devices and accessories,False
8555164491894507206,Pet Supplies,Car parts and automotive accessories,True
5462901913296703218,Baby Products,Car parts and automotive accessories,True
8669915944367113522,Sports & Outdoors,Pet care and animal supplies,False
7180284605219389886,Baby Products,Art supplies and craft materials,False
1752641949384183470,Electronics,"Books, movies, and media content",False
8047847251710909662,Pet Supplies,Pet care and animal supplies,True
8843449787857678871,Musical Instruments,"Health, beauty, and personal care",True
2425315994585086994,Musical Instruments,Jewelry and fashion accessories,False
1164355497467691186,Pet Supplies,Art supplies and craft materials,True
4214881974280133035,Clothing & Apparel,Jewelry and fashion accessories,False
5731137036111442813,Electronics,"Books, movies, and media content",False
2272910740621262943,Automotive,Jewelry and fashion accessories,True
60777164995144239,Home & Garden,Pet care and animal supplies,False
2080528235187242807,Musical Instruments,Baby and infant care products,True
4632875347537545566,Home & Garden,Home improvement and garden supplies,True
3899383631651621930,Clothing & Apparel,"Health, beauty, and personal care",True
4262258375406379204,Musical Instruments,Home improvement and garden supplies,True
7464981164715970684,Automotive,Sports equipment and outdoor gear,True
3058659669651508877,Clothing & Apparel,Baby and infant care products,False
1212817013698598672,Food & Beverages,Art supplies and craft materials,True
2501207703467861007,Food & Beverages,"Books, movies, and media content",True
5391686146838812620,Automotive,Home improvement and garden supplies,True
3617274197188421838,Health & Beauty,Jewelry and fashion accessories,False
7495082566367348553,Clothing & Apparel,Art supplies and craft materials,True
5841027076416460044,Automotive,Musical instruments and audio equipment,False
7012576922216584242,Health & Beauty,Jewelry and fashion accessories,True
8683792942222004620,Baby Products,Baby and infant care products,False
2999215624634361887,Books & Media,Pet care and animal supplies,True
3184359491654476366,Jewelry,Art supplies and craft materials,True
4206053842825081095,Sports & Outdoors,Baby and infant care products,False
2087332915964640446,Jewelry,Jewelry and fashion accessories,False
1119177438599984022,Pet Supplies,Jewelry and fashion accessories,True
692473155138890924,Jewelry,Jewelry and fashion accessories,True
5548696702877956473,Automotive,Musical instruments and audio equipment,False
4555151951362964342,Jewelry,Home improvement and garden supplies,False
2641741034314029793,Food & Beverages,Food products and beverages,True
5327558430394095522,Arts & Crafts,Musical instruments and audio equipment,True
3820978018761977813,Automotive,"Books, movies, and media content",True
4975262377429452252,Home & Garden,Home improvement and garden supplies,False
2113067294328141447,Baby Products,Electronic devices and accessories,False
6367585035798137880,Automotive,Sports equipment and outdoor gear,False
5450668471731061791,Health & Beauty,Toys and recreational games,True
6503940118625610444,Automotive,Toys and recreational games,True
8769434631260427418,Electronics,Sports equipment and outdoor gear,True
97694085761737706,Toys & Games,Musical instruments and audio equipment,False
323067973769810582,Sports & Outdoors,Car parts and automotive accessories,False
8366157091978341761,Books & Media,Toys and recreational games,False
8013324981556067073,Office Supplies,Food products and beverages,True
4537613446327326546,Automotive,Musical instruments and audio equipment,True
6131270196369037819,Baby Products,Pet care and animal supplies,False
6859390397573337857,Pet Supplies,Office and business supplies,False
7924616110182875274,Clothing & Apparel,Jewelry and fashion accessories,True
3739582044715770462,Sports & Outdoors,Pet care and animal supplies,False
2153264824023628364,Home & Garden,Home improvement and garden supplies,True
8645140181217976023,Jewelry,Musical instruments and audio equipment,False
8773205073891362231,Electronics,Electronic devices and accessories,False
41665859520055584,Books & Media,Home improvement and garden supplies,False
6707754198398641850,Books & Media,"Health, beauty, and personal care",True
7107035259473224144,Toys & Games,Musical instruments and audio equipment,True
6802716570638633345,Books & Media,Toys and recreational games,False
5649524531691621236,Pet Supplies,Toys and recreational games,False
4162946216351402573,Food & Beverages,Jewelry and fashion accessories,False
8370934144268214615,Automotive,Food products and beverages,False
7138594100547900833,Jewelry,Sports equipment and outdoor gear,True
6757856928370730809,Automotive,Home improvement and garden supplies,True
3965584329206992795,Sports & Outdoors,Pet care and animal supplies,False
1933703556253983764,Home & Garden,Baby and infant care products,False
430776902588112479,Arts & Crafts,Fashion and clothing items,False
851274419415967179,Clothing & Apparel,Fashion and clothing items,False
5925204924123293166,Arts & Crafts,Musical instruments and audio equipment,True
300676773124373128,Food & Beverages,Musical instruments and audio equipment,True
2443936177131370820,Musical Instruments,Pet care and animal supplies,True
1531708144277555466,Jewelry,Musical instruments and audio equipment,False
4121971727011110330,Arts & Crafts,Electronic devices and accessories,False
5674768932762785302,Pet Supplies,Musical instruments and audio equipment,False
4888069204757013662,Health & Beauty,Art supplies and craft materials,True
2988974581179468618,Food & Beverages,"Books, movies, and media content",True
7031428267947177318,Food & Beverages,Pet care and animal supplies,False
3319138473284319822,Pet Supplies,Office and business supplies,False
2762197608546088830,Home & Garden,Jewelry and fashion accessories,True
5382029130562563833,Automotive,Art supplies and craft materials,False
5357868916355615004,Food & Beverages,Office and business supplies,True
2549762935475072179,Toys & Games,Jewelry and fashion accessories,False
5551438192600493053,Health & Beauty,Baby and infant care products,False
5073865976367358355,Automotive,Art supplies and craft materials,False
6114608160425506215,Automotive,Home improvement and garden supplies,True
8158605229560763356,Electronics,"Health, beauty, and personal care",False
706476400281349182,Toys & Games,Jewelry and fashion accessories,False
4708157431401662277,Health & Beauty,Home improvement and garden supplies,True
2536490682564039197,Clothing & Apparel,Baby and infant care products,True
8074401175563105550,Home & Garden,Food products and beverages,False
7784271536941269961,Clothing & Apparel,Baby and infant care products,True
1228040946192521673,Automotive,Office and business supplies,True
7053479692216162583,Toys & Games,Musical instruments and audio equipment,False
5229826955263570284,Arts & Crafts,Art supplies and craft materials,False
436278017224960296,Health & Beauty,Jewelry and fashion accessories,True
6924570428246708592,Baby Products,Toys and recreational games,True
2083141360390470954,Baby Products,Pet care and animal supplies,True
4182428769551521093,Food & Beverages,Home improvement and garden supplies,True
2417153686599307920,Clothing & Apparel,Car parts and automotive accessories,False
2522573485632221187,Musical Instruments,Baby and infant care products,False
8971072522754176096,Office Supplies,Fashion and clothing items,False
3592256588882476885,Musical Instruments,Art supplies and craft materials,False
5372488435902883698,Jewelry,Office and business supplies,False
5179406969710537697,Food & Beverages,Musical instruments and audio equipment,False
464734413408813469,Automotive,Musical instruments and audio equipment,False
2673577728482717531,Clothing & Apparel,Musical instruments and audio equipment,False
4221741289880507771,Pet Supplies,Car parts and automotive accessories,True
1085414448995128145,Arts & Crafts,"Health, beauty, and personal care",False
1165649479965315927,Jewelry,Jewelry and fashion accessories,True
8925610554361908066,Health & Beauty,Car parts and automotive accessories,False
5889001033533806571,Arts & Crafts,Jewelry and fashion accessories,False
5931791961214799482,Baby Products,Office and business supplies,True
2575202016878875041,Office Supplies,Baby and infant care products,True
8417721080492700597,Jewelry,Musical instruments and audio equipment,False
7994546664014616896,Automotive,Musical instruments and audio equipment,True
5098188968374089277,Clothing & Apparel,Fashion and clothing items,False
2279772381350246423,Musical Instruments,Food products and beverages,True
4408742374712416867,Toys & Games,Jewelry and fashion accessories,False
5321850026474167929,Sports & Outdoors,Food products and beverages,True
5692858169390454845,Toys & Games,Pet care and animal supplies,True
476943418054710395,Office Supplies,Office and business supplies,False
1987951192654518892,Musical Instruments,Electronic devices and accessories,False
8514992635353328556,Arts & Crafts,Car parts and automotive accessories,False
2073910747481403067,Baby Products,Pet care and animal supplies,False
4020126722800371106,Home & Garden,Car parts and automotive accessories,True
1951152873349745918,Toys & Games,Art supplies and craft materials,False
8977012900285250375,Musical Instruments,Pet care and animal supplies,True
981811189279645864,Baby Products,Food products and beverages,False
405347556996814725,Baby Products,Art supplies and craft materials,True
5867650907488118284,Baby Products,Jewelry and fashion accessories,False
3371102518430148721,Sports & Outdoors,Home improvement and garden supplies,False
4781350397693288859,Pet Supplies,Toys and recreational games,False
3347770283616215854,Health & Beauty,Sports equipment and outdoor gear,True
497422663386896599,Pet Supplies,Office and business supplies,False
4962109353076162355,Office Supplies,Jewelry and fashion accessories,False
6028782720991419695,Health & Beauty,Car parts and automotive accessories,False
3720584768508445148,Toys & Games,Jewelry and fashion accessories,True
4271194174840203433,Jewelry,Jewelry and fashion accessories,False
804838529321861855,Office Supplies,Baby and infant care products,False
6647158272671444855,Arts & Crafts,Art supplies and craft materials,True
7798697640336009774,Baby Products,Food products and beverages,False
