line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-56137712,ORD-4327619,PROD-718339,4,2029.04,262.82,21433.32
LI-38762942,ORD-5800759,PROD-495941,9,611.59,357.35,47341.67
LI-94647037,ORD-7368264,PROD-669817,6,3486.41,53.65,11790.92
LI-57229097,ORD-9276368,PROD-234810,9,376.35,153.25,39413.46
LI-72273563,ORD-9419899,PROD-723194,8,3520.81,312.81,2183.46
LI-54613599,ORD-5303171,PROD-359513,5,3643.46,103.34,46752.6
LI-96690968,ORD-9351124,PROD-541270,7,955.64,399.82,440.64
LI-49017326,ORD-4507563,PROD-586850,3,2265.61,175.29,32987.95
LI-44397027,ORD-5569679,PROD-335655,10,1370.25,452.19,791.55
LI-68569337,ORD-4247881,PROD-614583,10,4232.15,137.45,21839.18
LI-87403198,ORD-3545508,PROD-198194,10,2367.76,115.76,4427.4
LI-61786991,ORD-4360396,PROD-801014,3,4581.6,467.65,46003.64
LI-73165262,ORD-3724292,PROD-835223,4,962.06,441.18,39078.72
LI-87303874,ORD-4045003,PROD-321388,6,1960.68,435.12,41373.94
LI-41133698,ORD-6896184,PROD-317869,9,4734.64,363.75,11340.59
LI-45955566,ORD-8898943,PROD-662894,7,629.16,192.74,46360.79
LI-82395447,ORD-2218556,PROD-950214,10,3261.92,328.59,28835.16
LI-81364688,ORD-5745478,PROD-249186,7,2101.5,96.49,34283.05
LI-34053680,ORD-2539564,PROD-102729,2,1015.56,185.75,31578.53
LI-83266781,ORD-4610702,PROD-454380,8,1032.07,384.13,23226.73
LI-23020023,ORD-1969165,PROD-116068,1,290.25,78.97,20665.41
LI-58157351,ORD-1321939,PROD-688049,10,177.52,134.55,22314.81
LI-74412258,ORD-1367058,PROD-615123,1,4282.02,117.65,37653.95
LI-65371194,ORD-4716552,PROD-989182,6,3820.44,341.18,9907.68
LI-14577077,ORD-6266545,PROD-373215,7,4174.99,107.69,2963.07
LI-17364098,ORD-7028972,PROD-604168,8,15.17,393.09,42405.36
LI-89698487,ORD-8106952,PROD-565802,8,3762.61,22.87,11946.84
LI-48899156,ORD-1415760,PROD-526317,9,3764.55,224.0,29045.76
LI-21960364,ORD-9433862,PROD-115456,7,1072.23,364.25,13972.78
LI-88221145,ORD-6458227,PROD-390240,1,4961.08,100.71,10399.35
LI-63946978,ORD-2359159,PROD-239118,4,4679.69,322.91,11488.98
LI-91749017,ORD-7953246,PROD-989086,10,4954.89,365.97,30480.23
LI-54357559,ORD-5216315,PROD-983856,4,208.77,230.45,47268.26
LI-48664562,ORD-6761707,PROD-113304,9,2095.13,274.89,8935.78
LI-61751401,ORD-4081347,PROD-410979,9,414.37,339.48,48886.91
LI-84558211,ORD-4429919,PROD-180653,8,3357.03,465.04,39230.29
LI-95193211,ORD-6279890,PROD-660793,9,1772.04,148.35,28980.88
LI-34196932,ORD-9988230,PROD-247345,3,4435.06,77.02,14735.72
LI-96565185,ORD-2055481,PROD-110155,5,872.59,182.99,39338.81
LI-40245161,ORD-2337898,PROD-132657,8,591.26,42.38,48010.88
LI-23374412,ORD-9932718,PROD-509045,3,2688.47,490.66,20011.51
LI-89622424,ORD-8416594,PROD-413454,2,2623.95,343.38,41156.06
LI-33755924,ORD-4675442,PROD-979887,6,4501.9,210.43,30592.39
LI-61546428,ORD-2432195,PROD-474162,10,2674.06,60.27,6369.36
LI-64374681,ORD-9690783,PROD-539014,10,3788.51,117.66,48970.17
LI-55134714,ORD-6175829,PROD-821866,2,3105.81,302.79,14995.72
LI-50238472,ORD-1081604,PROD-345292,4,526.23,390.3,46710.69
LI-14827405,ORD-3052284,PROD-477896,3,680.26,331.29,6749.81
LI-58082987,ORD-1266169,PROD-734809,3,1920.44,477.49,33004.37
LI-96774636,ORD-2754228,PROD-523084,1,4480.54,34.5,20418.56
LI-17557784,ORD-7023182,PROD-819044,1,3530.87,178.5,41480.25
LI-88913308,ORD-8737041,PROD-810587,3,4293.17,460.68,24940.45
LI-86589301,ORD-7185241,PROD-635106,4,1821.79,313.0,25441.75
LI-91003498,ORD-8984157,PROD-692603,7,1481.65,42.45,17559.73
LI-55374001,ORD-8200482,PROD-773658,5,3294.25,300.8,14004.32
LI-26279295,ORD-7051557,PROD-437494,8,3381.97,370.48,17368.75
LI-61057680,ORD-2669920,PROD-437363,3,2940.52,320.12,12604.1
LI-62399500,ORD-6767280,PROD-311143,10,1864.4,327.47,2215.88
LI-22800237,ORD-8286441,PROD-839059,8,864.43,233.78,48753.1
LI-22689178,ORD-6179776,PROD-413587,8,2683.16,240.84,14384.3
LI-46305640,ORD-1750306,PROD-920900,1,1746.73,306.5,36952.18
LI-78048439,ORD-4191400,PROD-331978,2,3866.92,237.34,9942.19
LI-10088367,ORD-7193285,PROD-685227,8,1642.15,329.46,44984.52
LI-41539394,ORD-2438170,PROD-763355,6,2737.61,46.66,20924.92
LI-13946592,ORD-8075502,PROD-482445,6,2419.9,438.47,8525.22
LI-43897884,ORD-8707023,PROD-603401,10,3034.48,486.78,28700.58
LI-38895921,ORD-4985715,PROD-332194,8,524.85,312.48,20951.18
LI-39711037,ORD-6107411,PROD-851739,1,4975.25,310.51,8787.92
LI-15212730,ORD-9036377,PROD-547973,10,1688.88,133.68,3991.34
LI-23560560,ORD-1144300,PROD-845963,1,3005.29,4.64,37234.69
LI-86471193,ORD-1414286,PROD-917644,8,3678.25,119.14,27711.89
LI-19848344,ORD-8501755,PROD-734626,6,2954.01,442.65,30714.33
LI-74077548,ORD-4481522,PROD-868824,6,3244.4,191.08,9906.04
LI-28182909,ORD-3317071,PROD-791499,8,3510.54,135.58,10061.49
LI-35090197,ORD-6387578,PROD-262202,6,3447.87,219.53,18280.79
LI-97531653,ORD-5999326,PROD-757803,6,4804.0,329.05,19354.07
LI-97442775,ORD-2661758,PROD-614872,1,1342.78,133.49,26498.48
LI-72566564,ORD-2443299,PROD-941701,1,485.48,269.53,36862.09
LI-11548367,ORD-6603439,PROD-713949,10,2676.98,334.37,12699.88
LI-50980267,ORD-6404853,PROD-392258,10,4478.33,414.33,311.33
LI-77959304,ORD-8787194,PROD-101494,3,4295.04,89.38,7818.74
LI-87310740,ORD-7800925,PROD-199698,2,2903.87,313.04,45529.07
LI-43871129,ORD-6811244,PROD-694703,7,4206.31,366.66,38616.13
LI-87921877,ORD-3852333,PROD-954715,6,235.4,459.08,41048.8
LI-73808766,ORD-4049545,PROD-672947,1,1460.9,499.12,1208.89
LI-33332262,ORD-8292106,PROD-427532,6,2001.21,22.46,33689.44
LI-52193155,ORD-2311391,PROD-272178,4,35.45,338.58,21869.44
LI-69296542,ORD-4512158,PROD-231779,8,3310.29,316.08,18492.64
LI-35590456,ORD-9831457,PROD-564252,8,4738.79,448.44,44570.76
LI-91431637,ORD-8169642,PROD-362035,2,49.97,359.56,43480.87
LI-15402785,ORD-6370820,PROD-960262,7,770.87,230.06,37909.25
LI-39879148,ORD-4871624,PROD-620757,9,1796.85,493.29,5895.29
LI-36627686,ORD-1804763,PROD-593745,10,1893.05,223.64,3009.88
LI-57609794,ORD-1438232,PROD-642024,3,2182.38,431.92,39590.33
LI-34669788,ORD-9255204,PROD-986060,6,1484.89,324.67,8712.23
LI-28498828,ORD-2193379,PROD-971720,1,1134.58,154.45,3891.87
LI-12276982,ORD-4818286,PROD-880698,10,747.44,205.67,4773.9
LI-83685891,ORD-8530550,PROD-300454,7,1953.44,442.4,47409.49
LI-89887114,ORD-8239593,PROD-415728,8,3360.16,465.46,47020.84
LI-88884103,ORD-1293606,PROD-205176,2,3645.5,170.14,49213.75
LI-69023165,ORD-5253734,PROD-691653,5,1953.78,364.72,9825.01
LI-48239666,ORD-8758205,PROD-296489,8,2964.89,409.69,28653.76
LI-74555293,ORD-8253850,PROD-499362,3,1052.48,308.12,39381.39
LI-62537876,ORD-6516294,PROD-559123,4,3238.12,351.28,20536.6
LI-63970111,ORD-6794739,PROD-924232,5,2987.3,446.75,11270.37
LI-80152385,ORD-4981456,PROD-828934,5,2011.79,119.99,9198.26
LI-59323197,ORD-5801911,PROD-914711,9,1689.86,410.4,34426.01
LI-51303007,ORD-4426003,PROD-873058,9,2847.09,493.47,3709.32
LI-92114323,ORD-7135603,PROD-635684,4,1558.56,360.27,49923.72
LI-52037533,ORD-4743109,PROD-311814,1,2762.48,331.97,42006.89
LI-17815662,ORD-9138826,PROD-957724,4,1066.66,210.04,3170.89
LI-68302644,ORD-1144707,PROD-390799,2,854.81,128.18,25669.41
LI-41347465,ORD-8499106,PROD-933026,9,1076.41,199.44,14213.62
LI-18198828,ORD-1905924,PROD-906364,6,200.88,177.41,24929.4
LI-12211505,ORD-5372914,PROD-676210,2,2602.27,465.48,3190.86
LI-70544841,ORD-1142743,PROD-388251,7,3567.0,348.79,30098.48
LI-27835917,ORD-7298290,PROD-244520,8,4209.31,301.56,38459.74
LI-68583354,ORD-9433862,PROD-841453,1,3013.44,353.78,21075.51
LI-23780355,ORD-6796649,PROD-193279,3,372.42,406.22,34091.29
LI-54131527,ORD-2569076,PROD-494067,1,4479.98,368.37,33178.13
LI-35671495,ORD-2563962,PROD-279446,5,2083.6,158.86,29423.6
LI-78843553,ORD-1534308,PROD-929174,10,1762.31,177.44,38406.09
LI-77176274,ORD-3077030,PROD-189598,4,2274.63,261.46,18073.09
LI-62164823,ORD-3737092,PROD-249763,7,497.73,242.7,43102.39
LI-76869700,ORD-7324247,PROD-672780,5,2803.94,182.19,20563.15
LI-28789563,ORD-3201473,PROD-786020,5,3917.41,276.57,24882.74
LI-36687548,ORD-3465282,PROD-686614,4,3531.24,2.08,30529.16
LI-37408951,ORD-8004501,PROD-370364,1,604.09,389.39,20641.51
LI-41035120,ORD-3737651,PROD-481698,3,3579.31,434.0,16713.16
LI-63419452,ORD-5993524,PROD-459808,10,1492.6,469.78,17681.59
LI-15899324,ORD-8818466,PROD-242317,8,319.62,97.04,18358.01
LI-27921895,ORD-8246952,PROD-799551,1,3266.52,126.87,6128.1
LI-94995353,ORD-8659324,PROD-421416,4,696.47,475.01,13126.33
LI-49627441,ORD-1576895,PROD-373456,4,2642.38,302.94,28198.89
LI-86240375,ORD-1483268,PROD-620553,7,1975.87,112.91,14380.5
LI-21044434,ORD-9481924,PROD-785973,3,3898.94,104.87,8593.47
LI-74982664,ORD-2936297,PROD-508178,1,3869.99,322.61,28397.76
LI-50092937,ORD-2300199,PROD-201187,6,2613.58,236.28,39509.88
LI-14182058,ORD-7374409,PROD-750980,6,3214.64,486.88,48609.1
LI-75465338,ORD-3797052,PROD-685477,6,2508.15,396.64,3660.01
LI-84416463,ORD-5909478,PROD-210058,5,4327.69,477.48,35163.72
LI-98034531,ORD-8067072,PROD-846272,9,1598.29,284.7,449.33
LI-12077206,ORD-6586001,PROD-612611,8,4211.01,55.22,49035.24
LI-38380674,ORD-1002737,PROD-504083,5,1451.19,496.32,18879.02
LI-70161167,ORD-3462650,PROD-381959,4,3387.6,348.11,18574.68
LI-43354150,ORD-8106759,PROD-749769,6,1024.22,34.1,31494.62
LI-29049033,ORD-5800741,PROD-238577,3,239.09,380.2,28078.92
LI-95466665,ORD-6885921,PROD-936327,7,4982.26,152.64,32898.79
LI-80768028,ORD-2565538,PROD-944260,3,267.33,209.87,42796.73
LI-59749413,ORD-2146206,PROD-442659,3,4126.83,126.96,13170.93
LI-13939231,ORD-6287991,PROD-770172,5,2396.55,271.66,35986.4
LI-34773425,ORD-6369429,PROD-439748,8,3897.96,162.45,19470.45
LI-84484240,ORD-9314814,PROD-642707,5,4917.32,129.82,19718.39
LI-48383756,ORD-1805342,PROD-232591,3,1040.01,233.62,10841.75
LI-56027637,ORD-1331103,PROD-835192,8,2338.5,248.65,2172.85
LI-70157458,ORD-6937737,PROD-608011,8,1534.0,17.64,34991.27
LI-19934901,ORD-4422213,PROD-220186,10,4384.52,302.91,7794.8
LI-45130252,ORD-1671932,PROD-154025,5,4911.97,280.47,11078.85
LI-20066913,ORD-5306885,PROD-550031,5,2278.57,420.48,47226.92
LI-94700283,ORD-4161401,PROD-827527,8,4612.17,284.07,29203.3
LI-98194141,ORD-5715386,PROD-387278,9,2679.46,212.27,38275.71
LI-60784199,ORD-4332388,PROD-887525,1,4562.97,7.13,47174.06
LI-79577069,ORD-7894475,PROD-746000,2,2124.55,172.93,44334.4
LI-35783982,ORD-7536970,PROD-887205,8,2305.72,397.82,15971.65
LI-49825960,ORD-8105427,PROD-732564,6,3048.63,280.99,17997.22
LI-89575383,ORD-4658968,PROD-507292,8,3002.55,281.89,32050.0
LI-87281786,ORD-3636622,PROD-568348,10,4295.34,302.21,16250.73
LI-18364467,ORD-4544688,PROD-158581,10,994.29,94.67,36391.18
LI-38926597,ORD-8309919,PROD-725972,8,4397.68,314.65,18125.41
LI-68866308,ORD-4383405,PROD-636106,10,4533.0,241.3,17559.35
LI-33660802,ORD-8171562,PROD-800132,10,971.49,481.76,10676.23
LI-63268284,ORD-9502539,PROD-537664,8,3335.08,14.1,4071.37
LI-23113140,ORD-7705328,PROD-332764,5,4239.53,366.16,15420.6
LI-70993501,ORD-3556884,PROD-462708,10,2950.21,497.47,43395.89
LI-62663464,ORD-2032455,PROD-515534,10,1673.95,471.06,8437.74
LI-75870943,ORD-4732634,PROD-190390,2,1762.52,447.57,38559.26
LI-23302742,ORD-7319226,PROD-373304,7,1846.68,408.44,41284.38
LI-70410668,ORD-6466662,PROD-477216,4,271.64,86.82,47000.41
LI-84689205,ORD-7207496,PROD-697787,3,3485.4,247.84,42820.49
LI-82088028,ORD-3333678,PROD-928899,4,2118.1,319.87,39171.05
LI-67654255,ORD-5062276,PROD-974476,9,569.89,292.64,27631.36
LI-30706678,ORD-3622827,PROD-677116,8,4026.1,145.83,12121.56
LI-34238649,ORD-9429961,PROD-118991,5,4692.67,301.45,32360.37
LI-31015250,ORD-1915393,PROD-173935,2,4764.42,25.39,44420.05
LI-80000742,ORD-9206033,PROD-714955,2,2255.18,483.87,15257.83
LI-76764527,ORD-4916817,PROD-353249,5,1268.51,69.1,31276.11
LI-52811878,ORD-8508035,PROD-302265,6,3617.55,280.1,46843.73
