order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-9801423,849923,89235005-be54-40e4-b04c-a5ddfc3c26a3,73cd15f7-2a5f-4c57-967b-77249bb456f6,2023-07-18,14:45:00,DELIVERED,4897.75,592.67,1.35,1217.83,CREDIT_CARD,Fragile items
ORD-3938621,670547,b27e5cb7-3206-4c10-aa54-c5f176b0ba53,7f25bf26-9ead-49b1-a086-910c5f05c681,2023-04-27,14:45:00,PROCESSING,9052.41,391.04,47.36,315.02,DEBIT_CARD,Business delivery
ORD-1851213,808683,68c91fc8-8699-41d3-873b-931602542a66,3e1f948a-cf7f-4e6b-900f-45f3475a8027,2023-09-26,14:45:00,PROCESSING,2227.2,438.66,17.01,9255.34,APPLE_PAY,Special handling required
ORD-9372208,585350,efce64a2-c87a-4c00-bf0d-35aa1cbed637,351c5d56-4909-4b76-832c-0676f63db359,2023-04-25,12:15:00,DELIVERED,1351.84,11.07,41.81,6131.89,CREDIT_CARD,Contact before delivery
ORD-3634597,899843,b8c599cd-b1f5-4988-a7d3-b59ee07fe973,11ea2812-591e-418c-9908-7b25bfd0b2f6,2023-12-02,16:20:00,SHIPPED,5766.53,504.74,15.74,1499.4,GOOGLE_PAY,Contact before delivery
ORD-5444368,336376,6f0a9a6d-3afd-432c-8e9a-ee5d6f8af654,7c313bc8-a6ed-48db-b2fc-835f77f08087,2024-07-25,22:00:00,DELIVERED,6014.95,488.35,35.9,838.63,DEBIT_CARD,Weekend delivery preferred
ORD-2237859,452862,63829ae2-f791-4c2a-94a3-24e39736df94,a16710f7-cc85-49ca-81f2-4befc08db2f5,2023-02-17,12:15:00,DELIVERED,5108.04,201.08,25.29,1810.37,DEBIT_CARD,Contact before delivery
ORD-5774917,318861,d91b99f8-ec4c-4186-b620-e252daa69397,e877b67e-5f9f-41e9-9fae-fa34d09963f8,2024-03-27,10:30:00,SHIPPED,8437.46,398.46,35.6,1158.07,CREDIT_CARD,Business delivery
ORD-2043128,446267,e6a14609-7123-43bc-8628-8be3ed4a4395,f6c0a21b-fab6-4745-98a3-743ca4bfbbdf,2023-04-12,20:10:00,PROCESSING,8856.79,718.9,23.35,8174.68,DEBIT_CARD,Business delivery
ORD-2502930,319917,d1ab20e7-1c3b-437f-af3a-204dddbf78bf,83109e56-7c21-4f1d-90f1-3000817698e4,2023-07-20,14:45:00,DELIVERED,4112.23,283.2,38.97,114.52,DEBIT_CARD,Rush delivery requested
ORD-3950099,862408,ee4da7b7-3055-4a1a-8616-1af4a09e7f4b,95604161-c893-4bb0-ab5d-541060d23567,2023-10-09,16:20:00,CONFIRMED,323.08,723.49,22.31,3927.91,PAYPAL,Weekend delivery preferred
ORD-8037768,388186,4b0356c5-4efd-427c-9145-203e97ec8cac,f7fbe7a7-84cc-4ba3-a7f5-38958a612c54,2023-08-22,22:00:00,PROCESSING,1983.03,407.37,44.63,6929.91,CREDIT_CARD,Rush delivery requested
ORD-4965850,936419,5c26749c-6074-4046-8a07-f94cc93e4842,245ca540-3e31-43f2-896c-655df0936fff,2024-09-18,22:00:00,DELIVERED,9719.6,20.6,23.88,8040.75,GOOGLE_PAY,Special handling required
ORD-5195790,754428,364d26b8-a6b4-4ee7-92e1-e29798132b26,e094ef56-45a2-4b00-8a05-103981ec3cc1,2024-04-05,14:45:00,CANCELLED,4869.53,459.03,2.78,2860.96,GOOGLE_PAY,Fragile items
ORD-2611307,621058,8a09abfe-1bcc-4f44-aa62-ccc2ea3a0a63,131e24bd-ec12-4c9d-b48f-8072aa18375d,2024-01-28,18:30:00,DELIVERED,7341.04,781.76,43.22,817.4,CREDIT_CARD,Special handling required
ORD-8159686,359419,68761ad4-88b2-4bd8-b8db-1afe61a6c3d7,0cfd785c-f068-4290-9f5a-9fb05b2d5afb,2023-12-20,22:00:00,CONFIRMED,1685.97,765.01,14.93,1192.43,CREDIT_CARD,Weekend delivery preferred
ORD-3723835,827124,ef7df374-bdf1-4283-a0ec-39dfafe4c4b3,c86b3723-0ff2-4058-a572-4113d16e1986,2024-12-04,16:20:00,CONFIRMED,4455.01,149.17,45.42,7521.61,DEBIT_CARD,Fragile items
ORD-2064671,376833,0d1054d0-9e6b-4ba2-b687-9dc022e7c601,5a97443d-e1e6-4661-a705-c5375ef70443,2023-12-21,20:10:00,DELIVERED,7056.56,380.62,12.01,9506.83,DEBIT_CARD,Weekend delivery preferred
ORD-6923196,687361,1b62cd8e-2c91-42e1-bdd1-fd51eb6bce20,30c03c58-7768-432b-a709-968155dfa666,2023-09-16,20:10:00,SHIPPED,1144.29,191.46,37.5,6220.4,DEBIT_CARD,Contact before delivery
ORD-7314702,230159,1c44f340-2173-412e-9e27-60b24128f5c0,7b612797-39a4-4223-9e0d-a9dcff346277,2024-08-07,10:30:00,CONFIRMED,3913.89,562.75,16.73,2552.49,CREDIT_CARD,Special handling required
ORD-9067290,44217,bb89a815-de5f-40e9-a09a-76d411af1b39,c31aa561-becb-4b0c-b353-cecae36575fc,2024-10-15,09:00:00,SHIPPED,4629.55,610.91,14.41,1348.5,DEBIT_CARD,Rush delivery requested
ORD-3900033,548192,c1fa89c9-37ea-41c3-9484-1d0c46482368,93ed77ee-55c0-42aa-bd47-81b822d54dc9,2023-06-02,10:30:00,SHIPPED,4211.82,101.83,13.88,8995.84,BANK_TRANSFER,Business delivery
ORD-4651621,308418,03cb0345-585f-4fd4-a85f-c1ff8e2d0cc2,9752e6f9-4163-48fe-b98a-1631e4cb6e4c,2024-06-07,10:30:00,PROCESSING,1635.19,705.14,24.48,4842.73,CREDIT_CARD,Weekend delivery preferred
