line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-27989098,ORD-7983500,PROD-903505,7,1983.43,360.25,25603.9
LI-45157825,ORD-6530034,PROD-904039,2,4513.76,122.19,16960.75
LI-54322464,ORD-7365279,PROD-652265,6,1360.14,444.52,35361.33
LI-34291186,ORD-4174698,PROD-610923,10,3568.03,337.81,28681.89
LI-93181869,ORD-6009695,PROD-742810,7,4170.78,442.01,6378.0
LI-75401912,ORD-2699298,PROD-154271,3,3902.47,391.8,19360.44
LI-88765579,ORD-9837894,PROD-368738,4,278.63,15.11,475.06
LI-62217916,ORD-3811894,PROD-680997,5,1743.78,265.07,38183.54
LI-78834395,ORD-5502456,PROD-240348,8,190.87,453.95,9537.72
LI-68499013,ORD-1080376,PROD-525324,6,761.39,407.06,8403.44
LI-54784909,ORD-9419818,PROD-378663,5,1285.89,195.21,24305.04
LI-36272578,ORD-7420376,PROD-753222,2,1884.45,391.14,26658.34
LI-32398821,ORD-9462449,PROD-800627,3,3406.45,120.77,28700.61
LI-30304090,ORD-8819359,PROD-229670,9,518.71,379.33,22082.72
LI-14088593,ORD-5019965,PROD-864858,3,506.25,443.06,9481.31
LI-81820627,ORD-2949017,PROD-736503,9,1474.25,125.5,4006.36
LI-41004910,ORD-5640231,PROD-254680,8,1934.27,112.41,10742.03
LI-26328417,ORD-5213065,PROD-964327,1,1771.78,326.0,14617.3
LI-13424645,ORD-3187686,PROD-934635,3,130.55,353.6,23168.44
LI-95892446,ORD-8487903,PROD-219186,8,4380.49,21.31,37129.28
LI-20275248,ORD-9618044,PROD-364581,10,2985.35,291.55,31057.03
LI-49376101,ORD-9543715,PROD-389713,8,3767.13,358.0,33261.89
LI-88080405,ORD-8777905,PROD-477624,9,2937.74,364.43,1796.52
LI-36675824,ORD-4429692,PROD-384745,1,320.35,10.68,7411.25
LI-66162434,ORD-3342784,PROD-652592,1,2414.05,57.68,15264.92
LI-14237193,ORD-2980358,PROD-809204,2,43.7,321.96,41609.97
LI-89013182,ORD-2494366,PROD-224000,2,506.16,383.03,40713.96
LI-67227113,ORD-3353101,PROD-859188,1,3456.72,498.27,34819.97
LI-59951851,ORD-3267859,PROD-615124,9,3436.23,5.63,5152.9
LI-24349509,ORD-2738287,PROD-408052,6,3580.28,226.71,13385.98
LI-69374207,ORD-5042608,PROD-120443,5,4371.56,166.53,21486.42
LI-39338480,ORD-6331015,PROD-583265,1,3779.79,4.57,18435.66
LI-90267688,ORD-9697314,PROD-620491,4,3351.59,185.97,5267.97
LI-75383780,ORD-2060790,PROD-503248,8,1226.04,240.29,38535.73
LI-92482195,ORD-6918795,PROD-787067,5,3227.68,319.82,40134.77
LI-59992822,ORD-8161243,PROD-875645,7,4332.42,130.0,4627.13
LI-76635171,ORD-8638923,PROD-514569,2,3698.35,259.11,41529.47
LI-21353433,ORD-5716869,PROD-176571,3,1090.0,104.97,37703.76
LI-80228483,ORD-1964386,PROD-202239,4,3840.42,415.45,11863.8
LI-20453005,ORD-2151151,PROD-794525,8,4033.23,252.07,13589.94
LI-33068875,ORD-8080065,PROD-250738,2,1769.39,304.54,22838.18
LI-79181201,ORD-7156029,PROD-495224,3,3875.8,110.4,39881.03
LI-22223827,ORD-6790482,PROD-586115,4,2517.85,427.4,41456.44
LI-46794341,ORD-5947738,PROD-380881,1,1392.24,252.69,40859.93
LI-23778733,ORD-5968836,PROD-396229,8,4805.34,490.62,25777.83
LI-76554858,ORD-2630784,PROD-155246,10,423.79,196.1,5772.38
LI-68434178,ORD-7240484,PROD-989724,10,1177.56,162.4,49789.64
LI-51143890,ORD-7764935,PROD-816577,10,3379.02,399.51,30704.88
LI-37349059,ORD-1234251,PROD-385223,4,2174.23,103.23,42375.34
LI-23627820,ORD-3844858,PROD-526151,6,603.48,265.74,40621.49
LI-34823501,ORD-6698902,PROD-300919,6,2818.96,117.71,27326.94
LI-61174200,ORD-9644447,PROD-301952,8,755.24,193.45,16060.0
LI-25989604,ORD-8528622,PROD-794842,9,2175.15,5.8,40497.14
LI-69981119,ORD-8988848,PROD-606824,9,2208.43,233.99,41641.19
LI-91671361,ORD-7073536,PROD-920482,5,3341.23,113.06,47231.11
LI-53038447,ORD-3528583,PROD-653813,3,759.41,283.34,7490.35
LI-16231746,ORD-1383033,PROD-444304,1,417.65,119.87,27106.51
LI-17223837,ORD-1864427,PROD-617433,4,2019.39,126.68,17917.63
LI-45711111,ORD-8685325,PROD-514333,2,240.54,490.76,31079.55
LI-56136496,ORD-4097606,PROD-418078,6,2776.18,479.29,43409.39
LI-88098524,ORD-6900523,PROD-889573,2,3555.39,401.35,4701.25
