order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-5000094,270725,ddd8ff3f-0498-4ad9-a4ce-bc35abe92b2a,60df9b07-a3f5-45ec-b3fd-63f3dc54b883,2024-09-19,10:30:00,DELIVERED,9017.53,338.09,23.03,7488.01,CREDIT_CARD,Contact before delivery
ORD-9141107,700488,d80dcfd2-54a2-4252-9de5-660aa432c74e,ad9bd8b3-d73f-4d64-9ac8-66f89c2802ff,2024-02-10,18:30:00,SHIPPED,7057.64,294.08,16.26,5936.5,DEBIT_CARD,Contact before delivery
ORD-9455032,566074,104fe5fc-fa1a-4294-952b-6096d645873f,bf50e6a2-1c6c-4648-82df-8a749f565495,2024-12-30,16:20:00,DELIVERED,6101.89,351.01,3.48,8444.09,CREDIT_CARD,Fragile items
ORD-7660239,108190,46128771-55f1-4a16-abae-38db81975714,7f2a618f-4f98-43ac-b9f8-8c474107eeb5,2024-02-21,09:00:00,CANCELLED,4085.58,734.86,5.85,1708.88,GOOGLE_PAY,Leave at front door
ORD-6248049,322112,e919aae6-f33c-4158-8ae6-257b9725b59f,077e5f22-f525-4fcf-839d-333434a0194d,2023-12-27,22:00:00,DELIVERED,8233.22,471.95,32.43,10433.3,CREDIT_CARD,Leave at front door
ORD-6545185,205127,a59b654e-3bae-42e5-9105-153c96027a5c,767ea972-d791-4b5d-bfc9-ea392df95161,2024-03-04,14:45:00,DELIVERED,4126.1,74.38,11.18,8072.6,CREDIT_CARD,Special handling required
ORD-9442498,755769,ea344524-502d-4b6a-af6b-eb7622c74412,aac7b212-9457-4e22-a700-aa6e6ebaac5d,2024-01-28,14:45:00,PROCESSING,7221.13,477.68,34.25,6707.45,CREDIT_CARD,Weekend delivery preferred
ORD-7308449,80032,e59ba874-7e90-4661-b29b-9cecf3369f01,bf2db1ca-fdf5-47b5-970e-f13a0abd55b3,2023-04-29,10:30:00,DELIVERED,3047.83,556.59,1.74,9327.24,CREDIT_CARD,Contact before delivery
ORD-2593094,416148,fff1e509-e64a-49df-8249-3a40a9a683c4,f98c53d2-2daa-465b-b8de-0815a0efb64c,2024-05-16,18:30:00,PROCESSING,3381.21,661.38,15.28,9606.07,CREDIT_CARD,Special handling required
ORD-8748722,712209,a765f768-6d23-4a6e-b336-bcff2b2297ee,6fee3cc4-6e48-4b8d-b686-bd2cee1b6f70,2023-06-12,10:30:00,SHIPPED,7001.51,307.79,1.8,1180.05,GOOGLE_PAY,Contact before delivery
ORD-5552046,75042,4918aee2-ac6d-4a54-bad7-27a5c341d163,b9de93f6-03a1-46f2-91c4-bd7d4a0c26d4,2023-10-04,14:45:00,SHIPPED,7621.2,241.2,4.85,8399.73,CREDIT_CARD,Gift wrapping required
ORD-1758810,832433,523fbe5b-d804-439b-bc31-0e161251828d,51ecc8a7-152e-402c-9397-b3a977c4d696,2024-04-27,10:30:00,CONFIRMED,9538.18,776.52,47.9,4501.94,DEBIT_CARD,Leave at front door
ORD-2614557,487617,ef017b7c-3255-42fc-907e-fffac11d640e,fafe78f8-dd35-48e5-beba-c36c48d757f5,2023-04-21,14:45:00,CONFIRMED,6496.82,179.99,37.9,8887.11,CREDIT_CARD,Contact before delivery
ORD-4176505,174999,9ca41026-fc44-4e26-a9d3-3fd1a39f586e,f7937ded-2e96-4934-97cb-961690989c77,2023-11-26,12:15:00,CONFIRMED,8512.27,51.91,4.13,6326.33,PAYPAL,Special handling required
ORD-9686109,763139,c19da6aa-284f-42ae-a0d5-b359d7398751,e97327dd-452f-4338-8700-30d7e2f30d6e,2023-09-19,09:00:00,DELIVERED,4036.34,232.26,28.2,3166.58,DEBIT_CARD,Leave at front door
ORD-9309583,588734,77d10fc5-674f-4b57-bc02-fb6e0bfbbcd2,cf5d90a1-cb8a-4f54-9232-368f96afaf08,2024-09-11,12:15:00,PENDING,3602.78,184.86,15.95,8572.54,CREDIT_CARD,Special handling required
ORD-6267007,626979,56436b65-99bb-44b1-af8c-a60b84eb24ea,c2a536c6-67f1-42b9-b69b-87216b0b0a63,2023-06-22,12:15:00,DELIVERED,601.6,269.05,45.69,5911.51,PAYPAL,Weekend delivery preferred
ORD-6723818,942390,a9a58018-caa6-4d06-b5c0-f8db093838ac,69b9b5ab-304c-45f0-a5c9-623b3fdc982e,2023-09-24,18:30:00,DELIVERED,5776.88,650.89,22.22,6505.59,PAYPAL,Weekend delivery preferred
ORD-9768542,784127,f82b848e-85e7-4542-bc2b-5a86642b2cbc,7e3b41b8-7745-46a1-b52b-3ec79a87da73,2024-07-23,10:30:00,DELIVERED,9565.37,688.6,15.56,1220.15,CREDIT_CARD,Contact before delivery
ORD-7090800,77640,c8eb610c-6d41-4916-8fec-3d2d7586ae35,0e733689-86a3-4050-bd6e-7061dd2b87e3,2024-07-15,18:30:00,PROCESSING,2592.28,645.97,8.29,8710.47,DEBIT_CARD,Rush delivery requested
ORD-7877445,104975,b7a89153-2ef0-47ed-9066-9d548be59f26,1a783500-9899-41bf-b4d7-2dd3abe550e8,2023-06-14,12:15:00,DELIVERED,6972.06,27.77,27.49,5828.82,CREDIT_CARD,Gift wrapping required
ORD-5185562,412026,8d735046-e417-4095-b11c-9fa8de10c125,b564c7bc-fc3e-4573-91ec-2a4168e9476c,2024-08-26,16:20:00,PENDING,1947.58,93.63,24.75,5162.24,APPLE_PAY,Gift wrapping required
ORD-5944366,301137,460e2651-7527-46e6-b14a-40ee4ca9d823,ebdb9ca4-701f-4f90-b0b1-8d261c57398a,2023-11-24,09:00:00,RETURNED,908.6,463.56,8.83,2327.61,CREDIT_CARD,Leave at front door
ORD-5342958,29350,503cfaf0-4eeb-4ee6-9547-fd3e48f00a6b,941bdbc4-f357-4e25-b079-c0f4be50968f,2023-04-03,20:10:00,CONFIRMED,4459.82,721.97,49.04,2033.4,CREDIT_CARD,Weekend delivery preferred
ORD-5293227,641781,7b0c7e17-7f1e-4e42-ae18-20c778881a95,7e053cb2-df9e-4ffa-9937-0f3fd965e843,2024-07-07,12:15:00,CONFIRMED,3723.08,170.76,9.88,9401.48,CREDIT_CARD,Gift wrapping required
ORD-5566688,475266,aaf76945-502a-488b-b2ab-99d0fe592b41,3dcb247a-83b1-405b-8db6-f83e15f138a7,2023-03-21,10:30:00,PENDING,1073.64,310.26,38.26,6328.71,GOOGLE_PAY,Weekend delivery preferred
ORD-2392942,778768,99066e6b-56a3-4375-a28c-e3e40fcc1209,fa959ea1-7d50-49f7-bc68-7290c52a8a50,2024-01-22,20:10:00,RETURNED,7412.82,720.29,33.29,3209.76,BANK_TRANSFER,Rush delivery requested
ORD-7048852,82130,eb6732ca-8592-423f-985d-a9093ca8a6bb,e12a687b-7dd2-4582-9008-79768d78a2ef,2023-04-28,22:00:00,SHIPPED,4660.07,236.13,11.19,10370.92,DEBIT_CARD,Rush delivery requested
ORD-2649206,962678,00015939-67e9-482f-9c4d-d54662e912b8,b064877d-ffe4-4ddb-877b-a9ee1bbc2f0c,2023-04-14,18:30:00,SHIPPED,3853.7,249.66,4.42,8406.78,CREDIT_CARD,Leave at front door
ORD-1542876,708322,a6840c73-909d-4ea7-b54e-7b3aa49fd5fa,44a029ee-6f29-48b8-a1f6-bd3a37e9e87e,2023-08-25,09:00:00,DELIVERED,9113.94,676.28,18.25,6003.04,CASH_ON_DELIVERY,Fragile items
ORD-2253780,118016,102df9d7-0ec9-4ec6-a2c9-7276a3305646,cec65b77-9ca7-4f9b-a139-d326b3352f0a,2024-10-14,10:30:00,DELIVERED,5548.35,688.08,40.81,9858.0,GOOGLE_PAY,Gift wrapping required
ORD-4886203,11442,a52903b3-8770-480f-85f9-8e6247d222ba,4b81f8af-91e3-4667-bc4a-b75b4a206bc7,2023-06-05,16:20:00,DELIVERED,9109.51,462.48,27.04,2578.0,APPLE_PAY,Gift wrapping required
ORD-1459917,913562,2cb8414f-f094-49cc-b376-2b71f79d6ab9,31030b82-1411-4211-b72c-cfd872804f91,2024-12-07,09:00:00,CONFIRMED,2835.19,625.17,36.03,7254.38,GOOGLE_PAY,Leave at front door
ORD-8273023,121252,a004d714-f500-458d-a4b9-0e7139855a94,424a10d9-6d00-4c87-a476-6cf78cf21960,2024-05-04,09:00:00,DELIVERED,729.76,550.19,42.34,1201.24,DEBIT_CARD,Business delivery
ORD-5823286,138189,c3003625-f827-444f-a6e7-70cc518e9c06,130d7351-8e9f-4cc5-91e2-00e9204a1ef2,2023-09-14,10:30:00,DELIVERED,2275.1,435.13,25.07,2231.55,APPLE_PAY,Rush delivery requested
ORD-7479474,207191,cfd4f5d6-6d06-4314-aa79-c4c052c7e78d,53e13896-3e63-421c-8d52-e97ac03d8dd1,2023-11-25,12:15:00,DELIVERED,7411.17,521.0,25.63,7438.66,BANK_TRANSFER,Special handling required
ORD-2485267,908243,4ce67bdd-a982-4058-8c22-21159d4a55c2,55bbd7df-b090-4f28-bfe1-0e1cfa604fd1,2023-10-05,14:45:00,DELIVERED,1597.31,394.33,37.72,10415.8,CREDIT_CARD,Fragile items
ORD-7553919,480484,4fcebdb3-0c5c-4f4a-9b73-81efffa32f9d,6b9b091d-76f6-4f1f-bc61-2ccb4a75c6d6,2024-10-26,09:00:00,SHIPPED,7218.2,74.89,0.92,9672.78,GOOGLE_PAY,Rush delivery requested
ORD-7219789,782697,de21e097-3728-44cf-82c7-b9972e7ad77b,741b5b43-5494-4925-8b6d-6bbab0387b99,2023-05-10,20:10:00,PROCESSING,1685.19,709.4,12.68,2459.67,DEBIT_CARD,Special handling required
ORD-6984314,450052,cb43c71b-2053-475b-a6d0-8b0798cb8ea0,1d262158-320e-4de0-9a3f-c4267cae7a80,2023-01-11,18:30:00,DELIVERED,6160.27,242.7,1.2,7372.6,DEBIT_CARD,Special handling required
ORD-8266677,800167,880e6830-63e4-48da-b4fa-783b2325ba77,17e3df8a-66e6-4c7e-a098-0d30958690a4,2023-07-29,22:00:00,DELIVERED,7665.85,793.73,9.88,9651.35,DEBIT_CARD,Special handling required
ORD-9616047,954940,89d2f30b-678b-4bbd-8da8-945c0b517c4b,c4dd5543-3c03-4c04-9736-04af2ee80f77,2023-11-17,12:15:00,DELIVERED,6540.09,318.45,14.23,314.78,PAYPAL,Contact before delivery
ORD-9943086,896139,80a630c9-9bf2-43d8-907f-d53bc592a2a4,3d647b49-cdbe-4cee-9b87-765954c09f9c,2024-08-04,12:15:00,DELIVERED,8837.21,244.48,9.82,8620.41,GOOGLE_PAY,Contact before delivery
ORD-1993431,647199,dbf0b0cf-517f-4e88-933a-015ba19d9e2e,fcdc7169-4f47-4c7c-8120-955e5cf1f03e,2024-04-03,20:10:00,CONFIRMED,7443.46,726.34,6.83,660.38,CREDIT_CARD,Weekend delivery preferred
