product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-524680,7315449354758940538,Yoga Mat Premium,461.78,1601.64,SKU-8109410,294,98,SUP-5636,32.58,030x18x8cm,True,2020-04-26
PROD-633383,4590264516347901196,Yoga Mat Premium,4980.94,2336.67,SKU-3249896,7327,78,SUP-4747,13.75,1x878x587cm,True,2022-05-24
PROD-744770,5072081336058434391,Fitness Tracker Watch,2335.36,2432.1,SKU-5582488,5093,52,SUP-6860,47.18,3x505x333cm,True,2020-12-30
PROD-237144,6661121335612714292,Yoga Mat Premium,3670.09,1755.52,SKU-1811201,2098,82,SUP-4673,1.79,483x406x6cm,True,2021-02-23
PROD-583417,2735773230316804863,Gaming Laptop Pro,3281.37,1493.53,SKU-5866686,2918,28,SUP-3976,0.78,489x63x64cm,True,2022-04-22
PROD-608682,7497468901482768924,Fitness Tracker Watch,1260.38,2808.94,SKU-7161984,6580,21,SUP-6509,12.4,427x96x4cm,False,2024-10-06
PROD-969772,8682534130853476847,Gaming Laptop Pro,450.37,891.37,SKU-5229303,4831,6,SUP-8477,44.96,1x53x392cm,True,2023-09-22
PROD-511096,3379435067165670085,Gaming Laptop Pro,2260.24,2094.51,SKU-1214187,7215,93,SUP-5657,12.34,6x3x57cm,False,2022-03-29
PROD-190666,8460916747632446187,Yoga Mat Premium,1728.99,1034.2,SKU-1914191,2475,18,SUP-5932,45.1,1x31x3cm,False,2022-10-12
PROD-611343,5749991885859591700,Memory Foam Pillow,1007.07,1274.23,SKU-5838767,157,15,SUP-5241,27.87,55x25x322cm,False,2020-08-03
PROD-930534,2853079895828322278,Coffee Machine Deluxe,3519.14,908.51,SKU-3936759,8286,99,SUP-4225,44.55,8x5x155cm,True,2020-05-20
PROD-736943,5624875263400832010,Portable Phone Charger,2947.51,2578.87,SKU-8236887,8851,9,SUP-6556,24.91,9x0x77cm,False,2023-06-17
PROD-965722,1727334914036601517,Organic Cotton T-Shirt,4118.57,1166.95,SKU-1104942,3919,8,SUP-9256,17.26,00x475x937cm,True,2020-03-10
PROD-101400,7965484895796317695,Stainless Steel Water Bottle,2429.9,2732.1,SKU-4637641,4428,65,SUP-9680,42.82,0x977x3cm,True,2021-07-16
PROD-242813,8951822626339469045,Wireless Bluetooth Headphones,4704.36,708.86,SKU-4621206,5559,98,SUP-5948,41.36,632x715x883cm,True,2023-09-17
PROD-204643,4426461814595322644,LED Desk Lamp,3580.07,2550.0,SKU-3386674,7747,95,SUP-9994,26.75,1x00x2cm,False,2023-08-17
PROD-988734,7905440467426288255,Portable Phone Charger,3312.76,689.91,SKU-3663564,8009,24,SUP-8805,42.52,2x6x387cm,False,2022-01-27
PROD-752466,3889232180095796122,Coffee Machine Deluxe,1296.58,2259.95,SKU-2413575,9064,31,SUP-5461,10.76,3x99x6cm,True,2021-02-09
PROD-504870,2004590829399295788,Air Purifier HEPA,1303.23,2271.82,SKU-3956770,7819,74,SUP-7353,2.18,9x999x78cm,True,2024-06-30
PROD-278544,7694493510599828980,Coffee Machine Deluxe,1683.81,2846.47,SKU-5595170,7756,12,SUP-4618,2.08,92x20x3cm,True,2023-12-03
PROD-653424,4806968988666161262,Fitness Tracker Watch,27.82,2855.71,SKU-7736622,4852,60,SUP-4222,15.53,35x0x975cm,False,2024-06-27
PROD-792165,5111281776230913110,4K Ultra HD Smart TV,3522.32,2928.1,SKU-2156939,8218,88,SUP-5362,30.46,2x151x99cm,True,2022-07-05
PROD-938078,3047398404877867063,Portable Phone Charger,3284.17,399.05,SKU-4580197,5913,33,SUP-5952,24.34,4x32x16cm,True,2021-07-21
PROD-428515,1006753590178692416,Gaming Laptop Pro,2622.21,1686.02,SKU-8911645,8634,38,SUP-6548,20.48,964x6x31cm,False,2021-05-28
PROD-747295,3606950850286092052,LED Desk Lamp,1946.19,468.75,SKU-2244599,9395,31,SUP-3082,14.72,5x409x080cm,False,2022-12-05
PROD-773881,497857183426263674,Memory Foam Pillow,322.22,1948.87,SKU-4761404,4954,47,SUP-8969,33.31,0x1x70cm,False,2021-01-18
PROD-531576,1748305298855856382,Bluetooth Speaker,1339.65,879.7,SKU-8537041,7136,95,SUP-2882,2.93,896x13x41cm,True,2020-09-25
PROD-213514,7373639579773542903,Organic Cotton T-Shirt,2697.69,455.18,SKU-4538116,7793,61,SUP-6102,38.7,50x922x1cm,True,2023-02-19
PROD-592608,190712520321858573,Fitness Tracker Watch,3941.02,1749.56,SKU-6306422,6974,96,SUP-9663,2.41,064x27x39cm,False,2023-03-13
PROD-680893,175561360908020899,Gaming Laptop Pro,3720.41,2919.06,SKU-3312683,5801,12,SUP-1065,42.37,84x279x5cm,True,2020-12-08
PROD-714558,3837542737103016580,Memory Foam Pillow,2398.28,2418.21,SKU-3209882,2008,35,SUP-9602,23.39,64x23x96cm,False,2022-12-20
PROD-922006,2468117454138063188,Wireless Mouse Ergonomic,3893.08,1290.54,SKU-2109280,6348,43,SUP-6506,49.17,2x58x64cm,True,2022-06-08
PROD-907084,3518291874967407233,Gaming Laptop Pro,211.69,1165.5,SKU-9987240,935,75,SUP-9586,13.74,35x02x941cm,True,2024-03-02
PROD-717991,4489162041593692616,Fitness Tracker Watch,2423.97,2611.47,SKU-4377754,7233,42,SUP-5757,48.14,50x7x967cm,True,2023-05-13
PROD-221168,1318522028822375933,Gaming Laptop Pro,4265.88,1040.41,SKU-8088861,2516,39,SUP-8479,5.84,21x0x308cm,False,2023-07-20
PROD-146358,760177575279601550,Gaming Laptop Pro,2175.77,2931.88,SKU-4386475,9035,20,SUP-8365,3.3,77x135x9cm,False,2022-10-27
PROD-132558,4694194128062599765,Standing Desk Converter,879.45,2983.9,SKU-3406393,9063,5,SUP-7076,4.81,124x936x1cm,True,2023-01-13
PROD-842263,4347523534306378142,Wireless Mouse Ergonomic,4095.12,1110.94,SKU-4457155,3203,77,SUP-2864,7.28,734x2x777cm,False,2023-11-10
PROD-988439,1499167217534114985,Stainless Steel Water Bottle,4917.03,140.63,SKU-1394121,6993,50,SUP-5111,43.29,217x351x77cm,True,2020-09-05
PROD-662103,7543303264183728737,Coffee Machine Deluxe,741.21,1708.69,SKU-5186442,1859,88,SUP-4931,34.91,807x3x25cm,False,2021-06-25
PROD-961471,8066686984934686299,Organic Cotton T-Shirt,3606.37,2275.05,SKU-5020122,5136,51,SUP-8207,42.49,397x534x9cm,False,2022-01-05
PROD-386583,8395724139931632970,Air Purifier HEPA,4198.71,2135.46,SKU-3525559,819,62,SUP-8437,35.03,393x43x01cm,False,2020-10-31
PROD-127025,5881460539863502489,Wireless Mouse Ergonomic,1772.81,1697.77,SKU-9098783,6712,17,SUP-7710,21.95,50x77x826cm,False,2024-11-02
PROD-634666,4194973573626102632,4K Ultra HD Smart TV,4137.89,2142.26,SKU-2702032,6461,38,SUP-7621,44.8,786x92x86cm,False,2020-08-19
PROD-277515,1926423538117923465,4K Ultra HD Smart TV,779.65,1062.9,SKU-9524104,2979,99,SUP-9331,6.59,344x2x957cm,True,2024-08-16
PROD-893493,5870633848141731821,Wireless Bluetooth Headphones,398.02,1493.86,SKU-8530113,8485,92,SUP-7783,12.08,31x2x130cm,True,2020-07-03
PROD-373603,2745456943541417706,Stainless Steel Water Bottle,4090.95,118.3,SKU-4383803,6328,95,SUP-1009,49.69,5x00x841cm,True,2021-06-22
PROD-303845,1091353813092747749,4K Ultra HD Smart TV,3328.35,1500.95,SKU-6714225,6420,24,SUP-7974,33.53,65x19x000cm,True,2023-06-11
PROD-649990,2363668357903365084,Bluetooth Speaker,2036.82,2518.86,SKU-5461605,8850,43,SUP-1523,14.45,12x71x38cm,False,2023-12-24
PROD-542587,8866885838410985249,Organic Cotton T-Shirt,555.85,1331.82,SKU-2414859,1933,72,SUP-5164,37.65,23x459x77cm,True,2021-09-08
PROD-714990,1064647769345989468,Bluetooth Speaker,107.93,2689.24,SKU-9842537,1134,44,SUP-9505,6.95,59x44x270cm,False,2021-09-18
PROD-840975,4547758491883568895,Memory Foam Pillow,4634.31,2391.89,SKU-3237443,6405,47,SUP-5597,40.92,0x4x474cm,True,2020-10-20
PROD-697443,8399841867575997083,Wireless Mouse Ergonomic,58.25,2976.95,SKU-7632216,1765,16,SUP-1480,45.59,2x378x732cm,False,2021-08-27
PROD-681320,1134333926680278763,Coffee Machine Deluxe,2314.21,174.97,SKU-5691512,6395,57,SUP-6231,49.91,92x9x0cm,True,2021-08-08
PROD-979297,252222280736400499,Fitness Tracker Watch,3271.23,365.49,SKU-1921250,6612,88,SUP-7146,37.09,29x3x60cm,False,2020-11-01
PROD-764232,6698804464550307189,Organic Cotton T-Shirt,656.55,1199.56,SKU-9175898,5782,69,SUP-7318,35.54,9x315x067cm,True,2024-06-10
PROD-773785,2809292441807773105,Portable Phone Charger,4522.81,1832.67,SKU-4286204,3143,52,SUP-3093,2.34,4x62x61cm,True,2024-12-26
PROD-793455,8076357921630011973,Stainless Steel Water Bottle,2873.49,2775.88,SKU-4045192,6668,71,SUP-7718,38.04,440x78x397cm,False,2022-12-19
PROD-732063,1596526609910227457,Yoga Mat Premium,1078.39,162.49,SKU-7464684,2526,26,SUP-4097,5.92,6x98x1cm,False,2023-11-03
PROD-484387,6426260767919624318,Organic Cotton T-Shirt,1902.57,1152.33,SKU-4494968,1524,18,SUP-3076,49.53,951x29x123cm,False,2021-08-31
PROD-231596,6434304394975267923,Organic Cotton T-Shirt,2920.34,1581.75,SKU-8032005,3110,74,SUP-5384,5.72,986x887x962cm,True,2022-11-04
PROD-383883,2606081338945584752,Fitness Tracker Watch,1377.76,1080.19,SKU-3068124,587,70,SUP-7958,47.73,6x2x88cm,False,2021-11-26
PROD-785540,1960625182175844372,Organic Cotton T-Shirt,214.7,2206.75,SKU-1717333,1582,45,SUP-5484,24.27,149x476x06cm,True,2020-03-31
PROD-899755,1380586116513545296,4K Ultra HD Smart TV,3639.52,2350.94,SKU-3366684,5388,84,SUP-8428,24.29,7x91x135cm,True,2024-12-25
PROD-284262,2013225370973792655,Yoga Mat Premium,4758.78,594.97,SKU-7997255,1724,99,SUP-8477,22.49,31x33x21cm,True,2023-06-25
PROD-306926,2369241843699111612,4K Ultra HD Smart TV,3865.99,95.8,SKU-2317823,1531,85,SUP-6313,45.63,51x351x992cm,False,2021-12-01
PROD-954667,7243533173304854394,Memory Foam Pillow,4718.99,2475.18,SKU-5596246,3259,92,SUP-7051,45.71,554x5x29cm,True,2023-04-21
PROD-831723,8615566361633194878,Portable Phone Charger,2767.8,1616.09,SKU-6073122,9340,24,SUP-9367,30.1,154x535x264cm,False,2022-11-10
PROD-130273,2631770510850479704,Organic Cotton T-Shirt,608.49,2449.19,SKU-5106346,9597,7,SUP-5700,16.0,00x343x32cm,False,2022-09-20
PROD-963023,3952802667007391115,Yoga Mat Premium,753.85,1923.74,SKU-5696558,7248,38,SUP-5614,31.53,898x4x92cm,False,2023-10-31
PROD-183405,6950323578539153414,Portable Phone Charger,3284.82,1875.53,SKU-3586304,2172,37,SUP-8284,2.98,749x08x329cm,True,2024-10-30
PROD-207652,1727400292952356149,Yoga Mat Premium,4452.0,867.27,SKU-6642812,6987,40,SUP-4975,24.12,181x21x14cm,False,2024-12-03
