line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-77559040,ORD-5895126,PROD-564597,6,4976.05,47.34,2607.58
LI-54883351,ORD-2394677,PROD-850534,5,386.02,122.46,30440.88
LI-53295057,ORD-3163644,PROD-520414,2,986.38,331.73,28081.46
LI-62383324,ORD-8987478,PROD-275278,9,1150.28,465.57,49153.93
LI-90430967,ORD-4480151,PROD-607142,1,1943.69,123.36,31718.75
LI-27336722,ORD-6448700,PROD-424201,2,2307.54,249.97,40264.03
LI-87902906,ORD-8579709,PROD-390359,6,280.3,441.22,25277.01
LI-23680753,ORD-7940671,PROD-651066,8,883.28,102.05,1589.02
LI-21602256,ORD-1005006,PROD-471127,7,1368.1,29.8,34431.6
LI-45883492,ORD-6724474,PROD-269414,2,3152.72,422.74,36179.79
LI-75134412,ORD-7068463,PROD-184576,7,3023.14,483.61,34210.98
LI-86352969,ORD-4169040,PROD-630669,8,4870.3,369.31,36336.69
LI-28423023,ORD-3100416,PROD-415837,4,399.03,449.68,19890.0
LI-79255877,ORD-9682722,PROD-246883,8,1528.88,398.88,4528.73
LI-47864021,ORD-8416816,PROD-357510,8,186.71,383.71,11982.98
LI-80975178,ORD-5952787,PROD-586447,3,4160.2,15.06,6392.25
LI-52586013,ORD-7598668,PROD-978052,4,655.15,96.49,41578.63
LI-34421017,ORD-1043314,PROD-708537,2,3973.47,413.2,49817.85
LI-70658318,ORD-4294154,PROD-632066,2,3564.82,151.95,38337.47
LI-68785348,ORD-6807781,PROD-673141,6,2247.17,190.61,20309.86
LI-61411931,ORD-5737557,PROD-350194,2,959.81,183.78,8264.3
LI-10723590,ORD-3769656,PROD-419207,2,477.68,225.04,23924.24
LI-15524666,ORD-7770701,PROD-172298,4,4229.37,109.89,19214.29
LI-41834695,ORD-8426050,PROD-191394,10,4987.39,195.41,27324.07
LI-88888439,ORD-8272495,PROD-364873,2,2373.42,112.42,18079.03
LI-10683999,ORD-7484375,PROD-492087,7,3121.2,156.96,6743.78
LI-20760512,ORD-6487658,PROD-101597,6,4114.54,63.91,44245.67
LI-93063432,ORD-2413907,PROD-134372,2,1691.6,495.32,20702.52
LI-43625794,ORD-3912117,PROD-694733,6,245.43,98.61,47988.75
LI-70640361,ORD-2129691,PROD-251333,9,4953.92,143.98,24666.01
LI-68727992,ORD-6559846,PROD-242185,4,592.78,187.14,46858.37
LI-30078502,ORD-2760305,PROD-164571,9,494.47,460.01,27036.08
LI-32630362,ORD-3091731,PROD-302324,6,558.8,460.54,7206.12
LI-36480740,ORD-3421208,PROD-608825,7,2718.97,267.92,38230.75
LI-15048912,ORD-8920742,PROD-672009,3,2876.28,156.39,24244.11
LI-72866125,ORD-6042995,PROD-983364,2,3794.99,251.2,8428.36
LI-31814398,ORD-9546146,PROD-425730,4,110.59,351.1,35708.61
LI-81293412,ORD-4332791,PROD-420343,9,2271.47,253.96,41386.33
LI-13823646,ORD-3168575,PROD-234220,2,2558.85,292.53,31886.32
LI-84524559,ORD-7189528,PROD-502207,3,4637.39,297.07,37069.61
LI-27197944,ORD-9254100,PROD-184014,6,2261.45,233.93,18858.81
LI-42424790,ORD-6433908,PROD-763209,4,1567.41,337.64,3897.52
LI-51835380,ORD-4798794,PROD-465334,2,975.13,349.26,47847.47
LI-29177264,ORD-3292418,PROD-587056,3,703.76,199.42,47997.58
LI-41025056,ORD-9337841,PROD-944231,10,3833.53,432.63,44053.7
LI-61124210,ORD-2862867,PROD-808767,3,1314.88,359.82,22434.05
LI-40794621,ORD-9391999,PROD-978658,5,142.71,197.35,36645.74
LI-26022389,ORD-2212153,PROD-912196,7,3780.12,212.55,29642.62
LI-78424596,ORD-5775814,PROD-478659,2,2404.57,229.33,18077.13
LI-13026878,ORD-2004451,PROD-362257,10,3320.86,147.84,16698.18
LI-68917839,ORD-8090411,PROD-285048,3,646.26,278.09,35463.43
LI-86574286,ORD-6116465,PROD-726073,6,4239.58,295.24,35685.4
LI-14321588,ORD-6668774,PROD-683778,1,2548.26,315.22,9585.05
LI-27383446,ORD-5399847,PROD-485720,5,1487.2,190.65,31082.46
LI-50904451,ORD-5068944,PROD-264751,5,886.41,247.3,40279.07
LI-52872120,ORD-6014346,PROD-395162,5,1554.56,260.13,4544.87
LI-74278624,ORD-2608272,PROD-938191,2,3161.63,150.21,17385.0
LI-68543379,ORD-8577379,PROD-800985,4,4921.58,386.6,10940.62
LI-21898219,ORD-4124665,PROD-728054,8,3980.59,72.28,32429.9
LI-59574565,ORD-2869768,PROD-707484,5,1232.01,385.3,31547.12
LI-94162014,ORD-9677392,PROD-779513,10,4580.47,145.71,27756.65
LI-82805078,ORD-3954791,PROD-886079,6,1792.84,55.98,33035.29
LI-62202078,ORD-2583498,PROD-331980,3,4400.85,115.57,10836.0
LI-62434138,ORD-6005532,PROD-990532,1,2632.49,267.2,45851.26
LI-28551445,ORD-1341777,PROD-685610,10,2901.61,397.79,18862.61
LI-25743872,ORD-3202604,PROD-407835,6,2003.03,15.02,17588.25
LI-26617252,ORD-2662917,PROD-187367,10,192.95,298.75,36226.62
LI-39667975,ORD-6786341,PROD-247901,10,4061.94,400.07,42856.05
LI-43119830,ORD-7645050,PROD-505966,9,2480.29,291.14,43764.25
LI-78821747,ORD-2991514,PROD-326935,6,441.85,396.18,21956.26
LI-80224442,ORD-6998477,PROD-392138,9,2167.54,157.32,6385.91
LI-45576922,ORD-6439114,PROD-979217,1,3442.25,411.18,30675.35
LI-69454601,ORD-2095288,PROD-921089,5,3762.61,224.49,1582.41
LI-75212385,ORD-2961505,PROD-730224,5,1197.62,31.29,6312.93
LI-31438718,ORD-5409855,PROD-358372,10,1919.37,280.66,21240.55
LI-78528167,ORD-5159792,PROD-796734,9,2302.57,80.43,37135.05
LI-29513086,ORD-4380445,PROD-825619,1,1006.63,189.46,9265.58
LI-89034087,ORD-4254202,PROD-899502,10,1769.21,271.29,42206.3
