category_id,category_name,description,is_active
4269671154997980419,Baby Products,Jewelry and fashion accessories,True
4237793589830061961,Electronics,Toys and recreational games,False
446188181267259982,Clothing & Apparel,Sports equipment and outdoor gear,True
991795032787593263,Clothing & Apparel,Art supplies and craft materials,False
1263191263724669076,Office Supplies,Fashion and clothing items,True
1840721457298254496,Jewelry,Car parts and automotive accessories,True
1614344588095466843,Clothing & Apparel,"Books, movies, and media content",False
928677999862780423,Health & Beauty,Fashion and clothing items,False
4695439363032802518,Home & Garden,"Health, beauty, and personal care",False
8948801974989437663,Office Supplies,Pet care and animal supplies,False
8401791272539701571,Arts & Crafts,Electronic devices and accessories,True
6700267402250545852,Baby Products,Pet care and animal supplies,False
4839035362934284573,Arts & Crafts,Car parts and automotive accessories,False
945163484799219299,Baby Products,Toys and recreational games,False
1187661410710823551,Sports & Outdoors,Electronic devices and accessories,False
116176854424786845,Books & Media,Office and business supplies,True
853102083862396591,Clothing & Apparel,Art supplies and craft materials,True
4079420254159632230,Home & Garden,Sports equipment and outdoor gear,True
6057992280303175525,Home & Garden,Musical instruments and audio equipment,False
1034777470881474203,Baby Products,Jewelry and fashion accessories,True
7176337474408010657,Toys & Games,Art supplies and craft materials,False
6286865429818823111,Sports & Outdoors,Car parts and automotive accessories,True
2902643281730896333,Arts & Crafts,Musical instruments and audio equipment,False
6986498322142704742,Musical Instruments,Jewelry and fashion accessories,True
3327631702741411573,Food & Beverages,Jewelry and fashion accessories,False
7918481765791942315,Electronics,Fashion and clothing items,True
4657340729123722480,Baby Products,Electronic devices and accessories,False
8595207966269445462,Pet Supplies,"Books, movies, and media content",True
444420285743891117,Arts & Crafts,Art supplies and craft materials,True
2847493697790707729,Food & Beverages,Baby and infant care products,True
6670368918265356592,Books & Media,Office and business supplies,True
2749354708448125092,Toys & Games,Musical instruments and audio equipment,False
1846152074377419428,Baby Products,Baby and infant care products,False
5926620777262268124,Office Supplies,Home improvement and garden supplies,False
5045821858875537934,Home & Garden,Musical instruments and audio equipment,True
8423319978689433064,Electronics,Toys and recreational games,False
3526718707019875291,Health & Beauty,Sports equipment and outdoor gear,True
4842611009531807732,Musical Instruments,Home improvement and garden supplies,False
2831626865784650044,Pet Supplies,Musical instruments and audio equipment,True
6221112500445024156,Electronics,Pet care and animal supplies,True
7752280078202020420,Electronics,Musical instruments and audio equipment,False
5660523823849878886,Musical Instruments,Jewelry and fashion accessories,False
2339313321349306375,Automotive,Musical instruments and audio equipment,True
6452523731264576499,Food & Beverages,Baby and infant care products,False
7754391766605415029,Toys & Games,Musical instruments and audio equipment,False
4892834017140895414,Books & Media,Fashion and clothing items,True
7152225519305175463,Books & Media,Office and business supplies,False
4919059660381873643,Automotive,Art supplies and craft materials,False
3393883987444791892,Jewelry,"Books, movies, and media content",True
485951824166940741,Health & Beauty,Food products and beverages,True
1060908348249041164,Pet Supplies,Pet care and animal supplies,True
3456535076401167219,Sports & Outdoors,Art supplies and craft materials,False
1648824771655353725,Electronics,Jewelry and fashion accessories,False
125783371363018260,Office Supplies,Jewelry and fashion accessories,False
4734390248312385176,Health & Beauty,"Health, beauty, and personal care",False
7559948837019469263,Food & Beverages,Pet care and animal supplies,True
4131495553587638606,Home & Garden,"Health, beauty, and personal care",False
8486582546609516655,Office Supplies,Jewelry and fashion accessories,False
7309467678656066868,Pet Supplies,Office and business supplies,True
7143485541514286502,Baby Products,Sports equipment and outdoor gear,True
7857368495964125204,Health & Beauty,Electronic devices and accessories,True
4270713018070360678,Automotive,Jewelry and fashion accessories,False
4472481495481603692,Toys & Games,Fashion and clothing items,False
8497832867384714334,Baby Products,Fashion and clothing items,True
1215414171525246964,Home & Garden,"Health, beauty, and personal care",True
488021481112675932,Toys & Games,"Books, movies, and media content",False
6108275397917991454,Food & Beverages,Pet care and animal supplies,True
3043426819148463057,Home & Garden,Art supplies and craft materials,False
1122942075583513710,Health & Beauty,Pet care and animal supplies,False
4055774211137688815,Arts & Crafts,"Books, movies, and media content",False
1965044734686328100,Home & Garden,Sports equipment and outdoor gear,False
8231338174199795388,Pet Supplies,Pet care and animal supplies,True
318687493225409362,Books & Media,Office and business supplies,False
1752901388089422026,Electronics,Home improvement and garden supplies,True
3504794967551352859,Office Supplies,Fashion and clothing items,True
273154156865406715,Home & Garden,Fashion and clothing items,True
4074162316068789128,Electronics,Baby and infant care products,False
2502705333234557528,Baby Products,Fashion and clothing items,False
413307866631097625,Office Supplies,Toys and recreational games,True
8146144622021939035,Musical Instruments,Office and business supplies,True
8847896133687501429,Arts & Crafts,Musical instruments and audio equipment,True
5662785001135064157,Musical Instruments,Food products and beverages,False
263390920377381922,Clothing & Apparel,Office and business supplies,True
5235401943876818293,Clothing & Apparel,Baby and infant care products,False
7565836948708279052,Health & Beauty,Art supplies and craft materials,False
2440950042874139121,Clothing & Apparel,Pet care and animal supplies,False
5548345036345377788,Toys & Games,Musical instruments and audio equipment,False
1783544277190572197,Sports & Outdoors,Home improvement and garden supplies,False
773301207460733858,Health & Beauty,Jewelry and fashion accessories,False
5074748808065006037,Pet Supplies,Jewelry and fashion accessories,True
5262937457216206143,Automotive,"Books, movies, and media content",True
3702556270711664874,Baby Products,Art supplies and craft materials,True
3846307473952890060,Musical Instruments,Art supplies and craft materials,True
2092608685919526600,Home & Garden,Home improvement and garden supplies,True
2650215741820000776,Clothing & Apparel,Car parts and automotive accessories,True
447435181310472613,Baby Products,Musical instruments and audio equipment,True
502909664169903866,Toys & Games,Home improvement and garden supplies,False
1161717663731333579,Electronics,Food products and beverages,True
8852294190708150803,Food & Beverages,Musical instruments and audio equipment,False
6990685164352673550,Arts & Crafts,Jewelry and fashion accessories,False
1759693637524936834,Arts & Crafts,Pet care and animal supplies,True
459269922300540987,Musical Instruments,Fashion and clothing items,True
3816148173179923652,Books & Media,Food products and beverages,True
1450519862521047875,Food & Beverages,Car parts and automotive accessories,False
4061018239128550636,Food & Beverages,Jewelry and fashion accessories,False
4619386360945762859,Baby Products,Food products and beverages,True
7772189749181219500,Office Supplies,Musical instruments and audio equipment,False
4820385886566666777,Health & Beauty,Musical instruments and audio equipment,True
2284741532835815624,Musical Instruments,Pet care and animal supplies,False
327470250541808653,Sports & Outdoors,"Books, movies, and media content",True
8079914433274357873,Food & Beverages,Art supplies and craft materials,True
6070068525875450105,Electronics,Jewelry and fashion accessories,True
5718646510654888250,Health & Beauty,Office and business supplies,False
8289726211981253900,Musical Instruments,"Health, beauty, and personal care",True
3663729865347102539,Baby Products,Musical instruments and audio equipment,False
924691641264102911,Office Supplies,"Health, beauty, and personal care",False
