category_id,category_name,description,is_active
2951375559152565865,Electronics,Musical instruments and audio equipment,True
1050125854316250182,Home & Garden,Pet care and animal supplies,True
500244539389060099,Musical Instruments,Art supplies and craft materials,True
6038060132633576260,Sports & Outdoors,Musical instruments and audio equipment,True
6264084936210987191,Baby Products,Art supplies and craft materials,False
1093901103168249808,Food & Beverages,Jewelry and fashion accessories,True
7702277205180501569,Clothing & Apparel,Musical instruments and audio equipment,False
6366118228888146924,Baby Products,Toys and recreational games,False
4038737061083767952,Toys & Games,Home improvement and garden supplies,True
5790088906389558002,Jewelry,"Books, movies, and media content",True
5092755189210994611,Jewelry,Pet care and animal supplies,False
240751387304580263,Office Supplies,"Health, beauty, and personal care",False
5559155597447645925,Home & Garden,Car parts and automotive accessories,True
7696495310673896185,Clothing & Apparel,Pet care and animal supplies,False
7710154797284934836,Sports & Outdoors,Baby and infant care products,False
1465780174946751728,Books & Media,Musical instruments and audio equipment,False
2203598726155792976,Clothing & Apparel,"Health, beauty, and personal care",True
1646504714537616785,Pet Supplies,Baby and infant care products,False
6910996913817896879,Automotive,Baby and infant care products,True
2338523259486270400,Food & Beverages,Musical instruments and audio equipment,True
8513616685616163430,Home & Garden,Art supplies and craft materials,False
4747438021038011020,Musical Instruments,"Health, beauty, and personal care",False
3188996489814068830,Books & Media,Office and business supplies,False
158881531187922489,Health & Beauty,"Health, beauty, and personal care",True
5065420004083363706,Office Supplies,Art supplies and craft materials,True
8478654731498271958,Electronics,Sports equipment and outdoor gear,True
193938526884861054,Clothing & Apparel,Art supplies and craft materials,True
36393137419582122,Home & Garden,Baby and infant care products,False
5081035495444329698,Office Supplies,Food products and beverages,False
8483882165948338131,Office Supplies,Pet care and animal supplies,True
5271622292947627540,Sports & Outdoors,Car parts and automotive accessories,False
288366802260809020,Arts & Crafts,Pet care and animal supplies,False
8062187958821977624,Food & Beverages,Fashion and clothing items,False
4268492088313611949,Jewelry,"Books, movies, and media content",False
4240734297928300246,Health & Beauty,Pet care and animal supplies,True
8668765021646536228,Arts & Crafts,Office and business supplies,True
1512884081377463359,Automotive,Jewelry and fashion accessories,True
87871356968247736,Clothing & Apparel,Art supplies and craft materials,False
4888630486134031029,Health & Beauty,"Books, movies, and media content",True
7883230499639311820,Musical Instruments,"Books, movies, and media content",True
7131882593069370659,Arts & Crafts,Fashion and clothing items,True
3143900060699773091,Musical Instruments,Pet care and animal supplies,False
5078419200039745944,Arts & Crafts,Jewelry and fashion accessories,False
3600533154776726510,Home & Garden,Pet care and animal supplies,False
8025787750779106492,Musical Instruments,Art supplies and craft materials,True
8778291399346180621,Clothing & Apparel,Musical instruments and audio equipment,False
7440011578184833756,Food & Beverages,Toys and recreational games,True
1411310306296198875,Musical Instruments,Art supplies and craft materials,False
1858446503706451818,Pet Supplies,Jewelry and fashion accessories,False
8955222153660983119,Health & Beauty,Art supplies and craft materials,True
4189485781408255245,Baby Products,Pet care and animal supplies,True
2729600261552456883,Health & Beauty,Fashion and clothing items,True
