product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-406968,7245168956847522897,Fitness Tracker Watch,3141.83,2374.17,SKU-7403266,1422,69,SUP-4032,38.05,1x9x1cm,False,2024-09-08
PROD-264552,5619959763900101772,Portable Phone Charger,2515.38,1472.48,SKU-9993014,4460,66,SUP-7159,15.11,1x033x59cm,False,2020-08-31
PROD-647669,447783383852190141,Stainless Steel Water Bottle,696.32,996.02,SKU-7904872,7569,100,SUP-4141,38.1,751x5x6cm,True,2022-10-30
PROD-533740,9063195686892900304,Stainless Steel Water Bottle,3441.19,814.4,SKU-4382420,1227,23,SUP-8573,13.87,070x038x92cm,False,2021-08-23
PROD-112099,5838243236285512084,Organic Cotton T-Shirt,3220.7,1235.31,SKU-6148905,7391,98,SUP-9567,42.04,03x009x89cm,False,2020-09-05
PROD-843156,7085495669992161977,Air Purifier HEPA,866.96,1574.03,SKU-6797707,1355,25,SUP-5530,17.86,737x358x92cm,True,2022-08-28
PROD-829575,6623060135133856021,Bluetooth Speaker,3466.91,2417.13,SKU-7479964,5413,37,SUP-5826,14.61,9x47x5cm,True,2024-02-16
PROD-830031,4293100183729487360,Organic Cotton T-Shirt,1937.15,2440.75,SKU-4647078,1221,97,SUP-7932,26.86,5x9x826cm,False,2023-11-12
PROD-605925,4167542659971894890,Portable Phone Charger,1816.0,2532.86,SKU-3171352,8421,49,SUP-3458,16.1,0x638x579cm,False,2020-11-04
PROD-125586,5145066576974410278,Fitness Tracker Watch,1171.86,2019.83,SKU-8752452,4435,35,SUP-6458,0.71,812x493x869cm,True,2023-01-05
PROD-258209,3506271995111415595,Organic Cotton T-Shirt,617.03,1599.14,SKU-2380536,8847,35,SUP-3160,11.37,249x31x945cm,True,2022-11-18
PROD-884584,5209629163683397126,Coffee Machine Deluxe,3420.92,878.02,SKU-8182160,866,68,SUP-8227,15.01,00x0x1cm,True,2020-01-15
PROD-375793,8329799787782120562,Organic Cotton T-Shirt,4910.23,934.0,SKU-6074698,6009,16,SUP-8284,20.87,237x4x83cm,False,2023-06-17
PROD-139018,4219545851611058254,Stainless Steel Water Bottle,4636.24,971.26,SKU-9343544,4755,27,SUP-8867,0.71,036x892x99cm,False,2024-11-14
PROD-854948,6784158277643063447,Stainless Steel Water Bottle,2006.81,320.19,SKU-6043117,5920,12,SUP-5253,23.92,476x10x60cm,False,2022-07-13
PROD-914371,5149618892322696612,Wireless Mouse Ergonomic,1477.76,449.56,SKU-9834647,4938,50,SUP-6236,17.27,06x85x4cm,False,2021-08-05
PROD-943467,6220351030741826122,Coffee Machine Deluxe,1912.55,428.36,SKU-1014523,2722,85,SUP-4240,0.16,5x401x268cm,False,2022-07-11
PROD-320999,5149543645766840336,Yoga Mat Premium,3274.53,1329.73,SKU-8010736,9817,50,SUP-9066,19.06,488x257x85cm,True,2021-12-28
PROD-554491,45351154278715469,Wireless Bluetooth Headphones,3497.1,477.53,SKU-1664408,8021,27,SUP-8095,19.81,86x37x03cm,True,2023-02-24
PROD-968940,3768517274456917421,Coffee Machine Deluxe,3320.3,1489.14,SKU-4583113,6170,47,SUP-1117,46.54,4x274x20cm,True,2022-12-01
PROD-609572,4170961552547267052,Fitness Tracker Watch,3165.5,2767.04,SKU-9678361,8313,25,SUP-5704,8.13,603x661x671cm,False,2020-05-01
PROD-840450,1774423493739090665,Organic Cotton T-Shirt,746.93,2803.79,SKU-8875141,1000,91,SUP-2672,21.19,8x00x783cm,True,2022-03-04
PROD-569333,4419015038667888927,LED Desk Lamp,3817.43,2313.23,SKU-1364201,7470,55,SUP-7047,24.76,8x1x13cm,False,2020-04-23
PROD-112240,5119501036603609092,Stainless Steel Water Bottle,3945.06,602.82,SKU-7689772,19,86,SUP-6658,13.1,9x43x0cm,True,2021-04-24
PROD-570986,9061447410699031287,Bluetooth Speaker,4393.41,2966.45,SKU-1529238,1170,64,SUP-9419,7.5,14x813x327cm,False,2024-07-09
PROD-806829,2358636392120057001,Standing Desk Converter,4840.34,2084.87,SKU-9789395,4602,94,SUP-2246,24.92,60x198x2cm,True,2020-05-11
PROD-562784,4795533668735935650,Air Purifier HEPA,1434.88,2189.26,SKU-7868367,8148,92,SUP-7737,32.91,8x310x07cm,False,2024-01-16
PROD-564181,3120928591575589622,Wireless Bluetooth Headphones,1740.87,444.26,SKU-9023140,6523,6,SUP-7398,3.82,339x9x6cm,True,2024-09-13
PROD-295260,5354448539957970019,Fitness Tracker Watch,244.57,972.47,SKU-1817553,498,91,SUP-4673,3.14,187x73x34cm,False,2023-09-14
PROD-677404,3516325791594464517,Bluetooth Speaker,2567.35,1331.39,SKU-5326181,9118,60,SUP-9650,5.97,550x2x341cm,True,2024-11-21
PROD-923238,3751355518992786893,Fitness Tracker Watch,889.1,223.21,SKU-6857000,96,10,SUP-5990,2.85,15x18x566cm,False,2021-01-03
PROD-164836,7536299857164078442,4K Ultra HD Smart TV,4961.04,2280.16,SKU-5297583,3532,44,SUP-5476,43.76,3x691x79cm,False,2022-05-08
PROD-360633,6513820590060432724,Organic Cotton T-Shirt,2598.46,782.88,SKU-5411464,4762,42,SUP-7942,11.58,1x490x769cm,False,2022-02-13
PROD-464568,1682539931331082310,Standing Desk Converter,4614.52,1526.86,SKU-3191192,8581,27,SUP-9276,24.92,69x49x71cm,True,2021-08-11
PROD-880081,2030719276891669776,Air Purifier HEPA,2770.59,1586.8,SKU-1064079,6703,30,SUP-7437,29.62,146x3x027cm,False,2023-07-05
PROD-834157,2707055807015191522,Wireless Mouse Ergonomic,1647.72,1047.56,SKU-2108326,3567,87,SUP-4453,48.55,08x6x6cm,True,2022-07-10
PROD-936105,2661724128769778426,Wireless Mouse Ergonomic,4070.49,2067.41,SKU-3680456,4410,90,SUP-1634,25.49,623x37x88cm,True,2020-10-20
PROD-654644,7728045286048050223,Wireless Bluetooth Headphones,4133.5,1141.08,SKU-2974776,762,27,SUP-2832,40.23,4x144x9cm,True,2021-06-19
PROD-660436,7616797390604072982,Bluetooth Speaker,3743.06,2823.98,SKU-2515459,1868,20,SUP-9324,21.13,93x04x8cm,False,2020-06-11
PROD-706622,1578364362389373055,Portable Phone Charger,3671.67,332.49,SKU-4599858,7143,90,SUP-7482,25.83,58x7x956cm,False,2024-08-02
PROD-178562,3017956083818614890,Wireless Bluetooth Headphones,1321.67,681.41,SKU-7864253,2034,67,SUP-1461,20.96,4x1x6cm,True,2023-06-17
PROD-468416,5207257693849313403,Air Purifier HEPA,4273.55,2478.34,SKU-8462922,7399,32,SUP-7891,35.45,556x28x9cm,False,2022-01-29
PROD-391220,8797271108816367768,Air Purifier HEPA,1498.03,2809.0,SKU-8025914,9238,21,SUP-4759,38.64,582x2x844cm,False,2024-07-08
PROD-555830,2186500349404813679,LED Desk Lamp,4221.62,1750.27,SKU-6612567,9436,85,SUP-7947,4.37,8x752x1cm,False,2021-07-18
PROD-955018,4543795588772368483,Portable Phone Charger,4674.42,1062.83,SKU-7968561,957,27,SUP-7217,17.12,4x7x471cm,True,2020-09-24
PROD-794203,4356905888973055191,LED Desk Lamp,258.61,2561.02,SKU-6087236,7295,78,SUP-5960,22.43,553x32x1cm,True,2023-01-01
PROD-508119,7984700522636616140,Fitness Tracker Watch,85.9,2047.78,SKU-7325609,9089,40,SUP-6601,21.51,5x48x1cm,False,2021-12-06
PROD-715029,5186922642784406040,Wireless Mouse Ergonomic,4240.16,2026.57,SKU-5938069,8538,82,SUP-4357,15.68,9x0x76cm,True,2021-06-02
PROD-918005,6022454596679161150,Memory Foam Pillow,3890.69,1620.69,SKU-1880687,9256,25,SUP-9243,44.61,91x039x72cm,True,2023-04-27
PROD-983232,956992699887321050,Yoga Mat Premium,28.22,2394.2,SKU-9828393,7021,10,SUP-7554,38.1,9x526x0cm,False,2020-10-21
PROD-774323,4900666676224484326,Organic Cotton T-Shirt,3421.04,134.19,SKU-8821774,9518,89,SUP-8724,11.06,4x56x6cm,True,2023-04-12
PROD-856441,3684742169304963988,4K Ultra HD Smart TV,3068.33,2665.43,SKU-5111633,5848,5,SUP-6422,20.96,340x51x730cm,False,2022-04-01
PROD-606252,7579100778981706774,Gaming Laptop Pro,1571.59,2098.4,SKU-4683716,9773,99,SUP-3645,36.66,73x57x59cm,True,2022-04-28
PROD-545268,611092122839563580,Bluetooth Speaker,877.73,1128.36,SKU-4280797,9531,66,SUP-5741,10.03,3x62x05cm,True,2023-03-04
PROD-547318,3798311167048248260,Memory Foam Pillow,1125.12,1242.68,SKU-3794031,6767,81,SUP-5156,3.28,028x88x378cm,False,2023-07-20
PROD-813962,1116638999624345207,4K Ultra HD Smart TV,4320.57,1308.98,SKU-4248667,7815,39,SUP-3261,21.08,965x49x26cm,False,2024-12-25
PROD-759612,8757180327772733637,Portable Phone Charger,2686.04,2566.9,SKU-3076313,1691,60,SUP-1584,6.08,943x692x7cm,False,2022-09-23
PROD-878488,3198476100787913255,Fitness Tracker Watch,2903.94,1189.43,SKU-1830941,5899,30,SUP-3843,42.34,58x23x908cm,False,2023-12-08
PROD-747310,2628312635337689572,Coffee Machine Deluxe,2392.83,2206.88,SKU-6982837,5916,90,SUP-1059,49.22,4x521x558cm,False,2023-11-14
PROD-959605,3654154284746314964,Standing Desk Converter,1582.81,2478.94,SKU-5603081,6873,64,SUP-8911,18.52,34x56x6cm,False,2021-04-17
PROD-607471,3450009171980478711,Gaming Laptop Pro,1327.11,1075.24,SKU-3807453,690,39,SUP-2777,36.3,46x49x99cm,False,2022-06-07
PROD-217136,9199271919284868053,Memory Foam Pillow,2224.28,288.21,SKU-3607445,4690,28,SUP-9397,13.43,8x8x9cm,False,2020-12-12
PROD-234326,2079894684004750569,Bluetooth Speaker,3946.77,48.18,SKU-7280072,8335,81,SUP-7329,26.28,2x82x50cm,False,2020-05-07
PROD-419990,3569218792137130490,Gaming Laptop Pro,3306.35,1508.28,SKU-7707652,9655,32,SUP-9800,27.15,043x141x51cm,True,2020-03-14
PROD-540624,2675994772586396743,Memory Foam Pillow,4274.79,2251.64,SKU-9234374,9520,66,SUP-6579,10.64,9x9x38cm,True,2020-11-20
PROD-443986,2376392974106702189,4K Ultra HD Smart TV,3957.44,1405.5,SKU-8841183,6455,93,SUP-9690,4.44,180x292x0cm,True,2020-04-27
PROD-663908,5307867827528220880,LED Desk Lamp,108.0,2002.59,SKU-3423790,7514,15,SUP-7259,21.71,2x116x484cm,False,2023-09-17
PROD-202749,7183463851767750137,Wireless Bluetooth Headphones,2007.37,1707.79,SKU-9329061,6027,15,SUP-4412,31.01,4x206x335cm,True,2024-07-23
PROD-903871,7751071650496471054,Stainless Steel Water Bottle,656.6,1476.25,SKU-9425001,4101,48,SUP-4260,4.21,398x7x07cm,False,2021-06-28
PROD-874831,2119377294263486635,Standing Desk Converter,1230.41,2572.92,SKU-7598241,5219,46,SUP-4741,46.75,78x067x462cm,True,2020-04-26
PROD-897040,8453335359113956239,Portable Phone Charger,48.37,1248.58,SKU-7570864,2667,77,SUP-9186,4.56,03x68x347cm,False,2023-05-19
PROD-915635,7329541647716610077,Standing Desk Converter,1770.57,1386.35,SKU-5775792,1432,70,SUP-9704,42.49,66x147x6cm,False,2023-10-04
PROD-800954,5754543917954075721,LED Desk Lamp,4339.12,610.89,SKU-4798851,8231,11,SUP-6613,35.86,19x469x700cm,True,2020-07-12
PROD-572970,6403180781071637712,4K Ultra HD Smart TV,4427.38,193.84,SKU-4739956,785,62,SUP-8630,13.92,63x2x12cm,False,2022-04-27
PROD-852356,4626043475474477009,LED Desk Lamp,4958.93,2997.87,SKU-8213342,405,38,SUP-1947,3.2,48x52x19cm,False,2021-11-22
PROD-305113,3833246973814288995,Stainless Steel Water Bottle,3277.43,2693.23,SKU-5993070,9212,41,SUP-4598,36.11,1x417x276cm,False,2023-06-28
PROD-263224,3327986269610237430,Organic Cotton T-Shirt,3963.51,352.62,SKU-6768541,9260,94,SUP-6794,11.93,829x5x076cm,True,2022-08-01
PROD-960854,1839237944905672502,Gaming Laptop Pro,4894.08,2046.33,SKU-9678621,3442,59,SUP-5692,42.07,290x2x1cm,False,2023-08-24
PROD-794286,7251944729149855928,Organic Cotton T-Shirt,2832.04,320.57,SKU-6761070,3076,36,SUP-4021,12.84,928x4x0cm,False,2023-09-26
PROD-828325,9049560758266397329,Fitness Tracker Watch,4432.39,1282.58,SKU-6993581,219,58,SUP-3087,49.86,6x711x0cm,True,2020-11-25
PROD-267463,7047704852173458353,Bluetooth Speaker,2959.46,1963.47,SKU-6129432,3143,7,SUP-7151,2.82,7x219x051cm,False,2021-02-19
PROD-489610,5877830589044666198,Stainless Steel Water Bottle,2284.06,1237.04,SKU-3948172,1925,34,SUP-1067,17.56,313x3x91cm,False,2023-04-02
PROD-341738,8768597257330412050,Wireless Bluetooth Headphones,4146.58,2774.41,SKU-5483874,5998,69,SUP-1673,22.16,27x7x77cm,True,2023-06-24
PROD-248547,1206452264224419398,LED Desk Lamp,2570.53,2524.95,SKU-5339872,5743,25,SUP-1157,26.94,824x26x08cm,False,2023-03-26
PROD-437735,1985128973571815359,Organic Cotton T-Shirt,2802.75,78.68,SKU-3826002,4831,36,SUP-8945,14.47,0x550x88cm,False,2020-04-21
PROD-815847,8008808905493714438,Stainless Steel Water Bottle,1434.55,1428.1,SKU-7229324,5582,77,SUP-7408,0.47,5x8x949cm,False,2020-12-16
PROD-785850,1688199014684938883,Standing Desk Converter,1330.68,329.86,SKU-9133901,6723,96,SUP-2230,37.84,56x173x181cm,False,2020-02-13
PROD-908800,6488601516590308559,LED Desk Lamp,258.6,983.88,SKU-3770553,4335,91,SUP-9126,48.34,06x671x36cm,True,2024-08-03
PROD-686787,2763175070041640212,Organic Cotton T-Shirt,4857.38,1667.62,SKU-2589891,3848,36,SUP-2855,46.3,0x93x93cm,True,2021-03-21
