category_id,category_name,description,is_active
2741671817798866063,Office Supplies,Art supplies and craft materials,False
5559145027552815722,Musical Instruments,Pet care and animal supplies,False
5776374679596505181,Arts & Crafts,Pet care and animal supplies,False
6974303626029237217,Electronics,Fashion and clothing items,False
4962953707682281713,Electronics,"Health, beauty, and personal care",True
9189857513586752013,Health & Beauty,Car parts and automotive accessories,True
3806201319438713135,Automotive,Jewelry and fashion accessories,False
4882447685761399409,Electronics,Fashion and clothing items,False
4261749630165173875,Baby Products,Musical instruments and audio equipment,False
6428347773105097677,Electronics,Toys and recreational games,False
312947824673887543,Musical Instruments,Baby and infant care products,True
6755484820600175745,Arts & Crafts,Car parts and automotive accessories,False
3484530666054106675,Arts & Crafts,Jewelry and fashion accessories,False
7386556290290064657,Home & Garden,Baby and infant care products,True
3360863923167454688,Food & Beverages,Toys and recreational games,True
1771746036779077083,Jewelry,Musical instruments and audio equipment,True
1547530647161923033,Sports & Outdoors,Electronic devices and accessories,True
1400457316821603351,Electronics,"Health, beauty, and personal care",False
7256083363461276187,Home & Garden,Sports equipment and outdoor gear,False
67547384957593701,Food & Beverages,Car parts and automotive accessories,True
6632230389687541020,Musical Instruments,Home improvement and garden supplies,True
6894131325472938319,Food & Beverages,Home improvement and garden supplies,False
4159657734118742007,Pet Supplies,Car parts and automotive accessories,False
2758330811568406803,Food & Beverages,Musical instruments and audio equipment,False
963879197373165139,Toys & Games,Pet care and animal supplies,True
5758631459658912476,Clothing & Apparel,Pet care and animal supplies,True
3066846404198003234,Jewelry,Art supplies and craft materials,True
8118017719999169017,Automotive,"Books, movies, and media content",False
7486851683661941825,Home & Garden,"Health, beauty, and personal care",True
8102841870797314743,Arts & Crafts,Food products and beverages,True
1259176282304064007,Sports & Outdoors,Office and business supplies,True
5035769808530883858,Home & Garden,"Books, movies, and media content",False
7994376384774057795,Electronics,Pet care and animal supplies,False
5256798068577944736,Health & Beauty,"Health, beauty, and personal care",True
2069530369788953637,Musical Instruments,Toys and recreational games,True
8877978211522370696,Books & Media,Musical instruments and audio equipment,False
2126938576088833096,Home & Garden,Baby and infant care products,False
572030016569690581,Health & Beauty,Art supplies and craft materials,True
8111652637607645615,Home & Garden,Electronic devices and accessories,True
9196918773834640031,Health & Beauty,Baby and infant care products,True
555949591186595532,Electronics,Art supplies and craft materials,True
1128608267136977585,Toys & Games,Toys and recreational games,False
6487306311494371155,Jewelry,Pet care and animal supplies,False
3842175142112401855,Electronics,Home improvement and garden supplies,False
5536951300584842111,Clothing & Apparel,Jewelry and fashion accessories,False
1378359570115719079,Books & Media,Sports equipment and outdoor gear,True
4180022823556021879,Health & Beauty,Car parts and automotive accessories,False
4505407924368354827,Automotive,Car parts and automotive accessories,True
2484860220083663752,Pet Supplies,Baby and infant care products,True
2543590721715616576,Musical Instruments,Home improvement and garden supplies,False
2688802025008295880,Electronics,Home improvement and garden supplies,True
752553389982389768,Toys & Games,Food products and beverages,True
3603821222063004103,Toys & Games,Jewelry and fashion accessories,False
8266791093160403833,Health & Beauty,Office and business supplies,False
